ts_code,trade_date,turnover_rate,turnover_rate_f,volume_ratio,total_mv,float_mv
000001.SZ,20260723,0.5647,1.3427,0.88,21501757.3656,
000002.SZ,20260723,1.1567,1.7361,0.65,3782034.9115,
000006.SZ,20260723,1.6409,2.6042,0.92,828896.93,
000007.SZ,20260723,1.8364,2.7652,0.58,321157.296,
000008.SZ,20260723,1.1943,1.9614,0.71,635632.3818,
000009.SZ,20260723,0.9147,1.4762,0.85,1609429.536,
000010.SZ,20260723,2.5549,3.0461,0.94,175896.8019,
000011.SZ,20260723,2.4322,6.8466,1.62,447580.3041,
000012.SZ,20260723,1.1705,1.751,0.62,1159180.6128,
000014.SZ,20260723,3.0873,4.6789,0.52,215421.118,
000016.SZ,20260723,1.0408,1.5493,0.59,592354.5684,
000017.SZ,20260723,2.3605,4.3451,0.76,391457.0232,
000019.SZ,20260723,1.2081,1.8574,0.79,696131.3212,
000020.SZ,20260723,1.7398,5.0941,0.75,282028.5552,
000021.SZ,20260723,8.4579,12.8564,0.74,6154211.47,
000025.SZ,20260723,1.3926,3.019,0.89,605636.9115,
000026.SZ,20260723,1.5492,2.8018,0.63,645976.288,
000027.SZ,20260723,0.6949,2.7814,0.79,3120847.7744,
000028.SZ,20260723,0.4649,1.3366,0.47,1261176.29,
000029.SZ,20260723,0.5025,1.6321,0.69,2018261.7,
000030.SZ,20260723,0.5462,1.9705,0.53,724040.3889,
000031.SZ,20260723,0.6196,2.4088,0.62,917271.0462,
000032.SZ,20260723,3.4063,5.2662,0.67,1813047.532,
000034.SZ,20260723,12.2359,13.0696,1.29,2826536.088,
000035.SZ,20260723,3.5519,5.1295,2.36,1153419.7941,
000036.SZ,20260723,2.0353,2.901,0.51,574161.8483,
000037.SZ,20260723,17.5723,29.7569,1.22,600954.3122,
000039.SZ,20260723,2.3385,2.6559,0.96,4605212.3362,
000042.SZ,20260723,0.6175,1.3244,0.35,525216.569,
001914.SZ,20260723,0.6817,1.8359,0.69,947294.1901,
000045.SZ,20260723,1.0275,2.1062,0.73,452830.4892,
000048.SZ,20260723,3.2272,7.0697,0.67,1001022.8864,
000049.SZ,20260723,1.9565,3.5901,0.81,934287.1594,
000050.SZ,20260723,1.0529,1.8769,0.58,1554024.8328,
000055.SZ,20260723,1.5959,1.9426,0.83,357600.1086,
000056.SZ,20260723,2.7928,3.4928,0.81,223497.8336,
000058.SZ,20260723,0.7692,2.6247,0.88,758419.6312,
000059.SZ,20260723,1.8205,3.4372,0.78,740541.9238,
000060.SZ,20260723,2.6914,3.8483,1.05,2855673.9175,
000061.SZ,20260723,0.9378,2.374,0.7,1135397.8064,
000062.SZ,20260723,2.2468,6.7428,0.72,2339699.1041,
000063.SZ,20260723,7.0404,9.2404,0.82,17182457.3608,
000065.SZ,20260723,1.3821,2.8943,0.91,1076656.9194,
000066.SZ,20260723,3.7764,6.3073,0.64,4858053.4446,
000068.SZ,20260723,1.8161,3.1887,1.14,268781.2905,
000069.SZ,20260723,0.601,1.2107,0.77,1366418.877,
000070.SZ,20260723,6.2012,10.1952,0.82,1187961.4872,
000078.SZ,20260723,5.0208,9.3562,0.67,426241.9746,
000088.SZ,20260723,0.5674,1.0909,0.61,2256575.7522,
000089.SZ,20260723,0.5127,1.1913,0.41,1361710.948,
000090.SZ,20260723,0.7665,1.2685,0.63,612882.8912,
000096.SZ,20260723,1.3599,2.9596,0.47,407088.0,
000099.SZ,20260723,0.9155,1.4917,0.73,1088405.4503,
000100.SZ,20260723,2.9966,3.087,0.67,10733244.9984,
000151.SZ,20260723,2.5864,3.9211,1.1,326693.7653,
000153.SZ,20260723,1.9419,2.6589,0.77,250465.4845,
000155.SZ,20260723,4.4729,7.3885,2.17,2268940.8407,
000156.SZ,20260723,0.3565,0.6787,0.49,1228494.2475,
000157.SZ,20260723,0.8114,1.118,1.03,6477752.8648,
000158.SZ,20260723,1.583,2.412,0.79,2006263.9585,
000159.SZ,20260723,2.3421,3.0348,0.89,252840.836,
000166.SZ,20260723,0.3856,0.9359,0.78,11843893.7485,
000301.SZ,20260723,0.4616,1.4708,1.01,8045869.7091,
000333.SZ,20260723,0.2784,0.4059,0.44,64539121.5553,
000338.SZ,20260723,2.1555,2.1894,0.94,24183977.4594,
000400.SZ,20260723,4.4174,7.1458,1.57,2350980.2684,
000401.SZ,20260723,0.2846,0.7881,0.74,966837.508,
000402.SZ,20260723,1.0925,1.9837,0.76,726309.9657,
000403.SZ,20260723,1.542,2.4929,0.83,921885.4644,
000404.SZ,20260723,1.5071,2.1763,0.84,531740.8676,
000407.SZ,20260723,2.4264,3.2474,1.34,343233.033,
000408.SZ,20260723,1.3303,2.9917,1.27,12466597.0008,
000409.SZ,20260723,0.9927,1.5782,0.92,563815.9488,
000410.SZ,20260723,0.7635,1.0266,0.76,1255660.602,
000411.SZ,20260723,0.7687,2.3815,0.66,528133.9085,
000415.SZ,20260723,1.0636,1.6244,0.8,2622237.0312,
000417.SZ,20260723,5.3999,8.7161,0.87,450773.0676,
000419.SZ,20260723,1.177,2.1142,0.78,254396.7036,
000420.SZ,20260723,2.3478,3.1521,1.13,917157.8759,
000421.SZ,20260723,1.3567,2.9545,0.83,305589.1524,
000422.SZ,20260723,5.2743,7.6721,2.3,1473677.2685,
000423.SZ,20260723,0.6682,1.0121,0.47,3281031.8304,
000425.SZ,20260723,1.3923,1.5323,1.02,10704046.3504,
000426.SZ,20260723,6.5654,9.0351,1.7,5964360.6522,
000428.SZ,20260723,1.1005,2.4562,0.9,315867.06,
000429.SZ,20260723,0.5674,1.4853,0.78,3044213.6816,
000430.SZ,20260723,1.5465,1.9067,0.69,489019.7816,
000488.SZ,20260723,0.7998,1.0941,1.34,567701.0466,
000498.SZ,20260723,0.4926,1.2395,0.56,777773.442,
000501.SZ,20260723,0.806,1.4139,0.66,532142.9484,
000503.SZ,20260723,1.3443,1.8543,0.49,629659.3575,
000504.SZ,20260723,2.5828,4.351,0.43,259398.1566,
000505.SZ,20260723,1.1242,2.4064,0.86,393280.0582,
000506.SZ,20260723,11.6297,17.358,1.69,1221658.407,
000507.SZ,20260723,0.9462,1.3625,0.65,450670.101,
000509.SZ,20260723,3.1725,5.2479,0.74,306914.608,
000510.SZ,20260723,8.1779,9.1175,0.91,1005891.1236,
000513.SZ,20260723,0.9453,1.6279,0.61,2727650.9184,
000514.SZ,20260723,1.0129,2.7516,0.68,311351.499,
000516.SZ,20260723,0.8338,1.2113,0.47,931381.0492,
000517.SZ,20260723,0.8974,3.0316,0.76,534898.98,
000518.SZ,20260723,2.7699,4.2719,0.47,357256.0014,
000519.SZ,20260723,4.8329,8.254,1.26,1957937.954,
000520.SZ,20260723,3.1236,4.5599,0.92,380543.396,
000521.SZ,20260723,1.1443,1.5979,0.72,500542.9668,
000523.SZ,20260723,1.3539,3.6563,0.86,506589.306,
000524.SZ,20260723,1.3969,4.5381,0.64,562305.0154,
000525.SZ,20260723,2.0731,2.6163,1.05,566852.1975,
000526.SZ,20260723,5.4027,7.8857,1.0,402750.9355,
000528.SZ,20260723,2.4762,3.3456,1.49,1772472.141,
000529.SZ,20260723,0.5649,1.2749,0.58,266208.4224,
000530.SZ,20260723,2.9318,4.0993,1.18,398839.5125,
000531.SZ,20260723,1.8631,3.9105,0.97,630047.7865,
000532.SZ,20260723,1.4152,2.6751,0.88,348155.383,
000533.SZ,20260723,4.184,6.7518,1.2,599628.288,
000534.SZ,20260723,4.7358,6.8248,1.23,1338583.9095,
000536.SZ,20260723,1.4341,2.4039,0.58,849172.0696,
000537.SZ,20260723,1.8933,6.1023,0.92,1630184.2947,
000538.SZ,20260723,0.5021,1.1466,0.48,9224637.642,
000539.SZ,20260723,9.0133,25.7055,1.32,3302428.636,
000541.SZ,20260723,0.5881,1.1698,0.87,752531.3327,
000543.SZ,20260723,1.9484,4.6012,0.78,1829358.6831,
000544.SZ,20260723,0.562,2.2691,1.19,719317.161,
000545.SZ,20260723,4.3045,5.0491,1.14,243747.7757,
000546.SZ,20260723,3.7044,5.6017,1.27,322724.0445,
000547.SZ,20260723,7.2534,9.1129,1.32,2287408.1373,
000548.SZ,20260723,1.4594,2.1561,0.81,205676.9096,
000550.SZ,20260723,0.5308,1.6752,0.57,1426029.528,
000551.SZ,20260723,3.7836,5.8741,0.62,617065.109,
000552.SZ,20260723,1.7335,3.0535,0.88,1396824.1587,
000553.SZ,20260723,0.4853,3.0281,0.83,1218491.5714,
000554.SZ,20260723,12.7874,12.7874,1.0,326094.8667,
000555.SZ,20260723,3.9847,6.4959,1.09,1039199.8425,
000557.SZ,20260723,0.4463,0.8538,0.67,532306.7655,
000558.SZ,20260723,2.0711,2.955,0.91,418997.7675,
000559.SZ,20260723,0.9283,2.562,0.77,3557379.5632,
000560.SZ,20260723,2.9405,3.924,0.7,513499.1962,
000561.SZ,20260723,1.4974,2.6609,0.95,622093.176,
000563.SZ,20260723,0.6751,1.1962,0.51,1549533.0312,
000564.SZ,20260723,1.3313,1.8002,0.87,2492012.7354,
000565.SZ,20260723,2.5385,4.2698,0.87,234573.3802,
000566.SZ,20260723,15.2877,19.8291,0.84,660358.8359,
000567.SZ,20260723,1.1723,4.7879,0.62,1084798.6155,
000568.SZ,20260723,0.7604,1.5501,0.49,12530296.6182,
000570.SZ,20260723,2.3803,4.0323,0.84,343672.2475,
000571.SZ,20260723,4.0527,5.7152,0.79,500960.0727,
000572.SZ,20260723,3.3784,5.1581,0.97,580556.6845,
000573.SZ,20260723,2.0832,2.6079,0.7,222759.9294,
000576.SZ,20260723,2.4636,3.8482,0.88,280616.9669,
000581.SZ,20260723,0.8958,1.528,0.73,1651269.9756,
000582.SZ,20260723,2.4003,5.4588,1.53,3045672.245,
000586.SZ,20260723,3.2603,4.5394,0.79,204659.52,
000589.SZ,20260723,1.3094,1.6801,0.81,673050.9133,
000590.SZ,20260723,1.5254,2.7046,0.71,190619.0752,
000591.SZ,20260723,1.6767,2.5706,0.82,1788422.6282,
000592.SZ,20260723,5.1257,6.1966,1.0,1101115.056,
000593.SZ,20260723,4.5554,7.1136,0.65,701123.605,
000595.SZ,20260723,0.4336,0.8246,0.22,628538.3328,
000596.SZ,20260723,2.6377,7.8555,0.85,4804445.4,
000597.SZ,20260723,0.8839,2.0416,0.66,670656.2846,
000598.SZ,20260723,1.3823,3.5976,0.96,2217118.4641,
000599.SZ,20260723,1.7898,2.9578,0.87,1089628.4511,
000600.SZ,20260723,5.7727,10.2212,1.01,1671598.2888,
000601.SZ,20260723,12.1936,15.6661,1.09,735461.2203,
000603.SZ,20260723,10.3748,17.5122,2.1,1713194.0202,
000605.SZ,20260723,1.4089,2.3938,0.73,189377.6682,
000607.SZ,20260723,1.0873,2.0352,0.62,331769.6784,
000608.SZ,20260723,5.305,5.7375,0.9,481444.4028,
000609.SZ,20260723,4.0015,5.296,1.19,272930.2272,
000610.SZ,20260723,1.3692,1.8681,0.81,123345.6559,
000612.SZ,20260723,4.1253,5.4609,1.27,1316188.1376,
000615.SZ,20260723,0.616,0.7567,1.07,541610.2881,
000617.SZ,20260723,0.8143,3.5437,0.84,9013802.3983,
000619.SZ,20260723,2.4045,3.6125,1.0,190584.9216,
000620.SZ,20260723,3.3485,4.653,0.48,1626492.755,
000623.SZ,20260723,1.1326,1.5611,0.64,2189684.4774,
000625.SZ,20260723,0.9226,1.5034,0.73,7266159.8048,
000626.SZ,20260723,2.8699,7.0261,1.06,333360.4344,
000628.SZ,20260723,5.1348,5.9711,0.56,1282299.2,
000629.SZ,20260723,1.4717,2.9377,1.44,2917357.6092,
000630.SZ,20260723,3.5306,5.3913,1.45,8447967.045,
000631.SZ,20260723,0.656,2.2925,1.12,676200.0294,
000632.SZ,20260723,2.2765,2.899,0.83,138259.3212,
