ts_code,trade_date,open,high,low,close,pre_close,vol,amount,pct_chg
000001.SZ,20260824,11.38,11.58,11.35,11.56,11.41,1199024.95,1383380.01427,1.3146
000002.SZ,20260824,3.08,3.1,3.04,3.05,3.08,723399.24,221305.68822,-0.974
000006.SZ,20260824,7.06,7.17,6.83,6.88,7.06,157521.99,109822.87613,-2.5496
000007.SZ,20260824,12.42,12.87,12.3,12.74,12.48,155179.0,194741.307,2.0833
000008.SZ,20260824,2.43,2.49,2.42,2.45,2.46,493975.0,121292.366,-0.4065
000009.SZ,20260824,7.36,7.4,7.21,7.23,7.33,177347.59,129188.32958,-1.3643
000010.SZ,20260824,1.51,1.56,1.5,1.53,1.5,185331.0,28273.268,2.0
000011.SZ,20260824,8.09,8.13,7.91,7.97,8.09,48144.0,38525.421,-1.4833
000012.SZ,20260824,3.72,3.72,3.68,3.7,3.72,124793.24,46137.84177,-0.5376
000014.SZ,20260824,10.14,10.17,9.87,9.95,10.09,41010.27,40893.98583,-1.3875
000017.SZ,20260824,7.82,7.82,7.82,7.82,7.11,88390.02,69120.99564,9.9859
000019.SZ,20260824,6.55,6.58,6.32,6.42,6.36,244166.45,157032.79575,0.9434
000020.SZ,20260824,11.44,12.4,11.4,12.3,11.74,248007.54,296090.29519,4.77
000021.SZ,20260824,37.93,38.16,35.82,36.79,37.9,695815.75,2552424.85495,-2.9288
000025.SZ,20260824,15.82,16.26,15.58,15.66,15.34,155580.29,246770.62712,2.086
000026.SZ,20260824,21.42,21.52,19.04,19.71,21.16,149173.96,295075.32582,-6.8526
000027.SZ,20260824,6.14,6.17,6.1,6.14,6.15,158349.22,97142.18424,-0.1626
000028.SZ,20260824,19.4,19.65,19.31,19.59,19.47,23353.32,45628.45714,0.6163
000029.SZ,20260824,22.76,23.2,22.55,22.62,22.76,37424.61,85293.35327,-0.6151
000030.SZ,20260824,4.26,4.28,4.23,4.26,4.26,70026.25,29786.28725,0.0
000031.SZ,20260824,2.15,2.18,2.11,2.12,2.15,292651.6,62248.9778,-1.3953
000032.SZ,20260824,14.72,14.78,14.05,14.26,14.8,359065.41,511895.7685,-3.6486
000034.SZ,20260824,23.63,23.7,22.81,22.99,23.71,216127.72,499634.46334,-3.0367
000035.SZ,20260824,4.6,4.63,4.57,4.62,4.57,209407.3,96303.81,1.0941
000036.SZ,20260824,4.05,4.1,3.96,4.0,4.04,172531.05,69168.73442,-0.9901
000037.SZ,20260824,9.37,9.48,9.14,9.29,9.39,96820.01,89526.84529,-1.065
000039.SZ,20260824,9.39,9.45,9.12,9.25,9.34,306650.84,283650.15668,-0.9636
000042.SZ,20260824,8.76,8.83,8.11,8.13,8.76,149114.0,125085.01756,-7.1918
001914.SZ,20260824,8.67,8.73,8.61,8.67,8.67,74948.09,65037.90694,0.0
000045.SZ,20260824,10.38,10.72,10.35,10.55,10.37,102570.53,108058.15503,1.7358
000048.SZ,20260824,21.71,22.2,21.51,22.1,22.33,118782.06,259265.63889,-1.03
000049.SZ,20260824,23.64,24.07,23.31,23.44,23.73,77373.33,182739.34244,-1.2221
000050.SZ,20260824,6.53,6.54,6.37,6.41,6.54,168050.9,108033.5701,-1.9878
000055.SZ,20260824,3.53,3.54,3.47,3.51,3.55,71082.0,24869.868,-1.1268
000056.SZ,20260824,2.03,2.08,1.99,2.04,2.01,209958.0,42694.306,1.4925
000058.SZ,20260824,6.7,6.77,6.65,6.72,6.7,39911.1,26771.7018,0.2985
000059.SZ,20260824,4.71,4.8,4.58,4.66,4.71,483300.72,224992.89225,-1.0616
000060.SZ,20260824,6.76,6.79,6.55,6.66,6.68,1114647.26,743043.18268,-0.2994
000061.SZ,20260824,5.7,5.81,5.68,5.72,5.69,224164.74,128645.42413,0.5272
000062.SZ,20260824,22.4,22.45,21.59,21.87,22.39,127901.59,280118.42599,-2.3225
000063.SZ,20260824,33.3,33.52,32.89,33.13,33.78,764428.1,2536036.7788,-1.9242
000065.SZ,20260824,9.98,9.98,9.75,9.98,9.07,830801.05,825797.03264,10.0331
000066.SZ,20260824,14.27,14.31,13.81,13.88,14.27,618851.11,864824.83688,-2.733
000068.SZ,20260824,3.05,3.14,3.04,3.08,3.07,114774.0,35347.474,0.3257
000069.SZ,20260824,1.77,1.78,1.73,1.74,1.77,265679.0,46367.675,-1.6949
000070.SZ,20260824,14.96,15.09,14.22,14.61,15.06,367211.45,534925.96816,-2.988
000078.SZ,20260824,1.62,1.64,1.58,1.59,1.62,472795.0,75796.89,-1.8519
000088.SZ,20260824,4.44,4.5,4.43,4.49,4.44,200235.64,89671.80064,1.1261
000089.SZ,20260824,6.41,6.54,6.4,6.51,6.39,212912.09,137813.81878,1.8779
000090.SZ,20260824,3.45,3.52,3.37,3.42,3.44,159076.67,54596.61747,-0.5814
000096.SZ,20260824,7.89,7.97,7.86,7.93,7.96,42065.0,33275.494,-0.3769
000099.SZ,20260824,13.72,13.86,13.61,13.69,13.73,49158.0,67379.61218,-0.2913
000100.SZ,20260824,5.05,5.06,4.87,4.92,5.03,4305641.3,2128639.07343,-2.1869
