ts_code,trade_date,turnover_rate,turnover_rate_f,volume_ratio,total_mv,float_mv
000001.SZ,20260907,0.5603,1.3324,1.04,22704924.294,
000002.SZ,20260907,1.4423,2.1649,0.61,3805896.3305,
000006.SZ,20260907,0.8215,1.2953,0.48,959846.445,
000007.SZ,20260907,5.9631,8.9793,2.48,398415.2,
000008.SZ,20260907,0.5393,0.8857,0.48,676378.0473,
000009.SZ,20260907,0.472,0.8057,0.69,1820925.084,
000010.SZ,20260907,2.0759,2.4521,0.78,196590.5433,
000011.SZ,20260907,3.8923,10.9566,0.59,514329.9633,
000012.SZ,20260907,0.7484,1.1196,0.89,1137883.3312,
000014.SZ,20260907,1.8972,2.8752,0.46,256084.8796,
000017.SZ,20260907,20.761,38.2164,0.99,619577.2251,
000019.SZ,20260907,8.053,12.3813,0.86,850571.0514,
000020.SZ,20260907,2.6273,7.6924,0.51,352535.694,
000021.SZ,20260907,3.4088,5.1638,1.0,5592762.5949,
000025.SZ,20260907,2.3507,5.0959,0.54,648311.6832,
000026.SZ,20260907,4.7408,8.576,1.93,857379.5433,
000027.SZ,20260907,0.3754,1.499,0.77,2987640.8572,
000028.SZ,20260907,0.5493,1.5791,1.32,1245258.7344,
000029.SZ,20260907,0.6138,1.9323,1.03,2312654.76,
000030.SZ,20260907,0.398,1.4359,0.66,698243.2254,
000031.SZ,20260907,0.9352,3.0442,0.59,977279.4324,
000032.SZ,20260907,1.9725,3.3666,0.88,1723124.2474,
000034.SZ,20260907,1.7102,1.8267,0.67,2404589.154,
000035.SZ,20260907,2.0126,2.9107,1.46,1179688.1538,
000036.SZ,20260907,1.3813,1.9688,0.65,551700.7491,
000037.SZ,20260907,1.7001,2.8789,0.57,561774.7432,
000039.SZ,20260907,1.2679,1.44,0.64,5074361.6023,
000042.SZ,20260907,0.7252,1.5553,0.64,577738.2259,
001914.SZ,20260907,0.8233,2.2174,0.63,955723.9493,
000045.SZ,20260907,0.975,1.9986,0.67,550082.6748,
000048.SZ,20260907,2.5188,5.5179,1.0,1173868.9992,
000049.SZ,20260907,1.3742,2.5216,1.06,884284.1414,
000050.SZ,20260907,0.6437,1.1474,0.83,1607611.896,
000055.SZ,20260907,1.088,1.3243,0.81,384446.9636,
000056.SZ,20260907,3.1295,3.914,0.88,279076.6552,
000058.SZ,20260907,1.121,3.8253,1.06,890158.1061,
000059.SZ,20260907,3.3082,6.2463,0.41,894088.4134,
000060.SZ,20260907,1.7088,2.4433,0.69,2864556.2625,
000061.SZ,20260907,1.8317,4.637,0.78,1288239.8188,
000062.SZ,20260907,2.391,6.7229,0.6,2515411.8665,
000063.SZ,20260907,1.3799,1.8111,0.67,15919604.1472,
000065.SZ,20260907,1.5963,3.0597,0.8,1141697.6826,
000066.SZ,20260907,3.7425,6.2505,1.84,4770956.8689,
000068.SZ,20260907,1.522,2.6724,1.24,330188.252,
000069.SZ,20260907,0.931,1.8752,0.93,1462871.9742,
000070.SZ,20260907,7.572,12.449,1.23,1393770.6045,
000078.SZ,20260907,6.2791,11.7117,2.22,420979.712,
000088.SZ,20260907,0.743,1.4286,1.1,2365764.9015,
000089.SZ,20260907,0.9819,2.2819,1.4,1359660.1785,
000090.SZ,20260907,0.9868,1.6331,0.97,663333.617,
000096.SZ,20260907,0.6756,1.4704,0.5,434016.0,
000099.SZ,20260907,0.7537,1.2281,0.81,1065132.3473,
000100.SZ,20260907,1.433,1.4766,0.73,10556226.1441,
000151.SZ,20260907,1.2601,1.9104,0.78,359678.9575,
000153.SZ,20260907,1.6738,2.2882,0.64,291357.8085,
000155.SZ,20260907,1.3442,2.2204,0.7,2217248.1283,
000156.SZ,20260907,0.6341,1.2072,0.93,1313729.1425,
000157.SZ,20260907,0.3291,0.4534,0.49,5742627.3728,
000158.SZ,20260907,3.3709,5.1318,0.8,2212485.5128,
000159.SZ,20260907,1.2083,1.5656,0.6,273991.02,
000166.SZ,20260907,0.4202,1.02,1.32,11318054.914,
000301.SZ,20260907,0.6459,2.1186,0.83,9216058.0632,
000333.SZ,20260907,0.3325,0.4854,1.27,65813641.1397,
000338.SZ,20260907,1.8325,1.8613,0.98,23795167.5324,
000400.SZ,20260907,1.4285,2.306,1.17,2234857.1068,
000401.SZ,20260907,0.2673,0.7403,0.62,956212.92,
000402.SZ,20260907,1.2839,2.5555,0.41,771143.9142,
000403.SZ,20260907,0.6394,1.0337,1.0,992214.8856,
000404.SZ,20260907,0.5745,0.8294,0.58,492765.168,
000407.SZ,20260907,1.0654,1.4259,0.55,370515.6166,
000408.SZ,20260907,0.5965,1.3416,0.92,11614676.2644,
000409.SZ,20260907,1.0293,1.6363,0.55,616673.694,
000410.SZ,20260907,0.7631,1.026,0.74,1411955.909,
000411.SZ,20260907,0.6326,1.9599,0.81,573886.6856,
000415.SZ,20260907,1.264,1.9305,0.94,2776850.0637,
000417.SZ,20260907,13.5307,21.84,2.35,536560.3296,
000419.SZ,20260907,1.7436,3.132,1.24,284837.3348,
000420.SZ,20260907,3.2697,3.8707,1.25,917157.8759,
000421.SZ,20260907,1.2545,2.7325,0.66,333735.5217,
000422.SZ,20260907,1.2136,1.7582,0.51,1355130.5362,
000423.SZ,20260907,1.1509,1.7432,1.61,3023821.4568,
000425.SZ,20260907,1.8718,2.0604,0.95,9732015.9255,
000426.SZ,20260907,2.2736,3.1289,0.67,6646204.7994,
000428.SZ,20260907,10.1447,22.6425,1.44,525765.816,
000429.SZ,20260907,0.8454,2.2132,1.26,2699230.6751,
000430.SZ,20260907,15.2844,18.845,2.07,659852.851,
000488.SZ,20260907,0.6185,0.8452,1.58,570642.5222,
000498.SZ,20260907,0.5377,1.3529,0.8,766906.348,
000501.SZ,20260907,3.4973,6.1353,1.76,598276.3206,
000503.SZ,20260907,1.1358,1.5667,0.67,681559.74,
000504.SZ,20260907,3.3681,5.674,2.79,283819.866,
000505.SZ,20260907,11.6349,23.6966,0.9,534308.4705,
000506.SZ,20260907,5.0647,7.5594,0.6,1842242.2974,
000507.SZ,20260907,0.8267,1.1905,0.86,463546.3896,
000509.SZ,20260907,1.4285,2.3629,0.75,377741.056,
000510.SZ,20260907,9.7593,10.8799,1.53,1107712.4688,
000513.SZ,20260907,0.894,1.5404,1.04,2411555.9552,
000514.SZ,20260907,1.4801,4.0206,0.37,361977.759,
000516.SZ,20260907,0.4066,0.573,0.71,913469.8944,
000517.SZ,20260907,1.3033,4.4127,0.8,687727.26,
000518.SZ,20260907,4.7104,7.2647,1.04,394320.0246,
000519.SZ,20260907,5.8247,9.9478,0.99,2184925.071,
000520.SZ,20260907,6.5208,9.5192,0.88,445316.74,
000521.SZ,20260907,0.5736,0.8009,0.76,507752.3841,
000523.SZ,20260907,7.7149,14.4206,1.95,660768.66,
000524.SZ,20260907,1.5108,4.9073,0.65,697016.944,
000525.SZ,20260907,1.2784,1.6133,0.49,621501.7122,
