ts_code,trade_date,vol,price,amount
600000.SH,20260623,206400,9.14,1886496.0
600004.SH,20260623,86000,7.65,657900.0
600006.SH,20260623,85500,5.55,474525.0
600007.SH,20260623,7200,19.0,136800.0
600008.SH,20260623,262500,2.95,774375.0
600009.SH,20260623,38600,23.33,900538.0
600010.SH,20260623,5641220,2.5,14103050.0
600011.SH,20260623,630700,7.66,4831162.0
600012.SH,20260623,22600,15.45,349170.0
600015.SH,20260623,216400,6.74,1458536.0
600016.SH,20260623,872300,3.49,3044327.0
600017.SH,20260623,529800,2.62,1388076.0
600018.SH,20260623,102000,4.9,499800.0
600019.SH,20260623,285600,5.75,1642200.0
600020.SH,20260623,95500,3.83,365765.0
600021.SH,20260623,316900,16.75,5308075.0
600022.SH,20260623,181434,1.29,234050.0
600023.SH,20260623,269200,5.67,1526364.0
600025.SH,20260623,90300,9.37,846111.0
600026.SH,20260623,875000,20.62,18042500.0
600027.SH,20260623,269200,4.76,1281392.0
600028.SH,20260623,1981100,4.75,9410225.0
600029.SH,20260623,284200,5.28,1500576.0
600030.SH,20260623,4638600,28.7,133127820.0
600031.SH,20260623,358000,18.88,6759040.0
600032.SH,20260623,89500,7.69,688255.0
600033.SH,20260623,14400,3.45,49680.0
600035.SH,20260623,34700,3.71,128737.0
600036.SH,20260623,657816,37.65,24766772.0
600037.SH,20260623,43800,6.7,293460.0
600038.SH,20260623,15000,26.72,400800.0
600039.SH,20260623,21000,8.15,171150.0
600048.SH,20260623,715800,4.98,3564684.0
600050.SH,20260623,735400,4.31,3169574.0
600051.SH,20260623,20500,6.05,124025.0
600052.SH,20260623,297300,3.81,1132713.0
600053.SH,20260623,26400,8.17,215688.0
600054.SH,20260623,26500,10.91,289115.0
600055.SH,20260623,5100,11.11,56661.0
600056.SH,20260623,35400,9.03,319662.0
600057.SH,20260623,20500,5.83,119515.0
600058.SH,20260623,581200,11.14,6474568.0
600059.SH,20260623,40100,7.72,309572.0
600060.SH,20260623,44300,24.59,1089337.0
600061.SH,20260623,525400,6.68,3509672.0
600062.SH,20260623,23100,16.38,378378.0
600063.SH,20260623,1024700,8.62,8832914.0
600064.SH,20260623,42600,7.48,318648.0
600066.SH,20260623,35900,27.28,979352.0
600067.SH,20260623,450900,3.4,1533060.0
600071.SH,20260623,19900,17.1,340290.0
600072.SH,20260623,24100,9.38,226058.0
600073.SH,20260623,30400,4.82,146528.0
