ts_code,trade_date,open,high,low,close,vol,amount,pct_chg
000001.SZ,20260413,11.05,11.09,11.03,11.07,406104.13,449056.814,-0.1803
000002.SZ,20260413,3.85,3.92,3.84,3.91,811014.07,315793.902,0.5141
000004.SZ,20260413,3.02,3.25,3.02,3.14,110413.57,34429.218,-1.2579
000006.SZ,20260413,8.56,8.66,8.45,8.58,193594.44,165703.52,-1.1521
000007.SZ,20260413,13.67,13.82,13.2,13.32,87174.5,117594.884,-2.6316
000008.SZ,20260413,2.71,2.75,2.69,2.74,755984.25,205172.008,0.0
000009.SZ,20260413,8.83,9.0,8.81,8.94,210975.36,188718.841,0.5624
000010.SZ,20260413,3.76,4.13,3.76,4.13,477511.16,191687.285,10.1333
000011.SZ,20260413,8.38,8.5,8.32,8.38,31491.0,26468.185,-0.1192
000012.SZ,20260413,4.46,4.55,4.45,4.54,192786.63,87112.878,1.1136
000014.SZ,20260413,13.5,13.73,13.15,13.27,79922.4,106513.651,-1.8491
000016.SZ,20260413,3.09,3.34,3.07,3.23,466393.31,149889.623,3.1949
000017.SZ,20260413,6.85,6.9,6.79,6.84,40259.01,27505.397,-0.2915
000019.SZ,20260413,8.0,8.58,7.91,8.3,483541.51,398745.318,4.9305
000020.SZ,20260413,15.79,15.92,15.49,15.84,70249.0,110238.791,0.2532
000021.SZ,20260413,27.79,28.46,27.79,28.25,608087.45,1713444.347,0.5338
000025.SZ,20260413,16.19,16.26,16.11,16.25,27380.35,44380.977,0.4947
000026.SZ,20260413,15.75,16.41,15.16,16.41,112227.37,179274.295,9.9866
000027.SZ,20260413,6.64,6.72,6.63,6.7,276571.94,184808.837,1.0558
000028.SZ,20260413,26.12,26.18,25.45,25.51,63553.75,163281.641,-2.782
000029.SZ,20260413,20.3,20.55,19.8,19.86,43917.0,88045.458,-2.5037
000030.SZ,20260413,5.05,5.12,5.05,5.11,142033.8,72359.197,-0.1953
000031.SZ,20260413,2.93,3.02,2.92,2.97,223962.0,66639.908,1.0204
000032.SZ,20260413,17.69,18.3,17.66,18.08,145081.89,261664.102,1.062
000034.SZ,20260413,34.7,35.64,34.68,34.98,128375.83,450382.923,-0.9346
000035.SZ,20260413,6.56,6.86,6.55,6.68,578096.69,390131.346,0.9063
000036.SZ,20260413,4.89,5.27,4.87,5.14,675822.82,344336.793,4.4715
000037.SZ,20260413,9.22,9.78,9.21,9.76,321909.26,308846.287,4.6088
000039.SZ,20260413,11.81,12.25,11.78,11.82,447987.42,536429.405,-0.7557
000042.SZ,20260413,8.63,8.77,8.61,8.77,33342.0,29057.555,1.0369
000045.SZ,20260413,12.15,12.23,12.0,12.04,91196.1,110049.329,-1.0682
000048.SZ,20260413,15.13,15.52,15.02,15.4,148158.76,227434.268,0.3257
000049.SZ,20260413,26.5,27.3,26.5,27.21,154333.82,416942.001,1.3031
000050.SZ,20260413,8.26,8.35,8.22,8.29,155764.91,129412.308,-0.1205
000055.SZ,20260413,3.48,3.56,3.46,3.53,82805.15,29127.382,0.5698
000056.SZ,20260413,1.81,1.84,1.8,1.84,255338.32,46594.115,1.0989
000058.SZ,20260413,8.02,8.08,8.0,8.05,32663.0,26237.567,-0.1241
000059.SZ,20260413,5.3,5.39,5.23,5.37,248325.43,132197.732,0.9398
000060.SZ,20260413,6.24,6.37,6.2,6.35,657474.81,414682.297,1.1146
000061.SZ,20260413,7.18,7.23,7.11,7.22,105393.44,75740.868,-0.1383
000062.SZ,20260413,28.34,29.1,28.31,28.69,440555.26,1265745.141,0.3849
000063.SZ,20260413,35.52,36.2,35.3,35.72,920063.8,3285500.766,-0.1956
000065.SZ,20260413,14.25,14.33,13.5,13.7,596909.51,819626.16,-5.9066
000066.SZ,20260413,15.27,15.77,15.23,15.39,967759.29,1498993.334,2.1912
000068.SZ,20260413,3.31,3.36,3.29,3.33,85542.76,28521.151,0.0
000069.SZ,20260413,2.21,2.27,2.2,2.24,446181.0,100017.511,0.4484
000070.SZ,20260413,19.11,21.73,18.88,21.1,1864715.98,3803476.539,6.7814
000078.SZ,20260413,3.69,3.72,3.57,3.62,2248397.99,814422.794,-3.9788
000088.SZ,20260413,4.63,4.66,4.58,4.59,239127.75,110147.518,-1.0776
000089.SZ,20260413,6.86,6.87,6.77,6.77,84751.0,57583.551,-1.4556
000090.SZ,20260413,3.6,3.65,3.58,3.62,159030.92,57478.091,0.277
000096.SZ,20260413,10.0,10.01,9.85,10.0,72801.02,72318.399,0.7049
000099.SZ,20260413,17.14,17.35,17.04,17.33,72031.65,124294.292,0.8731
000100.SZ,20260413,4.3,4.37,4.26,4.33,2840250.37,1223905.8,-0.2304
000151.SZ,20260413,11.8,11.83,11.6,11.77,41562.72,48844.323,-1.1755
000153.SZ,20260413,6.67,6.68,6.54,6.56,122708.21,80923.955,-1.7964
000155.SZ,20260413,16.54,17.46,16.5,17.3,1077713.71,1831592.994,4.2169
000156.SZ,20260413,7.47,7.51,7.4,7.44,89269.0,66403.702,-0.8
000157.SZ,20260413,8.7,8.76,8.6,8.7,581356.88,503607.606,-0.6849
000158.SZ,20260413,17.4,17.64,17.38,17.56,136643.72,239816.331,0.057
000159.SZ,20260413,6.44,6.47,6.23,6.35,208535.0,131238.309,-1.8547
000166.SZ,20260413,4.69,4.78,4.67,4.75,827092.28,392032.925,0.6356
000301.SZ,20260413,11.55,11.63,11.05,11.16,228510.88,256312.398,-3.125
000333.SZ,20260413,76.03,76.47,75.58,75.78,182375.2,1384781.818,-0.8245
000338.SZ,20260413,26.3,27.23,25.97,26.88,996191.01,2650171.129,-0.4444
000400.SZ,20260413,26.03,26.3,25.63,25.66,909601.98,2342693.568,-9.9017
000401.SZ,20260413,4.72,4.78,4.71,4.74,121858.0,57830.564,-0.2105
000402.SZ,20260413,2.78,3.06,2.76,3.06,1466659.25,437293.647,10.0719
000403.SZ,20260413,12.79,12.8,12.62,12.67,67265.88,85403.505,-1.17
000404.SZ,20260413,7.15,7.15,7.01,7.03,89163.28,62908.703,-1.9526
000407.SZ,20260413,4.63,4.72,4.63,4.71,179267.95,83798.729,1.5086
000408.SZ,20260413,83.29,83.68,81.96,82.34,126202.6,1042231.093,-0.9146
000409.SZ,20260413,10.55,10.69,10.49,10.66,45308.49,48126.866,0.4713
000410.SZ,20260413,6.65,6.77,6.61,6.72,108828.15,73014.17,0.9009
000411.SZ,20260413,11.06,11.06,10.75,10.85,39988.0,43421.893,-1.9874
000415.SZ,20260413,4.43,4.47,4.34,4.43,689081.56,303590.595,-1.5556
000417.SZ,20260413,6.63,6.64,6.56,6.6,74571.0,49143.094,-0.7519
000419.SZ,20260413,5.9,6.15,5.79,6.15,123408.87,74129.244,4.4143
000420.SZ,20260413,4.98,5.07,4.91,5.06,1308380.4,653921.068,1.8109
000421.SZ,20260413,6.42,6.43,6.14,6.24,215623.8,134121.255,-3.2558
000422.SZ,20260413,16.2,16.29,15.68,16.12,397520.62,633694.07,0.3736
000423.SZ,20260413,54.7,54.91,54.1,54.6,45943.36,250601.658,-0.2922
000425.SZ,20260413,10.47,10.59,10.32,10.38,1022774.58,1065454.846,-2.1678
000426.SZ,20260413,42.93,43.0,42.2,42.72,398398.36,1695687.329,-1.3395
000428.SZ,20260413,3.97,4.0,3.9,3.97,147014.69,58147.05,-0.5013
000429.SZ,20260413,12.53,12.66,12.48,12.57,40301.82,50640.183,0.3192
000430.SZ,20260413,7.52,7.73,7.49,7.68,76009.49,58081.78,1.8568
000488.SZ,20260413,2.67,2.76,2.66,2.71,219389.0,59555.154,2.6515
000498.SZ,20260413,5.68,5.74,5.66,5.72,93275.0,53186.336,0.3509
000501.SZ,20260413,8.5,8.57,8.48,8.55,35302.03,30058.041,0.0
000503.SZ,20260413,7.77,7.79,7.7,7.77,60734.0,47107.907,-0.3846
000504.SZ,20260413,9.89,10.33,9.79,10.1,27982.0,28179.58,2.0202
000505.SZ,20260413,6.85,7.02,6.75,6.87,164513.97,113541.084,0.7331
000506.SZ,20260413,17.74,17.75,17.21,17.39,431132.82,750368.213,-3.0117
000507.SZ,20260413,5.33,5.41,5.3,5.4,121637.92,65194.253,0.9346
000509.SZ,20260413,3.61,3.69,3.59,3.68,258588.51,94257.508,0.8219
000510.SZ,20260413,14.31,14.74,14.31,14.51,351480.03,508770.012,-1.0232
000513.SZ,20260413,34.26,34.36,33.55,33.57,62808.69,212051.943,-2.3844
000514.SZ,20260413,4.75,4.81,4.7,4.8,83124.37,39719.414,1.2658
000516.SZ,20260413,4.71,4.73,4.63,4.73,335543.88,157201.752,0.2119
000517.SZ,20260413,1.93,2.0,1.91,1.97,223914.3,43882.476,2.6042
000518.SZ,20260413,2.94,3.05,2.94,3.02,132416.59,39800.467,2.3729
000519.SZ,20260413,17.24,17.73,17.15,17.64,305213.63,535205.669,2.0243
000520.SZ,20260413,4.05,4.06,3.97,4.0,136226.0,54458.179,-1.2346
000521.SZ,20260413,5.7,5.74,5.69,5.72,59443.74,33963.322,-0.5217
000523.SZ,20260413,3.23,3.29,3.2,3.28,206503.4,67171.027,1.2346
000524.SZ,20260413,10.75,10.82,10.65,10.71,100534.0,107785.481,-1.2903
000525.SZ,20260413,6.17,6.18,5.9,5.96,458248.1,273590.68,-4.0258
000526.SZ,20260413,32.85,33.32,32.7,32.77,20598.0,67766.269,-0.7571
000528.SZ,20260413,9.55,9.64,9.49,9.6,183817.79,176005.653,-0.4149
000529.SZ,20260413,5.73,5.8,5.69,5.75,36416.32,20917.176,0.349
000530.SZ,20260413,6.01,6.04,5.84,5.9,199092.83,117779.669,-1.8303
000531.SZ,20260413,6.42,6.66,6.38,6.63,186248.75,122364.791,2.473
000532.SZ,20260413,13.55,13.69,13.51,13.63,48194.78,65521.001,-0.2196
000533.SZ,20260413,14.5,14.85,14.35,14.74,616459.86,902332.074,0.8208
000534.SZ,20260413,44.86,46.6,43.5,45.98,414162.28,1871936.539,0.6567
000536.SZ,20260413,4.31,4.34,4.28,4.31,334417.03,143858.957,-0.9195
000537.SZ,20260413,9.75,10.02,9.69,9.97,394856.39,390741.936,1.9427
000538.SZ,20260413,54.81,54.89,54.4,54.73,71548.21,390626.719,-0.346
000539.SZ,20260413,5.33,5.56,5.3,5.54,945669.38,518551.557,3.1657
000541.SZ,20260413,5.67,5.69,5.63,5.67,36748.75,20789.753,0.0
000543.SZ,20260413,8.04,8.12,8.02,8.12,236958.2,191613.673,0.3708
000544.SZ,20260413,8.18,8.18,8.09,8.15,37998.0,30893.939,-0.6098
000545.SZ,20260413,3.0,3.06,2.97,3.05,408583.85,123195.951,0.9934
000546.SZ,20260413,6.23,6.65,6.16,6.51,670620.0,433086.187,3.9936
000547.SZ,20260413,26.14,26.8,26.14,26.42,866060.12,2296752.855,-0.2643
000548.SZ,20260413,5.26,5.3,5.16,5.21,83514.0,43455.931,-0.9506
000550.SZ,20260413,18.6,19.26,18.45,19.06,68204.0,128991.101,1.5991
000551.SZ,20260413,13.96,14.32,13.83,14.2,164235.11,232882.599,1.2117
000553.SZ,20260413,6.35,6.37,6.2,6.3,94624.95,59329.124,-0.9434
000554.SZ,20260413,8.29,8.57,8.07,8.56,519544.48,433109.737,4.6455
000555.SZ,20260413,14.84,15.2,14.8,15.08,156017.83,234903.346,0.3995
000557.SZ,20260413,4.73,4.76,4.69,4.74,69198.71,32679.674,-0.2105
000558.SZ,20260413,4.44,4.5,4.41,4.48,174022.09,77544.8,0.0
000559.SZ,20260413,15.9,16.18,15.86,16.15,1124106.67,1800017.234,-1.0417
000560.SZ,20260413,2.9,2.98,2.88,2.96,971666.29,286565.556,2.069
000561.SZ,20260413,9.64,9.79,9.6,9.76,89571.6,86867.377,1.0352
