ts_code,trade_date,open,high,low,close,vol,amount,pct_chg
000001.SZ,20260403,11.28,11.28,11.09,11.12,757757.33,845283.641,-1.331
000002.SZ,20260403,3.92,3.93,3.8,3.82,1035420.99,397361.555,-2.551
000004.SZ,20260403,3.91,3.91,3.91,3.91,6891.0,2694.381,-5.0971
000006.SZ,20260403,8.86,8.88,8.09,8.15,471328.57,393208.551,-8.6323
000007.SZ,20260403,12.87,12.99,12.33,12.37,66387.5,83307.769,-3.885
000008.SZ,20260403,3.04,3.07,2.81,2.81,3402718.56,980375.469,-9.9359
000009.SZ,20260403,8.68,8.76,8.42,8.43,163886.15,139430.435,-2.6559
000010.SZ,20260403,3.85,3.87,3.64,3.68,270452.0,100008.789,-4.9096
000011.SZ,20260403,8.38,8.38,8.1,8.14,52469.82,42897.482,-3.0952
000012.SZ,20260403,4.45,4.46,4.34,4.35,199095.15,87100.483,-2.2472
000014.SZ,20260403,13.3,13.32,12.68,12.7,92554.0,118800.051,-4.2954
000016.SZ,20260403,3.26,3.28,3.05,3.07,566681.19,176056.511,-5.8282
000017.SZ,20260403,6.81,6.84,6.55,6.57,45580.0,30187.377,-3.6657
000019.SZ,20260403,7.63,7.65,7.13,7.13,247522.98,179011.787,-6.5531
000020.SZ,20260403,15.49,15.52,14.74,14.82,105971.6,158944.793,-4.2017
000021.SZ,20260403,25.91,26.09,25.48,25.65,448218.81,1156082.605,0.0
000025.SZ,20260403,15.94,15.99,15.59,15.6,28656.61,44954.123,-2.0716
000026.SZ,20260403,14.54,14.68,14.12,14.4,43528.01,62488.385,-0.0694
000027.SZ,20260403,6.79,6.81,6.6,6.6,440924.82,293582.431,-2.6549
000028.SZ,20260403,26.7,26.95,26.28,26.4,76258.65,202393.236,-2.2222
000029.SZ,20260403,19.8,19.8,19.0,19.27,41699.69,80186.882,-1.2807
000030.SZ,20260403,5.12,5.14,4.8,4.8,457551.05,223808.406,-6.25
000031.SZ,20260403,2.86,2.87,2.78,2.8,154003.0,43347.572,-2.0979
000032.SZ,20260403,17.59,17.62,17.01,17.14,159209.7,274446.64,-2.0571
000034.SZ,20260403,32.51,32.65,31.79,32.06,121968.57,393016.111,-0.62
000035.SZ,20260403,6.7,6.71,6.47,6.49,438228.78,287931.104,-2.9895
000036.SZ,20260403,4.82,4.83,4.61,4.66,236337.95,110601.265,-2.714
000037.SZ,20260403,10.61,10.69,9.75,9.75,485582.17,484099.433,-9.9723
000039.SZ,20260403,10.59,10.84,10.33,10.74,438486.57,467140.12,1.3208
000042.SZ,20260403,8.71,8.75,8.57,8.66,42111.0,36453.541,-0.1153
000045.SZ,20260403,12.78,12.89,12.12,12.2,142260.0,175749.12,-4.4636
000048.SZ,20260403,17.88,18.2,17.24,17.24,393553.03,686893.313,-10.0209
000049.SZ,20260403,25.78,25.78,24.53,24.56,99762.3,248382.255,-4.3241
000050.SZ,20260403,7.91,7.95,7.77,7.79,144877.51,113375.8,-1.2674
000055.SZ,20260403,3.61,3.63,3.41,3.42,85196.42,29563.054,-4.7354
000056.SZ,20260403,1.92,1.92,1.78,1.81,612404.13,111980.637,-5.7292
000058.SZ,20260403,7.95,8.0,7.69,7.7,58965.0,45765.001,-3.1447
000059.SZ,20260403,5.32,5.33,5.11,5.13,265579.41,137126.424,-3.7523
000060.SZ,20260403,6.1,6.12,5.96,5.99,574224.14,345252.438,-1.642
000061.SZ,20260403,7.39,7.41,7.07,7.09,180415.51,129391.452,-4.3185
000062.SZ,20260403,24.34,25.39,24.13,24.57,270307.26,669769.423,0.9864
000063.SZ,20260403,32.33,32.62,32.08,32.08,468584.1,1514504.977,0.0936
000065.SZ,20260403,14.8,15.05,13.92,13.97,718404.58,1028739.408,-7.9103
000066.SZ,20260403,14.49,14.56,14.16,14.19,389696.6,557781.711,-1.6632
000068.SZ,20260403,3.34,3.35,3.17,3.19,157166.0,50404.456,-3.3333
000069.SZ,20260403,2.19,2.19,2.14,2.16,363112.96,78597.002,-0.9174
000070.SZ,20260403,19.03,19.6,18.52,18.68,1432013.12,2730389.198,-3.5622
000078.SZ,20260403,3.49,3.76,3.39,3.58,3289645.46,1170974.185,-0.831
000088.SZ,20260403,4.58,4.61,4.52,4.55,244064.65,111192.282,-0.8715
000089.SZ,20260403,6.97,6.99,6.88,6.88,63391.0,43887.212,-1.2912
000090.SZ,20260403,3.57,3.59,3.48,3.5,194624.0,68479.696,-2.2346
000096.SZ,20260403,10.28,10.3,9.79,9.8,107745.0,107024.466,-4.0157
000099.SZ,20260403,16.95,16.95,16.44,16.44,70797.55,117708.75,-2.4332
000100.SZ,20260403,4.2,4.23,4.15,4.16,2089944.91,871387.717,-0.9524
000151.SZ,20260403,11.7,11.78,11.33,11.34,44464.68,51275.663,-2.8278
000153.SZ,20260403,6.71,6.87,6.6,6.6,161549.73,107931.646,-2.3669
000155.SZ,20260403,16.37,16.85,16.05,16.1,1172152.33,1908372.973,-5.1267
000156.SZ,20260403,7.36,7.39,7.17,7.19,93006.01,67398.688,-2.3098
000157.SZ,20260403,8.55,8.57,8.38,8.46,423220.46,358547.179,-0.8206
000158.SZ,20260403,17.38,17.44,16.94,16.94,165337.11,282115.123,-1.3395
000159.SZ,20260403,6.53,6.55,6.13,6.18,155132.0,97018.711,-5.2147
000166.SZ,20260403,4.68,4.69,4.63,4.64,501716.0,233730.924,-0.6424
000301.SZ,20260403,11.09,11.38,10.93,11.14,293378.68,326644.604,0.9058
000333.SZ,20260403,77.3,77.35,76.2,76.35,172772.6,1325461.933,-1.3183
000338.SZ,20260403,25.39,25.9,25.06,25.1,644694.63,1633546.878,-0.9862
000400.SZ,20260403,27.45,27.6,26.85,26.91,157959.17,427835.317,-1.7883
000401.SZ,20260403,4.82,4.84,4.71,4.72,178916.0,85117.267,-2.0747
000402.SZ,20260403,2.51,2.52,2.46,2.46,95447.31,23628.797,-1.992
000403.SZ,20260403,13.05,13.08,12.71,12.76,67478.2,86590.157,-2.2222
000404.SZ,20260403,7.13,7.15,6.86,6.88,76294.59,53089.91,-3.5063
000407.SZ,20260403,4.68,4.7,4.46,4.46,264123.0,119669.722,-5.1064
000408.SZ,20260403,82.01,82.5,80.8,81.4,79883.0,650917.317,-1.0334
000409.SZ,20260403,10.33,10.33,9.99,10.03,45312.83,45667.388,-1.955
000410.SZ,20260403,6.55,6.59,6.4,6.43,105834.9,68289.318,-1.682
000411.SZ,20260403,11.19,11.2,10.95,10.95,41850.89,46319.862,-2.6667
000415.SZ,20260403,4.37,4.41,4.25,4.31,475522.96,204874.166,-1.1468
000417.SZ,20260403,6.53,6.58,6.37,6.38,99351.59,63894.75,-2.4465
000419.SZ,20260403,5.86,5.9,5.63,5.64,64832.86,37098.824,-3.9182
000420.SZ,20260403,4.68,4.7,4.45,4.45,1047217.88,472171.669,-4.9145
000421.SZ,20260403,6.6,6.62,6.28,6.29,100017.0,63779.138,-4.9849
000422.SZ,20260403,15.86,15.89,15.13,15.21,362792.7,556141.159,-3.6732
000423.SZ,20260403,56.76,56.96,55.71,56.11,47777.86,268305.168,-1.6994
000425.SZ,20260403,10.3,10.38,10.16,10.2,322544.51,329725.786,-0.9709
000426.SZ,20260403,40.51,40.63,39.38,39.42,296753.6,1179384.39,-1.3514
000428.SZ,20260403,4.04,4.05,3.86,3.87,211427.43,82865.084,-3.7313
000429.SZ,20260403,13.12,13.18,12.98,13.08,69473.98,90559.893,-0.3808
000430.SZ,20260403,7.38,7.38,7.27,7.28,16350.0,11948.997,-0.9524
000488.SZ,20260403,2.7,2.75,2.65,2.69,196538.0,53039.236,-0.3704
000498.SZ,20260403,5.77,5.78,5.65,5.66,153127.95,87122.266,-2.0761
000501.SZ,20260403,8.45,8.46,8.28,8.3,44491.35,37054.826,-1.7751
000503.SZ,20260403,7.96,8.01,7.76,7.76,86585.57,67888.599,-2.7569
000504.SZ,20260403,10.14,10.14,9.77,9.79,32017.0,31741.142,-3.3564
000505.SZ,20260403,6.92,6.93,6.48,6.5,145205.68,95788.618,-5.6604
000506.SZ,20260403,16.96,16.99,16.38,16.52,200058.55,330876.758,-1.6081
000507.SZ,20260403,5.53,5.58,5.28,5.28,311029.75,166939.871,-4.3478
000509.SZ,20260403,3.69,3.71,3.46,3.51,441517.0,155858.744,-4.878
000510.SZ,20260403,14.37,14.43,13.78,13.99,322009.01,452731.752,-0.9207
000513.SZ,20260403,34.72,34.9,34.38,34.43,57637.68,199299.917,-1.8249
000514.SZ,20260403,4.66,4.69,4.5,4.52,65373.0,29782.06,-3.0043
000516.SZ,20260403,5.05,5.07,4.84,4.86,595649.55,291793.207,-4.3307
000517.SZ,20260403,1.92,1.93,1.85,1.87,216289.87,40709.635,-3.1088
000518.SZ,20260403,2.91,2.92,2.76,2.79,169499.06,47475.429,-3.7931
000519.SZ,20260403,16.78,16.88,16.42,16.55,173952.8,288296.282,-1.8969
000520.SZ,20260403,4.19,4.22,4.01,4.01,208508.0,84731.908,-4.067
000521.SZ,20260403,6.07,6.09,5.7,5.77,318428.66,186236.583,-8.2671
000523.SZ,20260403,3.32,3.33,3.15,3.16,313151.7,100244.414,-4.8193
000524.SZ,20260403,10.83,10.95,10.35,10.4,147172.0,154610.109,-4.4995
000525.SZ,20260403,5.81,5.83,5.66,5.69,209756.41,120006.099,-2.4014
000526.SZ,20260403,31.13,31.14,30.06,30.19,17591.0,53423.536,-2.2977
000528.SZ,20260403,9.36,9.4,9.2,9.24,162989.53,151146.118,-1.5974
000529.SZ,20260403,5.79,5.79,5.57,5.6,65634.47,37077.584,-3.2815
000530.SZ,20260403,5.91,5.95,5.73,5.75,97545.36,56556.633,-2.5424
000531.SZ,20260403,6.79,6.79,6.44,6.47,244851.46,160345.457,-4.1481
000532.SZ,20260403,13.2,13.81,13.1,13.18,89317.01,118346.623,0.3044
000533.SZ,20260403,14.47,14.55,13.6,13.74,468620.69,650643.65,-2.6912
000534.SZ,20260403,38.3,38.82,36.92,37.11,156959.06,590935.862,-3.2838
000536.SZ,20260403,4.26,4.28,4.16,4.16,276386.0,115462.793,-2.1176
000537.SZ,20260403,9.99,10.03,9.65,9.71,401804.96,391720.513,-2.51
