trade_date,ts_code,name,industry,is_hot_board,board_rank,board_limit_up_count,is_st_like
20260810,000026.SZ,飞亚达,饰品,0,,,0
20260810,000428.SZ,华天酒店,酒店餐饮,0,,,0
20260810,000506.SZ,招金黄金,贵金属,0,,,0
20260810,000537.SZ,绿发电力,电力,1,6.0,4.0,0
20260810,000656.SZ,金科股份,房地产开发,0,,,0
20260810,000710.SZ,贝瑞基因,医疗服务,1,4.0,5.0,0
20260810,000802.SZ,北京文化,影视院线,0,,,0
20260810,000859.SZ,国风新材,塑料,1,8.0,3.0,0
20260810,000973.SZ,佛塑科技,塑料,1,8.0,3.0,0
20260810,001222.SZ,源飞宠物,文娱用品,0,,,0
20260810,001258.SZ,立新能源,电力,1,6.0,4.0,0
20260810,001300.SZ,三柏硕,文娱用品,0,,,0
20260810,001376.SZ,百通能源,电力,1,6.0,4.0,0
20260810,001388.SZ,信通电子,电网设备,1,1.0,6.0,0
20260810,002044.SZ,美年健康,医疗服务,1,4.0,5.0,0
20260810,002112.SZ,三变科技,电网设备,1,1.0,6.0,0
20260810,002141.SZ,贤丰控股,元件,0,,,0
20260810,002153.SZ,石基信息,软件开发,0,,,0
20260810,002248.SZ,华东数控,通用设备,1,9.0,3.0,0
20260810,002289.SZ,宇顺电子,光学光电,0,,,0
20260810,002298.SZ,中电鑫龙,电网设备,1,1.0,6.0,0
20260810,002300.SZ,太阳电缆,电网设备,1,1.0,6.0,0
20260810,002329.SZ,皇氏集团,饮料乳品,1,10.0,3.0,0
20260810,002345.SZ,潮宏基,饰品,0,,,0
20260810,002370.SZ,亚太药业,化学制药,1,3.0,5.0,0
20260810,002388.SZ,新亚制程,其他电子,0,,,0
20260810,002399.SZ,海普瑞,化学制药,1,3.0,5.0,0
20260810,002437.SZ,誉衡药业,化学制药,1,3.0,5.0,0
20260810,002458.SZ,益生股份,养殖业,0,,,0
20260810,002474.SZ,榕基软件,IT服务Ⅱ,0,,,0
20260810,002541.SZ,鸿路钢构,专业工程,0,,,0
20260810,002552.SZ,宝鼎科技,元件,0,,,0
20260810,002580.SZ,圣阳股份,电池,0,,,0
20260810,002589.SZ,瑞康医药,医药商业,1,7.0,3.0,0
20260810,002622.SZ,皓宸医疗,医疗服务,1,4.0,5.0,0
20260810,002626.SZ,金达威,食品加工,0,,,0
20260810,002647.SZ,仁东控股,多元金融,0,,,0
20260810,002696.SZ,百洋股份,饲料,0,,,0
20260810,002739.SZ,儒意电影,影视院线,0,,,0
20260810,002748.SZ,世龙实业,化学原料,0,,,0
20260810,002783.SZ,凯龙股份,化学制品,1,2.0,5.0,0
20260810,002827.SZ,高争民爆,化学制品,1,2.0,5.0,0
20260810,002828.SZ,贝肯能源,油服工程,0,,,0
20260810,002842.SZ,翔鹭钨业,小金属,0,,,0
20260810,002885.SZ,京泉华,其他电子,0,,,0
20260810,002900.SZ,哈三联,化学制药,1,3.0,5.0,0
20260810,002951.SZ,金时科技,其他电源,0,,,0
20260810,003043.SZ,华亚智能,半导体,0,,,0
20260810,300862.SZ,蓝盾光电,通用设备,1,9.0,3.0,0
20260810,301051.SZ,信濠光电,消费电子,0,,,0
20260810,301080.SZ,百普赛斯,生物制品,0,,,0
20260810,301357.SZ,北方长龙,地面兵装,0,,,0
20260810,600186.SH,莲花控股,调味发酵,0,,,0
20260810,600192.SH,长城电工,电网设备,1,1.0,6.0,0
20260810,600227.SH,赤天化,农化制品,0,,,0
20260810,600272.SH,开开实业,医药商业,1,7.0,3.0,0
20260810,600316.SH,洪都航空,航空装备,0,,,0
20260810,600326.SH,西藏天路,水泥,0,,,0
20260810,600327.SH,大东方,一般零售,0,,,0
20260810,600356.SH,恒丰纸业,造纸,0,,,0
20260810,600490.SH,鹏欣资源,工业金属,0,,,0
20260810,600641.SH,先导基电,半导体,0,,,0
20260810,600664.SH,哈药股份,化学制药,1,3.0,5.0,0
20260810,600683.SH,京投发展,房地产开发,0,,,0
20260810,600698.SH,湖南天雁,汽车零部件,1,5.0,4.0,0
20260810,600721.SH,百花医药,医疗服务,1,4.0,5.0,0
20260810,600722.SH,金牛化工,化学原料,0,,,0
20260810,600793.SH,宜宾纸业,造纸,0,,,0
20260810,600815.SH,厦工股份,工程机械,0,,,0
20260810,600833.SH,第一医药,医药商业,1,7.0,3.0,0
20260810,600936.SH,北投科技,IT服务Ⅱ,0,,,0
20260810,600984.SH,建设机械,工程机械,0,,,0
20260810,601020.SH,华钰矿业,工业金属,0,,,0
20260810,601199.SH,江南水务,环境治理,0,,,0
20260810,601606.SH,长城军工,地面兵装,0,,,0
20260810,601700.SH,风范股份,电网设备,1,1.0,6.0,0
20260810,601886.SH,江河集团,装修装饰,0,,,0
20260810,603020.SH,爱普股份,化学制品,1,2.0,5.0,0
20260810,603038.SH,华立股份,装修建材,0,,,0
20260810,603065.SH,宿迁联盛,化学制品,1,2.0,5.0,0
20260810,603130.SH,云中马,纺织制造,0,,,0
20260810,603151.SH,邦基科技,饲料,0,,,0
20260810,603161.SH,科华控股,汽车零部件,1,5.0,4.0,0
20260810,603162.SH,海通发展,航运港口,0,,,0
20260810,603188.SH,亚邦股份,化学制品,1,2.0,5.0,0
20260810,603221.SH,爱丽家居,家居用品,0,,,0
20260810,603269.SH,海鸥股份,通用设备,1,9.0,3.0,0
20260810,603382.SH,海阳科技,化学纤维,0,,,0
20260810,603580.SH,艾艾精工,塑料,1,8.0,3.0,0
20260810,603711.SH,香飘飘,饮料乳品,1,10.0,3.0,0
20260810,603725.SH,天安新材,家居用品,0,,,0
20260810,603758.SH,秦安股份,汽车零部件,1,5.0,4.0,0
20260810,603797.SH,联泰环保,环境治理,0,,,0
20260810,605033.SH,美邦股份,农化制品,0,,,0
20260810,605128.SH,上海沿浦,汽车零部件,1,5.0,4.0,0
20260810,605162.SH,新中港,电力,1,6.0,4.0,0
20260810,605179.SH,一鸣食品,饮料乳品,1,10.0,3.0,0
20260810,605286.SH,同力天启,专用设备,0,,,0
20260810,688073.SH,毕得医药,医疗服务,1,4.0,5.0,0
