ts_code,trade_date,vol,price,amount
600000.SH,20260806,371600,9.28,3448448.0
600004.SH,20260806,58800,7.7,452760.0
600006.SH,20260806,18100,5.58,100998.0
600007.SH,20260806,13100,18.45,241695.0
600008.SH,20260806,270100,2.88,777888.0
600009.SH,20260806,28200,24.12,680184.0
600010.SH,20260806,3820300,2.26,8633878.0
600011.SH,20260806,926900,7.09,6571721.0
600012.SH,20260806,45900,16.22,744498.0
600015.SH,20260806,246700,6.8,1677560.0
600016.SH,20260806,631600,3.52,2223232.0
600017.SH,20260806,42700,2.74,116998.0
600018.SH,20260806,101000,5.17,522170.0
600019.SH,20260806,294200,5.87,1726954.0
600020.SH,20260806,18000,3.84,69120.0
600021.SH,20260806,93200,14.89,1387748.0
600022.SH,20260806,269650,1.38,372117.0
600023.SH,20260806,219000,4.92,1077480.0
600025.SH,20260806,186000,9.79,1820940.0
600026.SH,20260806,608400,17.61,10713924.0
600027.SH,20260806,212100,4.71,998991.0
600028.SH,20260806,1094600,4.99,5462054.0
600029.SH,20260806,456300,5.22,2381886.0
600030.SH,20260806,527600,28.06,14804456.0
600031.SH,20260806,440000,19.65,8646000.0
600032.SH,20260806,38800,7.41,287508.0
600033.SH,20260806,34800,3.59,124932.0
600035.SH,20260806,12100,3.49,42229.0
600036.SH,20260806,310500,39.0,12109500.0
600037.SH,20260806,39600,7.11,281556.0
600038.SH,20260806,18600,26.66,495876.0
600039.SH,20260806,26100,8.61,224721.0
600048.SH,20260806,439700,5.12,2251264.0
600050.SH,20260806,442700,4.38,1939026.0
600051.SH,20260806,23500,6.0,141000.0
600052.SH,20260806,86300,3.8,327940.0
600053.SH,20260806,16100,7.43,119623.0
600054.SH,20260806,7000,11.2,78400.0
600055.SH,20260806,25400,11.8,299720.0
600056.SH,20260806,17900,9.32,166828.0
600057.SH,20260806,53500,6.45,345075.0
600058.SH,20260806,30600,10.17,311202.0
600059.SH,20260806,40100,8.16,327216.0
600060.SH,20260806,15400,27.1,417340.0
600061.SH,20260806,108300,6.53,707199.0
600062.SH,20260806,37400,16.19,605506.0
600063.SH,20260806,523200,5.9,3086880.0
600064.SH,20260806,46100,7.78,358658.0
600066.SH,20260806,34700,32.11,1114217.0
600067.SH,20260806,10700,2.76,29532.0
600071.SH,20260806,5800,15.65,90770.0
600072.SH,20260806,120900,9.05,1094145.0
600073.SH,20260806,1100,5.14,5654.0
600075.SH,20260806,12000,4.59,55080.0
600076.SH,20260806,118500,3.04,360240.0
600078.SH,20260806,655400,10.71,7019334.0
600079.SH,20260806,17000,17.61,299370.0
600080.SH,20260806,3400,4.9,16660.0
600081.SH,20260806,8300,9.89,82087.0
600082.SH,20260806,41500,2.86,118690.0
600084.SH,20260806,400,4.29,1716.0
600085.SH,20260806,47800,25.11,1200258.0
600088.SH,20260806,8400,11.91,100044.0
600089.SH,20260806,808000,21.65,17493200.0
600094.SH,20260806,84200,4.57,384794.0
600095.SH,20260806,140600,8.4,1181040.0
600096.SH,20260806,159200,30.1,4791920.0
600097.SH,20260806,1900,8.21,15599.0
600098.SH,20260806,58600,6.35,372110.0
600099.SH,20260806,22400,8.52,190848.0
600100.SH,20260806,51300,7.17,367821.0
600101.SH,20260806,55300,8.27,457331.0
600103.SH,20260806,566400,3.05,1727520.0
600104.SH,20260806,265800,10.9,2897220.0
600105.SH,20260806,2014400,35.6,71712640.0
600106.SH,20260806,9400,4.56,42864.0
600107.SH,20260806,0,,0.0
600108.SH,20260806,379600,3.16,1199536.0
600109.SH,20260806,106400,8.76,932064.0
600110.SH,20260806,1029600,9.21,9482616.0
600111.SH,20260806,1024800,42.14,43185072.0
600113.SH,20260806,8400,31.11,261324.0
600114.SH,20260806,69900,28.6,1999140.0
600115.SH,20260806,1069700,3.75,4011375.0
600116.SH,20260806,87300,6.56,572688.0
600117.SH,20260806,46000,2.29,105340.0
600118.SH,20260806,381000,62.5,23812500.0
600119.SH,20260806,2300,4.49,10327.0
600120.SH,20260806,69800,5.18,361564.0
600121.SH,20260806,314300,3.92,1232056.0
600123.SH,20260806,22600,6.89,155714.0
600125.SH,20260806,7300,5.52,40296.0
600126.SH,20260806,910800,6.56,5974848.0
600127.SH,20260806,26300,5.59,147017.0
600128.SH,20260806,9100,8.01,72891.0
600129.SH,20260806,76200,15.75,1200150.0
600130.SH,20260806,2118700,4.3,9110410.0
600131.SH,20260806,15700,16.1,252770.0
600132.SH,20260806,4500,44.84,201780.0
600133.SH,20260806,50800,8.31,422148.0
600135.SH,20260806,3100,7.3,22630.0
600136.SH,20260806,82200,1.43,117546.0
600137.SH,20260806,8100,17.44,141264.0
600138.SH,20260806,2900,7.11,20619.0
600141.SH,20260806,364000,31.5,11466000.0
600143.SH,20260806,320500,16.0,5128000.0
600148.SH,20260806,17200,15.1,259720.0
600149.SH,20260806,15800,4.78,75524.0
600150.SH,20260806,501600,34.9,17505840.0
600151.SH,20260806,72000,10.27,739440.0
600152.SH,20260806,89900,8.0,719200.0
600153.SH,20260806,28900,8.79,254031.0
600155.SH,20260806,33300,6.01,200133.0
600156.SH,20260806,188900,8.12,1533868.0
600157.SH,20260806,1247500,1.59,1983525.0
600158.SH,20260806,78700,7.16,563492.0
600159.SH,20260806,48100,2.4,115440.0
600160.SH,20260806,248050,42.71,10594216.0
600161.SH,20260806,15624,12.53,195769.0
600162.SH,20260806,3523600,3.34,11768824.0
600163.SH,20260806,34200,5.28,180576.0
600165.SH,20260806,5300,2.41,12773.0
600166.SH,20260806,225600,3.11,701616.0
600167.SH,20260806,5100,5.92,30192.0
600168.SH,20260806,1400,4.29,6006.0
600169.SH,20260806,31900,2.05,65395.0
600170.SH,20260806,352900,2.36,832844.0
600171.SH,20260806,124900,23.4,2922660.0
600172.SH,20260806,3194600,11.21,35811466.0
600173.SH,20260806,28100,6.27,176187.0
600176.SH,20260806,4116100,38.5,158469850.0
600177.SH,20260806,120600,7.56,911736.0
600178.SH,20260806,21500,9.68,208120.0
600179.SH,20260806,70000,4.38,306600.0
600180.SH,20260806,706600,1.55,1095230.0
600182.SH,20260806,12300,13.07,160761.0
600183.SH,20260806,503000,120.0,60360000.0
600184.SH,20260806,197400,17.52,3458448.0
600185.SH,20260806,39800,4.83,192234.0
600186.SH,20260806,2336652,9.48,22151461.0
600187.SH,20260806,95300,1.39,132467.0
600188.SH,20260806,181700,19.33,3512261.0
600189.SH,20260806,7700,7.36,56672.0
600191.SH,20260806,98500,10.96,1079560.0
