ts_code,trade_date,up_limit,down_limit
000001.SZ,20260312,11.98,9.8
000002.SZ,20260312,5.14,4.2
000004.SZ,20260312,5.87,5.31
000006.SZ,20260312,10.04,8.22
000007.SZ,20260312,15.57,12.74
000008.SZ,20260312,3.2,2.62
000009.SZ,20260312,10.22,8.36
000010.SZ,20260312,4.76,3.9
000011.SZ,20260312,9.44,7.72
000012.SZ,20260312,5.43,4.45
000014.SZ,20260312,15.98,13.08
000016.SZ,20260312,3.83,3.13
000017.SZ,20260312,8.14,6.66
000019.SZ,20260312,8.2,6.71
000020.SZ,20260312,16.25,13.29
000021.SZ,20260312,35.28,28.86
000025.SZ,20260312,19.15,15.67
000026.SZ,20260312,16.98,13.9
000027.SZ,20260312,8.02,6.56
000028.SZ,20260312,28.29,23.15
000029.SZ,20260312,23.94,19.58
000030.SZ,20260312,5.92,4.84
000031.SZ,20260312,3.58,2.93
000032.SZ,20260312,20.7,16.94
000034.SZ,20260312,43.26,35.4
000035.SZ,20260312,9.13,7.47
000036.SZ,20260312,5.7,4.66
000037.SZ,20260312,11.14,9.12
000039.SZ,20260312,14.32,11.72
000042.SZ,20260312,9.64,7.88
000045.SZ,20260312,14.62,11.96
000048.SZ,20260312,21.49,17.59
000049.SZ,20260312,29.25,23.93
000050.SZ,20260312,10.4,8.51
000055.SZ,20260312,4.33,3.55
000056.SZ,20260312,2.27,1.85
000058.SZ,20260312,9.47,7.75
000059.SZ,20260312,6.25,5.11
000060.SZ,20260312,8.09,6.62
000061.SZ,20260312,10.26,8.4
000062.SZ,20260312,28.82,23.58
000063.SZ,20260312,40.83,33.41
000065.SZ,20260312,14.38,11.76
000066.SZ,20260312,18.7,15.3
000068.SZ,20260312,3.84,3.14
000069.SZ,20260312,2.66,2.18
000070.SZ,20260312,19.22,15.72
000078.SZ,20260312,3.62,2.96
000088.SZ,20260312,5.09,4.17
000089.SZ,20260312,7.84,6.42
000090.SZ,20260312,4.37,3.57
000096.SZ,20260312,12.38,10.13
000099.SZ,20260312,22.97,18.79
000100.SZ,20260312,5.37,4.39
000151.SZ,20260312,14.55,11.91
000153.SZ,20260312,7.39,6.05
000155.SZ,20260312,16.31,13.35
000156.SZ,20260312,8.94,7.32
000157.SZ,20260312,10.78,8.82
000158.SZ,20260312,23.24,19.02
000159.SZ,20260312,7.54,6.17
000166.SZ,20260312,5.39,4.41
000301.SZ,20260312,13.01,10.65
000333.SZ,20260312,85.13,69.65
000338.SZ,20260312,29.22,23.9
000400.SZ,20260312,36.28,29.68
000401.SZ,20260312,5.62,4.6
000402.SZ,20260312,3.0,2.46
000403.SZ,20260312,15.82,12.94
000404.SZ,20260312,8.03,6.57
000407.SZ,20260312,5.65,4.63
000408.SZ,20260312,90.67,74.19
000409.SZ,20260312,12.55,10.27
000410.SZ,20260312,8.49,6.95
000411.SZ,20260312,12.72,10.4
000415.SZ,20260312,5.31,4.35
000417.SZ,20260312,8.15,6.67
000419.SZ,20260312,6.85,5.61
000420.SZ,20260312,5.02,4.1
000421.SZ,20260312,7.66,6.26
000422.SZ,20260312,20.22,16.54
000423.SZ,20260312,57.64,47.16
000425.SZ,20260312,13.53,11.07
000426.SZ,20260312,55.74,45.6
000428.SZ,20260312,4.22,3.46
000429.SZ,20260312,13.84,11.32
000430.SZ,20260312,7.86,7.12
000488.SZ,20260312,2.94,2.66
000498.SZ,20260312,6.79,5.55
000501.SZ,20260312,10.01,8.19
000503.SZ,20260312,9.63,7.88
000504.SZ,20260312,10.66,9.64
000505.SZ,20260312,7.92,6.48
000506.SZ,20260312,21.91,17.93
000507.SZ,20260312,6.22,5.09
000509.SZ,20260312,4.37,3.57
000510.SZ,20260312,20.72,16.96
000513.SZ,20260312,38.36,31.38
000514.SZ,20260312,5.45,4.46
000516.SZ,20260312,5.85,4.79
000517.SZ,20260312,2.28,1.86
000518.SZ,20260312,3.05,2.76
000519.SZ,20260312,21.53,17.61
000520.SZ,20260312,4.83,3.95
000521.SZ,20260312,7.0,5.72
000523.SZ,20260312,4.1,3.36
000524.SZ,20260312,14.55,11.91
000525.SZ,20260312,7.81,6.39
000526.SZ,20260312,38.49,31.49
000528.SZ,20260312,11.73,9.59
000529.SZ,20260312,6.67,5.45
000530.SZ,20260312,7.23,5.91
000531.SZ,20260312,7.96,6.52
000532.SZ,20260312,16.3,13.34
