ts_code,trade_date,turnover_rate,turnover_rate_f,volume_ratio,total_mv,float_mv
000001.SZ,20260701,0.4673,1.1113,0.8,19716412.8912,
000002.SZ,20260701,1.6967,2.5466,1.08,3674658.526,
000004.SZ,20260701,9.1144,12.1533,1.43,4898.0711,
000006.SZ,20260701,1.331,2.1124,0.83,1016546.235,
000007.SZ,20260701,1.7281,2.6022,0.83,425784.592,
000008.SZ,20260701,1.2493,2.0518,1.0,649214.2703,
000009.SZ,20260701,0.8757,1.4132,0.83,1617167.178,
000010.SZ,20260701,2.1717,2.5893,1.06,205787.7617,
000011.SZ,20260701,0.6251,1.7595,0.78,394538.1642,
000012.SZ,20260701,10.6608,15.9481,1.73,1597296.12,
000014.SZ,20260701,2.5342,3.8407,1.03,225345.0122,
000016.SZ,20260701,0.7964,1.1855,0.43,582722.7868,
000017.SZ,20260701,6.4912,11.9488,1.86,419024.4192,
000019.SZ,20260701,1.6949,2.6059,1.06,668470.474,
000020.SZ,20260701,3.4328,10.051,1.43,316291.0604,
000021.SZ,20260701,19.7056,29.9534,1.35,9802026.2503,
000025.SZ,20260701,1.3807,2.993,0.57,592705.1625,
000026.SZ,20260701,4.0502,7.3248,1.13,854133.22,
000027.SZ,20260701,0.8593,3.4393,1.01,2978126.0774,
000028.SZ,20260701,0.3749,1.0777,0.77,1178526.3875,
000029.SZ,20260701,1.1784,3.8471,0.97,2276235.0,
000030.SZ,20260701,0.554,1.9986,1.04,681045.1164,
000031.SZ,20260701,0.9048,3.5177,1.07,934416.2994,
000032.SZ,20260701,5.6736,8.7713,0.71,2916430.3464,
000034.SZ,20260701,6.515,6.9589,1.09,2804167.8168,
000035.SZ,20260701,1.6611,2.3988,1.21,1146255.696,
000036.SZ,20260701,2.0782,2.9621,1.08,619084.0467,
000037.SZ,20260701,5.6888,9.6334,0.86,539472.527,
000039.SZ,20260701,1.3725,1.5588,0.7,4362548.9227,
000042.SZ,20260701,1.3502,2.8959,0.69,509260.6226,
001914.SZ,20260701,1.0004,2.6943,1.42,874587.517,
000045.SZ,20260701,1.4889,3.0521,0.88,521210.9322,
000048.SZ,20260701,3.9845,8.7287,0.72,1192956.3,
000049.SZ,20260701,1.9101,3.5051,0.8,913901.3136,
000050.SZ,20260701,3.4633,6.1735,0.59,2338344.576,
000055.SZ,20260701,2.2895,2.7868,0.99,365117.228,
000056.SZ,20260701,11.4347,14.3009,2.44,264886.3213,
000058.SZ,20260701,0.7544,2.5745,0.97,775656.441,
000059.SZ,20260701,3.1628,5.9717,2.15,649373.6956,
000060.SZ,20260701,4.0801,5.8338,0.63,3397496.9625,
000061.SZ,20260701,1.5107,3.8246,1.07,1125473.0004,
000062.SZ,20260701,3.9888,11.9709,0.66,3188977.4557,
000063.SZ,20260701,5.4655,7.1734,1.26,17785182.7582,
000065.SZ,20260701,2.1182,4.4358,0.79,1142859.1248,
000066.SZ,20260701,6.956,11.6177,0.7,5899986.5539,
000068.SZ,20260701,1.9608,3.4428,0.81,313074.8365,
000069.SZ,20260701,0.9474,1.9084,1.19,1350343.3608,
000070.SZ,20260701,10.1371,16.6661,0.74,1702050.084,
000078.SZ,20260701,2.2876,4.263,0.8,355201.6455,
000088.SZ,20260701,0.509,0.9787,1.09,2136987.6363,
000089.SZ,20260701,0.6818,1.5844,1.18,1275578.629,
000090.SZ,20260701,1.1497,1.9027,1.05,577380.5286,
000096.SZ,20260701,1.2578,2.7374,1.02,372768.0,
000099.SZ,20260701,1.3122,2.1381,0.73,1134951.6563,
000100.SZ,20260701,13.6207,14.0555,1.49,12730127.7888,
000151.SZ,20260701,3.7283,5.6522,0.79,374417.0221,
000153.SZ,20260701,2.2259,3.0477,1.3,243495.202,
000155.SZ,20260701,1.7894,2.9558,1.04,2230171.3064,
000156.SZ,20260701,0.5923,1.1276,1.08,1187729.7325,
000157.SZ,20260701,1.0717,1.4765,0.91,6053974.64,
000158.SZ,20260701,1.9935,3.0376,1.06,2102180.9605,
000159.SZ,20260701,2.856,3.7006,0.95,261012.498,
000166.SZ,20260701,0.8453,2.0518,1.19,11493334.5255,
000301.SZ,20260701,0.3654,1.1807,0.95,7946701.2486,
000333.SZ,20260701,0.7319,1.0702,0.98,58928017.086,
000338.SZ,20260701,1.9603,1.9911,0.79,24080761.988,
000400.SZ,20260701,2.4583,3.9766,1.45,2165591.0098,
000401.SZ,20260701,0.3931,1.0886,1.12,909110.3125,
000402.SZ,20260701,1.6338,3.388,0.98,738265.6853,
000403.SZ,20260701,1.6949,2.7401,0.89,863911.2239,
000404.SZ,20260701,6.4531,9.3182,1.9,576980.6011,
000407.SZ,20260701,1.784,2.3877,1.04,330911.8472,
000408.SZ,20260701,0.9425,2.1197,0.94,10718825.9136,
000409.SZ,20260701,1.1464,1.8225,1.1,571343.6757,
000410.SZ,20260701,1.0866,1.4609,0.95,1263607.821,
000411.SZ,20260701,0.8228,2.549,0.9,525309.663,
000415.SZ,20260701,1.2797,1.9545,0.98,2566576.3395,
000417.SZ,20260701,10.8987,17.5916,0.85,701895.78,
000419.SZ,20260701,1.3743,2.4686,1.12,253309.5382,
000420.SZ,20260701,3.9781,5.3409,0.95,995841.6615,
000421.SZ,20260701,1.5013,3.2695,1.43,292952.007,
000422.SZ,20260701,7.3533,10.6963,1.56,1636814.9735,
000423.SZ,20260701,0.6685,1.0092,0.82,2964869.1872,
000425.SZ,20260701,1.6911,1.8612,0.99,9521214.095,
000426.SZ,20260701,3.3948,4.6718,0.81,5866700.6832,
000428.SZ,20260701,1.2711,2.837,1.11,318923.838,
000429.SZ,20260701,0.465,1.2173,1.16,2818406.6228,
000430.SZ,20260701,3.0011,3.7002,0.82,596701.2898,
000488.SZ,20260701,1.087,1.4871,1.14,570642.5028,
000498.SZ,20260701,0.5255,1.3223,1.21,751381.928,
000501.SZ,20260701,2.0474,3.5917,1.98,547522.8024,
000503.SZ,20260701,2.1532,2.9702,1.83,634555.62,
000504.SZ,20260701,2.072,3.4904,1.02,244217.094,
000505.SZ,20260701,1.5515,3.3212,1.31,378741.0542,
000506.SZ,20260701,3.8116,5.689,0.95,1064654.3988,
000507.SZ,20260701,0.763,1.0987,0.52,435034.6077,
000509.SZ,20260701,4.1241,6.8219,0.85,387399.208,
000510.SZ,20260701,15.944,17.776,1.47,1605793.9536,
000513.SZ,20260701,1.1989,2.0644,1.18,2632644.848,
000514.SZ,20260701,1.8998,5.1607,1.77,311351.499,
000516.SZ,20260701,1.2705,1.8456,1.13,893319.8044,
000517.SZ,20260701,1.0739,3.6278,0.92,538082.9025,
000518.SZ,20260701,5.9382,9.1583,1.5,347989.9956,
000519.SZ,20260701,5.8383,9.9709,0.78,2835250.124,
000520.SZ,20260701,5.9896,8.7438,1.57,414954.235,
000521.SZ,20260701,6.6314,9.2601,2.76,614864.5086,
000523.SZ,20260701,1.989,5.3717,1.18,486399.1525,
000525.SZ,20260701,1.7134,2.1623,1.06,518657.083,
000526.SZ,20260701,4.0026,5.8419,1.58,332558.9419,
000528.SZ,20260701,1.9544,2.6405,1.22,1572758.7679,
000529.SZ,20260701,1.766,3.9856,2.07,262121.8896,
000530.SZ,20260701,5.1222,7.162,1.05,453648.325,
000531.SZ,20260701,1.3542,2.8424,0.89,638378.9969,
000532.SZ,20260701,2.2598,4.2717,1.3,384349.7545,
000533.SZ,20260701,3.7696,6.083,1.12,658347.648,
000534.SZ,20260701,7.025,10.1383,2.24,1496034.396,
000536.SZ,20260701,3.7922,6.3567,1.41,1020666.1032,
000537.SZ,20260701,1.3482,4.3455,0.99,1537676.9892,
000538.SZ,20260701,0.4795,1.0949,0.82,8559107.6922,
000539.SZ,20260701,5.7867,16.5034,1.13,3753953.06,
000541.SZ,20260701,1.8817,3.7428,1.17,821641.3531,
000543.SZ,20260701,1.3624,3.2173,0.92,1756819.0575,
000544.SZ,20260701,0.347,1.4009,1.02,693975.364,
000545.SZ,20260701,9.2338,10.8311,1.09,258550.2722,
000546.SZ,20260701,3.5123,5.3113,0.87,388046.5017,
000547.SZ,20260701,6.0808,7.6397,0.94,3091437.6922,
000548.SZ,20260701,1.6802,2.4823,1.32,209670.636,
000550.SZ,20260701,0.7343,2.3172,1.3,1406175.606,
000551.SZ,20260701,12.0296,18.6761,0.98,1017939.3,
000552.SZ,20260701,1.6167,2.8478,1.26,1246972.8251,
000553.SZ,20260701,0.4236,2.6426,0.98,1286056.1136,
000554.SZ,20260701,3.77,3.77,1.14,273575.9277,
000555.SZ,20260701,2.3256,3.7913,0.92,1019684.3525,
000557.SZ,20260701,0.7336,1.4035,1.07,514806.2691,
000558.SZ,20260701,2.5843,3.6873,1.02,420286.9914,
000559.SZ,20260701,1.4403,3.9749,0.95,4319911.9952,
000560.SZ,20260701,3.5909,4.7919,1.18,504077.1926,
000561.SZ,20260701,1.7084,3.0359,1.1,650605.7799,
000563.SZ,20260701,1.0885,1.9286,1.29,1462595.5344,
000564.SZ,20260701,2.1645,2.9269,1.36,2492012.7354,
000565.SZ,20260701,2.6249,4.4151,1.28,254085.0292,
000566.SZ,20260701,16.0012,20.7546,1.72,712253.4399,
000567.SZ,20260701,1.5655,6.3939,1.21,1207937.9178,
000568.SZ,20260701,0.8527,1.7381,0.76,11477887.1172,
000570.SZ,20260701,2.3817,4.0347,1.07,337321.015,
000571.SZ,20260701,5.3406,7.5315,0.88,557181.7224,
000572.SZ,20260701,2.9886,4.563,1.36,620027.9605,
000573.SZ,20260701,3.133,3.9222,0.97,225951.3324,
000576.SZ,20260701,2.3158,3.6172,1.38,293709.5159,
000581.SZ,20260701,1.2529,2.1371,1.15,1675439.6181,
000582.SZ,20260701,1.8922,4.3033,1.06,2786412.5415,
000586.SZ,20260701,4.0698,5.6665,0.89,255921.12,
000589.SZ,20260701,1.6579,2.1272,1.16,643517.5014,
000590.SZ,20260701,2.4664,4.3731,1.33,201395.2792,
000591.SZ,20260701,1.7002,2.6067,0.86,1827471.1572,
000592.SZ,20260701,7.5306,9.104,1.52,1361905.464,
000593.SZ,20260701,5.769,9.0088,0.84,813016.477,
000596.SZ,20260701,0.9629,2.8677,0.9,4240957.8,
000597.SZ,20260701,0.8295,1.916,0.96,624994.5801,
