ts_code,trade_date,up_limit,down_limit
000001.SZ,20260529,11.73,9.59
000002.SZ,20260529,3.64,2.98
000004.SZ,20260529,2.9,2.62
000006.SZ,20260529,10.53,8.61
000007.SZ,20260529,13.08,10.7
000008.SZ,20260529,2.82,2.3
000009.SZ,20260529,8.2,6.71
000010.SZ,20260529,2.1,1.9
000011.SZ,20260529,8.02,6.56
000012.SZ,20260529,4.82,3.94
000014.SZ,20260529,11.84,9.68
000016.SZ,20260529,3.63,3.29
000017.SZ,20260529,6.05,4.95
000019.SZ,20260529,7.06,5.78
000020.SZ,20260529,13.95,11.41
000021.SZ,20260529,46.92,38.39
000025.SZ,20260529,15.66,12.82
000026.SZ,20260529,25.37,20.75
000027.SZ,20260529,8.86,7.25
000028.SZ,20260529,25.29,20.69
000029.SZ,20260529,27.59,22.57
000030.SZ,20260529,5.05,4.13
000031.SZ,20260529,2.79,2.29
000032.SZ,20260529,19.39,15.87
000034.SZ,20260529,28.9,23.64
000035.SZ,20260529,6.7,5.48
000036.SZ,20260529,5.83,4.77
000037.SZ,20260529,11.5,9.41
000039.SZ,20260529,12.27,10.04
000042.SZ,20260529,10.93,8.95
000045.SZ,20260529,13.1,10.72
000048.SZ,20260529,13.93,11.39
000049.SZ,20260529,28.92,23.66
000050.SZ,20260529,9.0,7.36
000055.SZ,20260529,3.81,3.11
000056.SZ,20260529,1.61,1.45
000058.SZ,20260529,7.94,6.5
000059.SZ,20260529,4.95,4.05
000060.SZ,20260529,8.56,7.0
000061.SZ,20260529,6.97,5.71
000062.SZ,20260529,34.42,28.16
000063.SZ,20260529,42.13,34.47
000065.SZ,20260529,13.24,10.84
000066.SZ,20260529,20.58,16.84
000068.SZ,20260529,3.55,2.91
000069.SZ,20260529,2.07,1.69
000070.SZ,20260529,19.62,16.06
000078.SZ,20260529,1.68,1.52
000088.SZ,20260529,4.86,3.98
000089.SZ,20260529,7.35,6.01
000090.SZ,20260529,3.85,3.15
000096.SZ,20260529,9.04,7.4
000099.SZ,20260529,17.55,14.36
000100.SZ,20260529,5.05,4.13
000151.SZ,20260529,13.31,10.89
000153.SZ,20260529,6.24,5.1
000155.SZ,20260529,15.43,12.63
000156.SZ,20260529,7.62,6.24
000157.SZ,20260529,7.93,6.49
000158.SZ,20260529,17.42,14.26
000159.SZ,20260529,7.34,6.0
000166.SZ,20260529,4.8,3.92
000301.SZ,20260529,13.42,10.98
000333.SZ,20260529,86.85,71.06
000338.SZ,20260529,38.84,31.78
000400.SZ,20260529,29.37,24.03
000401.SZ,20260529,4.24,3.47
000402.SZ,20260529,3.22,2.64
000403.SZ,20260529,13.88,11.36
000404.SZ,20260529,9.55,7.81
000407.SZ,20260529,4.64,3.8
000408.SZ,20260529,85.45,69.91
000409.SZ,20260529,11.07,9.05
000410.SZ,20260529,5.93,4.85
000411.SZ,20260529,12.69,10.39
000415.SZ,20260529,4.59,3.75
000417.SZ,20260529,8.37,6.85
000419.SZ,20260529,5.61,4.59
000420.SZ,20260529,5.06,4.14
000421.SZ,20260529,6.36,5.2
000422.SZ,20260529,15.64,12.8
000423.SZ,20260529,53.75,43.97
000425.SZ,20260529,10.14,8.3
000426.SZ,20260529,43.55,35.63
000428.SZ,20260529,3.98,3.26
000429.SZ,20260529,15.07,12.33
000430.SZ,20260529,8.14,6.66
000488.SZ,20260529,2.46,2.22
000498.SZ,20260529,5.69,4.65
000501.SZ,20260529,8.26,6.76
000503.SZ,20260529,7.9,6.46
000504.SZ,20260529,10.14,9.18
000505.SZ,20260529,6.44,5.27
000506.SZ,20260529,15.81,12.93
000507.SZ,20260529,5.58,4.56
000509.SZ,20260529,6.3,5.16
000510.SZ,20260529,19.53,15.98
000513.SZ,20260529,33.0,27.0
000514.SZ,20260529,4.83,3.95
000516.SZ,20260529,4.71,3.85
000517.SZ,20260529,2.06,1.68
000518.SZ,20260529,3.92,3.2
000519.SZ,20260529,21.47,17.57
000520.SZ,20260529,4.05,3.31
000521.SZ,20260529,6.15,5.03
000523.SZ,20260529,3.48,2.84
000524.SZ,20260529,10.21,8.35
000525.SZ,20260529,5.49,4.49
000526.SZ,20260529,33.69,27.57
000528.SZ,20260529,9.82,8.04
000529.SZ,20260529,5.58,4.56
000530.SZ,20260529,6.74,5.52
000531.SZ,20260529,8.69,7.11
000532.SZ,20260529,14.59,11.93
000533.SZ,20260529,13.23,10.83
000534.SZ,20260529,39.6,32.4
000536.SZ,20260529,4.69,3.83
000537.SZ,20260529,11.77,9.63
000538.SZ,20260529,53.7,43.94
