ts_code,trade_date,open,high,low,close,vol,amount,pct_chg
000001.SZ,20260529,10.65,10.93,10.62,10.93,1399367.8,1515692.06828,2.5328
000002.SZ,20260529,3.33,3.64,3.33,3.55,4514928.47,1612850.37115,7.2508
000006.SZ,20260529,9.64,9.8,9.05,9.1,415295.72,390598.52775,-4.9112
000007.SZ,20260529,12.0,12.09,11.19,11.33,112212.0,129324.892,-4.7098
000008.SZ,20260529,2.55,2.59,2.55,2.57,271762.08,69870.44748,0.3906
000009.SZ,20260529,7.45,7.52,7.36,7.4,207237.07,154124.16573,-0.6711
000010.SZ,20260529,1.95,2.1,1.94,2.1,261765.2,53234.818,5.0
000011.SZ,20260529,7.32,7.66,7.32,7.35,63088.36,46973.33688,0.823
000012.SZ,20260529,4.4,4.43,4.01,4.05,905492.39,374885.42904,-7.5342
000014.SZ,20260529,10.75,11.19,10.64,10.67,86958.4,94695.7482,-0.8364
000016.SZ,20260529,3.45,3.58,3.44,3.46,321171.8,112444.75483,0.0
000017.SZ,20260529,5.53,5.54,5.37,5.41,66294.0,36187.959,-1.6364
000019.SZ,20260529,6.39,6.53,6.37,6.45,88403.58,57214.46542,0.4673
000020.SZ,20260529,12.7,12.76,12.38,12.46,43249.37,54181.23031,-1.735
000021.SZ,20260529,42.37,43.85,38.59,39.79,2284569.06,9409421.6382,-6.7057
000025.SZ,20260529,14.26,15.66,14.2,15.66,127534.08,194152.49191,9.9719
000026.SZ,20260529,23.2,25.22,23.01,23.95,273393.4,665502.3726,3.8595
000027.SZ,20260529,7.98,8.45,7.92,8.08,1597677.59,1313402.42209,0.3727
000028.SZ,20260529,23.07,23.71,23.0,23.62,34420.02,80676.7645,2.7403
000029.SZ,20260529,25.13,25.7,24.53,24.75,111079.24,277748.2071,-1.3158
000030.SZ,20260529,4.6,4.63,4.56,4.58,101556.6,46719.76554,-0.2179
000031.SZ,20260529,2.56,2.69,2.55,2.61,547588.77,144112.16603,2.7559
000032.SZ,20260529,17.63,17.75,16.33,16.47,337105.57,566454.44264,-6.5797
000034.SZ,20260529,27.5,28.32,25.61,25.84,604563.27,1613709.98606,-1.6368
000035.SZ,20260529,6.09,6.12,5.87,5.89,320888.34,191294.15966,-3.2841
000036.SZ,20260529,5.34,5.44,5.15,5.19,322635.33,170780.59867,-2.0755
000037.SZ,20260529,10.42,11.5,10.37,11.5,316176.9,356787.48827,10.0478
000039.SZ,20260529,11.15,11.43,10.89,11.02,538020.93,596681.35214,-1.1659
000042.SZ,20260529,10.0,10.23,9.79,9.8,75491.0,75808.26599,-1.4085
001914.SZ,20260529,9.57,9.94,9.56,9.69,109493.04,107377.18836,1.2539
000045.SZ,20260529,11.88,11.92,11.05,11.28,125158.03,142605.46575,-5.2897
000048.SZ,20260529,12.66,12.8,12.43,12.54,83879.08,105381.64256,-0.9479
000049.SZ,20260529,26.36,26.5,25.25,25.32,98943.61,253575.84784,-3.6896
000050.SZ,20260529,8.17,8.24,7.57,7.62,501489.03,390031.84772,-6.846
000055.SZ,20260529,3.5,3.55,3.44,3.46,97772.0,34209.711,0.0
000056.SZ,20260529,1.61,1.61,1.52,1.6,1073768.39,171222.04059,4.5752
000058.SZ,20260529,7.23,7.4,7.2,7.24,76534.0,55894.941,0.277
000059.SZ,20260529,4.48,4.51,4.41,4.43,201371.38,89635.8331,-1.5556
000060.SZ,20260529,8.12,8.27,7.64,7.71,3649203.59,2923589.18731,-0.8997
000061.SZ,20260529,6.34,6.69,6.32,6.46,249520.36,162032.19573,1.8927
000062.SZ,20260529,31.61,31.74,28.88,29.14,407488.15,1227110.153,-6.8712
000063.SZ,20260529,38.5,38.78,36.44,36.72,2699247.03,10129413.7114,-4.1253
000065.SZ,20260529,12.22,12.68,12.13,12.26,262212.78,324303.47178,1.8272
000066.SZ,20260529,19.25,19.45,17.6,17.8,1941314.31,3544225.0455,-4.8637
000068.SZ,20260529,3.23,3.34,3.12,3.14,412550.6,132859.53375,-2.7864
000069.SZ,20260529,1.9,2.03,1.89,1.94,993446.0,195980.75529,3.1915
000070.SZ,20260529,17.88,18.65,17.33,18.07,755953.91,1366425.48704,1.2892
000078.SZ,20260529,1.6,1.68,1.59,1.68,1325346.66,220123.10956,5.0
000088.SZ,20260529,4.42,4.5,4.4,4.47,275491.44,123018.46199,1.1312
000089.SZ,20260529,6.69,6.83,6.67,6.8,134397.68,91108.74224,1.7964
000090.SZ,20260529,3.53,3.85,3.51,3.85,1243900.08,467949.97693,10.0
000096.SZ,20260529,8.16,8.28,8.15,8.21,61306.74,50311.16649,-0.1217
000099.SZ,20260529,16.05,16.19,15.55,15.6,92455.0,146040.706,-2.1944
000100.SZ,20260529,4.57,4.57,4.26,4.28,11156232.83,4869025.34794,-6.7538
000151.SZ,20260529,12.31,13.31,12.21,13.31,321941.57,418287.2033,10.0
000153.SZ,20260529,5.66,5.74,5.66,5.68,65347.6,37223.4598,0.1764
000155.SZ,20260529,14.04,14.64,14.02,14.25,582943.89,834139.70936,1.5681
000156.SZ,20260529,6.93,7.06,6.93,6.95,92386.16,64466.01591,0.2886
000157.SZ,20260529,7.21,7.36,7.2,7.21,707669.86,516100.46242,0.0
000158.SZ,20260529,15.86,16.03,15.32,15.33,221999.58,344879.50889,-3.2197
000159.SZ,20260529,6.64,6.66,6.4,6.47,164708.1,107206.4116,-2.9985
000166.SZ,20260529,4.36,4.46,4.34,4.41,1189370.61,524810.02326,1.1468
000301.SZ,20260529,12.13,12.29,12.05,12.05,174919.7,212662.73046,-1.2295
000333.SZ,20260529,78.92,81.26,78.5,80.85,429729.44,3461222.69757,2.4066
000338.SZ,20260529,35.89,36.34,35.0,35.34,1045407.55,3719542.575,0.085
000400.SZ,20260529,26.75,27.14,26.2,26.62,321612.51,859148.3734,-0.2996
000401.SZ,20260529,3.93,4.05,3.91,3.99,190577.75,76079.53917,3.6364
