ts_code,trade_date,up_limit,down_limit
000001.SZ,20260429,12.61,10.31
000002.SZ,20260429,4.13,3.38
000004.SZ,20260429,2.9,2.62
000006.SZ,20260429,10.1,8.26
000007.SZ,20260429,15.98,13.08
000008.SZ,20260429,2.92,2.39
000009.SZ,20260429,9.7,7.94
000010.SZ,20260429,3.34,2.74
000011.SZ,20260429,9.1,7.44
000012.SZ,20260429,4.43,3.63
000014.SZ,20260429,14.34,11.74
000016.SZ,20260429,3.75,3.07
000017.SZ,20260429,6.93,5.67
000019.SZ,20260429,8.32,6.8
000020.SZ,20260429,17.3,14.16
000021.SZ,20260429,31.46,25.74
000025.SZ,20260429,17.95,14.69
000026.SZ,20260429,19.55,15.99
000027.SZ,20260429,7.62,6.24
000028.SZ,20260429,27.16,22.22
000029.SZ,20260429,22.39,18.32
000030.SZ,20260429,5.57,4.55
000031.SZ,20260429,3.16,2.58
000032.SZ,20260429,19.66,16.08
000034.SZ,20260429,41.79,34.19
000035.SZ,20260429,7.37,6.03
000036.SZ,20260429,5.62,4.6
000037.SZ,20260429,11.83,9.68
000039.SZ,20260429,12.43,10.17
000042.SZ,20260429,9.81,8.03
000045.SZ,20260429,12.83,10.49
000048.SZ,20260429,15.61,12.77
000049.SZ,20260429,31.12,25.46
000050.SZ,20260429,8.95,7.33
000055.SZ,20260429,4.02,3.29
000056.SZ,20260429,2.03,1.83
000058.SZ,20260429,8.84,7.24
000059.SZ,20260429,6.08,4.98
000060.SZ,20260429,7.03,5.75
000061.SZ,20260429,7.96,6.52
000062.SZ,20260429,39.71,32.49
000063.SZ,20260429,39.61,32.41
000065.SZ,20260429,13.76,11.26
000066.SZ,20260429,19.61,16.05
000068.SZ,20260429,3.51,2.87
000069.SZ,20260429,2.39,1.95
000070.SZ,20260429,21.18,17.33
000078.SZ,20260429,3.6,2.94
000088.SZ,20260429,4.96,4.06
000089.SZ,20260429,7.87,6.44
000090.SZ,20260429,3.86,3.16
000096.SZ,20260429,10.86,8.88
000099.SZ,20260429,19.45,15.91
000100.SZ,20260429,4.69,3.83
000151.SZ,20260429,12.32,10.08
000153.SZ,20260429,7.03,5.75
000155.SZ,20260429,20.15,16.49
000156.SZ,20260429,8.11,6.63
000157.SZ,20260429,8.9,7.28
000158.SZ,20260429,19.25,15.75
000159.SZ,20260429,7.24,5.92
000166.SZ,20260429,5.15,4.21
000301.SZ,20260429,14.37,11.75
000333.SZ,20260429,88.5,72.41
000338.SZ,20260429,33.09,27.07
000400.SZ,20260429,27.47,22.47
000401.SZ,20260429,5.05,4.13
000402.SZ,20260429,2.88,2.36
000403.SZ,20260429,13.51,11.05
000404.SZ,20260429,9.15,7.49
000407.SZ,20260429,5.27,4.31
000408.SZ,20260429,97.6,79.86
000409.SZ,20260429,11.08,9.06
000410.SZ,20260429,6.84,5.6
000411.SZ,20260429,11.57,9.47
000415.SZ,20260429,5.29,4.33
000417.SZ,20260429,7.0,5.72
000419.SZ,20260429,6.26,5.12
000420.SZ,20260429,5.68,4.64
000421.SZ,20260429,6.97,5.71
000422.SZ,20260429,18.59,15.21
000423.SZ,20260429,60.32,49.36
000425.SZ,20260429,11.04,9.04
000426.SZ,20260429,45.86,37.52
000428.SZ,20260429,4.21,3.45
000429.SZ,20260429,14.08,11.52
000430.SZ,20260429,8.23,7.45
000488.SZ,20260429,2.72,2.46
000498.SZ,20260429,6.36,5.2
000501.SZ,20260429,9.04,7.4
000503.SZ,20260429,8.07,6.61
000504.SZ,20260429,10.25,9.27
000505.SZ,20260429,6.92,5.66
000506.SZ,20260429,16.94,13.86
000507.SZ,20260429,5.72,4.68
000509.SZ,20260429,3.86,3.16
000510.SZ,20260429,14.52,11.88
000513.SZ,20260429,35.94,29.4
000514.SZ,20260429,5.25,4.29
000516.SZ,20260429,5.09,4.17
000517.SZ,20260429,2.08,1.7
000518.SZ,20260429,3.03,2.75
000519.SZ,20260429,19.04,15.58
000520.SZ,20260429,4.28,3.5
000521.SZ,20260429,6.17,5.05
000523.SZ,20260429,3.74,3.06
000524.SZ,20260429,11.31,9.25
000525.SZ,20260429,6.12,5.0
000526.SZ,20260429,36.1,29.54
000528.SZ,20260429,10.86,8.88
000529.SZ,20260429,6.19,5.07
000530.SZ,20260429,6.35,5.19
000531.SZ,20260429,7.94,6.5
000532.SZ,20260429,13.86,11.34
000533.SZ,20260429,14.37,11.75
000534.SZ,20260429,42.88,35.08
000536.SZ,20260429,4.37,3.57
000537.SZ,20260429,11.33,9.27
000538.SZ,20260429,60.32,49.36
000539.SZ,20260429,8.0,6.54
000541.SZ,20260429,6.15,5.03
000543.SZ,20260429,8.86,7.25
000544.SZ,20260429,9.19,7.52
000545.SZ,20260429,3.21,2.63
000546.SZ,20260429,7.82,6.4
000547.SZ,20260429,25.85,21.15
000548.SZ,20260429,5.8,4.74
000550.SZ,20260429,20.92,17.12
000551.SZ,20260429,15.76,12.9
000552.SZ,20260429,3.12,2.56
000553.SZ,20260429,6.85,5.61
000554.SZ,20260429,8.78,7.18
000555.SZ,20260429,15.11,12.37
000557.SZ,20260429,5.1,4.18
000558.SZ,20260429,4.52,3.7
000559.SZ,20260429,17.34,14.18
000560.SZ,20260429,3.17,2.59
000561.SZ,20260429,10.15,8.31
000563.SZ,20260429,3.56,2.92
000564.SZ,20260429,1.94,1.58
000565.SZ,20260429,8.82,7.22
000566.SZ,20260429,5.42,4.44
000567.SZ,20260429,6.06,4.96
000568.SZ,20260429,110.22,90.18
000570.SZ,20260429,7.15,5.85
000571.SZ,20260429,6.18,5.06
000572.SZ,20260429,6.03,4.93
000573.SZ,20260429,5.38,4.4
000576.SZ,20260429,10.24,8.38
000581.SZ,20260429,21.47,17.57
000582.SZ,20260429,12.25,10.03
000586.SZ,20260429,19.83,16.23
000589.SZ,20260429,5.2,4.26
000590.SZ,20260429,12.1,9.9
000591.SZ,20260429,5.68,4.64
000592.SZ,20260429,12.01,9.83
000593.SZ,20260429,27.98,22.9
000595.SZ,20260429,6.73,6.09
000596.SZ,20260429,117.26,95.94
000597.SZ,20260429,5.45,4.46
000598.SZ,20260429,7.54,6.17
000599.SZ,20260429,5.94,4.86
000600.SZ,20260429,10.1,8.26
000601.SZ,20260429,7.46,6.1
000603.SZ,20260429,40.37,33.03
000605.SZ,20260429,7.62,6.24
000607.SZ,20260429,4.36,3.56
000608.SZ,20260429,3.82,3.46
000609.SZ,20260429,13.73,12.43
000610.SZ,20260429,8.14,7.36
000612.SZ,20260429,14.17,11.59
000615.SZ,20260429,3.49,3.15
000617.SZ,20260429,10.27,8.41
000619.SZ,20260429,6.61,5.41
000620.SZ,20260429,2.99,2.45
000623.SZ,20260429,20.39,16.69
000625.SZ,20260429,10.7,8.76
000626.SZ,20260429,10.15,8.31
000628.SZ,20260429,67.74,55.42
000629.SZ,20260429,3.98,3.26
000630.SZ,20260429,6.86,5.62
000631.SZ,20260429,3.52,2.88
000632.SZ,20260429,4.51,3.69
000633.SZ,20260429,7.33,5.99
000635.SZ,20260429,8.97,7.34
000636.SZ,20260429,26.88,22.0
000637.SZ,20260429,5.02,4.1
000638.SZ,20260429,0.93,0.85
000639.SZ,20260429,2.35,1.93
000650.SZ,20260429,6.29,5.15
000651.SZ,20260429,42.28,34.6
000652.SZ,20260429,4.76,3.9
000655.SZ,20260429,9.04,7.4
000656.SZ,20260429,1.48,1.34
000657.SZ,20260429,57.31,46.89
000659.SZ,20260429,4.48,3.66
000661.SZ,20260429,94.16,77.04
000663.SZ,20260429,7.34,6.0
000665.SZ,20260429,5.26,4.3
000668.SZ,20260429,16.3,14.74
000669.SZ,20260429,4.56,4.12
000670.SZ,20260429,8.07,6.61
000672.SZ,20260429,13.96,11.42
000676.SZ,20260429,7.71,6.31
000677.SZ,20260429,4.07,3.33
000678.SZ,20260429,12.56,10.28
000679.SZ,20260429,7.67,6.27
000680.SZ,20260429,12.86,10.52
000681.SZ,20260429,21.76,17.8
000682.SZ,20260429,14.59,11.93
000683.SZ,20260429,9.91,8.11
000685.SZ,20260429,12.78,10.46
000686.SZ,20260429,9.44,7.72
000688.SZ,20260429,50.47,41.29
000690.SZ,20260429,5.9,4.82
000691.SZ,20260429,7.52,6.8
000692.SZ,20260429,4.96,4.06
000695.SZ,20260429,16.57,13.55
000697.SZ,20260429,10.51,9.51
000698.SZ,20260429,4.03,3.65
000700.SZ,20260429,12.22,10.0
000701.SZ,20260429,6.44,5.27
000702.SZ,20260429,7.56,6.18
000703.SZ,20260429,17.41,14.25
000705.SZ,20260429,9.65,7.89
000707.SZ,20260429,6.6,5.4
000708.SZ,20260429,16.92,13.84
000709.SZ,20260429,2.49,2.03
000710.SZ,20260429,10.73,8.78
000711.SZ,20260429,4.82,4.36
000712.SZ,20260429,11.12,9.1
000713.SZ,20260429,7.33,5.99
000715.SZ,20260429,6.77,5.54
000716.SZ,20260429,5.18,4.24
000717.SZ,20260429,2.72,2.22
000718.SZ,20260429,2.3,1.88
000719.SZ,20260429,15.19,12.43
000720.SZ,20260429,4.96,4.06
000721.SZ,20260429,8.33,6.81
000722.SZ,20260429,16.34,13.37
