ts_code,trade_date,open,high,low,close,pre_close,vol,amount,pct_chg
000001.SZ,20260902,11.92,11.99,11.85,11.91,11.92,892247.52,1063261.81046,-0.0839
000002.SZ,20260902,3.12,3.15,3.06,3.08,3.16,1535339.4,473280.96481,-2.5316
000006.SZ,20260902,7.08,7.17,6.95,7.04,7.2,156452.83,109827.9471,-2.2222
000007.SZ,20260902,12.81,13.16,12.66,12.93,12.86,94095.0,121212.909,0.5443
000008.SZ,20260902,2.56,2.57,2.52,2.53,2.56,258936.0,65704.202,-1.1719
000009.SZ,20260902,7.15,7.22,7.06,7.2,7.19,202795.8,145132.19328,0.1391
000010.SZ,20260902,1.66,1.7,1.63,1.65,1.67,150831.0,24934.833,-1.1976
000011.SZ,20260902,8.81,9.12,8.39,8.69,9.16,416581.87,359811.52428,-5.131
000012.SZ,20260902,3.74,3.74,3.69,3.74,3.76,156354.0,58021.581,-0.5319
000014.SZ,20260902,10.96,11.12,10.62,10.76,10.95,76632.69,82528.71718,-1.7352
000016.SZ,20260902,2.45,2.46,2.45,2.46,2.46,1401837.29,344125.56005,0.0
000017.SZ,20260902,11.32,11.78,11.32,11.75,11.75,1067913.83,1240198.19894,0.0
000019.SZ,20260902,8.08,8.14,7.13,7.18,7.92,616089.14,453755.73737,-9.3434
000020.SZ,20260902,12.88,13.05,12.6,12.63,13.05,76101.08,97046.16756,-3.2184
000021.SZ,20260902,35.96,35.99,35.35,35.54,36.53,456147.43,1626172.46619,-2.7101
000025.SZ,20260902,16.31,16.38,15.36,15.53,16.61,188542.75,296128.54604,-6.5021
000026.SZ,20260902,19.96,20.0,19.48,19.82,20.16,62951.5,124065.535,-1.6865
000027.SZ,20260902,6.38,6.39,6.29,6.31,6.38,206371.91,130455.50475,-1.0972
000028.SZ,20260902,20.1,20.15,19.95,20.03,20.12,15945.94,31904.7741,-0.4473
000029.SZ,20260902,22.58,22.96,21.78,21.96,22.27,39400.0,86949.291,-1.392
