ts_code,trade_date,vol,price,amount
600000.SH,20260902,399659,9.35,3736812.0
600004.SH,20260902,31300,7.8,244140.0
600006.SH,20260902,225800,5.38,1214804.0
600007.SH,20260902,2200,19.06,41932.0
600008.SH,20260902,731700,2.81,2056077.0
600009.SH,20260902,72100,23.45,1690745.0
600010.SH,20260902,2336560,2.26,5280626.0
600011.SH,20260902,322100,6.78,2183838.0
600012.SH,20260902,21400,17.05,364870.0
600015.SH,20260902,1228200,6.33,7774506.0
600016.SH,20260902,1068620,3.63,3879091.0
600017.SH,20260902,97800,2.88,281664.0
600018.SH,20260902,400300,5.56,2225668.0
600019.SH,20260902,298600,5.86,1749796.0
600020.SH,20260902,29700,3.94,117018.0
600021.SH,20260902,89100,13.48,1201068.0
600022.SH,20260902,488100,1.36,663816.0
600023.SH,20260902,186800,4.9,915320.0
600025.SH,20260902,73500,9.72,714420.0
600026.SH,20260902,261700,19.34,5061278.0
600027.SH,20260902,104000,4.65,483600.0
600028.SH,20260902,1880200,5.56,10453912.0
600029.SH,20260902,1549100,4.99,7730009.0
600030.SH,20260902,781400,27.91,21808874.0
600031.SH,20260902,431965,20.27,8755931.0
600032.SH,20260902,51500,6.86,353290.0
600033.SH,20260902,75800,3.58,271364.0
600035.SH,20260902,144300,3.73,538239.0
600036.SH,20260902,562100,40.9,22989890.0
600037.SH,20260902,149400,7.14,1066716.0
600038.SH,20260902,18400,27.71,509864.0
600039.SH,20260902,91400,9.55,872870.0
600048.SH,20260902,1211480,4.87,5899908.0
600050.SH,20260902,587000,4.33,2541710.0
600051.SH,20260902,23600,6.47,152692.0
600052.SH,20260902,288400,4.05,1168020.0
600053.SH,20260902,5600,7.88,44128.0
600054.SH,20260902,57400,11.5,660100.0
600055.SH,20260902,18800,11.2,210560.0
600056.SH,20260902,53700,9.18,492966.0
600057.SH,20260902,42300,6.6,279180.0
600058.SH,20260902,14100,9.83,138603.0
600059.SH,20260902,67500,8.42,568350.0
600060.SH,20260902,23600,28.5,672600.0
600061.SH,20260902,156400,6.54,1022856.0
600062.SH,20260902,16700,16.08,268536.0
600063.SH,20260902,76600,5.83,446578.0
600064.SH,20260902,91500,7.73,707295.0
600066.SH,20260902,146600,30.88,4527008.0
600067.SH,20260902,45200,2.89,130628.0
600071.SH,20260902,49700,16.61,825517.0
600072.SH,20260902,36300,8.84,320892.0
600073.SH,20260902,78700,5.78,454886.0
600075.SH,20260902,205900,5.02,1033618.0
600076.SH,20260902,40400,3.25,131300.0
600078.SH,20260902,126600,11.08,1402728.0
600079.SH,20260902,28000,18.81,526680.0
600080.SH,20260902,75200,4.95,372240.0
600081.SH,20260902,7200,10.4,74880.0
600082.SH,20260902,7600,2.96,22496.0
600084.SH,20260902,12100,4.21,50941.0
600085.SH,20260902,17500,24.0,420000.0
600088.SH,20260902,79800,12.27,979146.0
600089.SH,20260902,368200,18.99,6992118.0
600094.SH,20260902,41700,3.94,164298.0
600095.SH,20260902,1277400,9.73,12429102.0
600096.SH,20260902,325800,31.99,10422342.0
600097.SH,20260902,7400,9.42,69708.0
600098.SH,20260902,133800,5.98,800124.0
600099.SH,20260902,18800,9.6,180480.0
600100.SH,20260902,87100,7.01,610571.0
600101.SH,20260902,47799,7.84,374744.0
600103.SH,20260902,15813060,4.02,63568501.0
600104.SH,20260902,166600,10.46,1742636.0
600105.SH,20260902,756699,37.17,28126502.0
600106.SH,20260902,21600,4.49,96984.0
600107.SH,20260902,2000,6.09,12180.0
600108.SH,20260902,3241700,3.88,12577796.0
600109.SH,20260902,162100,8.73,1415133.0
600110.SH,20260902,3362600,11.69,39308794.0
600111.SH,20260902,258500,39.84,10298640.0
600113.SH,20260902,13400,29.81,399454.0
600114.SH,20260902,119100,29.5,3513450.0
600115.SH,20260902,6047000,3.44,20801680.0
600116.SH,20260902,42800,6.33,270924.0
600117.SH,20260902,60900,2.33,141897.0
600118.SH,20260902,147500,58.99,8701025.0
600119.SH,20260902,7500,5.01,37575.0
600120.SH,20260902,155900,4.99,777941.0
600121.SH,20260902,11482463,5.94,68205830.0
600123.SH,20260902,376800,7.33,2761944.0
600125.SH,20260902,25800,5.51,142158.0
600126.SH,20260902,324900,6.53,2121597.0
600127.SH,20260902,9015300,13.2,119001960.0
600128.SH,20260902,32300,8.78,283594.0
600129.SH,20260902,41900,14.13,592047.0
600130.SH,20260902,1550200,4.88,7564976.0
600131.SH,20260902,15700,15.0,235500.0
600132.SH,20260902,20200,39.55,798910.0
600133.SH,20260902,61200,8.55,523260.0
600135.SH,20260902,30500,7.63,232715.0
600136.SH,20260902,72700,1.48,107596.0
600137.SH,20260902,5800,18.74,108692.0
600138.SH,20260902,56500,7.3,412450.0
600141.SH,20260902,324200,30.66,9939972.0
600143.SH,20260902,133400,13.92,1856928.0
600148.SH,20260902,8700,16.12,140244.0
600149.SH,20260902,45400,5.19,235626.0
600150.SH,20260902,489800,34.2,16751160.0
600151.SH,20260902,56900,9.88,562172.0
600152.SH,20260902,66800,8.38,559784.0
600153.SH,20260902,133915,8.15,1091407.0
600155.SH,20260902,211700,6.29,1331593.0
600156.SH,20260902,23400,8.63,201942.0
600157.SH,20260902,1877500,1.57,2947675.0
600158.SH,20260902,152900,7.34,1122286.0
600159.SH,20260902,722000,2.67,1927740.0
600160.SH,20260902,280900,38.5,10814650.0
600161.SH,20260902,18300,12.36,226188.0
600162.SH,20260902,5011600,4.96,24857536.0
600163.SH,20260902,41400,5.15,213210.0
600165.SH,20260902,162400,3.22,522928.0
600166.SH,20260902,635700,2.91,1849887.0
600167.SH,20260902,23300,5.63,131179.0
600168.SH,20260902,12100,4.49,54329.0
600169.SH,20260902,198200,2.14,424148.0
600170.SH,20260902,779200,2.27,1768784.0
600171.SH,20260902,122100,23.03,2811963.0
600172.SH,20260902,1894400,14.16,26824704.0
600173.SH,20260902,17900,6.25,111875.0
600176.SH,20260902,3284500,41.97,137850465.0
600177.SH,20260902,135300,8.18,1106754.0
