ts_code,trade_date,vol,price,amount
600000.SH,20260707,153700,8.89,1366393.0
600004.SH,20260707,32900,7.6,250040.0
600006.SH,20260707,51400,5.34,274476.0
600007.SH,20260707,3700,19.85,73445.0
600008.SH,20260707,427900,2.8,1198120.0
600009.SH,20260707,17000,23.25,395250.0
600010.SH,20260707,1562900,2.19,3422751.0
600011.SH,20260707,300900,7.01,2109309.0
600012.SH,20260707,14700,16.96,249312.0
600015.SH,20260707,441800,6.76,2986568.0
600016.SH,20260707,650440,3.33,2165965.0
600017.SH,20260707,215300,2.63,566239.0
600018.SH,20260707,214900,4.99,1072351.0
600019.SH,20260707,140900,5.64,794676.0
600020.SH,20260707,13100,3.81,49911.0
600021.SH,20260707,86400,14.79,1277856.0
600022.SH,20260707,1152800,1.28,1475584.0
600023.SH,20260707,167800,5.4,906120.0
600025.SH,20260707,56500,9.19,519235.0
600026.SH,20260707,251200,17.31,4348272.0
600027.SH,20260707,581700,4.54,2640918.0
600028.SH,20260707,1226900,4.82,5913658.0
600029.SH,20260707,453500,5.2,2358200.0
600030.SH,20260707,623000,29.14,18154220.0
600031.SH,20260707,913900,19.3,17638270.0
600032.SH,20260707,69200,6.88,476096.0
600033.SH,20260707,60800,3.43,208544.0
600035.SH,20260707,105000,3.53,370650.0
600036.SH,20260707,437700,37.72,16510044.0
600037.SH,20260707,36900,6.38,235422.0
600038.SH,20260707,11091,25.9,287257.0
600039.SH,20260707,101100,8.47,856317.0
600048.SH,20260707,378800,4.75,1799300.0
600050.SH,20260707,780000,4.1,3198000.0
600051.SH,20260707,18200,5.97,108654.0
600052.SH,20260707,21300,3.69,78597.0
600053.SH,20260707,15500,7.97,123535.0
600054.SH,20260707,15200,11.14,169328.0
600055.SH,20260707,10300,10.84,111652.0
600056.SH,20260707,71400,9.27,661878.0
600057.SH,20260707,57600,5.94,342144.0
600058.SH,20260707,39100,10.23,399993.0
600059.SH,20260707,33900,7.72,261708.0
600060.SH,20260707,47600,27.65,1316140.0
600061.SH,20260707,51900,6.63,344097.0
