ts_code,trade_date,up_limit,down_limit
000001.SZ,20260407,12.23,10.01
000002.SZ,20260407,4.2,3.44
000004.SZ,20260407,4.11,3.71
000006.SZ,20260407,8.97,7.34
000007.SZ,20260407,13.61,11.13
000008.SZ,20260407,3.09,2.53
000009.SZ,20260407,9.27,7.59
000010.SZ,20260407,4.05,3.31
000011.SZ,20260407,8.95,7.33
000012.SZ,20260407,4.79,3.92
000014.SZ,20260407,13.97,11.43
000016.SZ,20260407,3.38,2.76
000017.SZ,20260407,7.23,5.91
000019.SZ,20260407,7.84,6.42
000020.SZ,20260407,16.3,13.34
000021.SZ,20260407,28.22,23.09
000025.SZ,20260407,17.16,14.04
000026.SZ,20260407,15.84,12.96
000027.SZ,20260407,7.26,5.94
000028.SZ,20260407,29.04,23.76
000029.SZ,20260407,21.2,17.34
000030.SZ,20260407,5.28,4.32
000031.SZ,20260407,3.08,2.52
000032.SZ,20260407,18.85,15.43
000034.SZ,20260407,35.27,28.85
000035.SZ,20260407,7.14,5.84
000036.SZ,20260407,5.13,4.19
000037.SZ,20260407,10.73,8.78
000039.SZ,20260407,11.81,9.67
000042.SZ,20260407,9.53,7.79
000045.SZ,20260407,13.42,10.98
000048.SZ,20260407,18.96,15.52
000049.SZ,20260407,27.02,22.1
000050.SZ,20260407,8.57,7.01
000055.SZ,20260407,3.76,3.08
000056.SZ,20260407,1.99,1.63
000058.SZ,20260407,8.47,6.93
000059.SZ,20260407,5.64,4.62
000060.SZ,20260407,6.59,5.39
000061.SZ,20260407,7.8,6.38
000062.SZ,20260407,27.03,22.11
000063.SZ,20260407,35.29,28.87
000065.SZ,20260407,15.37,12.57
000066.SZ,20260407,15.61,12.77
000068.SZ,20260407,3.51,2.87
000069.SZ,20260407,2.38,1.94
000070.SZ,20260407,20.55,16.81
000078.SZ,20260407,3.94,3.22
000088.SZ,20260407,5.01,4.1
000089.SZ,20260407,7.57,6.19
000090.SZ,20260407,3.85,3.15
000096.SZ,20260407,10.78,8.82
000099.SZ,20260407,18.08,14.8
000100.SZ,20260407,4.58,3.74
000151.SZ,20260407,12.47,10.21
000153.SZ,20260407,7.26,5.94
000155.SZ,20260407,17.71,14.49
000156.SZ,20260407,7.91,6.47
000157.SZ,20260407,9.31,7.61
000158.SZ,20260407,18.63,15.25
000159.SZ,20260407,6.8,5.56
000166.SZ,20260407,5.1,4.18
000301.SZ,20260407,12.25,10.03
000333.SZ,20260407,83.99,68.72
000338.SZ,20260407,27.61,22.59
000400.SZ,20260407,29.6,24.22
000401.SZ,20260407,5.19,4.25
000402.SZ,20260407,2.71,2.21
000403.SZ,20260407,14.04,11.48
000404.SZ,20260407,7.57,6.19
000407.SZ,20260407,4.91,4.01
000408.SZ,20260407,89.54,73.26
000409.SZ,20260407,11.03,9.03
000410.SZ,20260407,7.07,5.79
000411.SZ,20260407,12.05,9.86
000415.SZ,20260407,4.74,3.88
000417.SZ,20260407,7.02,5.74
000419.SZ,20260407,6.2,5.08
000420.SZ,20260407,4.9,4.01
000421.SZ,20260407,6.92,5.66
000422.SZ,20260407,16.73,13.69
000423.SZ,20260407,61.72,50.5
000425.SZ,20260407,11.22,9.18
000426.SZ,20260407,43.36,35.48
000428.SZ,20260407,4.26,3.48
000429.SZ,20260407,14.39,11.77
000430.SZ,20260407,7.64,6.92
000488.SZ,20260407,2.82,2.56
000498.SZ,20260407,6.23,5.09
000501.SZ,20260407,9.13,7.47
000503.SZ,20260407,8.54,6.98
000504.SZ,20260407,10.28,9.3
000505.SZ,20260407,7.15,5.85
000506.SZ,20260407,18.17,14.87
000507.SZ,20260407,5.81,4.75
000509.SZ,20260407,3.86,3.16
000510.SZ,20260407,15.39,12.59
000513.SZ,20260407,37.87,30.99
000514.SZ,20260407,4.97,4.07
000516.SZ,20260407,5.35,4.37
000517.SZ,20260407,2.06,1.68
000518.SZ,20260407,2.93,2.65
000519.SZ,20260407,18.21,14.9
000520.SZ,20260407,4.41,3.61
000521.SZ,20260407,6.35,5.19
000523.SZ,20260407,3.48,2.84
000524.SZ,20260407,11.44,9.36
000525.SZ,20260407,6.26,5.12
000526.SZ,20260407,33.21,27.17
000528.SZ,20260407,10.16,8.32
000529.SZ,20260407,6.16,5.04
000530.SZ,20260407,6.33,5.18
000531.SZ,20260407,7.12,5.82
000532.SZ,20260407,14.5,11.86
000533.SZ,20260407,15.11,12.37
000534.SZ,20260407,40.82,33.4
000536.SZ,20260407,4.58,3.74
000537.SZ,20260407,10.68,8.74
000538.SZ,20260407,62.11,50.81
000539.SZ,20260407,5.87,4.81
000541.SZ,20260407,6.01,4.91
000543.SZ,20260407,8.79,7.19
000544.SZ,20260407,8.78,7.18
000545.SZ,20260407,3.18,2.6
000546.SZ,20260407,6.64,5.44
000547.SZ,20260407,28.36,23.2
000548.SZ,20260407,5.76,4.72
000550.SZ,20260407,20.27,16.59
000551.SZ,20260407,13.99,11.45
000552.SZ,20260407,3.03,2.48
000553.SZ,20260407,6.64,5.44
000554.SZ,20260407,9.04,7.4
000555.SZ,20260407,15.21,12.45
000557.SZ,20260407,4.99,4.09
000558.SZ,20260407,4.79,3.92
000559.SZ,20260407,16.28,13.32
000560.SZ,20260407,3.12,2.56
000561.SZ,20260407,10.21,8.35
000563.SZ,20260407,3.66,3.0
000564.SZ,20260407,1.98,1.62
000565.SZ,20260407,7.67,6.27
000566.SZ,20260407,5.86,4.8
000567.SZ,20260407,5.54,4.54
000568.SZ,20260407,114.7,93.84
000570.SZ,20260407,5.81,4.75
000571.SZ,20260407,5.92,4.84
000572.SZ,20260407,5.94,4.86
000573.SZ,20260407,4.28,3.5
000576.SZ,20260407,9.79,8.01
000581.SZ,20260407,22.14,18.12
000582.SZ,20260407,11.35,9.29
000586.SZ,20260407,20.76,16.98
000589.SZ,20260407,5.02,4.1
000590.SZ,20260407,12.62,10.32
000591.SZ,20260407,5.72,4.68
000592.SZ,20260407,12.85,10.51
000593.SZ,20260407,18.39,15.05
000595.SZ,20260407,6.48,5.86
000596.SZ,20260407,117.11,95.81
000597.SZ,20260407,5.85,4.79
000598.SZ,20260407,7.29,5.97
000599.SZ,20260407,5.87,4.81
000600.SZ,20260407,9.56,7.82
000601.SZ,20260407,6.94,5.68
000603.SZ,20260407,42.48,34.76
000605.SZ,20260407,7.06,5.78
000607.SZ,20260407,4.25,3.47
000608.SZ,20260407,4.05,3.67
000609.SZ,20260407,8.48,7.68
000610.SZ,20260407,8.8,7.2
000612.SZ,20260407,12.52,10.24
000615.SZ,20260407,3.57,3.23
