ts_code,trade_date,up_limit,down_limit
000001.SZ,20260903,13.1,10.72
000002.SZ,20260903,3.39,2.77
000006.SZ,20260903,7.74,6.34
000007.SZ,20260903,14.22,11.64
000008.SZ,20260903,2.78,2.28
000009.SZ,20260903,7.92,6.48
000010.SZ,20260903,1.82,1.49
000011.SZ,20260903,9.56,7.82
000012.SZ,20260903,4.11,3.37
000014.SZ,20260903,11.84,9.68
000016.SZ,20260903,2.71,2.21
000017.SZ,20260903,12.93,10.58
000019.SZ,20260903,7.9,6.46
000020.SZ,20260903,13.89,11.37
000021.SZ,20260903,39.09,31.99
000025.SZ,20260903,17.08,13.98
000026.SZ,20260903,21.8,17.84
000027.SZ,20260903,6.94,5.68
000028.SZ,20260903,22.03,18.03
000029.SZ,20260903,24.16,19.76
000030.SZ,20260903,4.48,3.66
000031.SZ,20260903,2.44,2.0
000032.SZ,20260903,15.88,13.0
000034.SZ,20260903,26.05,21.31
000035.SZ,20260903,5.23,4.28
000036.SZ,20260903,4.33,3.55
000037.SZ,20260903,10.27,8.41
000039.SZ,20260903,9.48,7.76
000042.SZ,20260903,9.58,7.84
000045.SZ,20260903,12.19,9.97
000048.SZ,20260903,25.22,20.64
000049.SZ,20260903,25.44,20.82
000050.SZ,20260903,7.28,5.96
000055.SZ,20260903,3.96,3.24
000056.SZ,20260903,2.56,2.1
000058.SZ,20260903,7.79,6.37
000059.SZ,20260903,6.47,5.29
000060.SZ,20260903,7.25,5.93
000061.SZ,20260903,6.84,5.6
000062.SZ,20260903,27.1,22.18
000063.SZ,20260903,36.84,30.14
000065.SZ,20260903,10.8,8.84
000066.SZ,20260903,15.85,12.97
000068.SZ,20260903,3.56,2.92
000069.SZ,20260903,1.99,1.63
000070.SZ,20260903,17.09,13.99
000078.SZ,20260903,1.56,1.28
000088.SZ,20260903,4.99,4.09
000089.SZ,20260903,7.18,5.88
000090.SZ,20260903,3.86,3.16
000096.SZ,20260903,9.21,7.53
000099.SZ,20260903,15.21,12.45
000100.SZ,20260903,5.38,4.4
000151.SZ,20260903,11.32,9.26
000153.SZ,20260903,6.97,5.71
000155.SZ,20260903,13.48,11.03
000156.SZ,20260903,7.65,6.26
000157.SZ,20260903,7.25,5.93
000158.SZ,20260903,15.19,12.43
000159.SZ,20260903,6.41,5.25
000166.SZ,20260903,4.97,4.07
000301.SZ,20260903,15.19,12.43
000333.SZ,20260903,95.68,78.28
000338.SZ,20260903,28.47,23.29
000400.SZ,20260903,23.17,18.95
000401.SZ,20260903,3.89,3.19
000402.SZ,20260903,2.78,2.28
000403.SZ,20260903,11.23,9.19
000404.SZ,20260903,7.78,6.36
000407.SZ,20260903,4.75,3.89
000408.SZ,20260903,83.77,68.54
000409.SZ,20260903,10.15,8.31
000410.SZ,20260903,5.84,4.78
000411.SZ,20260903,11.03,9.03
000415.SZ,20260903,4.87,3.99
000417.SZ,20260903,6.47,5.29
000419.SZ,20260903,5.61,4.59
000420.SZ,20260903,4.09,3.35
000421.SZ,20260903,6.5,5.32
000422.SZ,20260903,14.03,11.48
000423.SZ,20260903,52.16,42.68
000425.SZ,20260903,8.77,7.17
000426.SZ,20260903,41.82,34.22
000428.SZ,20260903,4.88,4.0
000429.SZ,20260903,14.59,11.93
000430.SZ,20260903,7.94,6.5
000488.SZ,20260903,2.11,1.73
000498.SZ,20260903,5.43,4.45
000501.SZ,20260903,8.12,6.64
000503.SZ,20260903,7.89,6.45
000504.SZ,20260903,8.97,7.34
000505.SZ,20260903,7.8,6.38
000506.SZ,20260903,23.19,18.97
000507.SZ,20260903,5.57,4.55
000509.SZ,20260903,3.89,3.19
000510.SZ,20260903,18.77,15.35
000513.SZ,20260903,29.21,23.9
000514.SZ,20260903,4.63,3.79
000516.SZ,20260903,4.49,3.67
000517.SZ,20260903,2.48,2.03
000518.SZ,20260903,4.33,3.55
000519.SZ,20260903,17.18,14.06
000520.SZ,20260903,4.61,3.77
000521.SZ,20260903,5.34,4.37
000523.SZ,20260903,3.7,3.02
000524.SZ,20260903,11.59,9.49
000525.SZ,20260903,5.19,4.25
000526.SZ,20260903,41.15,33.67
000528.SZ,20260903,8.61,7.05
000529.SZ,20260903,5.51,4.51
000530.SZ,20260903,5.92,4.84
000531.SZ,20260903,6.15,5.03
000532.SZ,20260903,12.71,10.4
000533.SZ,20260903,13.07,10.69
000534.SZ,20260903,24.86,20.34
000536.SZ,20260903,4.14,3.38
000537.SZ,20260903,8.24,6.74
000538.SZ,20260903,55.66,45.54
000539.SZ,20260903,5.68,4.64
000541.SZ,20260903,5.45,4.46
000543.SZ,20260903,8.09,6.62
000544.SZ,20260903,8.07,6.61
000545.SZ,20260903,2.34,1.92
000546.SZ,20260903,5.21,4.27
000547.SZ,20260903,15.83,12.95
000548.SZ,20260903,5.06,4.14
000550.SZ,20260903,18.26,14.94
000551.SZ,20260903,13.5,11.04
000552.SZ,20260903,2.87,2.35
000553.SZ,20260903,6.2,5.08
000554.SZ,20260903,7.32,5.99
000555.SZ,20260903,12.14,9.94
000557.SZ,20260903,4.11,3.37
000558.SZ,20260903,4.26,3.48
000559.SZ,20260903,12.23,10.01
000560.SZ,20260903,3.5,2.86
000561.SZ,20260903,8.76,7.16
000563.SZ,20260903,3.34,2.74
000564.SZ,20260903,1.79,1.47
000565.SZ,20260903,7.13,5.83
000566.SZ,20260903,5.48,4.48
000567.SZ,20260903,7.6,6.22
000568.SZ,20260903,85.6,70.04
000570.SZ,20260903,5.82,4.76
000571.SZ,20260903,6.6,5.4
000572.SZ,20260903,4.35,3.56
000573.SZ,20260903,4.22,3.46
000576.SZ,20260903,9.45,7.73
000581.SZ,20260903,19.99,16.35
000582.SZ,20260903,12.54,10.26
000586.SZ,20260903,15.14,12.38
000589.SZ,20260903,4.8,3.92
000590.SZ,20260903,10.47,8.57
000591.SZ,20260903,4.7,3.84
000592.SZ,20260903,7.61,6.23
000593.SZ,20260903,23.68,19.38
000595.SZ,20260903,6.34,5.18
000596.SZ,20260903,107.5,87.96
000597.SZ,20260903,5.36,4.38
