ts_code,trade_date,vol,price,amount
600000.SH,20260825,325300,9.24,3005772.0
600004.SH,20260825,17400,7.45,129630.0
600006.SH,20260825,36200,5.3,191860.0
600007.SH,20260825,3800,18.9,71820.0
600008.SH,20260825,534100,2.83,1511503.0
600009.SH,20260825,42700,23.16,988932.0
600010.SH,20260825,4213053,2.24,9437239.0
600011.SH,20260825,289000,6.63,1916070.0
600012.SH,20260825,40300,16.26,655278.0
600015.SH,20260825,302100,6.85,2069385.0
600016.SH,20260825,669400,3.51,2349594.0
600017.SH,20260825,42300,2.68,113364.0
600018.SH,20260825,224800,5.22,1173456.0
600019.SH,20260825,407700,5.86,2389122.0
600020.SH,20260825,10400,3.78,39312.0
600021.SH,20260825,51300,13.53,694089.0
600022.SH,20260825,751600,1.32,992112.0
600023.SH,20260825,155300,4.87,756311.0
600025.SH,20260825,48200,9.72,468504.0
600026.SH,20260825,305700,19.37,5921409.0
600027.SH,20260825,396700,4.53,1797051.0
600028.SH,20260825,2366500,5.33,12613445.0
600029.SH,20260825,261600,5.02,1313232.0
600030.SH,20260825,401195,27.28,10944600.0
600031.SH,20260825,296100,18.71,5540031.0
600032.SH,20260825,22100,6.76,149396.0
600033.SH,20260825,130100,3.52,457952.0
600035.SH,20260825,100600,3.36,338016.0
600036.SH,20260825,373100,39.7,14812070.0
600037.SH,20260825,37000,6.87,254190.0
600038.SH,20260825,17800,26.92,479176.0
600039.SH,20260825,95100,8.57,815007.0
600048.SH,20260825,313800,5.05,1584690.0
600050.SH,20260825,463900,4.25,1971575.0
600051.SH,20260825,5700,6.23,35511.0
600052.SH,20260825,25200,3.81,96012.0
600053.SH,20260825,47800,7.15,341770.0
600054.SH,20260825,25000,11.19,279750.0
600055.SH,20260825,11700,10.82,126594.0
600056.SH,20260825,24500,9.16,224420.0
600057.SH,20260825,309200,6.12,1892304.0
600058.SH,20260825,36700,10.22,375074.0
600059.SH,20260825,92000,8.07,742440.0
600060.SH,20260825,12300,25.34,311682.0
600061.SH,20260825,130600,6.26,817556.0
600062.SH,20260825,31600,15.76,498016.0
600063.SH,20260825,276100,5.62,1551682.0
600064.SH,20260825,126600,7.62,964692.0
600066.SH,20260825,80400,30.49,2451396.0
600067.SH,20260825,6100,2.75,16775.0
600071.SH,20260825,9800,15.41,151018.0
600072.SH,20260825,23500,8.62,202570.0
600073.SH,20260825,5500,5.27,28985.0
600075.SH,20260825,155600,4.63,720428.0
600076.SH,20260825,44900,3.09,138741.0
600078.SH,20260825,85500,10.65,910575.0
600079.SH,20260825,9700,17.85,173145.0
600080.SH,20260825,4200,4.66,19572.0
600081.SH,20260825,19000,9.95,189050.0
600082.SH,20260825,58900,2.81,165509.0
600084.SH,20260825,32200,4.12,132664.0
600085.SH,20260825,13700,23.84,326608.0
600088.SH,20260825,3800,11.3,42940.0
600089.SH,20260825,378100,19.01,7187681.0
600094.SH,20260825,34400,3.81,131064.0
600095.SH,20260825,78800,7.78,613064.0
600096.SH,20260825,233500,30.2,7051700.0
600097.SH,20260825,12000,8.49,101880.0
600098.SH,20260825,14000,6.29,88060.0
600099.SH,20260825,12900,9.04,116616.0
600100.SH,20260825,48900,6.58,321762.0
600101.SH,20260825,32800,7.86,257808.0
600103.SH,20260825,219900,2.86,628914.0
600104.SH,20260825,95000,10.23,971850.0
600105.SH,20260825,695300,36.99,25719147.0
600106.SH,20260825,131100,4.29,562419.0
600107.SH,20260825,0,,0.0
600108.SH,20260825,857700,3.23,2770371.0
600109.SH,20260825,22400,8.54,191296.0
600110.SH,20260825,3109700,10.78,33522566.0
600111.SH,20260825,504200,40.0,20168000.0
600113.SH,20260825,12800,29.4,376320.0
600114.SH,20260825,47300,29.31,1386363.0
600115.SH,20260825,996600,3.47,3458202.0
600116.SH,20260825,117500,6.26,735550.0
600117.SH,20260825,30700,2.24,68768.0
600118.SH,20260825,171400,58.86,10088604.0
600119.SH,20260825,23100,4.67,107877.0
600120.SH,20260825,72400,4.74,343176.0
600121.SH,20260825,1355500,4.02,5449110.0
600123.SH,20260825,58600,7.3,427780.0
600125.SH,20260825,83100,5.41,449571.0
600126.SH,20260825,449800,6.87,3090126.0
600127.SH,20260825,10419200,8.46,88146432.0
600128.SH,20260825,17900,8.18,146422.0
600129.SH,20260825,137300,14.07,1931811.0
600130.SH,20260825,83800,4.27,357826.0
600131.SH,20260825,21100,14.93,315023.0
600132.SH,20260825,10900,39.5,430550.0
600133.SH,20260825,34100,8.22,280302.0
600135.SH,20260825,2600,7.11,18486.0
600136.SH,20260825,108300,1.42,153786.0
600137.SH,20260825,14700,17.86,262542.0
600138.SH,20260825,6400,6.96,44544.0
600141.SH,20260825,224700,30.0,6741000.0
600143.SH,20260825,715500,14.39,10296045.0
600148.SH,20260825,7000,15.17,106190.0
600149.SH,20260825,80200,4.86,389772.0
600150.SH,20260825,256041,33.73,8636263.0
600151.SH,20260825,113500,9.74,1105490.0
600152.SH,20260825,151000,8.0,1208000.0
600153.SH,20260825,56100,8.77,491997.0
600155.SH,20260825,57700,5.78,333506.0
600156.SH,20260825,43400,7.84,340256.0
600157.SH,20260825,747000,1.56,1165320.0
600158.SH,20260825,30300,6.81,206343.0
600159.SH,20260825,51900,2.49,129231.0
600160.SH,20260825,91600,37.46,3431336.0
600161.SH,20260825,22400,11.93,267232.0
600162.SH,20260825,744200,4.02,2991684.0
600163.SH,20260825,25700,4.89,125673.0
600166.SH,20260825,167400,2.83,473742.0
600167.SH,20260825,14400,5.62,80928.0
600168.SH,20260825,20500,4.37,89585.0
600169.SH,20260825,412300,2.05,845215.0
600170.SH,20260825,262700,2.24,588448.0
600171.SH,20260825,25800,22.02,568116.0
600172.SH,20260825,771500,12.3,9489450.0
600173.SH,20260825,8200,5.98,49036.0
600176.SH,20260825,1583700,38.61,61146657.0
600177.SH,20260825,29648,8.0,237184.0
600178.SH,20260825,22800,9.3,212040.0
600179.SH,20260825,424100,4.43,1878763.0
600180.SH,20260825,108200,1.52,164464.0
600182.SH,20260825,1100,13.26,14586.0
600183.SH,20260825,312951,124.0,38805924.0
600184.SH,20260825,69400,17.01,1180494.0
600185.SH,20260825,32000,4.49,143680.0
600186.SH,20260825,884700,10.99,9722853.0
600187.SH,20260825,79200,1.34,106128.0
600188.SH,20260825,195100,21.8,4253180.0
600189.SH,20260825,63300,7.33,463989.0
600191.SH,20260825,30300,10.93,331179.0
600192.SH,20260825,26000,6.94,180440.0
600195.SH,20260825,16500,6.67,110055.0
600196.SH,20260825,172600,22.72,3921472.0
600197.SH,20260825,4300,9.92,42656.0
600198.SH,20260825,742100,7.65,5677065.0
600199.SH,20260825,93500,6.9,645150.0
600201.SH,20260825,33600,12.38,415968.0
600202.SH,20260825,31300,4.99,156187.0
600203.SH,20260825,25400,9.75,247650.0
600206.SH,20260825,728700,51.21,37316727.0
600207.SH,20260825,85800,4.34,372372.0
600208.SH,20260825,123900,2.87,355593.0
600210.SH,20260825,35500,6.05,214775.0
600211.SH,20260825,36600,37.85,1385310.0
600212.SH,20260825,119500,5.85,699075.0
600215.SH,20260825,14500,6.39,92655.0
600216.SH,20260825,172400,12.49,2153276.0
600217.SH,20260825,3100,3.12,9672.0
600218.SH,20260825,3300,7.5,24750.0
600219.SH,20260825,1090900,4.81,5247229.0
600221.SH,20260825,2771600,1.3,3603080.0
600222.SH,20260825,51100,7.56,386316.0
600223.SH,20260825,50500,5.64,284820.0
600226.SH,20260825,197900,5.96,1179484.0
600227.SH,20260825,2699500,3.9,10528050.0
600228.SH,20260825,136200,8.25,1123650.0
600229.SH,20260825,30600,5.05,154530.0
600230.SH,20260825,42200,14.31,603882.0
600231.SH,20260825,99500,1.68,167160.0
600232.SH,20260825,49100,6.36,312276.0
600233.SH,20260825,80300,17.35,1393205.0
600234.SH,20260825,4600,20.98,96508.0
600235.SH,20260825,27900,5.69,158751.0
600236.SH,20260825,12700,9.88,125476.0
600237.SH,20260825,67100,8.0,536800.0
600238.SH,20260825,200100,5.15,1030515.0
600239.SH,20260825,658400,1.44,948096.0
600241.SH,20260825,37700,7.26,273702.0
600243.SH,20260825,1500,3.71,5565.0
600246.SH,20260825,355600,11.06,3932936.0
600248.SH,20260825,30200,2.87,86674.0
600249.SH,20260825,4800,5.18,24864.0
600250.SH,20260825,923600,9.49,8764964.0
600251.SH,20260825,164000,10.1,1656400.0
600252.SH,20260825,79600,2.17,172732.0
600255.SH,20260825,35900,3.23,115957.0
600256.SH,20260825,788900,6.14,4843846.0
600257.SH,20260825,14500,5.48,79460.0
600258.SH,20260825,119400,12.11,1445934.0
600259.SH,20260825,79600,84.03,6688788.0
600261.SH,20260825,280100,3.06,857106.0
600262.SH,20260825,602103,15.76,9489143.0
600265.SH,20260825,7200,23.56,169632.0
600266.SH,20260825,272800,4.01,1093928.0
600267.SH,20260825,380100,12.0,4561200.0
600268.SH,20260825,20700,10.41,215487.0
600269.SH,20260825,112300,3.79,425617.0
600271.SH,20260825,43694,6.62999,289691.0
600272.SH,20260825,1028600,17.61,18113646.0
600273.SH,20260825,44700,6.51,290997.0
600276.SH,20260825,238450,46.53,11095079.0
600278.SH,20260825,3700,6.11,22607.0
600279.SH,20260825,40200,4.32,173664.0
600280.SH,20260825,31300,2.92,91396.0
600281.SH,20260825,40400,4.6,185840.0
600282.SH,20260825,128100,4.77,611037.0
600283.SH,20260825,3000,7.76,23280.0
600284.SH,20260825,28600,5.0,143000.0
600285.SH,20260825,14000,19.58,274120.0
600287.SH,20260825,19300,4.72,91096.0
600288.SH,20260825,282200,10.91,3078802.0
600289.SH,20260825,0,,0.0
600292.SH,20260825,11400,12.15,138510.0
600293.SH,20260825,90700,2.78,252146.0
600295.SH,20260825,12600,12.99,163674.0
600298.SH,20260825,20200,40.8,824160.0
600299.SH,20260825,46200,8.34,385308.0
600300.SH,20260825,175100,3.15,551565.0
600301.SH,20260825,31400,46.79,1469206.0
600302.SH,20260825,8200,6.34,51988.0
600303.SH,20260825,68000,2.82,191760.0
600305.SH,20260825,49700,6.7,332990.0
600307.SH,20260825,122100,1.43,174603.0
600308.SH,20260825,50200,3.16,158632.0
