ts_code,trade_date,open,high,low,close,pre_close,vol,amount,pct_chg
000001.SZ,20260825,11.57,11.64,11.53,11.59,11.56,994881.15,1152242.45667,0.2595
000002.SZ,20260825,3.05,3.1,3.03,3.09,3.05,671713.04,206479.68655,1.3115
000006.SZ,20260825,6.88,7.25,6.85,7.15,6.88,193382.86,137062.933,3.9244
000007.SZ,20260825,12.49,12.91,12.41,12.82,12.74,140870.25,179395.21177,0.6279
000008.SZ,20260825,2.46,2.52,2.45,2.51,2.45,538967.0,134397.174,2.449
000009.SZ,20260825,7.25,7.29,7.17,7.26,7.23,176285.42,127554.71312,0.4149
000010.SZ,20260825,1.51,1.55,1.51,1.53,1.53,172954.0,26497.673,0.0
000011.SZ,20260825,7.97,8.16,7.93,8.1,7.97,55658.0,44960.928,1.6311
000012.SZ,20260825,3.7,3.77,3.68,3.75,3.7,169916.63,63495.31732,1.3514
000014.SZ,20260825,9.89,10.45,9.87,10.42,9.95,72016.66,73943.66504,4.7236
000017.SZ,20260825,8.6,8.6,8.48,8.6,7.82,578558.92,497483.9152,9.9744
000019.SZ,20260825,6.39,6.86,6.37,6.65,6.42,313886.85,208903.95871,3.5826
000020.SZ,20260825,11.85,12.72,11.56,12.69,12.3,213071.67,261407.36445,3.1707
000021.SZ,20260825,36.04,37.33,35.09,36.82,36.79,626335.91,2278034.19846,0.0815
000025.SZ,20260825,15.71,16.53,15.71,16.0,15.66,163482.84,262892.52064,2.1711
000026.SZ,20260825,19.5,20.5,19.1,20.25,19.71,120788.26,239693.4252,2.7397
000027.SZ,20260825,6.14,6.19,6.13,6.17,6.14,193487.32,119246.31008,0.4886
000028.SZ,20260825,19.52,19.87,19.52,19.87,19.59,23632.38,46685.59887,1.4293
000029.SZ,20260825,22.63,22.79,22.18,22.52,22.62,41860.0,93852.156,-0.4421
000030.SZ,20260825,4.24,4.33,4.24,4.31,4.26,66150.61,28481.49611,1.1737
000031.SZ,20260825,2.11,2.21,2.11,2.19,2.12,480093.6,104639.795,3.3019
000032.SZ,20260825,14.1,14.44,13.98,14.33,14.26,274005.72,389795.17185,0.4909
000034.SZ,20260825,22.68,23.34,22.6,23.24,22.99,138358.63,319167.17036,1.0874
000035.SZ,20260825,4.62,4.65,4.59,4.6,4.62,222212.01,102616.59176,-0.4329
000036.SZ,20260825,3.99,4.07,3.97,4.06,4.0,161167.8,65020.7517,1.5
000037.SZ,20260825,9.28,9.4,9.16,9.39,9.29,94580.92,88066.42952,1.0764
000039.SZ,20260825,9.19,9.28,9.03,9.1,9.25,262887.12,239802.97799,-1.6216
000042.SZ,20260825,8.11,8.48,8.09,8.44,8.13,96703.14,80801.11252,3.813
001914.SZ,20260825,8.65,8.86,8.63,8.84,8.67,50794.0,44648.31828,1.9608
000045.SZ,20260825,10.52,10.82,10.41,10.77,10.55,95207.2,101852.47013,2.0853
000048.SZ,20260825,21.88,22.19,21.31,21.5,22.1,106975.03,231406.0782,-2.7149
000049.SZ,20260825,23.29,23.49,23.13,23.38,23.44,57610.37,134423.07873,-0.256
000050.SZ,20260825,6.37,6.56,6.35,6.54,6.41,186529.75,120498.98325,2.0281
000055.SZ,20260825,3.5,3.6,3.48,3.59,3.51,117298.0,41771.103,2.2792
000056.SZ,20260825,2.01,2.18,2.01,2.07,2.04,316249.0,66247.128,1.4706
000058.SZ,20260825,6.71,6.96,6.7,6.95,6.72,71278.98,48876.1099,3.4226
000059.SZ,20260825,4.65,4.83,4.62,4.76,4.66,495273.57,235794.93713,2.1459
000060.SZ,20260825,6.61,6.67,6.44,6.56,6.66,1028964.46,673677.20395,-1.5015
000061.SZ,20260825,5.76,6.08,5.74,6.04,5.72,555693.71,332353.67367,5.5944
000062.SZ,20260825,21.58,22.22,21.4,22.15,21.87,112137.45,245749.72471,1.2803
000063.SZ,20260825,32.92,33.5,32.83,33.42,33.13,433397.77,1442725.3558,0.8753
000065.SZ,20260825,9.98,10.14,9.75,9.98,9.98,688485.66,684326.7545,0.0
000066.SZ,20260825,13.76,14.1,13.73,14.05,13.88,470524.79,657434.70867,1.2248
000068.SZ,20260825,3.1,3.16,3.08,3.16,3.08,123011.0,38473.807,2.5974
000069.SZ,20260825,1.73,1.79,1.73,1.77,1.74,342860.49,60575.21823,1.7241
000070.SZ,20260825,14.27,16.07,14.16,16.07,14.61,535899.74,833419.09976,9.9932
000078.SZ,20260825,1.58,1.63,1.56,1.61,1.59,515869.02,82764.27395,1.2579
000088.SZ,20260825,4.47,4.54,4.47,4.53,4.49,243768.16,110076.10732,0.8909
000089.SZ,20260825,6.52,6.65,6.49,6.59,6.51,213580.0,140858.666,1.2289
000090.SZ,20260825,3.38,3.51,3.38,3.5,3.42,168096.65,58450.82925,2.3392
000096.SZ,20260825,7.91,8.11,7.88,8.1,7.93,76293.0,61491.255,2.1438
000099.SZ,20260825,13.61,13.67,13.24,13.6,13.69,90149.18,121358.85336,-0.6574
000100.SZ,20260825,4.87,4.93,4.83,4.91,4.92,2552986.58,1247025.80146,-0.2033
000151.SZ,20260825,9.85,10.09,9.83,10.03,9.89,56913.81,56949.48862,1.4156
000153.SZ,20260825,5.89,6.21,5.86,6.19,5.92,313270.99,190901.58793,4.5608
000155.SZ,20260825,12.05,12.33,11.84,12.02,12.11,352468.38,424467.55203,-0.7432
000156.SZ,20260825,6.7,6.87,6.67,6.86,6.67,89112.06,60750.40068,2.8486
000157.SZ,20260825,7.04,7.11,7.02,7.07,7.07,290603.08,205170.70606,0.0
000158.SZ,20260825,12.47,12.64,12.37,12.58,12.39,160652.8,201154.75721,1.5335
000159.SZ,20260825,5.86,6.01,5.83,6.0,5.88,141325.06,84194.03282,2.0408
000166.SZ,20260825,4.43,4.47,4.43,4.47,4.44,419087.2,186723.1285,0.6757
000301.SZ,20260825,13.3,13.5,12.97,13.02,13.34,269728.4,354993.00179,-2.3988
000333.SZ,20260825,86.2,87.4,86.03,86.69,85.99,253055.23,2195605.97704,0.814
000338.SZ,20260825,26.84,27.55,26.5,27.02,26.99,821510.87,2225506.35046,0.1112
000400.SZ,20260825,21.87,22.36,21.82,22.27,21.87,136739.94,303545.19053,1.829
000401.SZ,20260825,3.53,3.59,3.51,3.58,3.53,80031.7,28583.2256,1.4164
000402.SZ,20260825,2.42,2.49,2.42,2.48,2.43,377974.68,93226.61064,2.0576
000403.SZ,20260825,10.25,11.03,10.24,10.98,10.26,180461.29,193877.941,7.0175
000404.SZ,20260825,7.05,7.15,7.01,7.14,7.05,78545.56,55883.4906,1.2766
000407.SZ,20260825,4.05,4.16,4.05,4.14,4.06,179678.9,74048.57213,1.9704
000408.SZ,20260825,78.8,78.85,75.18,75.72,77.4,122755.34,937548.41528,-2.1705
000409.SZ,20260825,8.53,8.72,8.46,8.72,8.53,45077.95,38963.35161,2.2274
000410.SZ,20260825,5.03,5.14,5.0,5.13,5.04,143010.0,72660.86546,1.7857
000411.SZ,20260825,9.51,9.84,9.51,9.84,9.58,33055.96,32225.26673,2.714
000415.SZ,20260825,4.52,4.61,4.43,4.46,4.5,532317.43,238785.24532,-0.8889
000417.SZ,20260825,5.47,5.68,5.44,5.67,5.5,214051.27,119860.63527,3.0909
000419.SZ,20260825,4.86,4.99,4.84,4.97,4.86,70020.01,34620.38987,2.2634
000420.SZ,20260825,3.63,3.71,3.61,3.7,3.64,414454.64,152653.2378,1.6484
000421.SZ,20260825,5.5,5.71,5.48,5.66,5.52,181239.39,101924.20621,2.5362
000422.SZ,20260825,12.2,12.38,12.16,12.32,12.28,150805.26,185769.07101,0.3257
000423.SZ,20260825,48.18,49.06,48.18,48.89,48.0,68760.3,334784.3563,1.8542
000425.SZ,20260825,7.93,8.03,7.92,8.02,7.94,526675.04,421303.19911,1.0076
000426.SZ,20260825,41.5,41.5,38.79,39.5,42.29,949069.26,3776710.85327,-6.5973
000428.SZ,20260825,4.01,4.32,4.0,4.32,3.93,181287.51,76787.3104,9.9237
000429.SZ,20260825,13.29,13.51,13.27,13.45,13.37,91653.03,122667.23877,0.5984
000430.SZ,20260825,6.74,6.93,6.74,6.85,6.72,153647.0,105318.109,1.9345
000488.SZ,20260825,1.85,1.89,1.84,1.89,1.86,99804.91,18670.83234,1.6129
000498.SZ,20260825,4.98,5.02,4.97,5.0,4.98,105309.29,52687.904,0.4016
000501.SZ,20260825,7.01,7.28,7.0,7.27,7.04,105643.7,76136.0815,3.267
000503.SZ,20260825,6.67,6.92,6.66,6.88,6.7,113291.27,77265.27795,2.6866
000504.SZ,20260825,8.17,8.32,8.05,8.3,8.14,30951.0,25489.365,1.9656
000505.SZ,20260825,6.57,7.28,6.52,6.98,6.66,975941.97,683164.67553,4.8048
000506.SZ,20260825,22.3,22.3,20.3,20.61,22.34,1006231.61,2121703.57684,-7.744
000507.SZ,20260825,4.95,5.02,4.95,5.0,4.97,76224.39,38101.49608,0.6036
000509.SZ,20260825,3.36,3.47,3.35,3.46,3.4,255953.0,87855.161,1.7647
000510.SZ,20260825,16.45,16.7,15.6,16.37,16.62,380853.27,614465.30913,-1.5042
000513.SZ,20260825,26.05,26.36,25.74,25.97,26.34,111862.41,290207.67702,-1.4047
000514.SZ,20260825,3.93,4.07,3.92,4.05,3.94,125131.38,50302.27228,2.7919
000516.SZ,20260825,4.09,4.18,4.07,4.18,4.09,163309.05,67658.74606,2.2005
000517.SZ,20260825,2.32,2.34,2.24,2.31,2.32,498780.62,114166.89436,-0.431
000518.SZ,20260825,3.71,3.86,3.62,3.84,3.7,628762.11,236136.69772,3.7838
000519.SZ,20260825,13.74,14.11,13.73,14.09,13.92,284112.99,397328.34804,1.2213
000520.SZ,20260825,4.29,4.31,4.13,4.24,4.26,324890.0,137238.921,-0.4695
000521.SZ,20260825,4.83,4.88,4.81,4.87,4.81,53609.36,26033.2708,1.2474
000523.SZ,20260825,3.1,3.38,3.09,3.25,3.07,1400156.72,462142.2267,5.8632
000524.SZ,20260825,9.89,10.2,9.88,10.2,9.89,240150.24,242578.32254,3.1345
000525.SZ,20260825,4.25,4.45,4.18,4.39,4.31,321212.71,139987.61244,1.8561
000526.SZ,20260825,34.58,37.3,33.71,36.28,34.58,75163.0,267332.448,4.9161
000528.SZ,20260825,8.02,8.12,8.02,8.12,8.05,187323.9,151657.13363,0.8696
000529.SZ,20260825,4.92,5.06,4.89,5.06,4.93,42433.5,21283.5518,2.6369
000530.SZ,20260825,4.97,5.18,4.93,5.17,4.99,232703.65,118568.9632,3.6072
000531.SZ,20260825,5.58,5.65,5.58,5.64,5.6,48711.21,27423.75243,0.7143
000532.SZ,20260825,11.02,11.38,11.01,11.34,11.12,62844.0,70800.146,1.9784
000533.SZ,20260825,10.5,10.6,10.29,10.55,10.58,314461.15,329599.26281,-0.2836
000534.SZ,20260825,23.91,24.75,23.02,24.15,24.33,168220.78,398342.75163,-0.7398
000536.SZ,20260825,3.14,3.29,3.12,3.26,3.16,459725.2,148419.3038,3.1646
000537.SZ,20260825,7.5,7.6,7.45,7.57,7.52,129080.2,97495.5402,0.6649
000538.SZ,20260825,49.5,50.03,49.49,50.0,49.5,67369.9,335744.05758,1.0101
000539.SZ,20260825,5.28,5.34,5.24,5.33,5.32,344549.56,182847.39691,0.188
000541.SZ,20260825,4.88,4.94,4.87,4.93,4.91,47540.32,23400.31764,0.4073
000543.SZ,20260825,7.44,7.49,7.4,7.47,7.43,143635.71,107175.90596,0.5384
000544.SZ,20260825,7.13,7.3,7.11,7.27,7.17,38956.0,28199.8065,1.3947
000545.SZ,20260825,2.5,2.6,2.48,2.59,2.52,445457.4,114060.10857,2.7778
000546.SZ,20260825,4.74,4.83,4.71,4.81,4.78,124439.0,59496.23,0.6276
000547.SZ,20260825,13.38,13.91,13.25,13.83,13.46,447745.63,610914.29021,2.7489
000548.SZ,20260825,4.45,4.55,4.42,4.55,4.45,61615.0,27726.651,2.2472
000550.SZ,20260825,15.6,15.83,15.54,15.74,15.62,32007.83,50374.78281,0.7682
000551.SZ,20260825,12.1,12.45,12.02,12.41,12.26,136124.36,166903.11892,1.2235
000552.SZ,20260825,2.6,2.69,2.6,2.63,2.62,972034.07,257124.26148,0.3817
000553.SZ,20260825,5.41,5.54,5.41,5.48,5.46,81377.01,44759.60346,0.3663
000554.SZ,20260825,6.36,6.55,6.36,6.54,6.41,157764.61,102519.57382,2.0281
000555.SZ,20260825,10.18,10.55,10.13,10.51,10.2,186670.0,194560.227,3.0392
000557.SZ,20260825,3.61,3.69,3.59,3.67,3.61,93038.0,34045.039,1.662
000558.SZ,20260825,3.39,3.62,3.39,3.53,3.38,507201.16,178996.176,4.4379
000559.SZ,20260825,10.84,11.27,10.77,11.18,10.84,322137.03,357688.13366,3.1365
000560.SZ,20260825,2.15,2.39,2.15,2.39,2.17,2848471.41,657564.17665,10.1382
000561.SZ,20260825,7.5,7.84,7.44,7.79,7.51,135138.0,104312.934,3.7284
000563.SZ,20260825,2.97,3.05,2.96,3.04,2.97,648455.7,195997.00625,2.3569
000564.SZ,20260825,1.42,1.47,1.42,1.45,1.42,2666230.41,387122.51804,2.1127
000565.SZ,20260825,5.89,6.05,5.82,6.03,5.93,107333.11,64275.7522,1.6863
000566.SZ,20260825,4.5,4.97,4.47,4.97,4.52,1017138.21,489612.70753,9.9558
000567.SZ,20260825,5.86,6.04,5.84,6.0,5.87,154233.63,91829.91693,2.2147
000568.SZ,20260825,85.53,86.29,84.0,84.73,85.51,88288.98,747357.63599,-0.9122
000570.SZ,20260825,4.99,5.15,4.98,5.14,5.03,146755.62,74780.27888,2.1869
000571.SZ,20260825,5.93,6.21,5.86,6.15,5.97,210398.32,127329.9878,3.0151
000572.SZ,20260825,3.79,3.9,3.73,3.87,3.75,492912.06,189125.6528,3.2
000573.SZ,20260825,3.61,3.72,3.58,3.71,3.62,157155.22,57521.16518,2.4862
000576.SZ,20260825,7.03,7.29,7.01,7.22,7.11,84092.16,60401.61612,1.5471
000581.SZ,20260825,17.28,17.54,17.21,17.49,17.3,51013.73,88768.3402,1.0983
000582.SZ,20260825,10.34,11.0,10.31,10.82,10.42,425881.07,458532.00979,3.8388
000586.SZ,20260825,12.58,13.07,12.32,12.94,12.74,73910.0,94786.276,1.5699
000589.SZ,20260825,4.24,4.33,4.24,4.32,4.25,201361.63,86366.32281,1.6471
000590.SZ,20260825,9.0,9.45,8.95,9.41,9.05,67068.0,61965.714,3.9779
000591.SZ,20260825,4.25,4.29,4.23,4.28,4.25,233750.85,99700.39825,0.7059
000592.SZ,20260825,5.85,6.25,5.81,6.18,5.91,1278938.69,776484.28195,4.5685
000593.SZ,20260825,22.4,23.35,21.78,23.1,22.56,177612.43,401673.13912,2.3936
000595.SZ,20260825,5.66,5.99,5.44,5.78,5.64,512612.3,293543.4702,2.4823
000596.SZ,20260825,91.51,92.69,90.0,90.86,90.65,27951.15,253934.10665,0.2317
000597.SZ,20260825,4.84,5.01,4.78,4.99,4.88,238297.47,117619.846,2.2541
000598.SZ,20260825,7.16,7.23,7.1,7.14,7.15,121363.0,86770.677,-0.1399
000599.SZ,20260825,4.6,4.75,4.57,4.73,4.61,96134.04,45051.28884,2.603
000600.SZ,20260825,7.93,7.97,7.86,7.96,7.92,106211.3,84259.63102,0.5051
000601.SZ,20260825,6.06,6.2,6.0,6.14,6.16,312274.72,190746.50774,-0.3247
000603.SZ,20260825,39.7,39.7,35.95,36.27,39.86,951033.97,3512665.05856,-9.0065
000605.SZ,20260825,5.84,6.01,5.71,6.0,5.86,37168.81,21986.56751,2.3891
000607.SZ,20260825,3.63,3.76,3.61,3.75,3.64,128083.0,47439.344,3.022
000608.SZ,20260825,7.11,7.35,7.0,7.25,7.24,154928.16,112162.17464,0.1381
000609.SZ,20260825,9.9,10.24,9.66,10.08,9.99,53058.0,52499.592,0.9009
000610.SZ,20260825,6.03,6.23,6.03,6.13,6.09,25442.0,15609.538,0.6568
