ts_code,trade_date,open,high,low,close,pre_close,vol,amount,pct_chg
000001.SZ,20260831,11.64,11.77,11.62,11.72,11.65,908856.55,1063281.43147,0.6009
000002.SZ,20260831,3.34,3.39,3.14,3.14,3.16,3532500.04,1148094.17695,-0.6329
000006.SZ,20260831,7.52,7.8,7.12,7.18,7.48,456191.22,335547.48963,-4.0107
000007.SZ,20260831,12.61,12.95,12.5,12.86,12.6,95018.02,121043.36046,2.0635
000008.SZ,20260831,2.51,2.54,2.49,2.53,2.52,352302.88,88550.094,0.3968
000009.SZ,20260831,7.19,7.24,7.02,7.07,7.26,195959.87,138715.87996,-2.6171
000010.SZ,20260831,1.59,1.69,1.58,1.68,1.6,345264.04,56891.91856,5.0
000011.SZ,20260831,10.07,10.07,10.07,10.07,9.15,114842.46,115646.35722,10.0546
000012.SZ,20260831,3.78,3.82,3.73,3.73,3.79,193286.2,72515.80885,-1.5831
000014.SZ,20260831,11.68,11.97,10.8,10.84,11.45,203929.01,228159.28566,-5.3275
000016.SZ,20260831,2.45,2.46,2.44,2.46,2.45,1673500.1,410217.5325,0.4082
000017.SZ,20260831,11.47,11.84,10.81,11.21,11.45,1197575.87,1338851.68035,-2.0961
000019.SZ,20260831,7.32,7.5,7.17,7.2,7.32,366941.95,267364.64865,-1.6393
000020.SZ,20260831,12.99,13.48,12.65,12.68,13.08,135273.34,174455.83434,-3.0581
000021.SZ,20260831,36.28,37.75,36.27,37.74,37.17,640461.91,2373271.50323,1.5335
000025.SZ,20260831,16.64,16.65,15.61,15.8,17.06,212595.35,338383.44005,-7.3857
000026.SZ,20260831,19.71,20.35,19.64,20.31,20.07,78493.0,157064.411,1.1958
000027.SZ,20260831,6.31,6.36,6.25,6.36,6.32,244040.04,153930.17892,0.6329
000028.SZ,20260831,19.98,20.05,19.89,19.91,19.98,16854.02,33621.1742,-0.3504
000029.SZ,20260831,23.16,23.7,22.05,22.09,23.73,111948.86,253148.7959,-6.9111
000030.SZ,20260831,4.03,4.05,4.01,4.03,4.06,118526.84,47753.61852,-0.7389
000031.SZ,20260831,2.38,2.38,2.18,2.2,2.26,841233.54,190428.93526,-2.6549
000032.SZ,20260831,14.28,14.84,14.22,14.79,14.52,283302.54,414519.8292,1.8595
000034.SZ,20260831,23.61,24.31,23.58,24.2,24.08,259965.44,623265.58667,0.4983
000035.SZ,20260831,4.76,4.84,4.72,4.8,4.72,324298.13,155531.92453,1.6949
000036.SZ,20260831,4.27,4.3,4.02,4.05,4.12,412720.2,170425.01186,-1.699
000037.SZ,20260831,9.73,9.78,9.53,9.65,9.84,122982.0,118556.157,-1.9309
000039.SZ,20260831,9.48,9.58,8.9,9.07,9.62,541497.12,491049.2838,-5.7173
000042.SZ,20260831,8.95,9.09,8.58,8.65,8.69,121063.5,106025.67132,-0.4603
001914.SZ,20260831,9.14,9.23,8.73,8.85,8.87,219164.0,196307.08548,-0.2255
000045.SZ,20260831,11.01,11.13,10.9,11.11,11.12,77304.51,85375.89955,-0.0899
000048.SZ,20260831,22.16,23.55,21.87,22.94,22.17,150336.18,341852.84416,3.4732
000049.SZ,20260831,23.44,23.48,23.09,23.46,23.53,59358.56,138412.34921,-0.2975
000050.SZ,20260831,6.68,6.78,6.62,6.75,6.72,175300.19,117709.31258,0.4464
000055.SZ,20260831,3.66,3.66,3.6,3.61,3.61,109303.55,39625.99305,0.0
000056.SZ,20260831,2.1,2.18,2.1,2.17,2.08,237038.0,50914.11,4.3269
000058.SZ,20260831,7.15,7.23,6.95,6.98,7.18,116187.27,81479.85954,-2.7855
000059.SZ,20260831,5.67,6.12,5.57,5.78,5.57,1881819.39,1098897.25702,3.7702
000060.SZ,20260831,6.78,6.85,6.61,6.85,6.93,1227806.44,824449.86227,-1.1544
