ts_code,trade_date,vol,price,amount
600000.SH,20260831,500800,9.01,4512208.0
600004.SH,20260831,38400,7.76,297984.0
600006.SH,20260831,32300,5.4,174420.0
600007.SH,20260831,26300,19.05,501015.0
600008.SH,20260831,1858261,2.83,5258879.0
600009.SH,20260831,50800,23.56,1196848.0
600010.SH,20260831,2681500,2.26,6060190.0
600011.SH,20260831,449317,6.75,3032890.0
600012.SH,20260831,35200,16.56,582912.0
600015.SH,20260831,12378400,6.13,75879592.0
600016.SH,20260831,4156100,3.42,14213862.0
600017.SH,20260831,275600,2.85,785460.0
600018.SH,20260831,881700,5.18,4567206.0
600019.SH,20260831,291000,5.83,1696530.0
600020.SH,20260831,26900,3.95,106255.0
600021.SH,20260831,401300,13.5,5417550.0
600022.SH,20260831,648937,1.36,882554.0
600023.SH,20260831,489400,4.91,2402954.0
600025.SH,20260831,103500,9.58,991530.0
600026.SH,20260831,351800,18.99,6680682.0
600027.SH,20260831,365800,4.68,1711944.0
600028.SH,20260831,1972000,5.49,10826280.0
600029.SH,20260831,784400,5.02,3937688.0
600030.SH,20260831,763200,27.83,21239856.0
600031.SH,20260831,2432971,19.66,47832210.0
600032.SH,20260831,99300,6.87,682191.0
600033.SH,20260831,82300,3.6,296280.0
600035.SH,20260831,241700,3.67,887039.0
600036.SH,20260831,1672400,39.51,66076524.0
600037.SH,20260831,226400,7.02,1589328.0
600038.SH,20260831,22300,27.55,614365.0
600039.SH,20260831,315900,8.99,2839941.0
600048.SH,20260831,16014400,5.35,85677040.0
600050.SH,20260831,450400,4.28,1927712.0
600051.SH,20260831,109600,6.34,694864.0
600052.SH,20260831,86900,3.98,345862.0
600053.SH,20260831,45700,7.64,349148.0
600054.SH,20260831,33200,11.42,379144.0
600055.SH,20260831,16400,11.09,181876.0
600056.SH,20260831,43300,9.27,401391.0
600057.SH,20260831,144500,6.6,953700.0
600058.SH,20260831,21500,10.1,217150.0
600059.SH,20260831,162600,8.2,1333320.0
600060.SH,20260831,35100,27.97,981747.0
600061.SH,20260831,399700,6.5,2598050.0
600062.SH,20260831,36100,16.1,581210.0
600063.SH,20260831,236583,5.88,1391108.0
600064.SH,20260831,623500,7.85,4894475.0
600066.SH,20260831,21200,30.1,638120.0
600067.SH,20260831,91800,2.91,267138.0
600071.SH,20260831,9500,16.02,152190.0
600072.SH,20260831,58800,8.84,519792.0
600073.SH,20260831,188600,5.62,1059932.0
600075.SH,20260831,322600,4.9,1580740.0
600076.SH,20260831,64500,3.25,209625.0
600078.SH,20260831,141400,11.23,1587922.0
600079.SH,20260831,33500,18.67,625445.0
600080.SH,20260831,19100,4.93,94163.0
600081.SH,20260831,16300,10.36,168868.0
600082.SH,20260831,390000,3.0,1170000.0
600084.SH,20260831,5200,4.29,22308.0
600085.SH,20260831,60200,24.23,1458646.0
600088.SH,20260831,19400,11.48,222712.0
600089.SH,20260831,270800,19.23,5207484.0
600094.SH,20260831,344900,4.16,1434784.0
600095.SH,20260831,2415703,9.4,22707608.0
600096.SH,20260831,1145600,31.92,36567552.0
600097.SH,20260831,142200,9.05,1286910.0
600098.SH,20260831,583900,6.17,3602663.0
600099.SH,20260831,40700,9.38,381766.0
600100.SH,20260831,151200,6.96,1052352.0
600101.SH,20260831,18900,7.9,149310.0
600103.SH,20260831,27195700,3.66,99536262.0
600104.SH,20260831,479300,10.37,4970341.0
600105.SH,20260831,1089800,38.7,42175260.0
600106.SH,20260831,25800,4.43,114294.0
600107.SH,20260831,16200,5.75,93150.0
600108.SH,20260831,2869600,3.85,11047960.0
600109.SH,20260831,125700,8.71,1094847.0
600110.SH,20260831,1990200,10.82,21533964.0
600111.SH,20260831,301300,40.0,12052000.0
600113.SH,20260831,18600,30.72,571392.0
600114.SH,20260831,72800,30.05,2187640.0
600115.SH,20260831,2965700,3.53,10468921.0
600116.SH,20260831,103500,6.34,656190.0
600117.SH,20260831,525500,2.34,1229670.0
600118.SH,20260831,281400,59.0,16602600.0
600119.SH,20260831,6500,5.05,32825.0
600120.SH,20260831,237000,4.94,1170780.0
600121.SH,20260831,1349000,4.5,6070500.0
600123.SH,20260831,208200,7.38,1536516.0
600125.SH,20260831,44100,5.47,241227.0
600126.SH,20260831,743800,6.62,4923956.0
600127.SH,20260831,12575800,11.79,148268682.0
600128.SH,20260831,28600,8.49,242814.0
600129.SH,20260831,35700,14.26,509082.0
600130.SH,20260831,186700,4.49,838283.0
600131.SH,20260831,25200,14.86,374472.0
600132.SH,20260831,35600,40.28,1433968.0
600133.SH,20260831,288500,8.67,2501295.0
600135.SH,20260831,3100,7.48,23188.0
600136.SH,20260831,148800,1.47,218736.0
600137.SH,20260831,24000,18.38,441120.0
600138.SH,20260831,64400,7.27,468188.0
600141.SH,20260831,231600,31.19,7223604.0
600143.SH,20260831,200400,14.01,2807604.0
600148.SH,20260831,10000,15.61,156100.0
600149.SH,20260831,25700,5.05,129785.0
600150.SH,20260831,1107248,34.8,38532230.0
600151.SH,20260831,91600,9.86,903176.0
600152.SH,20260831,39400,8.28,326232.0
600153.SH,20260831,446400,8.84,3946176.0
600155.SH,20260831,275000,6.28,1727000.0
600156.SH,20260831,52800,8.46,446688.0
600157.SH,20260831,8610200,1.59,13690218.0
600158.SH,20260831,102400,7.18,735232.0
600159.SH,20260831,649600,2.7,1753920.0
