ts_code,trade_date,vol,price,amount
600000.SH,20260814,510500,9.14,4665970.0
600004.SH,20260814,16100,7.53,121233.0
600006.SH,20260814,90800,5.41,491228.0
600007.SH,20260814,5200,18.3,95160.0
600008.SH,20260814,505102,2.83,1429439.0
600009.SH,20260814,24400,23.4,570960.0
600010.SH,20260814,1937800,2.21,4282538.0
600011.SH,20260814,309800,6.92,2143816.0
600012.SH,20260814,34500,16.44,567180.0
600015.SH,20260814,206500,6.64,1371160.0
600016.SH,20260814,1120800,3.46,3877968.0
600017.SH,20260814,77300,2.67,206391.0
600018.SH,20260814,331200,5.08,1682496.0
600019.SH,20260814,381400,5.66,2158724.0
600020.SH,20260814,6900,3.77,26013.0
600021.SH,20260814,101100,14.49,1464939.0
600022.SH,20260814,134400,1.34,180096.0
600023.SH,20260814,136300,4.96,676048.0
600025.SH,20260814,45500,9.68,440440.0
600026.SH,20260814,192900,16.99,3277371.0
600027.SH,20260814,529600,4.58,2425568.0
600028.SH,20260814,374200,4.98,1863516.0
600029.SH,20260814,208600,5.05,1053430.0
600030.SH,20260814,417400,27.82,11612068.0
600031.SH,20260814,191300,18.7,3577310.0
600032.SH,20260814,167500,7.4,1239500.0
600033.SH,20260814,44000,3.51,154440.0
600035.SH,20260814,26100,3.42,89262.0
600036.SH,20260814,182300,38.65,7045895.0
600037.SH,20260814,40900,7.09,289981.0
600038.SH,20260814,8900,26.6,236740.0
600039.SH,20260814,12700,8.39,106553.0
600048.SH,20260814,161400,5.31,857034.0
600050.SH,20260814,492100,4.3,2116030.0
600051.SH,20260814,6300,6.17,38871.0
600052.SH,20260814,340200,4.06,1381212.0
600053.SH,20260814,11100,7.19,79809.0
600054.SH,20260814,20300,11.17,226751.0
600055.SH,20260814,12200,11.55,140910.0
600056.SH,20260814,92900,9.57,889053.0
600057.SH,20260814,22200,6.26,138972.0
600058.SH,20260814,90600,10.79,977574.0
600059.SH,20260814,459700,8.5,3907450.0
600060.SH,20260814,6800,25.83,175644.0
600061.SH,20260814,64900,6.45,418605.0
600062.SH,20260814,16400,16.39,268796.0
600063.SH,20260814,116000,5.98,693680.0
600064.SH,20260814,28900,7.59,219351.0
600066.SH,20260814,53700,29.08,1561596.0
600067.SH,20260814,106700,2.83,301961.0
600071.SH,20260814,4000,15.73,62920.0
600072.SH,20260814,55800,8.86,494388.0
600073.SH,20260814,440800,5.28,2327424.0
600075.SH,20260814,62200,4.46,277412.0
600076.SH,20260814,86800,3.14,272552.0
600078.SH,20260814,267100,10.84,2895364.0
600079.SH,20260814,15800,18.08,285664.0
600080.SH,20260814,3800,4.93,18734.0
600081.SH,20260814,1200,9.96,11952.0
600082.SH,20260814,25100,2.86,71786.0
600084.SH,20260814,3600,4.12,14832.0
600085.SH,20260814,21300,24.74,526962.0
600088.SH,20260814,14500,11.75,170375.0
600089.SH,20260814,246500,20.98,5171570.0
600094.SH,20260814,202200,4.15,839130.0
600095.SH,20260814,83900,8.13,682107.0
600096.SH,20260814,84800,28.8,2442240.0
600097.SH,20260814,22200,8.49,188478.0
600098.SH,20260814,99900,6.22,621378.0
600099.SH,20260814,22200,8.85,196470.0
600100.SH,20260814,57100,6.96,397416.0
600101.SH,20260814,50800,8.21,417068.0
600103.SH,20260814,350100,2.94,1029294.0
600104.SH,20260814,259700,10.15,2635955.0
600105.SH,20260814,1617294,41.55,67198566.0
600106.SH,20260814,46900,4.44,208236.0
600107.SH,20260814,10900,5.76,62784.0
600108.SH,20260814,89300,3.17,283081.0
600109.SH,20260814,48500,8.79,426315.0
600110.SH,20260814,788800,10.17,8022096.0
600111.SH,20260814,235100,41.02,9643802.0
600113.SH,20260814,6500,31.45,204425.0
600114.SH,20260814,78900,29.29,2310981.0
600115.SH,20260814,779500,3.57,2782815.0
600116.SH,20260814,70500,6.57,463185.0
600117.SH,20260814,59900,2.24,134176.0
600118.SH,20260814,154800,66.59,10308132.0
600119.SH,20260814,2700,4.49,12123.0
600120.SH,20260814,104300,5.06,527758.0
600121.SH,20260814,153900,3.96,609444.0
600123.SH,20260814,44100,7.2,317520.0
600125.SH,20260814,5500,5.49,30195.0
600126.SH,20260814,1897000,6.93,13146210.0
600127.SH,20260814,125200,6.06,758712.0
600128.SH,20260814,28900,8.18,236402.0
600129.SH,20260814,284800,16.4,4670720.0
600130.SH,20260814,174900,4.4,769560.0
600131.SH,20260814,26000,15.68,407680.0
600132.SH,20260814,9600,43.27,415392.0
600133.SH,20260814,100100,8.5,850850.0
600135.SH,20260814,14700,7.43,109221.0
600136.SH,20260814,0,,0.0
600137.SH,20260814,7700,17.73,136521.0
600138.SH,20260814,8400,7.1,59640.0
600141.SH,20260814,180000,30.88,5558400.0
600143.SH,20260814,144000,15.43,2221920.0
600148.SH,20260814,8500,15.25,129625.0
600149.SH,20260814,27100,4.84,131164.0
600150.SH,20260814,190000,33.75,6412500.0
600151.SH,20260814,30000,11.08,332400.0
600152.SH,20260814,38100,8.2,312420.0
600153.SH,20260814,39300,8.87,348591.0
600155.SH,20260814,111900,5.94,664686.0
600156.SH,20260814,672800,8.86,5961008.0
600157.SH,20260814,1327000,1.58,2096660.0
600158.SH,20260814,67000,7.19,481730.0
600159.SH,20260814,61700,2.53,156101.0
600160.SH,20260814,150500,41.33,6220165.0
600161.SH,20260814,61000,12.7,774700.0
600162.SH,20260814,9683700,4.57,44254509.0
600163.SH,20260814,48300,5.23,252609.0
600165.SH,20260814,800,2.46,1968.0
600166.SH,20260814,349800,2.97,1038906.0
600167.SH,20260814,23600,5.72,134992.0
600168.SH,20260814,53500,4.33,231655.0
600169.SH,20260814,50200,2.06,103412.0
600170.SH,20260814,273800,2.29,627002.0
600171.SH,20260814,25200,23.24,585648.0
600172.SH,20260814,1208500,12.3,14864550.0
600173.SH,20260814,4800,6.27,30096.0
600176.SH,20260814,1785300,42.4,75696720.0
600177.SH,20260814,550300,7.8,4292340.0
600178.SH,20260814,24400,9.54,232776.0
600179.SH,20260814,2939300,4.4,12932920.0
600180.SH,20260814,202100,1.59,321339.0
600182.SH,20260814,13400,13.57,181838.0
600183.SH,20260814,464500,144.0,66888000.0
600184.SH,20260814,14200,18.08,256736.0
600185.SH,20260814,39000,4.74,184860.0
600186.SH,20260814,2559600,10.93,27976428.0
600187.SH,20260814,214800,1.36,292128.0
600188.SH,20260814,141000,21.49,3030090.0
600189.SH,20260814,12100,7.55,91355.0
600191.SH,20260814,74400,10.98,816912.0
600192.SH,20260814,64900,7.38,478962.0
600195.SH,20260814,14400,6.61,95184.0
600196.SH,20260814,130600,24.32,3176192.0
600197.SH,20260814,21100,10.5,221550.0
600198.SH,20260814,51500,7.17,369255.0
600199.SH,20260814,273200,7.91,2161012.0
600201.SH,20260814,31200,13.72,428064.0
600202.SH,20260814,13900,4.91,68249.0
600203.SH,20260814,76300,10.35,789705.0
600206.SH,20260814,995421,51.44,51204456.0
600207.SH,20260814,41600,4.48,186368.0
600208.SH,20260814,574700,3.07,1764329.0
600210.SH,20260814,29100,6.12,178092.0
600211.SH,20260814,60200,39.9,2401980.0
600212.SH,20260814,6500,5.51,35815.0
600215.SH,20260814,52600,6.77,356102.0
600216.SH,20260814,648600,13.24,8587464.0
600217.SH,20260814,19200,3.13,60096.0
600218.SH,20260814,11900,7.58,90202.0
600219.SH,20260814,1025400,4.7,4819380.0
600221.SH,20260814,5548400,1.33,7379372.0
600222.SH,20260814,148600,8.03,1193258.0
600223.SH,20260814,29000,5.68,164720.0
600226.SH,20260814,2417500,6.3,15230250.0
600227.SH,20260814,501500,3.5,1755250.0
600228.SH,20260814,84800,8.18,693664.0
600229.SH,20260814,7100,5.14,36494.0
600230.SH,20260814,66100,14.72,972992.0
600231.SH,20260814,46000,1.7,78200.0
600232.SH,20260814,7700,6.35,48895.0
600233.SH,20260814,25500,18.53,472515.0
600234.SH,20260814,71000,22.71,1612410.0
600235.SH,20260814,14200,5.65,80230.0
600236.SH,20260814,44200,10.43,461006.0
600237.SH,20260814,142700,8.74,1247198.0
600238.SH,20260814,16400,4.46,73144.0
600239.SH,20260814,239350,1.43,342271.0
600241.SH,20260814,26600,7.19,191254.0
600243.SH,20260814,37400,3.75,140250.0
600246.SH,20260814,704900,12.53,8832397.0
600248.SH,20260814,69000,2.89,199410.0
600249.SH,20260814,4200,5.3,22260.0
600250.SH,20260814,8100,8.53,69093.0
600251.SH,20260814,30700,9.7,297790.0
600252.SH,20260814,223300,2.35,524755.0
600255.SH,20260814,263100,3.26,857706.0
