ts_code,trade_date,up_limit,down_limit
000001.SZ,20260814,12.38,10.13
000002.SZ,20260814,3.54,2.9
000006.SZ,20260814,8.47,6.93
000007.SZ,20260814,12.09,9.89
000008.SZ,20260814,2.66,2.18
000009.SZ,20260814,9.09,7.43
000010.SZ,20260814,1.73,1.41
000011.SZ,20260814,9.47,7.75
000012.SZ,20260814,4.18,3.42
000014.SZ,20260814,11.34,9.28
000016.SZ,20260814,2.71,2.21
000017.SZ,20260814,6.59,5.39
000019.SZ,20260814,6.7,5.48
000020.SZ,20260814,12.31,10.07
000021.SZ,20260814,43.51,35.6
000025.SZ,20260814,16.53,13.53
000026.SZ,20260814,23.27,19.04
000027.SZ,20260814,6.97,5.71
000028.SZ,20260814,22.34,18.28
000029.SZ,20260814,24.77,20.27
000030.SZ,20260814,4.69,3.83
000031.SZ,20260814,2.45,2.01
000032.SZ,20260814,16.17,13.23
000034.SZ,20260814,27.38,22.4
000035.SZ,20260814,5.28,4.32
000036.SZ,20260814,4.58,3.74
000037.SZ,20260814,11.22,9.18
000039.SZ,20260814,9.76,7.98
000042.SZ,20260814,9.91,8.11
000045.SZ,20260814,11.08,9.06
000048.SZ,20260814,26.24,21.47
000049.SZ,20260814,26.96,22.06
000050.SZ,20260814,7.28,5.96
000055.SZ,20260814,3.85,3.15
000056.SZ,20260814,2.08,1.7
000058.SZ,20260814,7.55,6.17
000059.SZ,20260814,5.02,4.1
000060.SZ,20260814,7.15,5.85
000061.SZ,20260814,6.36,5.2
000062.SZ,20260814,25.48,20.84
000063.SZ,20260814,38.59,31.57
000065.SZ,20260814,10.07,8.24
000066.SZ,20260814,16.63,13.61
000068.SZ,20260814,3.25,2.66
000069.SZ,20260814,2.0,1.64
000070.SZ,20260814,16.06,13.14
000078.SZ,20260814,1.89,1.55
000088.SZ,20260814,4.88,4.0
000089.SZ,20260814,7.16,5.86
000090.SZ,20260814,3.88,3.18
000096.SZ,20260814,8.75,7.16
000099.SZ,20260814,15.66,12.82
000100.SZ,20260814,5.69,4.65
000151.SZ,20260814,10.98,8.98
000153.SZ,20260814,6.55,5.36
000155.SZ,20260814,13.28,10.86
000156.SZ,20260814,7.55,6.17
000157.SZ,20260814,7.67,6.27
000158.SZ,20260814,14.61,11.95
000159.SZ,20260814,6.27,5.13
000166.SZ,20260814,5.02,4.1
000301.SZ,20260814,13.78,11.28
000333.SZ,20260814,92.61,75.77
000338.SZ,20260814,33.11,27.09
000400.SZ,20260814,24.45,20.01
000401.SZ,20260814,3.95,3.23
000402.SZ,20260814,2.82,2.3
000403.SZ,20260814,12.29,10.05
000404.SZ,20260814,8.01,6.55
000407.SZ,20260814,4.49,3.67
000408.SZ,20260814,85.84,70.24
000409.SZ,20260814,9.7,7.94
000410.SZ,20260814,6.03,4.93
000411.SZ,20260814,11.0,9.0
000415.SZ,20260814,4.92,4.02
000417.SZ,20260814,6.51,5.33
000419.SZ,20260814,5.38,4.4
000420.SZ,20260814,4.13,3.38
000421.SZ,20260814,6.02,4.92
000422.SZ,20260814,13.95,11.41
000423.SZ,20260814,57.95,47.41
000425.SZ,20260814,8.87,7.25
000426.SZ,20260814,41.67,34.09
000428.SZ,20260814,5.04,4.12
000429.SZ,20260814,14.55,11.91
000430.SZ,20260814,7.3,5.98
000488.SZ,20260814,2.1,1.72
000498.SZ,20260814,5.43,4.45
000501.SZ,20260814,7.91,6.47
000503.SZ,20260814,8.17,6.69
000504.SZ,20260814,9.9,8.1
000505.SZ,20260814,6.22,5.09
000506.SZ,20260814,19.31,15.8
000507.SZ,20260814,5.46,4.46
000509.SZ,20260814,3.63,2.97
000510.SZ,20260814,17.91,14.65
000513.SZ,20260814,33.87,27.71
000514.SZ,20260814,4.42,3.62
000516.SZ,20260814,4.79,3.92
000517.SZ,20260814,2.51,2.05
000518.SZ,20260814,4.54,3.72
000519.SZ,20260814,16.13,13.19
000520.SZ,20260814,4.28,3.5
000521.SZ,20260814,5.37,4.39
000523.SZ,20260814,3.23,2.65
000524.SZ,20260814,10.37,8.49
000525.SZ,20260814,4.85,3.97
000526.SZ,20260814,37.64,30.8
000528.SZ,20260814,9.02,7.38
000529.SZ,20260814,5.34,4.37
000530.SZ,20260814,5.4,4.42
000531.SZ,20260814,6.44,5.27
000532.SZ,20260814,11.89,9.73
000533.SZ,20260814,13.55,11.09
000534.SZ,20260814,29.87,24.44
000536.SZ,20260814,3.65,2.99
000537.SZ,20260814,9.3,7.61
000538.SZ,20260814,55.51,45.41
000539.SZ,20260814,6.97,5.71
000541.SZ,20260814,5.42,4.44
000543.SZ,20260814,8.47,6.93
000544.SZ,20260814,8.04,6.58
000545.SZ,20260814,2.79,2.29
000546.SZ,20260814,5.19,4.25
000547.SZ,20260814,17.36,14.2
000548.SZ,20260814,4.91,4.01
000550.SZ,20260814,17.72,14.5
000551.SZ,20260814,14.99,12.27
000552.SZ,20260814,2.78,2.28
000553.SZ,20260814,5.89,4.82
000554.SZ,20260814,6.91,5.65
000555.SZ,20260814,12.03,9.85
000557.SZ,20260814,4.02,3.29
000558.SZ,20260814,3.89,3.19
000559.SZ,20260814,12.88,10.54
000560.SZ,20260814,2.48,2.03
000561.SZ,20260814,8.49,6.95
000563.SZ,20260814,3.29,2.69
000564.SZ,20260814,1.57,1.29
000565.SZ,20260814,6.57,5.37
000566.SZ,20260814,6.26,5.12
000567.SZ,20260814,6.72,5.5
000568.SZ,20260814,100.96,82.6
000570.SZ,20260814,5.51,4.51
000571.SZ,20260814,7.03,5.75
000572.SZ,20260814,4.29,3.51
000573.SZ,20260814,4.06,3.32
000576.SZ,20260814,7.9,6.46
000581.SZ,20260814,19.06,15.6
000582.SZ,20260814,13.86,11.34
000586.SZ,20260814,13.6,11.12
000589.SZ,20260814,4.76,3.9
000590.SZ,20260814,9.91,8.11
000591.SZ,20260814,4.87,3.99
000592.SZ,20260814,7.25,5.93
000593.SZ,20260814,30.58,25.02
000595.SZ,20260814,6.9,5.64
000596.SZ,20260814,110.46,90.38
000597.SZ,20260814,5.47,4.47
000598.SZ,20260814,7.84,6.42
000599.SZ,20260814,5.4,4.42
000600.SZ,20260814,9.41,7.7
000601.SZ,20260814,7.47,6.11
000603.SZ,20260814,35.43,28.99
000605.SZ,20260814,6.56,5.36
000607.SZ,20260814,4.08,3.34
000608.SZ,20260814,8.4,6.88
000609.SZ,20260814,11.72,9.59
000610.SZ,20260814,6.6,5.4
000612.SZ,20260814,12.22,10.0
000615.SZ,20260814,3.71,3.03
000617.SZ,20260814,7.66,6.26
000619.SZ,20260814,5.21,4.27
000620.SZ,20260814,3.03,2.48
000623.SZ,20260814,20.02,16.38
000625.SZ,20260814,8.0,6.54
000626.SZ,20260814,8.55,6.99
000628.SZ,20260814,43.9,35.92
000629.SZ,20260814,3.37,2.75
000630.SZ,20260814,7.06,5.78
000631.SZ,20260814,3.39,2.77
000632.SZ,20260814,3.87,3.17
000633.SZ,20260814,5.71,4.67
000635.SZ,20260814,7.06,5.78
000636.SZ,20260814,68.22,55.82
000637.SZ,20260814,4.24,3.47
000639.SZ,20260814,1.83,1.49
000650.SZ,20260814,6.05,4.95
000651.SZ,20260814,44.26,36.22
000652.SZ,20260814,3.88,3.18
000655.SZ,20260814,7.43,6.08
000656.SZ,20260814,1.42,1.16
000657.SZ,20260814,73.37,60.03
000659.SZ,20260814,3.22,2.64
000661.SZ,20260814,94.0,76.91
000663.SZ,20260814,6.08,4.98
000665.SZ,20260814,4.62,3.78
000668.SZ,20260814,26.47,21.65
000669.SZ,20260814,4.4,3.6
000670.SZ,20260814,7.59,6.21
000672.SZ,20260814,15.22,12.46
000676.SZ,20260814,7.72,6.32
000677.SZ,20260814,1.91,1.57
000678.SZ,20260814,9.91,8.11
000679.SZ,20260814,6.89,5.63
000680.SZ,20260814,11.45,9.37
000681.SZ,20260814,20.0,16.36
000682.SZ,20260814,13.1,10.72
000683.SZ,20260814,6.38,5.22
000685.SZ,20260814,12.27,10.04
000686.SZ,20260814,8.94,7.32
000688.SZ,20260814,35.18,28.78
000690.SZ,20260814,5.29,4.33
000691.SZ,20260814,11.73,9.59
000692.SZ,20260814,5.37,4.39
000695.SZ,20260814,15.83,12.95
000697.SZ,20260814,9.6,7.86
000698.SZ,20260814,3.8,3.11
000700.SZ,20260814,13.09,10.71
000701.SZ,20260814,5.6,4.58
000702.SZ,20260814,5.96,4.88
000703.SZ,20260814,18.51,15.15
000705.SZ,20260814,7.66,6.26
