ts_code,trade_date,open,high,low,close,vol,amount,pct_chg
000001.SZ,20260409,11.17,11.22,11.06,11.1,602364.93,669239.285,-1.0695
000002.SZ,20260409,3.9,3.91,3.85,3.87,857803.18,332161.942,-2.0253
000004.SZ,20260409,3.35,3.46,3.35,3.35,125479.62,42099.759,-5.0992
000006.SZ,20260409,8.58,8.67,8.37,8.52,171588.11,146037.144,-1.0453
000007.SZ,20260409,12.72,13.53,12.5,13.4,94980.55,125546.485,4.5242
000008.SZ,20260409,2.81,2.83,2.74,2.74,1438540.35,398177.853,-4.1958
000009.SZ,20260409,8.79,8.79,8.63,8.67,180972.45,157366.55,-2.0339
000010.SZ,20260409,3.84,3.84,3.69,3.71,218221.0,81688.016,-4.1344
000011.SZ,20260409,8.51,8.64,8.31,8.36,54536.1,46138.838,-2.6775
000012.SZ,20260409,4.45,4.47,4.42,4.43,149691.23,66437.202,-0.8949
000014.SZ,20260409,13.38,13.49,13.12,13.27,71656.92,94794.91,-1.7037
000016.SZ,20260409,3.23,3.24,3.13,3.15,302357.0,95825.461,-3.3742
000017.SZ,20260409,6.91,6.92,6.76,6.78,58666.0,39989.738,-1.8813
000019.SZ,20260409,7.98,8.09,7.89,7.97,249690.75,199233.413,-0.1253
000020.SZ,20260409,15.5,15.79,15.37,15.58,88886.0,138763.109,-0.1922
000021.SZ,20260409,27.2,28.08,27.07,27.7,691047.66,1909601.279,-0.4671
000025.SZ,20260409,16.18,16.18,15.98,16.03,31245.33,50136.721,-1.4145
000026.SZ,20260409,14.65,14.74,14.48,14.63,30752.0,44910.161,-0.6789
000027.SZ,20260409,6.72,6.73,6.62,6.64,337820.92,225127.13,-2.0649
000028.SZ,20260409,26.47,26.88,26.06,26.09,76266.14,201341.405,-1.4356
000029.SZ,20260409,20.17,20.19,19.76,20.01,35160.32,70187.07,-0.6948
000030.SZ,20260409,5.04,5.09,5.0,5.01,194548.0,97740.659,-0.9881
000031.SZ,20260409,2.93,2.95,2.88,2.89,132554.0,38582.883,-2.0339
