ts_code,trade_date,vol,price,amount
600000.SH,20260630,214700,8.69,1865743.0
600004.SH,20260630,43800,7.4,324120.0
600006.SH,20260630,30900,5.19,160371.0
600007.SH,20260630,14700,19.24,282828.0
600008.SH,20260630,333100,2.75,916025.0
600009.SH,20260630,18900,23.23,439047.0
600010.SH,20260630,1626000,2.19,3560940.0
600011.SH,20260630,877200,7.47,6552684.0
600012.SH,20260630,10800,15.84,171072.0
600015.SH,20260630,467100,6.49,3031479.0
600016.SH,20260630,1581599,3.28,5187645.0
600017.SH,20260630,265700,2.55,677535.0
600018.SH,20260630,149200,4.8,716160.0
600019.SH,20260630,307400,5.51,1693774.0
600020.SH,20260630,8200,3.76,30832.0
600021.SH,20260630,88800,14.67,1302696.0
600022.SH,20260630,831400,1.24,1030936.0
600023.SH,20260630,327700,5.23,1713871.0
600025.SH,20260630,105800,8.95,946910.0
600026.SH,20260630,257800,18.3,4717740.0
600027.SH,20260630,328400,4.52,1484368.0
600028.SH,20260630,1008300,4.58,4618014.0
600029.SH,20260630,246100,5.27,1296947.0
600030.SH,20260630,1007790,28.33,28550691.0
600031.SH,20260630,357100,17.88,6384948.0
600032.SH,20260630,291000,6.92,2013720.0
600033.SH,20260630,73000,3.31,241630.0
600035.SH,20260630,31400,3.43,107702.0
600036.SH,20260630,326800,36.37,11885716.0
600037.SH,20260630,10400,6.2,64480.0
600038.SH,20260630,15200,24.9,378480.0
600039.SH,20260630,10400,7.93,82472.0
600048.SH,20260630,642900,4.68,3008772.0
600050.SH,20260630,691900,4.01,2774519.0
600051.SH,20260630,11100,5.73,63603.0
600052.SH,20260630,328000,3.53,1157840.0
600053.SH,20260630,30200,7.64,230728.0
600054.SH,20260630,27800,10.86,301908.0
600055.SH,20260630,17000,10.23,173910.0
600056.SH,20260630,128900,8.85,1140765.0
600057.SH,20260630,51700,5.56,287452.0
600058.SH,20260630,255200,11.51,2937352.0
600059.SH,20260630,47500,7.45,353875.0
600060.SH,20260630,53100,26.91,1428921.0
600061.SH,20260630,338600,6.54,2214444.0
600062.SH,20260630,84600,16.5,1395900.0
600063.SH,20260630,522900,7.68,4015872.0
600064.SH,20260630,25900,7.23,187257.0
600066.SH,20260630,27900,26.85,749115.0
600067.SH,20260630,34100,2.86,97526.0
600071.SH,20260630,22500,16.6,373500.0
600072.SH,20260630,64400,8.47,545468.0
600073.SH,20260630,68100,4.72,321432.0
600075.SH,20260630,131300,4.18,548834.0
600076.SH,20260630,243200,2.98,724736.0
600078.SH,20260630,544800,13.83,7534584.0
600079.SH,20260630,29500,16.71,492945.0
600080.SH,20260630,3500,4.53,15855.0
