ts_code,trade_date,turnover_rate,turnover_rate_f,volume_ratio,total_mv,float_mv
000001.SZ,20260629,0.5793,1.3775,0.95,19871660.2368,
000002.SZ,20260629,1.6039,2.4073,0.95,3626935.688,
000004.SZ,20260629,7.3813,9.8424,0.83,4103.7893,
000006.SZ,20260629,1.6797,2.6658,0.8,989546.335,
000007.SZ,20260629,1.7118,2.5776,0.7,425784.592,
000008.SZ,20260629,1.8091,2.9713,1.71,638348.7595,
000009.SZ,20260629,1.2043,1.9435,1.17,1583637.396,
000010.SZ,20260629,2.246,2.6779,0.93,195440.891,
000011.SZ,20260629,0.6911,1.9454,0.64,392154.2478,
000012.SZ,20260629,5.8944,8.8177,0.92,1426917.8672,
000014.SZ,20260629,2.2371,3.3904,0.78,222198.4116,
000016.SZ,20260629,1.8174,2.7053,1.03,527340.0426,
000017.SZ,20260629,4.8794,8.9818,2.41,383186.8044,
000019.SZ,20260629,1.6652,2.5603,0.98,668470.474,
000020.SZ,20260629,2.4154,7.0719,0.99,304681.4512,
000021.SZ,20260629,15.2233,23.1403,1.18,9266740.6428,
000025.SZ,20260629,2.3103,5.0083,0.91,574169.6556,
000026.SZ,20260629,2.8643,5.1801,0.74,794485.912,
000027.SZ,20260629,0.785,3.142,0.83,3020942.5865,
000028.SZ,20260629,0.5181,1.4893,0.91,1187709.71,
000029.SZ,20260629,1.2595,4.112,1.04,2231721.96,
000030.SZ,20260629,0.5837,2.1055,1.05,674165.8728,
000031.SZ,20260629,0.78,3.0326,0.84,925843.6728,
000032.SZ,20260629,7.5235,11.6313,0.91,2926151.7809,
000034.SZ,20260629,4.7471,5.0706,0.89,2624204.9076,
000035.SZ,20260629,1.5337,2.2148,0.95,1165359.9576,
000036.SZ,20260629,1.6591,2.3649,0.95,627506.9589,
000037.SZ,20260629,6.1915,10.4847,0.79,534650.4262,
000039.SZ,20260629,1.8907,2.1473,0.86,4416474.1257,
000042.SZ,20260629,1.5965,3.4241,0.98,545826.3331,
001914.SZ,20260629,0.8919,2.4021,1.27,880909.8364,
000045.SZ,20260629,1.6057,3.2915,1.0,503989.191,
000048.SZ,20260629,4.7658,10.4404,0.7,1124560.1388,
000049.SZ,20260629,2.0257,3.7172,0.84,877745.2852,
000050.SZ,20260629,4.5023,8.0257,0.74,2309115.2688,
000055.SZ,20260629,2.1812,2.655,0.84,357600.1086,
000056.SZ,20260629,3.3819,4.2296,0.64,256608.6237,
000058.SZ,20260629,0.8732,2.9797,1.1,751032.427,
000059.SZ,20260629,1.6003,3.0215,1.06,610987.0732,
000060.SZ,20260629,5.937,8.4889,0.71,3472996.895,
000061.SZ,20260629,1.7522,4.4359,1.4,1093713.6212,
000062.SZ,20260629,4.1562,12.4733,0.66,3106350.621,
000063.SZ,20260629,2.9297,3.8452,0.52,16838042.848,
000065.SZ,20260629,2.1323,4.4652,0.71,1162603.6422,
000066.SZ,20260629,8.1221,13.5653,0.84,6125792.4909,
000068.SZ,20260629,1.8193,3.1943,0.62,282874.6915,
000069.SZ,20260629,0.8649,1.7422,1.11,1334267.8446,
000070.SZ,20260629,12.5113,20.5695,0.94,1768916.3373,
000078.SZ,20260629,2.9678,5.5305,1.07,352570.5222,
000088.SZ,20260629,0.4914,0.9448,0.88,2121389.1864,
000089.SZ,20260629,0.6631,1.541,1.15,1259172.473,
000090.SZ,20260629,1.1475,1.8992,0.98,581117.6194,
000096.SZ,20260629,1.2842,2.7948,0.96,369600.0,
000099.SZ,20260629,1.6337,2.6621,0.81,1123315.1048,
000100.SZ,20260629,8.9298,9.2149,1.01,11003656.2096,
000151.SZ,20260629,3.6242,5.4945,0.65,378978.804,
000153.SZ,20260629,2.4954,3.4168,1.62,241636.46,
000155.SZ,20260629,1.5009,2.4792,0.78,2195094.1087,
000156.SZ,20260629,0.568,1.0815,0.93,1191435.5975,
000157.SZ,20260629,1.3802,1.9017,1.18,6235593.8792,
000158.SZ,20260629,1.7901,2.7277,0.86,2035039.0591,
000159.SZ,20260629,2.154,2.791,0.65,254282.894,
000166.SZ,20260629,0.5661,1.3741,0.71,11167815.247,
000301.SZ,20260629,0.3701,1.1959,0.99,7470692.5216,
000333.SZ,20260629,1.0831,1.5837,1.94,58829042.3803,
000338.SZ,20260629,3.1687,3.2185,1.47,22686156.7074,
000400.SZ,20260629,1.7193,2.7811,0.84,2199205.5457,
000401.SZ,20260629,0.4148,1.1488,1.15,911768.5298,
000402.SZ,20260629,1.8625,3.8622,1.14,750221.4049,
000403.SZ,20260629,2.2018,3.5596,0.98,871514.403,
000404.SZ,20260629,6.2239,8.9872,3.7,560972.6954,
000407.SZ,20260629,1.5455,2.0685,0.92,324751.2543,
000408.SZ,20260629,0.844,1.8981,0.68,11007506.2368,
000409.SZ,20260629,0.9844,1.5649,0.9,553722.1626,
000410.SZ,20260629,1.2813,1.7227,1.03,1213275.434,
000411.SZ,20260629,1.2854,3.9822,1.31,521355.7193,
000415.SZ,20260629,1.3126,2.0047,1.0,2541838.2543,
000417.SZ,20260629,14.1857,22.8973,1.32,670700.412,
000419.SZ,20260629,1.1975,2.1511,0.84,249504.4593,
000420.SZ,20260629,6.4806,8.7008,2.04,1032724.686,
000421.SZ,20260629,1.2966,2.8237,1.27,288931.0971,
000422.SZ,20260629,3.5916,5.2245,0.73,1476940.0226,
000423.SZ,20260629,1.1363,1.7154,1.34,2949413.744,
000425.SZ,20260629,1.5225,1.6756,0.85,9907684.0399,
000426.SZ,20260629,3.1149,4.2866,0.6,5907540.3066,
000428.SZ,20260629,1.4193,3.1679,1.11,315867.06,
000429.SZ,20260629,0.501,1.3116,1.33,2889494.0302,
000430.SZ,20260629,2.8385,3.4998,0.72,602368.7376,
000488.SZ,20260629,0.9864,1.3494,1.14,567701.0466,
000498.SZ,20260629,0.4469,1.1245,1.0,748276.7548,
000501.SZ,20260629,1.3748,2.4118,1.52,516763.0944,
000503.SZ,20260629,1.1972,1.6514,0.95,613991.3175,
000504.SZ,20260629,2.3447,3.9499,0.96,244547.1171,
000505.SZ,20260629,1.4195,3.0386,1.16,370017.6518,
000506.SZ,20260629,4.1636,6.2144,0.97,1106460.1998,
000507.SZ,20260629,1.4295,2.0586,1.09,439633.2822,
000509.SZ,20260629,4.6014,7.6115,0.87,378814.184,
000510.SZ,20260629,11.677,13.0187,1.13,1705669.668,
000513.SZ,20260629,1.5297,2.6341,1.76,2653066.7136,
000514.SZ,20260629,1.0142,2.7549,0.89,309663.957,
000516.SZ,20260629,1.0996,1.5973,0.9,891080.9077,
000517.SZ,20260629,1.0677,3.607,0.71,525347.2125,
000518.SZ,20260629,3.9058,6.0238,0.77,327398.8716,
000519.SZ,20260629,6.0748,10.3749,0.63,2732200.758,
000520.SZ,20260629,4.3843,6.4004,1.23,369410.4775,
000521.SZ,20260629,4.2397,5.9203,4.38,565428.1662,
000523.SZ,20260629,2.1568,5.8248,1.37,473550.873,
000525.SZ,20260629,1.7944,2.2645,1.11,510838.132,
000526.SZ,20260629,3.7003,5.4007,1.73,312573.7215,
000528.SZ,20260629,1.8827,2.5439,1.07,1570498.2417,
000529.SZ,20260629,0.8588,1.9383,0.95,256867.776,
000530.SZ,20260629,3.1961,4.4689,0.5,435097.65,
000531.SZ,20260629,1.1269,2.3652,0.6,637337.5956,
000532.SZ,20260629,1.5648,2.9578,0.66,366769.6312,
000533.SZ,20260629,3.6124,5.8294,0.96,652821.12,
000534.SZ,20260629,3.3371,4.816,0.85,1408901.6025,
000536.SZ,20260629,1.8671,3.1297,0.8,854704.1352,
000537.SZ,20260629,1.3349,4.3024,0.86,1525342.6818,
000538.SZ,20260629,0.7532,1.7199,1.28,8659026.3978,
000539.SZ,20260629,5.7358,16.3582,0.99,3585943.972,
