trade_date,ts_code,name,industry,is_hot_board,board_rank,board_limit_up_count,is_st_like
20260521,000012.SZ,南  玻Ａ,玻璃,0,,,0
20260521,000403.SZ,派林生物,生物制药,1,3.0,3.0,0
20260521,000518.SZ,四环生物,生物制药,1,3.0,3.0,1
20260521,000536.SZ,华映科技,元器件,1,1.0,7.0,0
20260521,000725.SZ,京东方Ａ,元器件,1,1.0,7.0,0
20260521,001225.SZ,和泰机电,专用机械,1,7.0,1.0,0
20260521,001896.SZ,豫能控股,火力发电,1,4.0,2.0,0
20260521,002036.SZ,联创电子,元器件,1,1.0,7.0,0
20260521,002442.SZ,龙星科技,化工原料,0,,,0
20260521,002703.SZ,浙江世宝,汽车配件,1,2.0,4.0,0
20260521,002766.SZ,索菱股份,汽车配件,1,2.0,4.0,0
20260521,002888.SZ,惠威科技,元器件,1,1.0,7.0,0
20260521,002920.SZ,德赛西威,汽车配件,1,2.0,4.0,0
20260521,002931.SZ,锋龙股份,机械基件,0,,,0
20260521,002940.SZ,昂利康,化学制药,1,10.0,1.0,0
20260521,002952.SZ,亚世光电,元器件,1,1.0,7.0,0
20260521,003004.SZ,声迅股份,IT设备,1,6.0,1.0,1
20260521,003007.SZ,直真科技,软件服务,1,5.0,2.0,0
20260521,300069.SZ,金利华电,电气设备,0,,,0
20260521,600156.SH,华升股份,纺织,0,,,0
20260521,600303.SH,曙光股份,汽车整车,0,,,0
20260521,600360.SH,华微电子,半导体,0,,,0
20260521,600382.SH,广东明珠,普钢,0,,,0
20260521,600578.SH,京能电力,火力发电,1,4.0,2.0,0
20260521,600611.SH,大众交通,公共交通,1,9.0,1.0,0
20260521,600936.SH,北投科技,软件服务,1,5.0,2.0,0
20260521,603127.SH,昭衍新药,医疗保健,0,,,0
20260521,603316.SH,诚邦股份,建筑工程,0,,,0
20260521,603373.SH,安邦护卫,仓储物流,1,8.0,1.0,0
20260521,603590.SH,康辰药业,生物制药,1,3.0,3.0,0
20260521,603661.SH,恒林股份,家居用品,0,,,0
20260521,603767.SH,中马传动,汽车配件,1,2.0,4.0,0
20260521,603779.SH,威龙股份,红黄酒,0,,,0
20260521,688055.SH,龙腾光电,元器件,1,1.0,7.0,0
20260521,920001.BJ,纬达光电,元器件,1,1.0,7.0,0
