trade_date,ts_code,name,industry,is_hot_board,board_rank,board_limit_up_count,is_st_like
20260706,000066.SZ,中国长城,计算机设,0,,,0
20260706,000301.SZ,东方盛虹,炼化及贸,0,,,0
20260706,000545.SZ,金浦钛业,化学原料,1,8.0,2.0,0
20260706,000593.SZ,德龙汇能,燃气Ⅱ,0,,,0
20260706,000656.SZ,金科股份,房地产开发,1,3.0,3.0,0
20260706,000892.SZ,欢瑞世纪,影视院线,0,,,0
20260706,000938.SZ,紫光股份,IT服务Ⅱ,1,5.0,2.0,0
20260706,001287.SZ,中电港,其他电子,0,,,0
20260706,002025.SZ,航天电器,军工电子,0,,,0
20260706,002042.SZ,华孚时尚,纺织制造,0,,,0
20260706,002141.SZ,贤丰控股,元件,1,7.0,2.0,0
20260706,002245.SZ,蔚蓝锂芯,电池,0,,,0
20260706,002329.SZ,皇氏集团,饮料乳品,0,,,0
20260706,002396.SZ,星网锐捷,通信设备,1,4.0,3.0,0
20260706,002403.SZ,爱仕达,小家电,0,,,0
20260706,002457.SZ,青龙管业,装修建材,0,,,0
20260706,002607.SZ,中公教育,教育,0,,,0
20260706,002767.SZ,先锋电子,通用设备,1,1.0,7.0,0
20260706,002774.SZ,快意电梯,专用设备,1,6.0,2.0,0
20260706,002793.SZ,罗欣药业,化学制药,0,,,0
20260706,002815.SZ,崇达技术,元件,1,7.0,2.0,0
20260706,002828.SZ,贝肯能源,油服工程,0,,,0
20260706,002860.SZ,星帅尔,家电零部,0,,,0
20260706,002910.SZ,庄园牧场,饮料乳品,0,,,0
20260706,002919.SZ,名臣健康,游戏Ⅱ,0,,,0
20260706,002989.SZ,中天精装,装修装饰,0,,,0
20260706,300684.SZ,中石科技,电子化学,0,,,0
20260706,301191.SZ,菲菱科思,通信设备,1,4.0,3.0,0
20260706,301317.SZ,鑫磊股份,通用设备,1,1.0,7.0,0
20260706,600172.SH,黄河旋风,通用设备,1,1.0,7.0,0
20260706,600215.SH,派斯林,自动化设,0,,,0
20260706,600241.SH,时代万恒,电池,0,,,0
20260706,600246.SH,万通发展,房地产开发,1,3.0,3.0,0
20260706,600288.SH,大恒科技,软件开发,0,,,0
20260706,600470.SH,六国化工,农化制品,0,,,0
20260706,600791.SH,京能置业,房地产开发,1,3.0,3.0,0
20260706,600793.SH,宜宾纸业,造纸,0,,,0
20260706,601101.SH,昊华能源,煤炭开采,0,,,0
20260706,601368.SH,绿城水务,环境治理,1,10.0,2.0,0
20260706,603020.SH,爱普股份,化学制品,1,2.0,3.0,0
20260706,603067.SH,振华股份,化学原料,1,8.0,2.0,0
20260706,603087.SH,甘李药业,生物制品,0,,,0
20260706,603090.SH,宏盛股份,通用设备,1,1.0,7.0,0
20260706,603118.SH,共进股份,通信设备,1,4.0,3.0,0
20260706,603137.SH,恒尚节能,装修装饰,0,,,0
20260706,603155.SH,新亚强,化学制品,1,2.0,3.0,0
20260706,603201.SH,常润股份,汽车零部件,1,9.0,2.0,0
20260706,603211.SH,晋拓股份,汽车零部件,1,9.0,2.0,0
20260706,603221.SH,爱丽家居,家居用品,0,,,0
20260706,603268.SH,松发股份,航海装备,0,,,0
20260706,603269.SH,海鸥股份,通用设备,1,1.0,7.0,0
20260706,603375.SH,盛景微,半导体,0,,,0
20260706,603477.SH,巨星农牧,养殖业,0,,,0
20260706,603722.SH,阿科力,化学制品,1,2.0,3.0,0
20260706,603757.SH,大元泵业,通用设备,1,1.0,7.0,0
20260706,603800.SH,洪田股份,专用设备,1,6.0,2.0,0
20260706,603815.SH,交建股份,基础建设,0,,,0
20260706,603819.SH,神力股份,电机Ⅱ,0,,,0
20260706,603861.SH,白云电器,电网设备,0,,,0
20260706,603903.SH,中持股份,环境治理,1,10.0,2.0,0
20260706,603931.SH,格林达,电子化学,0,,,0
20260706,605060.SH,XD联德股,通用设备,1,1.0,7.0,0
20260706,605196.SH,华通线缆,电网设备,0,,,0
20260706,605377.SH,华旺科技,造纸,0,,,0
20260706,688039.SH,当虹科技,IT服务Ⅱ,1,5.0,2.0,0
20260706,688206.SH,概伦电子,软件开发,0,,,0
