ts_code,trade_date,up_limit,down_limit
000001.SZ,20260706,11.32,9.26
000002.SZ,20260706,3.4,2.78
000004.SZ,20260706,0.5,0.41
000006.SZ,20260706,8.15,6.67
000007.SZ,20260706,13.31,10.89
000008.SZ,20260706,2.61,2.13
000009.SZ,20260706,7.03,5.75
000010.SZ,20260706,2.06,1.68
000011.SZ,20260706,7.29,5.97
000012.SZ,20260706,5.61,4.59
000014.SZ,20260706,10.45,8.55
000016.SZ,20260706,2.94,2.4
000017.SZ,20260706,6.7,5.48
000019.SZ,20260706,6.51,5.33
000020.SZ,20260706,12.28,10.04
000021.SZ,20260706,61.5,50.32
000025.SZ,20260706,15.29,12.51
000026.SZ,20260706,24.08,19.7
000027.SZ,20260706,6.9,5.64
000028.SZ,20260706,22.4,18.32
000029.SZ,20260706,24.95,20.41
000030.SZ,20260706,4.5,3.68
000031.SZ,20260706,2.35,1.93
000032.SZ,20260706,23.07,18.87
000034.SZ,20260706,30.77,25.17
000035.SZ,20260706,5.19,4.25
000036.SZ,20260706,4.75,3.89
000037.SZ,20260706,9.91,8.11
000039.SZ,20260706,9.09,7.43
000042.SZ,20260706,8.37,6.85
000045.SZ,20260706,11.04,9.04
000048.SZ,20260706,23.36,19.12
000049.SZ,20260706,27.47,22.47
000050.SZ,20260706,9.96,8.15
000055.SZ,20260706,3.71,3.03
000056.SZ,20260706,2.46,2.02
000058.SZ,20260706,6.92,5.66
000059.SZ,20260706,4.48,3.66
000060.SZ,20260706,7.95,6.51
000061.SZ,20260706,6.23,5.09
000062.SZ,20260706,34.3,28.06
000063.SZ,20260706,40.02,32.74
000065.SZ,20260706,10.75,8.79
000066.SZ,20260706,18.82,15.4
000068.SZ,20260706,3.29,2.69
000069.SZ,20260706,1.84,1.5
000070.SZ,20260706,19.79,16.19
000078.SZ,20260706,1.64,1.34
000088.SZ,20260706,4.57,3.74
000089.SZ,20260706,7.0,5.72
000090.SZ,20260706,3.4,2.78
000096.SZ,20260706,8.05,6.59
000099.SZ,20260706,16.19,13.25
000100.SZ,20260706,6.22,5.09
000151.SZ,20260706,11.65,9.53
000153.SZ,20260706,5.97,4.89
000155.SZ,20260706,13.21,10.81
000156.SZ,20260706,7.13,5.83
000157.SZ,20260706,7.89,6.45
000158.SZ,20260706,14.18,11.6
000159.SZ,20260706,6.13,5.01
000166.SZ,20260706,5.02,4.1
000301.SZ,20260706,13.81,11.3
000333.SZ,20260706,85.76,70.16
000338.SZ,20260706,30.95,25.33
000400.SZ,20260706,23.29,19.05
000401.SZ,20260706,3.89,3.19
000402.SZ,20260706,2.71,2.21
000403.SZ,20260706,10.22,8.36
000404.SZ,20260706,8.94,7.32
000407.SZ,20260706,4.38,3.58
000408.SZ,20260706,80.69,66.02
000409.SZ,20260706,9.3,7.61
000410.SZ,20260706,5.54,4.54
000411.SZ,20260706,10.49,8.59
000415.SZ,20260706,4.85,3.97
000417.SZ,20260706,9.15,7.49
000419.SZ,20260706,5.25,4.29
000420.SZ,20260706,4.57,3.74
000421.SZ,20260706,5.86,4.8
000422.SZ,20260706,15.61,12.77
000423.SZ,20260706,51.8,42.38
000425.SZ,20260706,9.26,7.58
000426.SZ,20260706,38.87,31.81
000428.SZ,20260706,3.42,2.8
000429.SZ,20260706,15.28,12.5
000430.SZ,20260706,8.15,6.67
000488.SZ,20260706,2.28,1.86
000498.SZ,20260706,5.24,4.28
000501.SZ,20260706,7.79,6.37
000503.SZ,20260706,6.95,5.69
000504.SZ,20260706,8.78,7.18
000505.SZ,20260706,5.83,4.77
000506.SZ,20260706,15.26,12.48
000507.SZ,20260706,5.26,4.3
000509.SZ,20260706,3.83,3.13
000510.SZ,20260706,24.23,19.83
000513.SZ,20260706,33.43,27.35
000514.SZ,20260706,4.21,3.45
000516.SZ,20260706,4.4,3.6
000517.SZ,20260706,1.86,1.52
000518.SZ,20260706,3.81,3.11
000519.SZ,20260706,22.02,18.02
000520.SZ,20260706,5.01,4.1
000521.SZ,20260706,6.47,5.29
000523.SZ,20260706,2.92,2.39
000524.SZ,20260706,9.85,8.06
000525.SZ,20260706,4.49,3.67
000526.SZ,20260706,30.21,24.71
000528.SZ,20260706,8.98,7.34
000529.SZ,20260706,5.09,4.17
000530.SZ,20260706,5.9,4.82
000531.SZ,20260706,6.57,5.37
000532.SZ,20260706,12.18,9.96
000533.SZ,20260706,10.41,8.51
000534.SZ,20260706,35.21,28.81
000536.SZ,20260706,4.38,3.58
000537.SZ,20260706,8.18,6.7
000538.SZ,20260706,53.75,43.97
000539.SZ,20260706,7.16,5.86
000541.SZ,20260706,5.76,4.72
000543.SZ,20260706,8.6,7.04
000544.SZ,20260706,7.87,6.44
000545.SZ,20260706,2.71,2.21
000546.SZ,20260706,5.4,4.42
000547.SZ,20260706,21.33,17.45
000548.SZ,20260706,4.73,3.87
000550.SZ,20260706,18.28,14.96
000551.SZ,20260706,22.55,18.45
000552.SZ,20260706,2.6,2.12
000553.SZ,20260706,6.48,5.3
000554.SZ,20260706,6.48,5.3
