ts_code,trade_date,vol,price,amount
600000.SH,20260911,377800,9.35,3532430.0
600004.SH,20260911,23300,7.83,182439.0
600006.SH,20260911,120300,5.26,632778.0
600007.SH,20260911,2300,19.1,43930.0
600008.SH,20260911,240900,2.82,679338.0
600009.SH,20260911,97100,23.46,2277966.0
600010.SH,20260911,5174799,2.18,11281062.0
600011.SH,20260911,252300,6.95,1753485.0
600012.SH,20260911,43000,15.87,682410.0
600015.SH,20260911,396700,6.43,2550781.0
600016.SH,20260911,991500,3.66,3628890.0
600017.SH,20260911,125200,2.91,364332.0
600018.SH,20260911,86900,5.51,478819.0
600019.SH,20260911,361400,5.9,2132260.0
600020.SH,20260911,37100,3.91,145061.0
600021.SH,20260911,206500,13.74,2837310.0
600022.SH,20260911,722700,1.35,975645.0
600023.SH,20260911,137200,4.99,684628.0
600025.SH,20260911,90900,9.75,886275.0
600026.SH,20260911,1554000,21.82,33908280.0
600027.SH,20260911,148700,4.87,724169.0
600028.SH,20260911,1274800,5.62,7164376.0
600029.SH,20260911,2274400,4.97,11303768.0
600030.SH,20260911,782300,27.43,21458489.0
600031.SH,20260911,200400,19.98,4003992.0
600032.SH,20260911,159100,7.06,1123246.0
600033.SH,20260911,325600,3.67,1194952.0
600035.SH,20260911,93700,3.73,349501.0
600036.SH,20260911,482200,41.75,20131850.0
600037.SH,20260911,78400,7.0,548800.0
600038.SH,20260911,24700,28.0,691600.0
600039.SH,20260911,39100,9.23,360893.0
600048.SH,20260911,364100,5.19,1889679.0
600050.SH,20260911,494500,4.2,2076900.0
600051.SH,20260911,24600,6.31,155226.0
600052.SH,20260911,29000,3.86,111940.0
600053.SH,20260911,8500,7.7,65450.0
600054.SH,20260911,134100,11.6,1555560.0
600055.SH,20260911,25700,10.53,270621.0
600056.SH,20260911,33100,9.04,299224.0
600057.SH,20260911,88200,6.42,566244.0
600058.SH,20260911,21700,9.45,205065.0
600059.SH,20260911,567699,8.89,5046844.0
600060.SH,20260911,26100,27.68,722448.0
600061.SH,20260911,826600,6.5,5372900.0
600062.SH,20260911,11600,16.0,185600.0
600063.SH,20260911,214000,5.5,1177000.0
600064.SH,20260911,166100,7.82,1298902.0
600066.SH,20260911,111900,27.0,3021300.0
600067.SH,20260911,55100,2.85,157035.0
600071.SH,20260911,14900,16.74,249426.0
600072.SH,20260911,238900,9.22,2202658.0
600073.SH,20260911,28500,5.72,163020.0
600075.SH,20260911,452900,4.93,2232797.0
600076.SH,20260911,1151700,2.42,2787114.0
600078.SH,20260911,232200,10.69,2482218.0
600079.SH,20260911,6400,18.55,118720.0
600080.SH,20260911,13500,4.87,65745.0
600081.SH,20260911,12900,10.16,131064.0
600082.SH,20260911,28600,2.98,85228.0
600084.SH,20260911,11300,4.25,48025.0
600085.SH,20260911,25500,23.65,603075.0
600088.SH,20260911,65600,12.05,790480.0
600089.SH,20260911,392400,18.9,7416360.0
600094.SH,20260911,47900,4.03,193037.0
600095.SH,20260911,320000,9.03,2889600.0
600096.SH,20260911,228400,30.31,6922804.0
600097.SH,20260911,88800,9.9,879120.0
600098.SH,20260911,117100,6.35,743585.0
600099.SH,20260911,31800,9.22,293196.0
600100.SH,20260911,65800,6.8,447440.0
600101.SH,20260911,487700,8.25,4023525.0
600103.SH,20260911,1135700,3.72,4224804.0
600104.SH,20260911,429456,11.09,4762667.0
600105.SH,20260911,1084400,40.0,43376000.0
600106.SH,20260911,80600,4.6,370760.0
600107.SH,20260911,0,,0.0
600108.SH,20260911,15372577,5.01,77016611.0
600109.SH,20260911,74500,8.58,639210.0
600110.SH,20260911,1035700,10.85,11237345.0
600111.SH,20260911,223700,37.89,8475993.0
600113.SH,20260911,93100,33.76,3143056.0
600114.SH,20260911,199200,27.0,5378400.0
600115.SH,20260911,5651900,3.43,19386017.0
600116.SH,20260911,52600,6.4,336640.0
600117.SH,20260911,21799,2.32001,50574.0
600118.SH,20260911,80300,58.09,4664627.0
600119.SH,20260911,1800,5.2,9360.0
600120.SH,20260911,497400,4.9,2437260.0
600121.SH,20260911,4909280,5.72,28081082.0
600123.SH,20260911,181800,7.27,1321686.0
600125.SH,20260911,29700,5.45,161865.0
600126.SH,20260911,426300,6.32,2694216.0
600127.SH,20260911,2672700,13.72,36669444.0
600128.SH,20260911,17700,8.59,152043.0
600129.SH,20260911,23100,13.56,313236.0
600130.SH,20260911,77000,4.45,342650.0
600131.SH,20260911,28100,14.55,408855.0
600132.SH,20260911,14000,38.98,545720.0
600133.SH,20260911,56800,8.16,463488.0
600135.SH,20260911,30200,7.68,231936.0
600136.SH,20260911,48500,1.51,73235.0
600137.SH,20260911,8100,17.82,144342.0
600138.SH,20260911,208500,7.39,1540815.0
600141.SH,20260911,281100,30.0,8433000.0
600143.SH,20260911,133200,13.37,1780884.0
600148.SH,20260911,19000,16.16,307040.0
600149.SH,20260911,119300,5.12,610816.0
600150.SH,20260911,5655404,39.5,223388458.0
600151.SH,20260911,61300,9.91,607483.0
600152.SH,20260911,46400,8.02,372128.0
600153.SH,20260911,89400,8.52,761688.0
600155.SH,20260911,372100,6.22,2314462.0
600156.SH,20260911,44300,8.58,380094.0
600157.SH,20260911,2452600,1.57,3850582.0
600158.SH,20260911,153700,7.2,1106640.0
600159.SH,20260911,131400,2.78,365292.0
600160.SH,20260911,210805,36.68,7732327.0
600161.SH,20260911,29800,12.43,370414.0
600162.SH,20260911,768300,4.9,3764670.0
600163.SH,20260911,443700,5.59,2480283.0
600165.SH,20260911,39100,3.3,129030.0
600166.SH,20260911,1640600,2.87,4708522.0
600167.SH,20260911,19600,5.92,116032.0
600168.SH,20260911,17900,4.47,80013.0
600169.SH,20260911,178500,2.2,392700.0
600170.SH,20260911,519300,2.27,1178811.0
600171.SH,20260911,81700,22.04,1800668.0
600172.SH,20260911,2136700,14.55,31088985.0
600173.SH,20260911,12800,6.13,78464.0
600176.SH,20260911,1787100,42.3,75594330.0
600177.SH,20260911,117600,8.38,985488.0
600178.SH,20260911,9700,9.94,96418.0
600179.SH,20260911,267800,4.62,1237236.0
600180.SH,20260911,1773800,1.73,3068674.0
600182.SH,20260911,5400,12.91,69714.0
600183.SH,20260911,727401,143.55,104418414.0
600184.SH,20260911,86000,17.9,1539400.0
600185.SH,20260911,372600,5.14,1915164.0
600186.SH,20260911,750200,11.48,8612296.0
600187.SH,20260911,22300,1.34,29882.0
600188.SH,20260911,266700,21.88,5835396.0
600189.SH,20260911,20200,8.13,164226.0
600191.SH,20260911,150500,9.81,1476405.0
600192.SH,20260911,3019200,8.51,25693392.0
600195.SH,20260911,28100,7.01,196981.0
600196.SH,20260911,90800,21.77,1976716.0
600197.SH,20260911,25300,9.6,242880.0
600198.SH,20260911,211400,7.88,1665832.0
600199.SH,20260911,257100,7.22,1856262.0
600201.SH,20260911,45800,12.04,551432.0
600202.SH,20260911,21000,5.09,106890.0
600203.SH,20260911,125500,10.2,1280100.0
600206.SH,20260911,577500,45.39,26212725.0
600207.SH,20260911,3800,4.48,17024.0
600208.SH,20260911,386700,2.87,1109829.0
600210.SH,20260911,78700,6.26,492662.0
600211.SH,20260911,15200,37.7,573040.0
600212.SH,20260911,50600,6.39,323334.0
600215.SH,20260911,23700,6.55,155235.0
600216.SH,20260911,165400,12.44,2057576.0
600217.SH,20260911,55400,3.39,187806.0
600218.SH,20260911,27300,7.8,212940.0
600219.SH,20260911,3712500,4.9,18191250.0
600221.SH,20260911,2430900,1.3,3160170.0
600222.SH,20260911,64800,7.8,505440.0
600223.SH,20260911,25000,5.65,141250.0
600226.SH,20260911,382600,5.82,2226732.0
600227.SH,20260911,2083318,4.44,9249932.0
600228.SH,20260911,27800,9.38,260764.0
600229.SH,20260911,434000,5.44,2360960.0
600230.SH,20260911,78600,14.4,1131840.0
600231.SH,20260911,34800,1.8,62640.0
600232.SH,20260911,23100,6.51,150381.0
600233.SH,20260911,126000,17.48,2202480.0
600234.SH,20260911,62100,21.5,1335150.0
600235.SH,20260911,18300,5.93,108519.0
600236.SH,20260911,36500,9.92,362080.0
600237.SH,20260911,166100,8.25,1370325.0
600238.SH,20260911,8500,4.56,38760.0
600239.SH,20260911,122200,1.47,179634.0
600241.SH,20260911,10900,7.41,80769.0
600243.SH,20260911,9600,3.39,32544.0
600246.SH,20260911,337600,12.07,4074832.0
600248.SH,20260911,90700,2.95,267565.0
600249.SH,20260911,93600,5.61,525096.0
600250.SH,20260911,213100,9.69,2064939.0
600251.SH,20260911,395600,11.3,4470280.0
600252.SH,20260911,93299,2.24,208990.0
600255.SH,20260911,3364500,3.64,12246780.0
600256.SH,20260911,2208730,7.3,16123729.0
600257.SH,20260911,172600,5.8,1001080.0
600258.SH,20260911,131300,11.64,1528332.0
600259.SH,20260911,44700,76.89,3436983.0
600261.SH,20260911,9200,3.25,29900.0
600262.SH,20260911,29000,15.41,446890.0
600265.SH,20260911,1000,22.22,22220.0
600266.SH,20260911,172500,4.29,740025.0
600267.SH,20260911,76700,11.38,872846.0
600268.SH,20260911,40900,10.57,432313.0
600269.SH,20260911,76000,3.95,300200.0
600271.SH,20260911,75100,6.84,513684.0
600272.SH,20260911,167100,16.03,2678613.0
600273.SH,20260911,69400,6.73,467062.0
600276.SH,20260911,602749,42.65,25707245.0
600278.SH,20260911,12700,6.54,83058.0
600279.SH,20260911,42800,4.48,191744.0
600280.SH,20260911,216700,3.33,721611.0
600281.SH,20260911,98000,4.87,477260.0
600282.SH,20260911,71300,4.8,342240.0
600283.SH,20260911,16200,8.26,133812.0
600284.SH,20260911,5000,5.2,26000.0
600285.SH,20260911,27200,19.28,524416.0
600287.SH,20260911,17700,5.08,89916.0
600288.SH,20260911,141500,10.67,1509805.0
600289.SH,20260911,100,4.24,424.0
600292.SH,20260911,41700,12.1,504570.0
600293.SH,20260911,693500,3.06,2122110.0
600295.SH,20260911,98000,13.63,1335740.0
600298.SH,20260911,16600,41.0,680600.0
600299.SH,20260911,129300,8.69,1123617.0
600300.SH,20260911,254400,3.26,829344.0
600301.SH,20260911,122700,45.92,5634384.0
600302.SH,20260911,63300,7.09,448797.0
600303.SH,20260911,717200,3.17,2273524.0
600305.SH,20260911,27800,6.84,190152.0
600307.SH,20260911,225100,1.56,351156.0
600308.SH,20260911,69400,3.32,230408.0
600309.SH,20260911,161500,76.03,12278845.0
600310.SH,20260911,2043100,4.7,9602570.0
600312.SH,20260911,39000,19.18,748020.0
600313.SH,20260911,1719735,7.66,13173170.0
600315.SH,20260911,34500,18.54,639630.0
600316.SH,20260911,23400,33.67,787878.0
600318.SH,20260911,8202100,7.7,63156170.0
600319.SH,20260911,15300,6.53,99909.0
600320.SH,20260911,359600,4.29,1542684.0
600322.SH,20260911,126500,2.74,346610.0
600323.SH,20260911,20700,30.09,622863.0
600325.SH,20260911,198699,2.52,500721.0
