ts_code,trade_date,open,high,low,close,pre_close,vol,amount,pct_chg
000001.SZ,20260731,11.5,11.63,11.28,11.63,11.61,2024978.95,2318839.88131,0.1723
000002.SZ,20260731,3.29,3.36,3.28,3.34,3.33,1256026.53,418168.8817,0.3003
000006.SZ,20260731,6.35,6.68,6.34,6.52,6.37,240110.94,157352.525,2.3548
000007.SZ,20260731,8.82,9.37,8.78,9.22,8.71,119721.77,109968.1074,5.8553
000008.SZ,20260731,2.36,2.38,2.35,2.37,2.35,189433.68,44872.80348,0.8511
000009.SZ,20260731,6.97,7.87,6.9,7.87,7.15,1443184.75,1105250.72689,10.0699
000010.SZ,20260731,1.53,1.64,1.51,1.58,1.51,255421.08,40018.97764,4.6358
000011.SZ,20260731,7.92,8.1,7.77,7.94,7.99,178259.69,140922.58609,-0.6258
000012.SZ,20260731,3.98,4.02,3.92,3.93,3.93,325432.97,129043.92466,0.0
000014.SZ,20260731,9.94,10.18,9.94,10.02,9.98,72542.0,72882.64,0.4008
000016.SZ,20260731,2.5,2.57,2.5,2.55,2.47,141075.0,35813.088,3.2389
000017.SZ,20260731,5.94,6.14,5.83,6.06,5.82,117167.21,70650.9473,4.1237
000019.SZ,20260731,6.0,6.13,6.0,6.12,6.08,54193.4,32891.6655,0.6579
000020.SZ,20260731,10.26,10.59,10.26,10.5,10.37,44684.0,46827.166,1.2536
000021.SZ,20260731,39.5,39.51,37.21,37.23,36.42,1574028.53,6071401.51478,2.2241
000025.SZ,20260731,15.31,15.59,14.88,15.23,15.64,178682.09,271211.94752,-2.6215
000026.SZ,20260731,16.5,16.73,16.3,16.37,16.2,66160.19,109139.47175,1.0494
000027.SZ,20260731,6.43,6.51,6.41,6.49,6.47,263934.72,170652.55144,0.3091
000028.SZ,20260731,21.0,21.08,20.77,21.02,21.0,33600.94,70305.10399,0.0952
000029.SZ,20260731,19.65,20.55,19.5,20.24,19.5,72637.14,147272.52347,3.7949
000030.SZ,20260731,4.3,4.33,4.25,4.29,4.28,97998.72,42097.4465,0.2336
000031.SZ,20260731,2.2,2.21,2.17,2.21,2.19,293708.01,64338.31118,0.9132
000032.SZ,20260731,13.13,13.54,12.92,13.54,12.31,634457.23,845913.61083,9.9919
000034.SZ,20260731,24.28,24.77,24.09,24.1,23.33,526985.4,1287199.51812,3.3005
000035.SZ,20260731,4.93,5.1,4.91,5.03,5.01,397140.68,199054.9973,0.3992
000036.SZ,20260731,3.9,3.97,3.9,3.91,3.86,247589.37,97368.49817,1.2953
000037.SZ,20260731,8.92,9.18,8.89,9.16,9.0,206319.0,188282.794,1.7778
000039.SZ,20260731,8.64,8.78,8.54,8.67,8.7,402713.75,347318.45085,-0.3448
000042.SZ,20260731,8.06,8.23,8.04,8.12,8.06,53376.74,43412.88023,0.7444
001914.SZ,20260731,9.05,9.19,8.99,9.04,9.15,74743.4,67724.57319,-1.2022
000045.SZ,20260731,9.53,9.71,9.53,9.62,9.52,91614.86,88222.88615,1.0504
000048.SZ,20260731,17.65,18.81,17.6,18.81,17.1,176576.87,329786.83249,10.0
000049.SZ,20260731,24.2,24.64,24.16,24.4,24.34,80353.9,196869.60964,0.2465
000050.SZ,20260731,6.58,6.64,6.45,6.47,6.45,380649.71,247821.77066,0.3101
000055.SZ,20260731,3.35,3.42,3.34,3.41,3.34,77229.0,26200.552,2.0958
000056.SZ,20260731,1.88,1.91,1.85,1.91,1.83,151754.0,28535.582,4.3716
000058.SZ,20260731,6.52,6.71,6.51,6.65,6.6,91396.28,60773.04229,0.7576
000059.SZ,20260731,4.6,4.66,4.59,4.63,4.66,212134.0,97987.45199,-0.6438
000060.SZ,20260731,6.33,6.4,6.28,6.31,6.23,1094441.49,694644.20105,1.2841
000061.SZ,20260731,5.81,5.94,5.81,5.93,5.9,173528.75,102307.4515,0.5085
000062.SZ,20260731,21.66,22.16,21.53,21.78,20.76,300686.19,657041.6274,4.9133
000063.SZ,20260731,34.48,34.61,33.8,33.81,33.3,1391570.75,4754838.96228,1.5315
000065.SZ,20260731,9.25,9.35,9.22,9.3,9.24,119109.74,110860.3142,0.6494
000066.SZ,20260731,13.71,13.95,13.6,13.74,13.15,1392732.18,1918125.56686,4.4867
000068.SZ,20260731,2.73,2.77,2.71,2.76,2.7,115083.01,31665.37376,2.2222
000069.SZ,20260731,1.72,1.76,1.72,1.76,1.74,442679.47,77055.68183,1.1494
000070.SZ,20260731,12.8,13.08,12.68,12.68,12.18,505930.33,650846.88724,4.1051
000078.SZ,20260731,1.58,1.62,1.56,1.6,1.58,654523.03,104585.8393,1.2658
000088.SZ,20260731,4.44,4.49,4.4,4.48,4.47,276499.19,122921.47924,0.2237
000089.SZ,20260731,6.74,6.79,6.67,6.77,6.77,149916.0,100875.045,0.0
000090.SZ,20260731,3.29,3.4,3.26,3.36,3.29,196844.26,65450.65402,2.1277
