ts_code,trade_date,vol,price,amount
600000.SH,20260924,249700,8.99,2244803.0
600004.SH,20260924,10200,7.62,77724.0
600006.SH,20260924,489000,5.4,2640600.0
600007.SH,20260924,2700,19.85,53595.0
600008.SH,20260924,121400,2.73,331422.0
600009.SH,20260924,44500,22.75,1012375.0
600010.SH,20260924,1842274,2.11,3887198.0
600011.SH,20260924,21900,6.76,148044.0
600012.SH,20260924,22100,15.36,339456.0
600015.SH,20260924,253200,6.23,1577436.0
600016.SH,20260924,516600,3.47,1792602.0
600017.SH,20260924,41300,2.8,115640.0
600018.SH,20260924,172100,5.39,927619.0
600019.SH,20260924,94200,5.74,540708.0
600020.SH,20260924,115000,3.83,440450.0
600021.SH,20260924,34700,13.32,462204.0
600022.SH,20260924,2609200,1.31,3418052.0
600023.SH,20260924,125100,5.08,635508.0
600025.SH,20260924,42500,9.6,408000.0
600026.SH,20260924,269900,21.25,5735375.0
600027.SH,20260924,378300,4.81,1819623.0
600028.SH,20260924,481600,5.3,2552480.0
600029.SH,20260924,459000,4.95,2272050.0
600030.SH,20260924,190400,26.75,5093200.0
600031.SH,20260924,275400,17.53,4827762.0
600032.SH,20260924,25900,6.74,174566.0
600033.SH,20260924,118500,3.62,428970.0
600035.SH,20260924,85400,3.63,310002.0
600036.SH,20260924,218300,40.6,8862980.0
600037.SH,20260924,33900,7.07,239673.0
600038.SH,20260924,8400,27.13,227892.0
600039.SH,20260924,47600,8.6,409360.0
600048.SH,20260924,3720500,5.64,20983620.0
600050.SH,20260924,630400,4.17,2628768.0
600051.SH,20260924,18700,6.24,116688.0
600052.SH,20260924,10400,3.63,37752.0
600053.SH,20260924,19000,7.44,141360.0
600054.SH,20260924,27600,10.75,296700.0
600055.SH,20260924,11700,10.52,123084.0
600056.SH,20260924,24200,8.96,216832.0
600057.SH,20260924,18000,6.04,108720.0
600058.SH,20260924,191200,9.2,1759040.0
600059.SH,20260924,2396132,11.4,27315905.0
600060.SH,20260924,6500,27.1,176150.0
600061.SH,20260924,75500,6.3,475650.0
600062.SH,20260924,12500,16.02,200250.0
600063.SH,20260924,198000,5.67,1122660.0
600064.SH,20260924,118900,7.69,914341.0
600066.SH,20260924,194700,25.26,4918122.0
600067.SH,20260924,48000,2.63,126240.0
600071.SH,20260924,7800,16.78,130884.0
600072.SH,20260924,16600,8.7,144420.0
600073.SH,20260924,15600,5.48,85488.0
600075.SH,20260924,18000,4.59,82620.0
600076.SH,20260924,1046200,2.16,2259792.0
600078.SH,20260924,27700,10.05,278385.0
600079.SH,20260924,23400,18.88,441792.0
600080.SH,20260924,6200,4.72,29264.0
600081.SH,20260924,27100,10.52,285092.0
600082.SH,20260924,44000,3.27,143880.0
600084.SH,20260924,100,4.46,446.0
600085.SH,20260924,6100,23.56,143716.0
600088.SH,20260924,399200,13.25,5289400.0
600089.SH,20260924,180870,18.0,3255660.0
600094.SH,20260924,82900,4.01,332429.0
600095.SH,20260924,67600,8.91,602316.0
600096.SH,20260924,107200,27.9,2990880.0
600097.SH,20260924,4300,9.28,39904.0
600098.SH,20260924,152700,6.21,948267.0
600099.SH,20260924,4800,9.3,44640.0
600100.SH,20260924,29700,6.8,201960.0
600101.SH,20260924,41300,7.84,323792.0
600103.SH,20260924,956300,3.64,3480932.0
600104.SH,20260924,195500,10.83,2117265.0
600105.SH,20260924,332500,44.51,14799575.0
600106.SH,20260924,16899,4.49003,75877.0
600107.SH,20260924,20000,5.78,115600.0
600108.SH,20260924,1023500,4.32,4421520.0
600109.SH,20260924,45100,8.26,372526.0
600110.SH,20260924,863800,12.3,10624740.0
600111.SH,20260924,123800,37.2,4605360.0
600113.SH,20260924,5700,29.85,170145.0
600114.SH,20260924,7000,27.61,193270.0
600115.SH,20260924,3520500,3.43,12075315.0
600116.SH,20260924,21500,6.06,130290.0
600117.SH,20260924,66801,2.16,144290.0
600118.SH,20260924,41100,57.63,2368593.0
600119.SH,20260924,400,4.94,1976.0
600120.SH,20260924,96999,4.67,452985.0
600121.SH,20260924,784200,4.81,3772002.0
600123.SH,20260924,27000,6.99,188730.0
600125.SH,20260924,19700,5.27,103819.0
600126.SH,20260924,167693,6.13,1027958.0
600127.SH,20260924,2973400,16.74,49774716.0
600128.SH,20260924,4800,8.53,40944.0
600129.SH,20260924,10500,13.68,143640.0
600130.SH,20260924,30200,4.61,139222.0
600131.SH,20260924,4400,14.23,62612.0
600132.SH,20260924,5600,38.27,214312.0
600133.SH,20260924,14600,7.93,115778.0
600135.SH,20260924,28800,7.54,217152.0
600136.SH,20260924,222000,1.5,333000.0
600137.SH,20260924,15000,17.75,266250.0
600138.SH,20260924,28600,7.03,201058.0
600141.SH,20260924,53400,28.54,1524036.0
600143.SH,20260924,158000,13.23,2090340.0
600148.SH,20260924,2300,15.75,36225.0
600149.SH,20260924,68700,5.04,346248.0
600150.SH,20260924,357700,38.59,13803643.0
600151.SH,20260924,13300,9.35,124355.0
