ts_code,trade_date,vol,price,amount
600000.SH,20260728,682400,9.12,6223488.0
600004.SH,20260728,36500,7.65,279225.0
600006.SH,20260728,79800,5.38,429324.0
600007.SH,20260728,5600,18.72,104832.0
600008.SH,20260728,233500,2.88,672480.0
600009.SH,20260728,43200,23.74,1025568.0
600010.SH,20260728,2577000,2.17,5592090.0
600011.SH,20260728,494000,7.08,3497520.0
600012.SH,20260728,32400,18.45,597780.0
600015.SH,20260728,173600,7.01,1216936.0
600016.SH,20260728,1600500,3.54,5665770.0
600017.SH,20260728,370200,2.7,999540.0
600018.SH,20260728,66500,5.15,342475.0
600019.SH,20260728,288000,5.91,1702080.0
600020.SH,20260728,2700,3.76,10152.0
600021.SH,20260728,151900,14.28,2169132.0
600022.SH,20260728,1036500,1.34,1388910.0
600023.SH,20260728,225300,5.36,1207608.0
600025.SH,20260728,69400,9.9,687060.0
600026.SH,20260728,435800,15.61,6802838.0
600027.SH,20260728,322100,4.68,1507428.0
600028.SH,20260728,980790,5.14,5041261.0
600029.SH,20260728,552600,5.15,2845890.0
600030.SH,20260728,734238,28.1,20632088.0
600031.SH,20260728,294600,19.35,5700510.0
600032.SH,20260728,112700,7.3,822710.0
600033.SH,20260728,42800,3.51,150228.0
600035.SH,20260728,76800,3.47,266496.0
600036.SH,20260728,620500,39.17,24304985.0
600037.SH,20260728,90700,6.65,603155.0
600038.SH,20260728,71600,26.14,1871624.0
600039.SH,20260728,35900,8.74,313766.0
600048.SH,20260728,411000,4.99,2050890.0
600050.SH,20260728,503300,4.38,2204454.0
600051.SH,20260728,21200,5.6,118720.0
600052.SH,20260728,359800,3.6,1295280.0
600053.SH,20260728,12700,6.79,86233.0
600054.SH,20260728,72200,10.86,784092.0
600055.SH,20260728,153200,10.77,1649964.0
600056.SH,20260728,25400,9.36,237744.0
600057.SH,20260728,39700,6.36,252492.0
600058.SH,20260728,112800,8.83,996024.0
600059.SH,20260728,28500,7.77,221445.0
600060.SH,20260728,21300,27.49,585537.0
600061.SH,20260728,146100,6.35,927735.0
600062.SH,20260728,55900,16.5,922350.0
600063.SH,20260728,288000,5.58,1607040.0
600064.SH,20260728,124000,7.48,927520.0
600066.SH,20260728,48600,32.38,1573668.0
600067.SH,20260728,4800,2.58,12384.0
600071.SH,20260728,1600,14.48,23168.0
600072.SH,20260728,52300,8.58,448734.0
600073.SH,20260728,19000,5.0,95000.0
