ts_code,trade_date,turnover_rate,turnover_rate_f,volume_ratio,total_mv,float_mv
000001.SZ,20260812,0.3262,0.7756,0.63,21831657.975,
000002.SZ,20260812,2.1667,3.252,1.77,3972926.2635,
000006.SZ,20260812,1.7965,2.8512,1.36,944996.5,
000007.SZ,20260812,2.3447,3.5306,0.82,375203.184,
000008.SZ,20260812,1.1961,1.9645,1.15,668228.9142,
000009.SZ,20260812,1.6493,2.7329,0.59,2148485.262,
000010.SZ,20260812,2.2376,2.6431,0.86,182794.7157,
000011.SZ,20260812,2.34,6.5871,1.2,507178.2141,
000012.SZ,20260812,1.2623,1.8883,1.0,1183520.3632,
000014.SZ,20260812,2.9058,4.4039,1.27,253906.4638,
000016.SZ,20260812,1.2382,1.8432,1.28,609210.1862,
000017.SZ,20260812,1.2602,2.3198,0.63,425227.0833,
000019.SZ,20260812,1.1761,1.8082,0.39,711114.2801,
000020.SZ,20260812,1.4359,4.2042,0.84,321387.962,
000021.SZ,20260812,6.1384,9.3307,0.68,6352582.0623,
000025.SZ,20260812,1.5356,3.3289,0.77,658657.0824,
000026.SZ,20260812,5.9094,10.687,1.3,842771.828,
000027.SZ,20260812,0.3989,1.5965,0.93,3011427.8067,
000028.SZ,20260812,1.0146,2.9169,1.13,1249544.0815,
000029.SZ,20260812,0.4092,1.3289,0.75,2346039.54,
000030.SZ,20260812,0.4091,1.4756,0.76,737798.8761,
000031.SZ,20260812,1.2187,4.7379,1.42,990138.3723,
000032.SZ,20260812,2.9024,4.3367,0.81,1806971.6191,
000034.SZ,20260812,3.9514,4.2207,0.77,2491012.02,
000035.SZ,20260812,1.1943,1.7248,0.58,1160583.8922,
000036.SZ,20260812,1.5406,2.1958,0.91,610661.1345,
000037.SZ,20260812,5.7029,9.6573,0.6,614817.852,
000039.SZ,20260812,3.5419,4.0226,1.53,4783165.5061,
000042.SZ,20260812,1.6692,3.5801,2.08,612309.4431,
001914.SZ,20260812,0.8014,2.1585,1.06,939918.1508,
000045.SZ,20260812,1.1314,2.3192,0.82,515132.6706,
000048.SZ,20260812,4.7674,10.4439,1.29,1279379.3564,
000049.SZ,20260812,1.5469,2.8385,0.78,957750.114,
000050.SZ,20260812,0.8498,1.5148,0.66,1631969.652,
000055.SZ,20260812,1.3573,1.6521,1.06,380151.4668,
000056.SZ,20260812,1.9952,2.4953,0.51,227045.4182,
000058.SZ,20260812,0.7744,2.6426,1.06,848297.2823,
000059.SZ,20260812,1.2155,2.295,1.07,746939.6942,
000060.SZ,20260812,2.2647,3.2382,0.52,2997791.4375,
000061.SZ,20260812,0.9617,2.4345,0.79,1169142.1468,
000062.SZ,20260812,1.8107,5.4341,0.69,2461024.5829,
000063.SZ,20260812,6.1728,8.1018,1.87,17024600.7091,
000065.SZ,20260812,1.3658,2.6179,0.74,1067365.3818,
000066.SZ,20260812,2.9759,4.9703,0.82,4799989.0608,
000068.SZ,20260812,1.1552,2.0283,0.91,304014.793,
000069.SZ,20260812,0.9064,1.8259,0.78,1511098.5228,
000070.SZ,20260812,7.2031,11.8425,1.07,1294773.8139,
000078.SZ,20260812,3.3113,6.1705,0.79,460446.5775,
000088.SZ,20260812,0.5497,1.0568,0.84,2308570.5852,
000089.SZ,20260812,0.4508,1.0476,0.59,1345304.792,
000090.SZ,20260812,1.0337,1.7108,1.1,670807.7986,
000096.SZ,20260812,5.9338,12.914,4.6,439824.0,
000099.SZ,20260812,1.0531,1.7159,1.04,1122539.3347,
000100.SZ,20260812,2.8289,2.9141,0.9,10587638.9616,
000151.SZ,20260812,1.5319,2.3224,0.79,359678.9575,
000153.SZ,20260812,2.1737,2.9763,0.89,276023.187,
000155.SZ,20260812,2.0564,3.3968,0.89,2265248.5041,
000156.SZ,20260812,0.4477,0.8523,0.79,1280376.3575,
000157.SZ,20260812,0.6705,0.9238,0.86,6131811.4568,
000158.SZ,20260812,1.3452,2.0498,0.58,2151738.0782,
000159.SZ,20260812,2.6001,3.3691,1.35,283604.74,
000166.SZ,20260812,0.2227,0.5405,0.72,11418214.692,
000301.SZ,20260812,0.3494,1.1132,0.7,8541712.3512,
000333.SZ,20260812,0.3192,0.465,0.78,64211743.6826,
000338.SZ,20260812,1.4607,1.4836,0.81,27052530.6986,
000400.SZ,20260812,1.0355,1.6717,0.49,2305142.0386,
000401.SZ,20260812,0.3324,0.9204,1.01,969493.655,
000402.SZ,20260812,3.1243,5.673,1.97,795055.3534,
000403.SZ,20260812,1.416,2.2892,1.33,1037833.9455,
000404.SZ,20260812,1.6187,2.3374,0.87,547748.7733,
000407.SZ,20260812,1.4972,2.0038,0.92,364355.0658,
000408.SZ,20260812,1.2808,2.8804,0.94,12731743.602,
000409.SZ,20260812,1.0558,1.6785,0.93,601765.0992,
000410.SZ,20260812,1.9764,2.6572,1.5,1525866.048,
000411.SZ,20260812,1.0885,3.3723,1.36,563719.4018,
000415.SZ,20260812,0.8366,1.1634,0.95,2770665.5424,
000417.SZ,20260812,3.9199,6.3272,0.88,477289.1304,
000419.SZ,20260812,2.0054,3.6024,1.36,270704.1846,
000420.SZ,20260812,1.2612,1.6933,0.66,934369.954,
000421.SZ,20260812,1.1747,2.5582,0.86,316503.0507,
000422.SZ,20260812,4.9878,7.2263,1.69,1413860.11,
000423.SZ,20260812,0.6579,0.9964,0.67,3389162.5596,
000425.SZ,20260812,1.2181,1.3406,0.98,9661748.6204,
000426.SZ,20260812,3.713,5.1096,0.63,7122075.1938,
000428.SZ,20260812,9.7502,21.7619,1.44,456478.848,
000429.SZ,20260812,0.6717,1.7584,0.65,2751500.8276,
000430.SZ,20260812,3.1326,3.8623,1.83,536788.2702,
000488.SZ,20260812,0.4849,0.6634,0.79,567701.0466,
000498.SZ,20260812,0.5333,1.3419,0.84,771563.674,
000501.SZ,20260812,0.7739,1.3577,1.04,562133.6637,
000503.SZ,20260812,1.3616,1.8782,0.7,728563.86,
000504.SZ,20260812,4.7865,8.0634,2.16,297020.79,
000505.SZ,20260812,1.2162,2.6033,0.41,416542.4646,
000506.SZ,20260812,11.6907,17.4491,0.87,1770707.9268,
000507.SZ,20260812,0.9853,1.4189,1.06,462626.6547,
000509.SZ,20260812,2.3395,3.87,0.96,361644.136,
000510.SZ,20260812,7.686,8.5691,0.63,1095390.1404,
000513.SZ,20260812,0.7486,1.2891,0.58,2716996.032,
000514.SZ,20260812,1.6799,4.5633,1.41,349321.194,
000516.SZ,20260812,1.7351,2.5206,1.7,964964.5005,
000517.SZ,20260812,2.2146,7.4814,1.38,735486.0975,
000518.SZ,20260812,6.1248,9.4461,0.92,438590.9412,
000519.SZ,20260812,2.0603,3.5187,0.63,2074912.91,
000520.SZ,20260812,1.6339,2.3852,1.11,402809.233,
000521.SZ,20260812,0.5438,0.7593,0.67,509812.281,
000523.SZ,20260812,1.6801,4.5374,0.93,545134.1445,
000524.SZ,20260812,0.9129,2.9656,0.85,638038.5872,
000525.SZ,20260812,1.0808,1.3639,0.59,587625.3086,
000526.SZ,20260812,2.6716,3.8767,0.66,439796.7099,
000528.SZ,20260812,1.2379,1.6723,0.83,1679174.6689,
000529.SZ,20260812,0.5009,1.1305,0.65,285473.5056,
000530.SZ,20260812,1.8441,2.5784,0.93,430038.375,
000531.SZ,20260812,0.8439,1.7713,0.74,614426.767,
000532.SZ,20260812,0.7284,1.3768,0.56,376421.4636,
000533.SZ,20260812,16.6553,26.8768,0.75,875954.688,
000534.SZ,20260812,1.3353,1.9243,0.5,1408901.6025,
000536.SZ,20260812,1.5612,2.617,0.92,943217.1848,
000537.SZ,20260812,3.7791,12.1804,1.62,1753527.3687,
000538.SZ,20260812,0.4398,1.0043,0.77,9019447.443,
000539.SZ,20260812,2.6001,7.4153,0.92,3129169.264,
000541.SZ,20260812,0.411,0.8175,0.75,761746.0021,
000543.SZ,20260812,0.8666,2.0464,0.74,1756819.0575,
000544.SZ,20260812,0.4017,1.6216,1.03,720291.8455,
000545.SZ,20260812,2.8365,3.3272,0.78,257563.4391,
000546.SZ,20260812,2.4225,3.6634,0.75,373271.184,
000547.SZ,20260812,3.259,4.0945,0.66,2559147.7483,
000548.SZ,20260812,0.9996,1.4768,0.91,225146.3258,
000550.SZ,20260812,0.564,1.7798,0.66,1408765.248,
000551.SZ,20260812,2.515,3.9045,0.61,669416.273,
000552.SZ,20260812,1.5355,2.7048,0.73,1386120.5253,
000553.SZ,20260812,0.2652,1.6549,0.76,1274407.0546,
000554.SZ,20260812,4.3089,4.3089,0.79,308906.8503,
000555.SZ,20260812,2.6373,4.2994,0.87,1091891.6655,
000557.SZ,20260812,0.5418,1.0365,1.01,542515.3884,
000558.SZ,20260812,1.8053,2.5758,1.03,461542.1562,
000559.SZ,20260812,0.7792,2.1506,0.63,3938645.7792,
000560.SZ,20260812,8.3433,11.1339,1.77,551187.2106,
000561.SZ,20260812,1.2729,2.2619,1.16,675662.3106,
000563.SZ,20260812,0.6174,1.094,0.8,1539305.0904,
000564.SZ,20260812,1.635,2.2109,1.3,2654535.3051,
000565.SZ,20260812,1.2532,2.108,0.68,263624.0576,
000566.SZ,20260812,13.3606,17.3295,0.65,758958.5835,
000567.SZ,20260812,0.6881,2.8105,0.79,1221620.0625,
000568.SZ,20260812,0.8481,1.7289,1.07,13407549.8526,
000570.SZ,20260812,2.1018,3.5605,1.13,359903.175,
000571.SZ,20260812,11.2834,15.912,2.07,561377.3679,
000572.SZ,20260812,2.1302,3.2524,0.84,656209.9635,
000573.SZ,20260812,3.1655,3.9629,0.91,242546.628,
000576.SZ,20260812,1.3719,2.143,0.68,319021.7773,
000581.SZ,20260812,0.5504,0.9388,0.7,1685107.4751,
000582.SZ,20260812,2.0931,4.7601,0.88,3277244.019,
000586.SZ,20260812,3.4653,4.8248,1.18,245088.48,
000589.SZ,20260812,1.9018,2.4402,0.94,680822.8638,
000590.SZ,20260812,0.9322,1.653,0.68,216003.0224,
000591.SZ,20260812,1.0476,1.6061,0.98,1761088.6579,
000592.SZ,20260812,6.4162,7.7567,0.84,1327133.4096,
000593.SZ,20260812,5.0228,8.5102,0.49,906260.537,
000595.SZ,20260812,5.239,9.9635,0.49,724185.4704,
000596.SZ,20260812,2.4871,7.4071,1.26,5242654.8,
000597.SZ,20260812,1.3268,3.0647,1.27,700621.7781,
000598.SZ,20260812,0.5253,1.4039,0.73,2130582.2118,
000599.SZ,20260812,1.1715,1.936,0.8,1236215.2382,
000600.SZ,20260812,3.5508,6.287,1.15,1563404.2248,
000601.SZ,20260812,3.9364,5.0646,0.87,710808.7132,
000603.SZ,20260812,11.6884,19.7295,0.75,2374184.7054,
000605.SZ,20260812,0.8742,1.4852,0.76,212653.1358,
000607.SZ,20260812,1.1507,2.1538,0.69,380619.2016,
000608.SZ,20260812,3.7291,4.0331,0.75,584932.452,
000609.SZ,20260812,4.0911,5.4147,1.67,325900.2384,
000610.SZ,20260812,0.9178,1.2523,0.7,145599.9585,
000612.SZ,20260812,3.5973,4.7619,1.12,1392488.8992,
000615.SZ,20260812,0.5141,0.6315,0.51,602385.0399,
000617.SZ,20260812,0.3869,1.6838,0.59,8988518.2401,
000619.SZ,20260812,1.1266,1.6926,0.65,214408.0368,
000620.SZ,20260812,3.8655,5.3713,1.01,1661723.645,
000623.SZ,20260812,0.7378,1.0169,0.66,2164570.674,
000625.SZ,20260812,0.6558,1.0686,0.75,7325637.2384,
000626.SZ,20260812,1.3448,3.2923,0.69,402768.306,
000628.SZ,20260812,2.9102,3.3842,0.76,1378471.64,
000629.SZ,20260812,0.7281,1.4533,0.62,2917357.6092,
000630.SZ,20260812,2.1784,3.3264,0.53,8890479.6045,
000631.SZ,20260812,0.7201,2.5165,1.41,694600.0302,
000632.SZ,20260812,2.2343,2.8454,1.35,161069.7816,
000633.SZ,20260812,1.4342,1.8096,0.67,205261.7112,
000635.SZ,20260812,0.9721,1.686,0.75,257369.2408,
000636.SZ,20260812,15.6521,20.4833,0.81,7695295.4583,
000637.SZ,20260812,1.6301,2.0641,0.64,203791.1568,
000639.SZ,20260812,6.8085,8.5128,1.04,185661.6332,
000650.SZ,20260812,1.4538,1.9686,1.0,762966.319,
000651.SZ,20260812,0.5102,0.6715,0.7,22534455.296,
000652.SZ,20260812,0.9318,1.3574,1.24,516604.236,
000655.SZ,20260812,0.8694,2.0903,0.81,410189.3978,
000656.SZ,20260812,4.6577,6.6002,1.45,1418890.0344,
000657.SZ,20260812,7.5367,12.2418,0.79,16048210.7892,
000659.SZ,20260812,2.0365,2.416,1.1,385710.75,
000661.SZ,20260812,2.7859,3.8288,0.75,3515606.2368,
000663.SZ,20260812,1.5494,2.2047,0.88,189553.0357,
000665.SZ,20260812,2.9565,4.5591,2.88,502620.079,
000668.SZ,20260812,5.8651,9.9253,1.99,321436.9191,
000669.SZ,20260812,1.5421,1.9448,2.35,264679.0232,
000670.SZ,20260812,7.1908,8.4533,1.48,608234.079,
000672.SZ,20260812,1.2272,2.9256,0.57,1373633.4235,
000676.SZ,20260812,8.5097,11.3408,0.63,934763.5864,
000677.SZ,20260812,3.4004,4.4246,0.76,154652.0441,
000678.SZ,20260812,2.605,4.739,1.11,422383.2442,
000679.SZ,20260812,1.3467,1.8719,0.85,225601.2,
000680.SZ,20260812,2.1396,3.1347,1.02,1623154.2932,
000681.SZ,20260812,4.7236,6.333,0.94,1286260.1064,
000682.SZ,20260812,1.1631,1.9864,0.94,1602168.765,
000683.SZ,20260812,3.139,4.1631,1.13,2233815.7916,
000685.SZ,20260812,1.0958,2.1828,0.87,1642391.1009,
000686.SZ,20260812,0.4484,0.7814,0.67,1886405.0374,
000688.SZ,20260812,2.181,6.2145,1.11,3846729.7542,
000690.SZ,20260812,2.0221,2.4583,0.9,1044426.192,
000691.SZ,20260812,4.3338,5.0102,1.17,516423.825,
000692.SZ,20260812,9.7703,13.9556,1.67,236577.852,
000695.SZ,20260812,3.851,5.552,1.58,303131.7468,
000697.SZ,20260812,0.6763,1.0174,0.56,1241122.4987,
000698.SZ,20260812,0.3253,0.591,0.77,286830.04,
000700.SZ,20260812,4.099,6.1546,0.69,1094274.3568,
000701.SZ,20260812,1.3807,2.3172,0.81,342844.6203,
000702.SZ,20260812,1.2561,2.1811,0.61,189950.4452,
000703.SZ,20260812,1.9979,4.4372,0.78,6553979.173,
000705.SZ,20260812,2.5214,2.8354,1.06,234554.5566,
000707.SZ,20260812,0.9326,1.183,0.66,270139.3464,
000708.SZ,20260812,0.1861,1.1524,0.64,6954984.5508,
000709.SZ,20260812,0.6936,1.9694,0.94,2212143.9154,
000710.SZ,20260812,6.6704,8.6628,0.64,334431.2444,
000711.SZ,20260812,5.1583,5.1583,1.2,1798329.6338,
000712.SZ,20260812,7.3922,10.1303,1.65,866432.0,
000713.SZ,20260812,0.7131,1.0078,0.57,464563.749,
000715.SZ,20260812,5.7155,11.0165,4.42,292915.5532,
000716.SZ,20260812,2.4316,3.424,1.14,370418.9526,
000717.SZ,20260812,0.6696,1.4234,0.93,540517.5688,
000718.SZ,20260812,1.6889,2.5585,1.71,597823.3708,
000719.SZ,20260812,0.4377,0.9622,0.61,1239099.6807,
000720.SZ,20260812,10.5983,18.1775,1.87,507638.7664,
000721.SZ,20260812,3.0212,4.6738,0.86,389687.8097,
000722.SZ,20260812,2.8067,5.7908,0.76,779327.9295,
000723.SZ,20260812,1.2694,2.0295,0.93,1594067.7964,
000725.SZ,20260812,3.2809,3.7938,0.6,21967286.504,
000726.SZ,20260812,0.5175,0.6793,0.7,484792.6808,
000727.SZ,20260812,1.8451,3.3627,1.2,1028211.709,
000728.SZ,20260812,0.2735,0.4662,0.64,3150647.6438,
000729.SZ,20260812,0.6301,1.3774,0.65,3621823.129,
000731.SZ,20260812,1.3626,1.5685,1.23,325453.7587,
000733.SZ,20260812,2.2031,3.1934,0.71,2292044.6384,
000735.SZ,20260812,1.7253,2.0825,0.7,607999.1808,
000736.SZ,20260812,4.7446,9.9174,2.57,369813.708,
000737.SZ,20260812,2.0374,4.1562,0.48,2695173.8475,
000738.SZ,20260812,0.5917,1.1939,0.62,2447557.424,
000739.SZ,20260812,3.1205,6.5713,0.82,2587963.0024,
000750.SZ,20260812,0.4624,0.6678,0.76,2413973.961,
000751.SZ,20260812,3.6737,5.5096,0.51,840127.912,
000752.SZ,20260812,1.0549,1.2997,0.73,241602.786,
000753.SZ,20260812,1.4078,2.2621,0.9,486817.2201,
000755.SZ,20260812,0.2028,0.8942,0.68,686701.1736,
000756.SZ,20260812,1.7468,3.3918,0.52,973963.3932,
000757.SZ,20260812,1.7307,2.4952,0.52,237058.6623,
000758.SZ,20260812,1.12,1.7372,0.56,1226111.04,
000759.SZ,20260812,12.2667,19.269,1.0,471674.0832,
000761.SZ,20260812,0.3939,2.6022,1.16,961363.2834,
000762.SZ,20260812,3.0494,3.8541,0.94,1245278.7072,
000766.SZ,20260812,1.8792,2.3393,0.95,1652705.937,
000767.SZ,20260812,5.1111,7.9509,1.02,1203084.4002,
000768.SZ,20260812,0.4397,0.9719,0.51,5839281.21,
000776.SZ,20260812,1.1607,2.3473,1.22,16549548.2325,
000777.SZ,20260812,1.5517,2.1406,0.45,679415.9872,
000778.SZ,20260812,0.9002,1.5076,0.64,1494119.7271,
000779.SZ,20260812,26.7407,48.9754,2.4,554076.6448,
000782.SZ,20260812,2.595,2.9614,0.72,532787.244,
000783.SZ,20260812,1.4449,2.134,0.8,4905174.6623,
000785.SZ,20260812,1.0842,3.4473,1.26,1438448.2728,
000786.SZ,20260812,1.7139,3.0885,1.33,3244461.816,
000788.SZ,20260812,6.8646,9.9156,2.34,339116.8306,
000789.SZ,20260812,0.4482,0.8845,0.98,333321.6436,
000790.SZ,20260812,2.4363,2.9673,0.8,255724.954,
000791.SZ,20260812,0.9068,2.2833,0.78,2533438.8838,
000792.SZ,20260812,0.9655,1.4748,0.86,15377309.9756,
000793.SZ,20260812,0.3884,0.4002,0.75,979848.62,
000795.SZ,20260812,0.9331,1.8651,0.63,956626.8499,
000796.SZ,20260812,2.3302,2.9818,1.16,635100.4044,
000797.SZ,20260812,2.0105,4.457,1.54,391117.7958,
000798.SZ,20260812,1.3103,2.7114,0.61,306223.7319,
000799.SZ,20260812,3.1714,4.5964,0.83,1348455.35,
000800.SZ,20260812,0.2019,0.9237,0.66,3041351.658,
000801.SZ,20260812,0.7324,1.4332,0.68,1167757.0803,
000802.SZ,20260812,16.2833,20.9967,1.31,407347.2707,
000803.SZ,20260812,2.9094,3.7997,1.46,340396.226,
000807.SZ,20260812,3.3051,5.7087,1.18,9516075.1056,
000809.SZ,20260812,1.0323,1.5712,0.65,287852.1637,
000810.SZ,20260812,1.2398,2.7205,0.79,1124891.2968,
000811.SZ,20260812,3.3384,5.2724,0.66,4190242.116,
000812.SZ,20260812,2.1024,2.5112,0.67,275304.5568,
000813.SZ,20260812,2.6623,3.9018,1.46,759152.191,
000815.SZ,20260812,20.0711,30.0338,0.92,1302227.599,
000816.SZ,20260812,2.9603,3.9834,1.34,409504.7639,
000818.SZ,20260812,2.8402,3.8956,0.81,916080.0,
000819.SZ,20260812,1.2053,1.814,1.14,436754.319,
000820.SZ,20260812,19.0147,19.5355,0.78,259268.6352,
000821.SZ,20260812,1.1545,1.4938,0.91,460927.352,
000822.SZ,20260812,1.4126,2.3675,0.93,393840.436,
000823.SZ,20260812,6.333,8.7376,0.55,893622.2598,
000825.SZ,20260812,0.5272,1.437,0.98,1993686.73,
000826.SZ,20260812,1.5273,1.9205,0.83,246586.1036,
000828.SZ,20260812,0.3791,1.2563,0.69,1029121.83,
000829.SZ,20260812,2.8031,4.31,1.05,889787.234,
000830.SZ,20260812,1.4279,2.7959,0.77,2374685.9177,
000831.SZ,20260812,3.7396,6.0351,0.7,6004387.2864,
000833.SZ,20260812,3.5874,4.3899,0.72,1637049.7702,
000837.SZ,20260812,6.8211,12.4753,2.23,1145923.296,
000838.SZ,20260812,6.7548,10.1461,1.14,316933.1136,
000839.SZ,20260812,2.7959,4.399,0.58,1140669.4824,
000848.SZ,20260812,1.453,2.5724,0.91,887400.087,
000850.SZ,20260812,0.7729,1.4423,0.87,389733.645,
000852.SZ,20260812,1.0264,2.1393,0.89,508469.7464,
