ts_code,trade_date,open,high,low,close,pre_close,vol,amount,pct_chg
000001.SZ,20260812,11.26,11.29,11.2,11.25,11.26,632950.26,711612.87797,-0.0888
000002.SZ,20260812,3.21,3.36,3.2,3.33,3.23,2105365.23,693302.86015,3.096
000006.SZ,20260812,6.81,7.01,6.8,7.0,6.79,242524.68,168703.32014,3.0928
000007.SZ,20260812,10.54,10.92,10.5,10.83,10.61,81230.91,87499.70145,2.0735
000008.SZ,20260812,2.43,2.46,2.43,2.46,2.44,324897.8,79429.2122,0.8197
000009.SZ,20260812,8.11,8.36,8.07,8.33,8.12,424853.5,350702.48224,2.5862
000010.SZ,20260812,1.55,1.62,1.55,1.59,1.56,205323.4,32513.4048,1.9231
000011.SZ,20260812,8.17,8.59,8.11,8.51,8.18,123195.69,103960.8579,4.0342
000012.SZ,20260812,3.85,3.91,3.84,3.89,3.85,247323.66,95876.93282,1.039
000014.SZ,20260812,10.33,10.56,10.25,10.49,10.33,70335.0,73477.246,1.5489
000016.SZ,20260812,2.54,2.58,2.49,2.53,2.55,197693.0,50035.406,-0.7843
000017.SZ,20260812,6.19,6.21,6.1,6.17,6.18,55553.76,34145.99816,-0.1618
000019.SZ,20260812,6.19,6.19,6.11,6.17,6.18,48949.7,30061.0302,-0.1618
000020.SZ,20260812,11.11,11.39,11.11,11.35,11.17,26013.4,29393.09815,1.6115
000021.SZ,20260812,40.27,40.9,39.75,40.35,39.81,966280.5,3899564.54469,1.3564
000025.SZ,20260812,15.01,15.38,14.92,15.28,15.08,60314.5,91757.87259,1.3263
000026.SZ,20260812,19.94,21.08,19.71,20.77,20.03,215432.09,442144.2825,3.6945
000027.SZ,20260812,6.35,6.37,6.26,6.33,6.37,189763.58,119771.66561,-0.6279
000028.SZ,20260812,20.5,20.72,20.24,20.41,20.65,53354.9,109030.49491,-1.1622
000029.SZ,20260812,22.88,23.45,22.72,23.19,22.98,36484.64,84415.86322,0.9138
000030.SZ,20260812,4.27,4.32,4.24,4.29,4.28,68350.3,29303.60614,0.2336
000031.SZ,20260812,2.23,2.33,2.22,2.31,2.24,522352.15,118871.87677,3.125
000032.SZ,20260812,14.74,15.01,14.5,14.87,14.71,352698.3,523746.13335,1.0877
000034.SZ,20260812,24.42,24.72,23.92,24.5,24.35,335534.26,815677.33535,0.616
000035.SZ,20260812,4.86,4.88,4.8,4.86,4.85,276253.85,133602.58955,0.2062
000036.SZ,20260812,4.22,4.35,4.22,4.35,4.22,216136.99,93157.65871,3.0806
000037.SZ,20260812,10.11,10.28,9.98,10.2,10.13,193277.31,196051.27058,0.691
000039.SZ,20260812,8.88,9.0,8.65,8.87,8.99,815139.57,719007.00946,-1.3348
000042.SZ,20260812,8.8,9.46,8.77,9.21,8.79,110851.0,101551.315,4.7782
001914.SZ,20260812,8.78,8.97,8.72,8.92,8.78,84449.96,74981.62793,1.5945
000045.SZ,20260812,9.95,10.2,9.93,10.17,9.98,51706.1,52236.1748,1.9038
000048.SZ,20260812,21.9,24.13,21.76,24.13,21.94,252341.48,602957.72458,9.9818
000049.SZ,20260812,24.78,25.15,24.74,24.9,24.78,59483.33,148307.12768,0.4843
000050.SZ,20260812,6.66,6.71,6.64,6.7,6.67,206985.95,138137.60265,0.4498
000055.SZ,20260812,3.5,3.55,3.48,3.54,3.5,91733.24,32312.66903,1.1429
000056.SZ,20260812,1.93,1.95,1.89,1.92,1.92,180314.63,34565.73607,0.0
000058.SZ,20260812,6.75,6.94,6.73,6.89,6.78,76259.47,52360.36148,1.6224
000059.SZ,20260812,4.63,4.69,4.6,4.67,4.64,194407.52,90494.64736,0.6466
000060.SZ,20260812,6.66,6.86,6.66,6.75,6.69,1005793.48,680321.73759,0.8969
000061.SZ,20260812,5.86,5.89,5.79,5.89,5.87,172553.0,100785.658,0.3407
000062.SZ,20260812,23.22,23.55,23.07,23.53,23.26,189198.11,442478.16544,1.1608
000063.SZ,20260812,34.03,35.78,33.88,35.59,34.19,2486185.7,8710747.94583,4.0948
000065.SZ,20260812,9.15,9.25,9.13,9.19,9.12,145457.31,133600.57483,0.7675
000066.SZ,20260812,14.63,14.98,14.48,14.88,14.57,959895.42,1417004.62589,2.1277
000068.SZ,20260812,2.97,3.03,2.95,3.02,2.97,116290.41,34821.83036,1.6835
000069.SZ,20260812,1.83,1.9,1.81,1.88,1.83,625313.98,116115.08103,2.7322
000070.SZ,20260812,14.38,15.06,14.35,14.91,14.37,617112.53,914160.34744,3.7578
000078.SZ,20260812,1.76,1.78,1.71,1.75,1.77,869286.37,151140.33066,-1.1299
000088.SZ,20260812,4.4,4.46,4.38,4.44,4.4,173855.08,76914.73384,0.9091
000089.SZ,20260812,6.55,6.6,6.49,6.56,6.54,92446.55,60536.87767,0.3058
000090.SZ,20260812,3.48,3.62,3.48,3.59,3.5,193147.96,69056.211,2.5714
