ts_code,trade_date,vol,price,amount
600000.SH,20260821,210400,9.09,1912536.0
600004.SH,20260821,23900,7.54,180206.0
600006.SH,20260821,91800,5.3,486540.0
600007.SH,20260821,2500,18.93,47325.0
600008.SH,20260821,200000,2.83,566000.0
600009.SH,20260821,61400,23.29,1430006.0
600010.SH,20260821,4424200,2.17,9600514.0
600011.SH,20260821,231800,6.66,1543788.0
600012.SH,20260821,43900,15.7,689230.0
600015.SH,20260821,608800,6.72,4091136.0
600016.SH,20260821,885500,3.47,3072685.0
600017.SH,20260821,159200,2.68,426656.0
600018.SH,20260821,80900,5.2,420680.0
600019.SH,20260821,115510,5.89,680354.0
600020.SH,20260821,81500,3.77,307255.0
600021.SH,20260821,63000,13.59,856170.0
600022.SH,20260821,338500,1.32,446820.0
600023.SH,20260821,94800,4.88,462624.0
600025.SH,20260821,69200,9.67,669164.0
600026.SH,20260821,470600,18.46,8687276.0
600027.SH,20260821,157000,4.51,708070.0
600028.SH,20260821,675700,5.14,3473098.0
600029.SH,20260821,202200,5.01,1013022.0
600030.SH,20260821,1642500,27.15,44593875.0
600031.SH,20260821,140000,19.05,2667000.0
600032.SH,20260821,31900,6.78,216282.0
600033.SH,20260821,45100,3.55,160105.0
600035.SH,20260821,145900,3.37,491683.0
600036.SH,20260821,358300,38.8,13902040.0
600037.SH,20260821,42900,6.83,293007.0
600038.SH,20260821,9400,26.49,249006.0
600039.SH,20260821,25500,8.31,211905.0
600048.SH,20260821,742700,5.22,3876894.0
600050.SH,20260821,446200,4.23,1887426.0
600051.SH,20260821,12000,6.33,75960.0
600052.SH,20260821,25600,3.88,99328.0
600053.SH,20260821,3500,6.83,23905.0
600054.SH,20260821,62400,11.22,700128.0
600055.SH,20260821,35300,11.54,407362.0
600056.SH,20260821,176900,9.51,1682319.0
600057.SH,20260821,39600,6.25,247500.0
600058.SH,20260821,10100,10.7,108070.0
600059.SH,20260821,127000,7.91,1004570.0
600060.SH,20260821,8700,26.01,226287.0
600061.SH,20260821,214000,6.23,1333220.0
600062.SH,20260821,41000,16.1,660100.0
600063.SH,20260821,328900,5.8,1907620.0
600064.SH,20260821,366700,7.69,2819923.0
600066.SH,20260821,31500,29.85,940275.0
600067.SH,20260821,17800,2.8,49840.0
600071.SH,20260821,2500,15.61,39025.0
600072.SH,20260821,34000,8.6,292400.0
600073.SH,20260821,71900,5.39,387541.0
600075.SH,20260821,642900,4.66,2995914.0
600076.SH,20260821,80200,3.12,250224.0
600078.SH,20260821,95100,10.78,1025178.0
600079.SH,20260821,50100,17.82,892782.0
600080.SH,20260821,48300,4.73,228459.0
600081.SH,20260821,10400,10.07,104728.0
600082.SH,20260821,3200,2.72,8704.0
600084.SH,20260821,9500,4.0,38000.0
600085.SH,20260821,34200,24.35,832770.0
600088.SH,20260821,3400,11.4,38760.0
600089.SH,20260821,281800,19.92,5613456.0
600094.SH,20260821,75300,3.93,295929.0
600095.SH,20260821,34000,7.71,262140.0
600096.SH,20260821,160700,29.61,4758327.0
600097.SH,20260821,31100,8.54,265594.0
600098.SH,20260821,101200,6.25,632500.0
600099.SH,20260821,14900,8.91,132759.0
600100.SH,20260821,66000,6.7,442200.0
600101.SH,20260821,15100,7.84,118384.0
600103.SH,20260821,136100,2.85,387885.0
600104.SH,20260821,155900,10.15,1582385.0
600105.SH,20260821,345700,38.53,13319821.0
600106.SH,20260821,5900,4.32,25488.0
600107.SH,20260821,1000,5.82,5820.0
600108.SH,20260821,2084200,3.38,7044596.0
600109.SH,20260821,50500,8.5,429250.0
600110.SH,20260821,244200,9.7,2368740.0
600111.SH,20260821,587700,39.28,23084856.0
600113.SH,20260821,52900,30.86,1632494.0
600114.SH,20260821,69800,29.8,2080040.0
600115.SH,20260821,846400,3.45,2920080.0
600116.SH,20260821,348200,6.29,2190178.0
600117.SH,20260821,89500,2.25,201375.0
600118.SH,20260821,850348,61.0,51871228.0
600119.SH,20260821,2700,4.53,12231.0
600120.SH,20260821,238100,4.8,1142880.0
600121.SH,20260821,689100,3.93,2708163.0
600123.SH,20260821,163700,7.21,1180277.0
600125.SH,20260821,5200,5.45,28340.0
600126.SH,20260821,1107330,6.81,7540917.0
600127.SH,20260821,16173700,9.39,151871043.0
600128.SH,20260821,23700,8.25,195525.0
