ts_code,trade_date,vol,price,amount
600000.SH,20260805,904400,9.49,8582756.0
600004.SH,20260805,56275,7.82001,440071.0
600006.SH,20260805,67200,5.6,376320.0
600007.SH,20260805,5200,18.62,96824.0
600008.SH,20260805,289900,2.94,852306.0
600009.SH,20260805,35500,24.35,864425.0
600010.SH,20260805,12674200,2.26,28643692.0
600011.SH,20260805,362900,7.17,2601993.0
600012.SH,20260805,24000,16.63,399120.0
600015.SH,20260805,279500,6.86,1917370.0
600016.SH,20260805,1351100,3.56,4809916.0
600017.SH,20260805,108600,2.77,300822.0
600018.SH,20260805,154600,5.2,803920.0
600019.SH,20260805,208512,5.94,1238561.0
600020.SH,20260805,79300,3.88,307684.0
600021.SH,20260805,105800,14.89,1575362.0
600022.SH,20260805,361300,1.39,502207.0
600023.SH,20260805,408100,4.95,2020095.0
600025.SH,20260805,61800,9.94,614292.0
600026.SH,20260805,298400,16.8,5013120.0
600027.SH,20260805,157100,4.77,749367.0
600028.SH,20260805,2109800,5.08,10717784.0
600029.SH,20260805,2278500,5.26,11984910.0
600030.SH,20260805,660350,28.01,18496404.0
600031.SH,20260805,344600,19.59,6750714.0
600032.SH,20260805,26500,7.5,198750.0
600033.SH,20260805,57100,3.57,203847.0
600035.SH,20260805,39000,3.5,136500.0
600036.SH,20260805,1096100,39.18,42945198.0
600037.SH,20260805,13000,7.25,94250.0
600038.SH,20260805,14100,26.84,378444.0
600039.SH,20260805,30200,8.73,263646.0
600048.SH,20260805,450200,5.11,2300522.0
600050.SH,20260805,1106800,4.46,4936328.0
600051.SH,20260805,13200,6.07,80124.0
600052.SH,20260805,313600,3.87,1213632.0
600053.SH,20260805,200,7.55,1510.0
600054.SH,20260805,175200,11.27,1974504.0
600055.SH,20260805,18000,12.16,218880.0
600056.SH,20260805,19400,9.47,183718.0
600057.SH,20260805,35200,6.44,226688.0
600058.SH,20260805,23400,9.95,232830.0
600059.SH,20260805,2200,8.17,17974.0
600060.SH,20260805,48000,27.3,1310400.0
600061.SH,20260805,66400,6.54,434256.0
600062.SH,20260805,26200,16.35,428370.0
600063.SH,20260805,170000,5.81,987700.0
600064.SH,20260805,19400,7.8,151320.0
600066.SH,20260805,84800,31.83,2699184.0
600067.SH,20260805,5700,2.77,15789.0
600071.SH,20260805,22600,15.51,350526.0
600072.SH,20260805,37700,9.04,340808.0
600073.SH,20260805,50400,5.17,260568.0
600075.SH,20260805,20000,4.62,92400.0
600076.SH,20260805,191900,3.01,577619.0
600078.SH,20260805,83900,10.01,839839.0
600079.SH,20260805,33000,17.55,579150.0
600080.SH,20260805,600,4.92,2952.0
600081.SH,20260805,5400,9.99,53946.0
600082.SH,20260805,100500,2.84,285420.0
600084.SH,20260805,26000,4.24,110240.0
600085.SH,20260805,27500,25.75,708125.0
600088.SH,20260805,20700,11.82,244674.0
600089.SH,20260805,481300,21.29,10246877.0
600094.SH,20260805,121000,4.45,538450.0
600095.SH,20260805,275600,8.34,2298504.0
600096.SH,20260805,126600,29.3,3709380.0
600097.SH,20260805,9300,8.32,77376.0
600098.SH,20260805,65600,6.43,421808.0
600099.SH,20260805,27600,8.64,238464.0
600100.SH,20260805,71800,7.23,519114.0
600101.SH,20260805,36200,8.38,303356.0
600103.SH,20260805,2878900,3.01,8665489.0
600104.SH,20260805,515000,11.0,5665000.0
600105.SH,20260805,4345899,33.01,143458126.0
600106.SH,20260805,38700,4.61,178407.0
600107.SH,20260805,21200,5.23,110876.0
600108.SH,20260805,175500,3.12,547560.0
600109.SH,20260805,107200,8.78,941216.0
600110.SH,20260805,1051400,8.86,9315404.0
600111.SH,20260805,1612900,41.6,67096640.0
600113.SH,20260805,12200,30.8,375760.0
600114.SH,20260805,73000,28.12,2052760.0
600115.SH,20260805,4046900,3.74,15135406.0
600116.SH,20260805,36100,6.67,240787.0
600117.SH,20260805,3000,2.29,6870.0
600118.SH,20260805,197329,61.88,12210719.0
600119.SH,20260805,23400,4.5,105300.0
600120.SH,20260805,84800,5.19,440112.0
600121.SH,20260805,158700,3.89,617343.0
600123.SH,20260805,133200,6.8,905760.0
600125.SH,20260805,6300,5.56,35028.0
600126.SH,20260805,1030500,6.6,6801300.0
600127.SH,20260805,33400,5.65,188710.0
600128.SH,20260805,14800,8.11,120028.0
600129.SH,20260805,104600,15.9,1663140.0
600130.SH,20260805,120000,3.94,472800.0
600131.SH,20260805,48500,16.28,789580.0
600132.SH,20260805,15400,45.85,706090.0
600133.SH,20260805,155659,8.32,1295083.0
600135.SH,20260805,5100,7.3,37230.0
600136.SH,20260805,37500,1.43,53625.0
600137.SH,20260805,7100,17.67,125457.0
600138.SH,20260805,37700,7.14,269178.0
600141.SH,20260805,390900,30.77,12027993.0
600143.SH,20260805,330300,15.8,5218740.0
600148.SH,20260805,10000,15.28,152800.0
600149.SH,20260805,59900,4.82,288718.0
600150.SH,20260805,301400,34.59,10425426.0
600151.SH,20260805,42500,10.35,439875.0
600152.SH,20260805,117700,7.83,921591.0
600153.SH,20260805,33800,8.86,299468.0
600155.SH,20260805,143100,6.02,861462.0
600156.SH,20260805,85800,7.81,670098.0
600157.SH,20260805,1661100,1.59,2641149.0
600158.SH,20260805,43700,7.13,311581.0
600159.SH,20260805,26900,2.41,64829.0
600160.SH,20260805,176200,41.07,7236534.0
600161.SH,20260805,21000,12.75,267750.0
600162.SH,20260805,2645500,3.2,8465600.0
600163.SH,20260805,32300,5.36,173128.0
600165.SH,20260805,16000,2.37,37920.0
600166.SH,20260805,653800,3.09,2020242.0
