ts_code,trade_date,open,high,low,close,vol,amount,pct_chg
000001.SZ,20260423,10.98,11.03,10.93,11.0,648066.61,711757.543,0.1821
000002.SZ,20260423,3.87,3.88,3.81,3.81,1060384.85,406561.19,-1.8041
000004.SZ,20260423,3.06,3.06,3.06,3.06,8862.0,2711.772,-4.9689
000006.SZ,20260423,9.72,10.04,9.66,9.72,334089.04,327771.328,-0.4098
000007.SZ,20260423,13.83,13.9,13.55,13.68,38963.0,53341.072,-1.1561
000008.SZ,20260423,2.69,2.71,2.66,2.67,495359.0,132837.314,-1.1111
000009.SZ,20260423,8.96,8.97,8.76,8.88,261977.55,231860.156,-1.0033
000010.SZ,20260423,3.72,3.74,3.55,3.7,355413.02,129118.408,-0.8043
000011.SZ,20260423,8.42,8.49,8.35,8.41,39385.0,33166.835,-0.1188
000012.SZ,20260423,4.51,4.52,4.43,4.47,169229.17,75647.464,-0.8869
000014.SZ,20260423,13.32,13.32,13.08,13.13,52846.12,69564.991,-1.2039
000016.SZ,20260423,3.37,3.38,3.19,3.22,499774.95,163986.089,-5.0147
000017.SZ,20260423,6.45,6.48,6.33,6.37,84053.88,53645.145,-1.849
000019.SZ,20260423,7.71,8.43,7.63,8.08,460204.63,369992.72,4.9351
000020.SZ,20260423,15.88,15.88,15.39,15.49,58521.0,90889.895,-2.4559
000021.SZ,20260423,29.8,29.88,28.3,28.73,721937.72,2091306.515,-2.4779
000025.SZ,20260423,15.91,15.91,15.63,15.71,36067.7,56724.842,-1.3191
000026.SZ,20260423,17.01,19.14,17.01,18.09,290374.26,529785.865,3.9655
000027.SZ,20260423,6.93,7.08,6.83,7.07,722802.35,504508.478,2.3155
000028.SZ,20260423,25.2,25.26,24.9,25.0,52945.61,132587.742,-0.7543
000029.SZ,20260423,20.15,20.62,19.95,20.33,42125.27,85753.815,0.9434
000030.SZ,20260423,5.39,5.4,5.19,5.21,352410.62,184816.994,-2.4345
000031.SZ,20260423,2.9,2.94,2.87,2.89,195876.85,56750.554,-0.3448
000032.SZ,20260423,18.42,18.63,18.18,18.32,152728.31,281201.856,-0.5969
000034.SZ,20260423,37.12,37.56,36.5,36.69,160749.84,593732.983,-2.0032
000035.SZ,20260423,7.04,7.18,6.92,6.95,436661.06,306489.784,-0.9972
000036.SZ,20260423,5.11,5.14,5.01,5.05,301619.32,152553.527,-1.3672
000037.SZ,20260423,11.17,11.93,10.63,11.58,659109.51,743480.814,2.6596
000039.SZ,20260423,11.64,11.64,11.16,11.34,379579.7,429883.162,-2.2414
000042.SZ,20260423,9.02,9.25,8.86,9.05,85665.44,77762.335,0.3326
000045.SZ,20260423,11.93,11.96,11.66,11.82,72677.0,85453.645,-1.005
000048.SZ,20260423,14.66,14.75,14.41,14.55,113885.01,165423.322,-1.5562
000049.SZ,20260423,29.8,30.0,27.97,28.77,292989.27,840642.847,-4.6404
000050.SZ,20260423,8.47,8.52,8.29,8.32,201742.85,168917.731,-2.1176
000055.SZ,20260423,3.42,3.44,3.35,3.39,79455.0,26954.601,0.0
000056.SZ,20260423,1.98,2.01,1.92,1.93,804914.92,157010.86,-2.5253
000058.SZ,20260423,8.1,8.18,7.95,8.07,90576.7,72913.521,-0.6158
000059.SZ,20260423,5.23,5.34,5.14,5.29,296608.57,156551.081,0.9542
000060.SZ,20260423,6.84,6.84,6.44,6.49,1453876.24,953968.206,-4.699
000061.SZ,20260423,7.46,7.53,7.39,7.52,118080.98,88325.634,0.2667
000062.SZ,20260423,33.1,33.1,30.89,31.22,766478.91,2428347.559,-4.3505
000063.SZ,20260423,37.2,37.58,36.5,36.85,1330959.29,4930924.36,-1.3123
000065.SZ,20260423,13.89,13.92,13.56,13.61,349641.27,479346.091,-3.2694
000066.SZ,20260423,15.98,17.0,15.89,16.19,2456644.24,4006052.765,3.7156
000068.SZ,20260423,3.19,3.22,3.15,3.19,117929.95,37472.159,0.0
000069.SZ,20260423,2.2,2.2,2.16,2.17,376239.0,81910.123,-1.3636
000070.SZ,20260423,21.01,21.99,20.3,20.99,1134080.31,2391644.481,-1.2235
000078.SZ,20260423,3.52,3.52,3.32,3.33,1742429.25,592118.67,-6.1972
000088.SZ,20260423,4.56,4.57,4.48,4.5,293865.16,132642.179,-0.8811
000089.SZ,20260423,6.87,6.92,6.83,6.88,81237.0,55898.503,0.0
000090.SZ,20260423,3.65,3.65,3.57,3.59,255225.49,91843.524,-1.6438
000096.SZ,20260423,9.68,9.83,9.62,9.79,103822.0,101170.176,1.6615
000099.SZ,20260423,18.11,18.16,17.89,17.96,76763.0,138116.507,-0.7735
000100.SZ,20260423,4.35,4.36,4.24,4.26,3829515.73,1637962.751,-2.069
000151.SZ,20260423,10.79,10.81,10.5,10.57,71759.0,75991.595,-2.3105
000153.SZ,20260423,6.45,6.49,6.31,6.32,126986.4,80800.935,-2.6194
000155.SZ,20260423,17.13,17.18,16.35,16.73,780083.84,1308817.773,-2.278
000156.SZ,20260423,7.5,7.6,7.47,7.53,135734.0,102191.933,0.2663
000157.SZ,20260423,8.06,8.14,8.0,8.0,587389.98,472300.735,-0.7444
000158.SZ,20260423,17.93,18.72,17.9,18.39,687485.88,1266571.736,1.6022
000159.SZ,20260423,6.54,6.86,6.49,6.7,377213.01,252123.322,2.1341
000166.SZ,20260423,4.69,4.7,4.63,4.65,812655.32,379072.461,-0.8529
000301.SZ,20260423,12.93,12.95,12.39,12.47,294883.69,370666.575,-3.483
000333.SZ,20260423,79.29,80.15,78.73,79.85,299432.46,2388456.633,0.6936
000338.SZ,20260423,29.39,30.18,28.83,29.49,2039152.74,6034776.644,5.3967
000400.SZ,20260423,26.24,26.67,25.8,26.15,302086.77,791872.38,-0.343
000401.SZ,20260423,4.66,4.7,4.61,4.69,115664.0,54015.452,0.6438
000402.SZ,20260423,2.74,2.74,2.66,2.68,376975.52,101712.24,-2.5455
000403.SZ,20260423,12.79,12.83,12.64,12.68,60869.0,77261.112,-0.9375
000404.SZ,20260423,8.19,8.9,8.17,8.64,776660.32,659628.173,6.7985
000407.SZ,20260423,4.8,4.81,4.65,4.74,225564.0,106527.081,0.4237
000408.SZ,20260423,88.87,90.85,86.73,87.29,143633.65,1271330.1,-1.1326
000409.SZ,20260423,10.46,10.46,10.11,10.17,168129.97,172054.702,-5.3953
000410.SZ,20260423,6.79,6.89,6.67,6.68,157210.92,106121.812,-2.1962
000411.SZ,20260423,10.98,11.3,10.92,11.16,105485.62,118002.437,3.1423
000415.SZ,20260423,4.68,4.74,4.51,4.56,1023447.93,469255.901,-3.3898
000417.SZ,20260423,6.47,6.47,6.34,6.39,117324.83,74965.187,-1.5408
000419.SZ,20260423,5.57,5.66,5.47,5.59,114679.58,63862.419,0.0
000420.SZ,20260423,5.26,5.37,5.23,5.26,1267033.72,670117.641,-0.3788
000421.SZ,20260423,5.96,6.01,5.88,5.99,86237.0,51354.165,0.1672
000422.SZ,20260423,16.62,16.69,16.0,16.28,473453.99,770147.01,-2.4566
000423.SZ,20260423,52.35,52.58,51.97,52.21,61581.5,321462.809,-0.4006
000425.SZ,20260423,10.0,10.06,9.75,9.8,1016791.7,1000556.179,-1.7051
000426.SZ,20260423,43.11,43.8,40.4,41.1,840228.51,3485249.297,-5.7772
000428.SZ,20260423,3.8,3.82,3.73,3.77,153777.0,57889.893,-1.0499
000429.SZ,20260423,12.69,12.84,12.6,12.77,50206.0,63968.389,0.7098
000430.SZ,20260423,7.91,7.92,7.8,7.86,42774.0,33584.457,-0.1271
000488.SZ,20260423,2.54,2.68,2.53,2.68,312141.26,81630.144,5.098
000498.SZ,20260423,5.74,5.79,5.72,5.76,119367.0,68708.424,0.1739
000501.SZ,20260423,8.3,8.36,8.18,8.26,63883.63,52731.183,-0.2415
000503.SZ,20260423,7.36,8.04,7.35,7.57,336745.21,260758.348,2.7137
000504.SZ,20260423,9.66,9.67,9.22,9.43,28673.03,27295.121,-2.7835
000505.SZ,20260423,6.51,6.58,6.42,6.48,96572.0,62618.613,-0.6135
000506.SZ,20260423,17.43,17.71,16.3,16.48,403548.17,672390.335,-5.7208
000507.SZ,20260423,5.25,5.28,5.2,5.28,147998.0,77638.804,0.5714
000509.SZ,20260423,3.58,3.59,3.49,3.51,194665.0,68544.304,-2.2284
000510.SZ,20260423,14.68,14.79,13.35,13.62,750923.88,1029652.378,-7.661
000513.SZ,20260423,33.6,33.83,33.44,33.56,34397.69,115436.194,-0.4154
000514.SZ,20260423,4.75,4.76,4.69,4.72,68040.09,32111.546,-0.8403
000516.SZ,20260423,4.6,4.62,4.56,4.58,252807.5,115802.331,-0.8658
000517.SZ,20260423,1.89,1.89,1.84,1.87,177817.01,33182.288,-0.5319
000518.SZ,20260423,2.94,2.96,2.87,2.88,117497.01,34026.044,-2.0408
000519.SZ,20260423,17.86,18.06,17.53,17.65,207770.88,368474.251,-1.5067
000520.SZ,20260423,3.98,3.98,3.9,3.91,111877.54,43843.671,-1.5113
000521.SZ,20260423,5.62,5.71,5.58,5.67,116870.78,66001.067,0.8897
000523.SZ,20260423,3.23,3.24,3.18,3.2,177500.27,56848.072,-0.9288
000524.SZ,20260423,10.2,10.25,10.1,10.24,93342.45,94900.457,0.1957
000525.SZ,20260423,5.67,5.68,5.53,5.63,213923.52,119763.369,-0.8803
000526.SZ,20260423,34.42,35.0,33.72,34.54,39654.0,136672.48,1.4093
000528.SZ,20260423,9.8,9.86,9.71,9.78,217936.87,213048.294,-0.4073
000529.SZ,20260423,5.58,5.59,5.49,5.53,64402.5,35533.588,-1.0733
000530.SZ,20260423,6.08,6.14,5.93,5.96,195097.01,117060.657,-2.2951
000531.SZ,20260423,7.11,7.2,6.89,7.19,462433.14,326857.277,2.1307
000532.SZ,20260423,13.88,14.05,13.67,13.7,69431.0,96033.455,-0.94
000533.SZ,20260423,14.75,15.17,14.45,14.45,950438.16,1394692.79,-9.9688
000534.SZ,20260423,45.02,46.3,42.81,44.01,365861.24,1626330.574,3.0921
000536.SZ,20260423,4.17,4.18,4.08,4.09,392527.68,161389.307,-2.1531
000537.SZ,20260423,10.89,11.65,10.85,11.65,1415796.1,1614221.557,10.0094
000538.SZ,20260423,54.46,54.65,54.24,54.28,65981.47,358767.991,-0.3671
000539.SZ,20260423,6.42,7.21,6.22,7.15,2998443.72,2021988.317,9.1603
000541.SZ,20260423,5.69,5.73,5.63,5.64,89086.15,50338.331,-1.2259
000543.SZ,20260423,8.23,8.31,8.08,8.31,489861.15,402737.037,0.8495
000544.SZ,20260423,8.32,8.44,8.23,8.39,65688.29,54895.385,0.9627
000545.SZ,20260423,2.98,2.98,2.87,2.91,566835.0,164487.578,-3.3223
000546.SZ,20260423,6.71,6.74,6.24,6.51,734862.22,474786.184,-2.6906
000547.SZ,20260423,27.0,27.14,26.2,26.22,1437731.15,3816563.313,-3.6029
000548.SZ,20260423,5.19,5.21,5.12,5.14,88772.0,45767.833,-0.7722
000550.SZ,20260423,19.28,19.43,19.11,19.21,39196.0,75388.933,-0.4147
000551.SZ,20260423,14.78,15.46,14.66,14.98,296881.14,445754.457,1.4905
000552.SZ,20260423,2.62,2.67,2.6,2.64,960757.8,253268.948,0.7634
000553.SZ,20260423,6.11,6.18,6.03,6.09,76259.15,46505.071,-0.3273
000554.SZ,20260423,7.83,8.08,7.8,8.04,387138.72,308417.046,2.9449
000555.SZ,20260423,15.41,15.47,14.94,15.08,282056.4,426199.511,-2.7097
000557.SZ,20260423,4.66,4.68,4.6,4.65,66562.68,30839.112,-0.4283
000558.SZ,20260423,4.35,4.39,4.25,4.28,392723.15,168634.147,-2.9478
000559.SZ,20260423,17.16,18.78,16.53,17.98,2004231.22,3514876.224,4.8397
000560.SZ,20260423,2.95,2.95,2.89,2.9,758214.84,220556.116,-1.3605
000561.SZ,20260423,9.86,9.96,9.63,9.68,123969.01,120962.849,-2.1234
000563.SZ,20260423,3.39,3.41,3.36,3.39,417475.1,141050.445,-0.2941
000564.SZ,20260423,1.85,1.87,1.81,1.82,1994432.3,366372.624,-1.6216
000565.SZ,20260423,7.26,7.29,7.14,7.17,66156.86,47546.261,-1.1034
000566.SZ,20260423,5.28,5.3,5.11,5.13,310158.45,160155.703,-3.3898
000567.SZ,20260423,5.51,5.52,5.36,5.41,135367.86,73239.427,-1.6364
000568.SZ,20260423,100.5,103.16,100.48,101.85,115477.55,1176539.496,1.6061
000570.SZ,20260423,6.77,6.95,6.73,6.8,494403.89,337799.22,0.4431
000571.SZ,20260423,6.1,6.1,5.88,5.89,203645.43,121279.831,-3.9152
000572.SZ,20260423,5.7,5.71,5.52,5.56,294704.73,164500.351,-2.1127
000573.SZ,20260423,4.88,4.92,4.78,4.8,207315.86,100215.442,-2.0408
000576.SZ,20260423,9.7,9.84,9.43,9.47,71224.0,68095.614,-2.572
000581.SZ,20260423,18.97,19.36,18.9,19.25,191012.67,367158.938,1.476
000582.SZ,20260423,10.88,11.1,10.8,10.96,278614.02,305286.813,0.4583
000586.SZ,20260423,20.3,20.38,18.94,19.14,355685.9,691701.914,-7.4915
000589.SZ,20260423,4.57,4.63,4.53,4.62,249550.3,114368.323,0.8734
000590.SZ,20260423,11.0,11.0,10.75,10.77,35830.0,38773.706,-1.7336
