ts_code,trade_date,vol,price,amount
600000.SH,20260709,199901,8.97,1793112.0
600004.SH,20260709,12500,7.54,94250.0
600006.SH,20260709,34200,5.19,177498.0
600007.SH,20260709,4700,19.36,90992.0
600008.SH,20260709,329000,2.79,917910.0
600009.SH,20260709,29100,22.7,660570.0
600010.SH,20260709,1271000,2.18,2770780.0
600011.SH,20260709,480000,6.76,3244800.0
600012.SH,20260709,12000,17.3,207600.0
600015.SH,20260709,604400,6.78,4097832.0
600016.SH,20260709,486200,3.31,1609322.0
600017.SH,20260709,95300,2.62,249686.0
600018.SH,20260709,123000,5.06,622380.0
600019.SH,20260709,249000,5.54,1379460.0
600020.SH,20260709,22000,3.78,83160.0
600021.SH,20260709,66900,13.77,921213.0
600022.SH,20260709,638300,1.27,810641.0
600023.SH,20260709,209600,5.33,1117168.0
600025.SH,20260709,208900,9.43,1969927.0
600026.SH,20260709,391900,16.07,6297833.0
600027.SH,20260709,744800,4.47,3329256.0
600028.SH,20260709,2452200,4.83,11844126.0
600029.SH,20260709,1250300,5.01,6264003.0
600030.SH,20260709,754830,28.01,21142788.0
600031.SH,20260709,305516,18.72,5719260.0
600032.SH,20260709,89000,6.49,577610.0
600033.SH,20260709,71700,3.39,243063.0
600035.SH,20260709,129200,3.51,453492.0
600036.SH,20260709,392300,37.7,14789710.0
600037.SH,20260709,85300,6.25,533125.0
600038.SH,20260709,3000,24.99,74970.0
600039.SH,20260709,39800,8.7,346260.0
600048.SH,20260709,689600,4.61,3179056.0
600050.SH,20260709,447000,4.07,1819290.0
600051.SH,20260709,4900,5.77,28273.0
600052.SH,20260709,114200,3.53,403126.0
600053.SH,20260709,15800,8.31,131298.0
600054.SH,20260709,176500,10.87,1918555.0
600055.SH,20260709,17500,10.42,182350.0
600056.SH,20260709,22300,9.01,200923.0
600057.SH,20260709,18500,5.82,107670.0
600058.SH,20260709,60700,10.5,637350.0
600059.SH,20260709,7900,7.6,60040.0
600060.SH,20260709,75800,26.89,2038262.0
600061.SH,20260709,143700,6.46,928302.0
600062.SH,20260709,23200,16.48,382336.0
600063.SH,20260709,840800,6.28,5280224.0
600064.SH,20260709,26412,7.38002,194921.0
600066.SH,20260709,34100,28.7,978670.0
600067.SH,20260709,33100,2.74,90694.0
600071.SH,20260709,3100,15.58,48298.0
600072.SH,20260709,32900,8.09,266161.0
600073.SH,20260709,26700,4.95,132165.0
600075.SH,20260709,78000,4.12,321360.0
600076.SH,20260709,517200,3.2,1655040.0
600078.SH,20260709,86000,10.99,945140.0
600079.SH,20260709,29000,17.16,497640.0
600080.SH,20260709,28600,4.73,135278.0
600081.SH,20260709,3700,9.22,34114.0
600082.SH,20260709,105600,2.77,292512.0
600084.SH,20260709,35300,4.22,148966.0
600085.SH,20260709,15900,23.31,370629.0
600088.SH,20260709,15300,11.21,171513.0
600089.SH,20260709,291600,20.0,5832000.0
600094.SH,20260709,5020600,4.3,21588580.0
600095.SH,20260709,40600,7.49,304094.0
600096.SH,20260709,73200,28.83,2110356.0
600097.SH,20260709,3800,7.99,30362.0
600098.SH,20260709,33300,6.02,200466.0
600099.SH,20260709,12900,8.05,103845.0
600100.SH,20260709,229800,6.74,1548852.0
600101.SH,20260709,5600,7.74,43344.0
600103.SH,20260709,167600,2.83,474308.0
600104.SH,20260709,85200,10.01,852852.0
600105.SH,20260709,515800,48.98,25263884.0
600106.SH,20260709,10200,4.44,45288.0
600107.SH,20260709,2400,6.29,15096.0
600108.SH,20260709,183000,2.85,521550.0
600109.SH,20260709,117900,8.59,1012761.0
600110.SH,20260709,2002100,13.7,27428770.0
600111.SH,20260709,513700,45.5,23373350.0
600113.SH,20260709,87400,30.03,2624622.0
600114.SH,20260709,34100,33.38,1138258.0
600115.SH,20260709,2349500,3.61,8481695.0
600116.SH,20260709,77000,5.72,440440.0
600117.SH,20260709,5700,2.1,11970.0
600118.SH,20260709,125200,77.92,9755584.0
600119.SH,20260709,3300,4.52,14916.0
600120.SH,20260709,1916400,4.87,9332868.0
600121.SH,20260709,294100,3.45,1014645.0
600123.SH,20260709,31800,5.76,183168.0
600125.SH,20260709,18500,5.25,97125.0
600126.SH,20260709,400600,5.85,2343510.0
600127.SH,20260709,11000,5.35,58850.0
600128.SH,20260709,10900,7.61,82949.0
600129.SH,20260709,1088100,14.96,16277976.0
600130.SH,20260709,28100,4.02,112962.0
600131.SH,20260709,15000,13.95,209250.0
600132.SH,20260709,5600,41.71,233576.0
600133.SH,20260709,60000,7.85,471000.0
600135.SH,20260709,13700,7.4,101380.0
600136.SH,20260709,263800,1.36,358768.0
600137.SH,20260709,7901,16.38,129418.0
600138.SH,20260709,36700,6.75,247725.0
600141.SH,20260709,156500,35.98,5630870.0
600143.SH,20260709,149600,14.76,2208096.0
600148.SH,20260709,600,14.6,8760.0
600149.SH,20260709,17100,4.49,76779.0
600150.SH,20260709,701881,35.99,25260697.0
600151.SH,20260709,54200,10.09,546878.0
600152.SH,20260709,66200,8.47,560714.0
600153.SH,20260709,2800,8.48,23744.0
600155.SH,20260709,39900,5.44,217056.0
600156.SH,20260709,26200,8.29,217198.0
600157.SH,20260709,2203900,1.54,3394006.0
600158.SH,20260709,160600,6.33,1016598.0
600159.SH,20260709,11400,2.24,25536.0
600160.SH,20260709,265400,45.92,12187168.0
600161.SH,20260709,32900,11.8,388220.0
600162.SH,20260709,688200,2.29,1575978.0
600163.SH,20260709,56900,4.78,271982.0
600165.SH,20260709,100,2.79,279.0
600166.SH,20260709,288100,3.15,907515.0
600167.SH,20260709,19800,5.54,109692.0
600168.SH,20260709,4200,4.18,17556.0
600169.SH,20260709,16700,1.99,33233.0
600170.SH,20260709,248000,2.22,550560.0
600171.SH,20260709,48100,28.07,1350167.0
600172.SH,20260709,6529900,17.35,113293765.0
600173.SH,20260709,3000,5.73,17190.0
600176.SH,20260709,1568522,57.0,89405754.0
600177.SH,20260709,48548,7.70001,373820.0
600178.SH,20260709,39500,8.8,347600.0
