ts_code,trade_date,vol,price,amount
600000.SH,20260622,701077,9.03,6330725.0
600004.SH,20260622,161000,7.7,1239700.0
600006.SH,20260622,44200,5.52,243984.0
600007.SH,20260622,21200,18.7,396440.0
600008.SH,20260622,401330,2.97,1191950.0
600009.SH,20260622,37900,23.11,875869.0
600010.SH,20260622,3016600,2.44,7360504.0
600011.SH,20260622,2800400,7.64,21395056.0
600012.SH,20260622,21100,16.15,340765.0
600015.SH,20260622,307400,6.64,2041136.0
600016.SH,20260622,1541700,3.48,5365116.0
600017.SH,20260622,85803,2.6,223088.0
600018.SH,20260622,230200,4.9,1127980.0
600019.SH,20260622,560000,5.68,3180800.0
600020.SH,20260622,88200,3.83,337806.0
600021.SH,20260622,429900,16.59,7132041.0
600022.SH,20260622,128158,1.29,165324.0
600023.SH,20260622,356800,5.72,2040896.0
600025.SH,20260622,104700,9.29,972663.0
600026.SH,20260622,1376100,19.15,26352315.0
600027.SH,20260622,452500,4.75,2149375.0
600028.SH,20260622,1798300,4.71,8469993.0
600029.SH,20260622,1197800,5.21,6240538.0
600030.SH,20260622,958900,26.45,25362905.0
600031.SH,20260622,234700,18.3,4295010.0
600032.SH,20260622,194300,7.7,1496110.0
600033.SH,20260622,124700,3.46,431462.0
600035.SH,20260622,86900,3.71,322399.0
600036.SH,20260622,1492200,37.01,55226322.0
600037.SH,20260622,92100,6.6,607860.0
600038.SH,20260622,13300,26.78,356174.0
600039.SH,20260622,73600,8.3,610880.0
600048.SH,20260622,1098700,4.91,5394617.0
600050.SH,20260622,890900,4.27,3804143.0
600051.SH,20260622,37700,6.01,226577.0
600052.SH,20260622,199200,3.8,756960.0
600053.SH,20260622,32500,7.98,259350.0
600054.SH,20260622,22700,10.91,247657.0
600055.SH,20260622,6100,11.46,69906.0
600056.SH,20260622,36600,9.07,331962.0
600057.SH,20260622,37600,5.81,218456.0
600058.SH,20260622,181500,10.4,1887600.0
600059.SH,20260622,20900,7.7,160930.0
600060.SH,20260622,60100,24.74,1486874.0
600061.SH,20260622,160900,6.32,1016888.0
600062.SH,20260622,15400,16.33,251482.0
600063.SH,20260622,3445600,8.76,30183456.0
600064.SH,20260622,5800,7.41,42978.0
600066.SH,20260622,333400,26.9,8968460.0
600067.SH,20260622,354600,3.38,1198548.0
600071.SH,20260622,19700,17.26,340022.0
600072.SH,20260622,360400,9.32,3358928.0
600073.SH,20260622,72500,4.8,348000.0
600075.SH,20260622,76400,4.35,332340.0
600076.SH,20260622,2329900,3.88,9040012.0
600078.SH,20260622,360800,13.58,4899664.0
600079.SH,20260622,190900,16.2,3092580.0
600080.SH,20260622,131500,4.53,595695.0
600081.SH,20260622,4800,9.98,47904.0
600082.SH,20260622,68400,2.97,203148.0
600084.SH,20260622,25400,4.05,102870.0
600085.SH,20260622,35200,23.39,823328.0
600088.SH,20260622,40500,12.05,488025.0
600089.SH,20260622,444100,23.3,10347530.0
600094.SH,20260622,96100,4.05,389205.0
600095.SH,20260622,48100,7.71,370851.0
600096.SH,20260622,259800,29.29,7609542.0
600097.SH,20260622,2800,8.33,23324.0
600098.SH,20260622,142400,6.56,934144.0
600099.SH,20260622,16800,8.7,146160.0
600100.SH,20260622,145100,7.09,1028759.0
600101.SH,20260622,131700,8.7,1145790.0
600103.SH,20260622,239600,3.5,838600.0
600104.SH,20260622,515500,10.46,5392130.0
600105.SH,20260622,895600,63.48,56852688.0
600106.SH,20260622,49800,5.12,254976.0
600107.SH,20260622,0,,0.0
600108.SH,20260622,4711500,3.64,17149860.0
600109.SH,20260622,144200,8.39,1209838.0
600110.SH,20260622,7689500,17.32,133182140.0
600111.SH,20260622,1747750,52.0,90883000.0
600113.SH,20260622,34300,32.8,1125040.0
600114.SH,20260622,196100,44.4,8706840.0
600115.SH,20260622,2072500,3.84,7958400.0
600116.SH,20260622,183100,5.97,1093107.0
600117.SH,20260622,276600,2.24,619584.0
600118.SH,20260622,133900,75.6,10122840.0
600119.SH,20260622,35200,4.59,161568.0
600120.SH,20260622,156400,4.56,713184.0
600121.SH,20260622,389900,4.09,1594691.0
600123.SH,20260622,191390,6.01,1150254.0
600125.SH,20260622,16300,5.4,88020.0
600126.SH,20260622,918000,6.84,6279120.0
600127.SH,20260622,18200,5.52,100464.0
600128.SH,20260622,6900,8.24,56856.0
600129.SH,20260622,28100,12.74,357994.0
600130.SH,20260622,467100,4.67,2181357.0
600131.SH,20260622,39800,14.99,596602.0
600132.SH,20260622,20200,44.2,892840.0
600133.SH,20260622,238400,8.29,1976336.0
600135.SH,20260622,36900,8.76,323244.0
600136.SH,20260622,287200,1.41,404952.0
600137.SH,20260622,26300,17.74,466562.0
600138.SH,20260622,56100,7.03,394383.0
600141.SH,20260622,1408800,38.81,54675528.0
600143.SH,20260622,238300,16.85,4015355.0
600148.SH,20260622,23000,16.0,368000.0
600149.SH,20260622,36000,4.75,171000.0
600150.SH,20260622,572900,35.9,20567110.0
600151.SH,20260622,120000,12.43,1491600.0
600152.SH,20260622,94300,10.9,1027870.0
600153.SH,20260622,46101,8.98,413987.0
600155.SH,20260622,34800,5.31,184788.0
600156.SH,20260622,78600,8.96,704256.0
600157.SH,20260622,3438500,1.63,5604755.0
600158.SH,20260622,592400,7.74,4585176.0
600159.SH,20260622,136000,2.41,327760.0
600160.SH,20260622,940500,44.55,41899275.0
600161.SH,20260622,27600,12.3,339480.0
600162.SH,20260622,6621936,3.7,24501163.0
600163.SH,20260622,155400,5.58,867132.0
600165.SH,20260622,6200,2.68,16616.0
600166.SH,20260622,405400,3.13,1268902.0
600167.SH,20260622,35400,5.65,200010.0
600168.SH,20260622,25500,4.23,107865.0
600169.SH,20260622,205800,2.11,434238.0
600170.SH,20260622,500600,2.37,1186422.0
600171.SH,20260622,49200,28.12,1383504.0
600172.SH,20260622,8495735,15.41,130919276.0
600173.SH,20260622,27200,6.37,173264.0
600176.SH,20260622,2055464,54.0,110995056.0
