ts_code,trade_date,vol,price,amount
600000.SH,20260715,837600,9.08,7605408.0
600004.SH,20260715,44700,7.54,337038.0
600006.SH,20260715,19200,5.22,100224.0
600007.SH,20260715,5300,20.02,106106.0
600008.SH,20260715,121600,2.85,346560.0
600009.SH,20260715,41100,22.69,932559.0
600010.SH,20260715,4383420,2.2,9643524.0
600011.SH,20260715,1307700,6.83,8931591.0
600012.SH,20260715,10695,16.61,177644.0
600015.SH,20260715,310000,6.9,2139000.0
600016.SH,20260715,1606700,3.39,5446713.0
600017.SH,20260715,62800,2.68,168304.0
600018.SH,20260715,184700,5.19,958593.0
600019.SH,20260715,259500,5.58,1448010.0
600020.SH,20260715,9600,3.79,36384.0
600021.SH,20260715,95500,13.6,1298800.0
600022.SH,20260715,429400,1.32,566808.0
600023.SH,20260715,2552600,5.21,13299046.0
600025.SH,20260715,172300,9.75,1679925.0
600026.SH,20260715,575000,15.28,8786000.0
600027.SH,20260715,963200,4.59,4421088.0
600028.SH,20260715,3270000,4.99,16317300.0
600029.SH,20260715,1081200,4.98,5384376.0
600030.SH,20260715,706700,27.93,19738131.0
600031.SH,20260715,171900,18.63,3202497.0
600032.SH,20260715,180600,6.43,1161258.0
600033.SH,20260715,60300,3.51,211653.0
600035.SH,20260715,21700,3.55,77035.0
600036.SH,20260715,505800,37.0,18714600.0
600037.SH,20260715,1077400,6.68,7197032.0
600038.SH,20260715,27000,24.51,661770.0
600039.SH,20260715,30200,8.4,253680.0
600048.SH,20260715,602600,4.7,2832220.0
600050.SH,20260715,1097702,4.19,4599371.0
600051.SH,20260715,13100,5.93,77683.0
600052.SH,20260715,8100,3.53,28593.0
600053.SH,20260715,19900,7.66,152434.0
600054.SH,20260715,9100,10.86,98826.0
600055.SH,20260715,13800,10.6,146280.0
600056.SH,20260715,276800,9.36,2590848.0
600057.SH,20260715,5000,5.81,29050.0
600058.SH,20260715,735800,8.58,6313164.0
600059.SH,20260715,17600,7.69,135344.0
600060.SH,20260715,10600,26.99,286094.0
600061.SH,20260715,173600,6.49,1126664.0
600062.SH,20260715,18100,16.84,304804.0
600063.SH,20260715,212300,5.76,1222848.0
600064.SH,20260715,20900,7.5,156750.0
600066.SH,20260715,45700,28.55,1304735.0
600067.SH,20260715,314200,2.78,873476.0
600071.SH,20260715,32900,15.2,500080.0
600072.SH,20260715,291400,8.02,2337028.0
600073.SH,20260715,10800,5.06,54648.0
600075.SH,20260715,128600,4.22,542692.0
600076.SH,20260715,237200,3.08,730576.0
600078.SH,20260715,127000,10.36,1315720.0
600079.SH,20260715,107000,17.45,1867150.0
600080.SH,20260715,23500,4.9,115150.0
600081.SH,20260715,19200,9.46,181632.0
600082.SH,20260715,5100,2.71,13821.0
600084.SH,20260715,37800,4.26,161028.0
600085.SH,20260715,131104,24.43,3202871.0
600088.SH,20260715,71800,11.0,789800.0
600089.SH,20260715,421900,19.28,8134232.0
600094.SH,20260715,223500,3.82,853770.0
600095.SH,20260715,718000,7.54,5413720.0
600096.SH,20260715,213800,27.75,5932950.0
600097.SH,20260715,9100,8.11,73801.0
600098.SH,20260715,45600,6.2,282720.0
600099.SH,20260715,16700,8.22,137274.0
600100.SH,20260715,206700,6.64,1372488.0
600101.SH,20260715,22000,8.03,176660.0
600103.SH,20260715,327900,2.75,901725.0
600104.SH,20260715,123900,10.02,1241478.0
600105.SH,20260715,867300,49.61,43026753.0
600106.SH,20260715,5400,4.33,23382.0
600107.SH,20260715,15100,6.0,90600.0
600108.SH,20260715,338300,2.89,977687.0
600109.SH,20260715,282000,8.41,2371620.0
