ts_code,trade_date,open,high,low,close,vol,amount
000001.SZ,20260410,11.1,11.13,11.07,11.09,481046.93,534088.991
000002.SZ,20260410,3.87,3.94,3.87,3.89,762622.42,297904.085
000004.SZ,20260410,3.18,3.4,3.18,3.18,131061.63,42155.558
000006.SZ,20260410,8.54,8.9,8.54,8.68,192626.52,168802.101
000007.SZ,20260410,13.4,13.82,13.28,13.68,73578.15,99571.287
000008.SZ,20260410,2.77,2.81,2.74,2.74,991099.84,273762.123
000009.SZ,20260410,8.71,8.97,8.7,8.89,283931.8,252676.029
000010.SZ,20260410,3.74,3.8,3.72,3.75,177647.0,66653.556
000011.SZ,20260410,8.45,8.5,8.35,8.39,32841.0,27656.649
000012.SZ,20260410,4.45,4.53,4.44,4.49,177422.49,79818.166
000014.SZ,20260410,13.4,13.61,13.4,13.52,73698.44,99530.77
000016.SZ,20260410,3.18,3.2,3.13,3.13,254647.0,80440.088
000017.SZ,20260410,6.8,6.94,6.8,6.86,46949.0,32348.848
000019.SZ,20260410,8.01,8.02,7.78,7.91,243593.41,192476.702
000020.SZ,20260410,15.73,15.97,15.63,15.8,93462.61,147726.706
000021.SZ,20260410,28.21,28.66,28.01,28.1,780721.0,2210166.391
000025.SZ,20260410,16.1,16.27,16.07,16.17,36919.39,59805.524
000026.SZ,20260410,14.7,15.41,14.6,14.92,74387.0,111971.27
000027.SZ,20260410,6.65,6.71,6.63,6.63,304389.5,203029.965
000028.SZ,20260410,26.18,26.4,26.01,26.24,42490.22,111376.195
000029.SZ,20260410,20.2,20.62,20.04,20.37,33642.46,68646.658
000030.SZ,20260410,5.01,5.15,5.01,5.12,190985.26,97504.578
000031.SZ,20260410,2.92,2.98,2.91,2.94,177751.0,52437.497
000032.SZ,20260410,17.86,18.32,17.75,17.89,214490.7,386587.802
000034.SZ,20260410,34.95,36.1,34.95,35.31,227985.71,810517.279
000035.SZ,20260410,6.79,6.81,6.6,6.62,539320.73,359905.188
000036.SZ,20260410,4.8,5.06,4.77,4.92,386499.57,191081.042
000037.SZ,20260410,9.52,9.59,9.33,9.33,274730.0,259427.413
000039.SZ,20260410,11.58,12.2,11.57,11.91,598504.98,717224.466
000042.SZ,20260410,8.58,8.75,8.55,8.68,33352.0,28967.945
000045.SZ,20260410,12.19,12.43,12.16,12.17,90906.4,111566.793
000048.SZ,20260410,15.75,15.9,15.31,15.35,190095.32,293769.625
000049.SZ,20260410,25.63,27.6,25.62,26.86,271581.45,733989.347
000050.SZ,20260410,8.25,8.42,8.24,8.3,231853.84,193345.515
000055.SZ,20260410,3.54,3.59,3.5,3.51,106615.0,37755.375
000056.SZ,20260410,1.85,1.87,1.82,1.82,313181.0,57667.823
000058.SZ,20260410,8.06,8.16,8.02,8.06,49791.41,40361.795
000059.SZ,20260410,5.33,5.42,5.29,5.32,181717.38,97118.195
000060.SZ,20260410,6.35,6.44,6.27,6.28,811670.5,514969.656
000061.SZ,20260410,7.25,7.32,7.2,7.23,103579.68,75275.646
000062.SZ,20260410,28.6,29.11,28.01,28.58,644876.62,1842575.566
000063.SZ,20260410,35.5,36.17,35.2,35.79,1245410.87,4450874.881
000065.SZ,20260410,15.18,15.27,14.51,14.56,706624.54,1038312.074
000066.SZ,20260410,15.18,15.5,15.05,15.06,772452.05,1177440.972
000068.SZ,20260410,3.31,3.37,3.31,3.33,101965.44,34131.914
000069.SZ,20260410,2.19,2.25,2.19,2.23,420254.0,93782.618
000070.SZ,20260410,20.88,20.99,19.43,19.76,1830764.98,3650291.323
000078.SZ,20260410,3.71,3.88,3.66,3.77,4207501.34,1575262.104
000088.SZ,20260410,4.63,4.65,4.61,4.64,262922.64,121856.638
000089.SZ,20260410,6.92,6.94,6.87,6.87,56722.99,39152.51
000090.SZ,20260410,3.6,3.64,3.59,3.61,138046.15,49949.609
000096.SZ,20260410,9.91,10.0,9.84,9.93,65805.02,65327.174
000099.SZ,20260410,16.97,17.29,16.96,17.18,82974.0,142599.875
000100.SZ,20260410,4.34,4.4,4.33,4.34,3476570.77,1517810.862
000151.SZ,20260410,11.81,11.99,11.72,11.91,64168.27,76335.82
000153.SZ,20260410,6.6,6.74,6.52,6.68,140559.15,93521.987
000155.SZ,20260410,16.6,17.64,16.5,16.6,1268122.62,2146076.393
000156.SZ,20260410,7.59,7.63,7.5,7.5,90479.49,68474.068
000157.SZ,20260410,8.83,8.93,8.71,8.76,627639.7,553529.63
000158.SZ,20260410,17.63,17.77,17.53,17.55,188440.09,332531.769
000159.SZ,20260410,6.41,6.51,6.41,6.47,90746.0,58729.223
000166.SZ,20260410,4.67,4.8,4.67,4.72,1453051.29,690444.825
000301.SZ,20260410,11.2,11.6,11.12,11.52,271406.73,308148.055
