ts_code,trade_date,open,high,low,close,vol,amount
000001.SZ,20260710,10.5,10.51,10.4,10.45,957320.35,999718.24932
000002.SZ,20260710,2.99,3.14,2.95,3.11,2160145.13,665318.28634
000004.SZ,20260710,0.45,0.46,0.45,0.46,36305.89,1667.18694
000006.SZ,20260710,6.86,7.39,6.83,7.08,329705.44,237936.45909
000007.SZ,20260710,10.85,11.42,10.8,11.1,71319.0,79701.603
000009.SZ,20260710,6.06,6.25,6.0,6.17,206629.88,127000.39724
000010.SZ,20260710,1.78,1.8,1.7,1.76,230511.0,40442.653
000011.SZ,20260710,6.23,6.56,6.18,6.43,50607.57,32536.64078
000012.SZ,20260710,4.29,4.34,4.17,4.17,590963.88,250341.76996
000014.SZ,20260710,8.88,9.43,8.76,9.2,77281.02,71440.86914
000016.SZ,20260710,2.44,2.51,2.39,2.49,170283.59,42125.74807
000017.SZ,20260710,6.23,6.28,5.9,5.99,331905.26,199248.26348
000019.SZ,20260710,5.81,5.95,5.73,5.9,47840.74,28089.09296
000020.SZ,20260710,10.55,10.9,10.36,10.6,43402.0,46366.492
000021.SZ,20260710,59.88,61.86,57.9,57.91,3031016.37,18369597.5441
000025.SZ,20260710,13.15,13.54,13.03,13.34,44779.01,59819.77092
000026.SZ,20260710,18.86,20.49,18.68,19.54,144595.59,283935.10446
000027.SZ,20260710,5.95,6.07,5.91,6.02,251435.32,151115.81733
000028.SZ,20260710,20.2,20.36,19.87,20.22,27813.37,56078.30722
000029.SZ,20260710,23.58,24.56,22.58,22.62,90433.06,208613.49838
000030.SZ,20260710,3.94,4.03,3.88,3.98,106215.4,42149.26722
000031.SZ,20260710,2.11,2.24,2.07,2.18,511739.22,111608.93905
000032.SZ,20260710,22.1,23.5,21.66,21.68,697950.67,1578883.0261
000034.SZ,20260710,28.6,30.58,28.38,29.62,1041678.24,3102850.22056
000035.SZ,20260710,4.52,4.63,4.45,4.58,333691.49,152147.37025
000036.SZ,20260710,4.06,4.24,4.0,4.1,248778.31,102914.20569
000037.SZ,20260710,8.15,8.55,8.08,8.4,152222.99,128034.1886
000039.SZ,20260710,8.13,8.39,7.87,8.2,417741.86,341739.00272
000042.SZ,20260710,7.63,7.93,7.57,7.78,59854.22,46490.71448
001914.SZ,20260710,8.38,8.59,8.28,8.52,77603.99,65684.36169
000045.SZ,20260710,9.63,9.86,9.51,9.62,45951.83,44756.44744
000048.SZ,20260710,22.48,24.1,22.44,24.1,223503.05,534113.4042
000049.SZ,20260710,24.01,24.42,23.82,23.88,59741.37,143987.6314
000050.SZ,20260710,8.0,8.16,7.75,7.75,660057.5,525539.44261
000055.SZ,20260710,3.18,3.35,3.13,3.26,165332.31,53807.22668
000056.SZ,20260710,2.22,2.24,2.09,2.1,321294.0,69224.818
000058.SZ,20260710,5.97,6.25,5.91,6.12,84471.0,51706.947
000059.SZ,20260710,4.01,4.12,3.91,4.06,283425.6,114250.26667
000060.SZ,20260710,6.51,6.67,6.46,6.49,1327694.38,871630.32977
000061.SZ,20260710,5.53,5.77,5.45,5.65,211688.0,119319.179
000062.SZ,20260710,31.08,33.25,30.61,31.51,601357.97,1921786.53816
000063.SZ,20260710,39.8,43.0,39.63,40.53,4502718.03,18634061.4115
000065.SZ,20260710,8.83,9.09,8.65,8.92,176578.68,157003.49332
000066.SZ,20260710,19.58,20.4,19.15,19.45,3327775.95,6581771.50051
000068.SZ,20260710,2.68,2.77,2.63,2.72,179172.29,48504.88756
000069.SZ,20260710,1.62,1.72,1.6,1.69,858303.0,144202.102
000070.SZ,20260710,18.15,18.92,17.88,18.0,1164705.13,2139452.46556
000078.SZ,20260710,1.76,1.96,1.68,1.89,2470207.55,444851.3602
000088.SZ,20260710,4.18,4.32,4.13,4.22,235988.04,99427.88672
000089.SZ,20260710,6.26,6.28,6.17,6.23,98854.0,61508.68
000090.SZ,20260710,3.05,3.35,3.02,3.25,401733.09,129811.47821
000096.SZ,20260710,7.06,7.34,7.0,7.26,77444.67,55916.89746
000099.SZ,20260710,13.53,14.18,13.37,13.93,134230.49,186007.99804
000100.SZ,20260710,5.37,5.49,5.12,5.12,13076889.52,6951893.69849
000151.SZ,20260710,9.23,9.5,9.14,9.34,81664.0,76506.329
000153.SZ,20260710,5.38,5.57,5.21,5.49,177558.0,96027.0052
000155.SZ,20260710,10.96,11.12,10.73,10.9,282065.61,309273.80335
000156.SZ,20260710,6.42,6.67,6.34,6.54,114432.99,74958.4536
000157.SZ,20260710,7.1,7.33,7.05,7.26,714743.44,516428.26142
000158.SZ,20260710,12.91,13.72,12.7,13.38,566406.3,757655.59303
000159.SZ,20260710,5.46,5.57,5.42,5.54,86197.0,47534.566
000166.SZ,20260710,4.57,4.57,4.46,4.51,1213212.19,546138.46457
000301.SZ,20260710,12.04,12.56,11.64,12.55,453958.48,548075.46187
000333.SZ,20260710,79.14,79.3,77.86,78.99,279618.58,2201420.87634
000338.SZ,20260710,28.03,28.52,27.4,27.57,877154.6,2460997.96934
000400.SZ,20260710,20.12,20.63,19.88,20.29,162293.34,330031.74345
000401.SZ,20260710,3.43,3.53,3.36,3.49,84778.55,29376.78791
000402.SZ,20260710,2.38,2.53,2.36,2.48,579486.14,142693.99378
000403.SZ,20260710,8.98,9.53,8.84,9.22,159414.6,147419.93586
000404.SZ,20260710,7.51,7.72,7.43,7.55,181137.29,137364.80592
000407.SZ,20260710,3.68,3.82,3.67,3.77,130360.0,49031.015
000408.SZ,20260710,69.41,72.05,68.26,69.3,184451.98,1291695.53905
000409.SZ,20260710,8.11,8.39,7.97,8.3,76983.39,63676.92163
000410.SZ,20260710,4.51,4.71,4.48,4.6,183692.76,84362.059
