trade_date,ts_code,name,limit_type,open_times,fd_amount,seal_amount,first_seal_time,last_seal_time,intraday_available,intraday_status,intraday_missing_reason,minute_freq,minute_rows,first_limit_time,last_limit_time,limit_touch_count,open_board_count,max_drawdown_after_limit,reseal_count,reseal_minutes_avg,late_volume_ratio,late_price_weakness,late_limit_hold_minutes,late_withdraw_score,reseal_score,intraday_quality_score,intraday_confidence_score,intraday_risk_score,intraday_soft_risk_score,intraday_hard_risk_flag,intraday_tag,auction_strength_score,auction_amount,open_times_break,fd_amount_break,seal_amount_break,first_time_break,last_time_break,up_limit,down_limit,is_hot_board,board_rank,board_limit_up_count,is_st_like,is_limit_up,break_count_proxy,limit_up_strength
20260805,000001.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9034018786494034,5336457.0,,,,,,12.58,10.3,,,,,0.0,0.0,2.0
20260805,000002.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.788017263264788,1574300.0,,,,,,3.59,2.93,,,,,0.0,0.0,2.0
20260805,000006.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6200812388931201,471569.0,,,,,,7.37,6.03,,,,,0.0,0.0,2.0
20260805,000007.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4444021325209444,170752.0,,,,,,10.21,8.35,,,,,0.0,0.0,2.0
20260805,000008.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5654988575780655,331840.0,,,,,,2.68,2.2,,,,,0.0,0.0,2.0
20260805,000009.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8343488194973343,2473535.0,,,,,,8.7,7.12,,,,,0.0,0.0,2.0
20260805,000010.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7758314292967758,1435154.0,,,,,,1.77,1.45,,,,,0.0,0.0,2.0
20260805,000011.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6100533130236101,437053.0,,,,,,8.8,7.2,,,,,0.0,0.0,2.0
20260805,000012.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6448337141406448,558208.0,,,,,,4.35,3.56,,,,,0.0,0.0,2.0
20260805,000014.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3688753490733689,108864.0,,,,,,11.11,9.09,,,,,0.0,0.0,2.0
20260805,000016.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21807565371921808,22616.0,,,,,,2.84,2.32,,,,,0.0,0.0,2.0
20260805,000017.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5648641787255648,330815.0,,,,,,6.68,5.46,,,,,0.0,0.0,2.0
20260805,000019.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3184818481848185,75888.0,,,,,,6.72,5.5,,,,,0.0,0.0,2.0
20260805,000020.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.378014724549378,116095.0,,,,,,11.94,9.77,,,,,0.0,0.0,2.0
20260805,000021.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9866717440974867,46456709.74,,,,,,40.19,32.89,,,,,0.0,0.0,2.0
20260805,000025.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6326478801726326,513153.0,,,,,,17.09,13.99,,,,,0.0,0.0,2.0
20260805,000026.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6897689768976898,762949.0,,,,,,17.97,14.71,,,,,0.0,0.0,2.0
20260805,000027.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5529322162985529,308216.0,,,,,,7.17,5.87,,,,,0.0,0.0,2.0
20260805,000028.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4006092916984006,131481.0,,,,,,22.91,18.75,,,,,0.0,0.0,2.0
20260805,000029.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3458999746128459,93353.0,,,,,,23.73,19.41,,,,,0.0,0.0,2.0
20260805,000030.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.31975120588981976,76718.0,,,,,,4.74,3.88,,,,,0.0,0.0,2.0
20260805,000031.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4129220614369129,141792.0,,,,,,2.46,2.02,,,,,0.0,0.0,2.0
20260805,000032.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.913937547600914,6455664.0,,,,,,15.31,12.53,,,,,0.0,0.0,2.0
20260805,000034.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8804265041888805,4048740.0,,,,,,27.39,22.41,,,,,0.0,0.0,2.0
20260805,000035.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6817720233561818,710000.0,,,,,,5.52,4.52,,,,,0.0,0.0,2.0
20260805,000036.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5986290936785986,407301.0,,,,,,4.51,3.69,,,,,0.0,0.0,2.0
20260805,000037.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9173648134044173,6838788.0,,,,,,11.11,9.09,,,,,0.0,0.0,2.0
20260805,000039.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6332825590251333,514447.5,,,,,,9.46,7.74,,,,,0.0,0.0,2.0
20260805,000042.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.20652449860370653,18952.0,,,,,,9.05,7.41,,,,,0.0,0.0,2.0
20260805,001914.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.29804518913429806,63332.0,,,,,,9.85,8.06,,,,,0.0,0.0,2.0
20260805,000045.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5439197765930439,292545.0,,,,,,10.84,8.87,,,,,0.0,0.0,2.0
