trade_date,ts_code,name,symbol,board,area,market,list_date,open,high,low,close,pct_chg,pre_close_est,returns_1d,high_low_range,candle_body,gap_open,vol,amount,turnover_rate,turnover_rate_f,volume_ratio,amihud_illiquidity,volatility_5d,volatility_10d,volatility_20d,atr,downside_vol,max_drawdown_20d,tail_risk_score,total_mv,float_mv,pe_ttm,pb,north_money_market,south_money_market,hgt_market,sgt_market,market_regime,hot_boards_score,board_crowding_rank,is_hot_board,board_rank,board_limit_up_count,is_st_like,top_list_net_buy,top_net_rate,amount_rate,float_values,abnormal_volume,has_namechange_record,latest_change_reason,ret_2d,ret_5d,ret_10d,bid_ask_proxy,spread_proxy
20260424,000001.SZ,,1,,深圳,主板,19910403,10.98,11.03,10.92,11.0,0.0,11.0,0.0,0.009999999999999948,0.0018181818181817794,-0.0018181818181817794,582710.12,639781.173,0.3003,0.7141,0.8,0.0,,,,,,,,21346510.0178,,,,342890.48,53614.49,148065.7,194824.78,,,,,,,,,,,,,0.0,,,,,,
20260424,000002.SZ,,2,,深圳,主板,19910129,3.8,3.81,3.74,3.75,-1.5748,-6.524008350730689,-1.5748,-0.010729599999999975,0.007663999999999972,-1.582464,904443.34,340528.639,0.9308,1.397,1.04,4.6245743225138834e-06,,,,,,,,4474016.0516,,,,342890.48,53614.49,148065.7,194824.78,,,,,,,,,,,,,0.0,,,,,,
20260424,000004.SZ,,4,,深圳,主板,19901201,2.91,2.91,2.91,2.91,-4.902,-0.7457713992824193,-4.902,-0.0,-0.0,-4.901999999999999,13372.0,3891.252,1.0589,1.4318,0.28,0.0012597487903636157,,,,,,,,38522.6621,,,,342890.48,53614.49,148065.7,194824.78,,,,,,,,,,,,,0.0,,,,,,
20260424,000006.SZ,,6,,深圳,主板,19920427,9.72,9.9,9.72,9.88,1.6461,3.7337969086580256,1.6461,0.04820829959514162,0.04285182186234821,1.6032481781376517,293293.8,288699.468,2.1726,3.4481,0.88,5.701777046572181e-06,,,,,,,,1333795.1054,,,,342890.48,53614.49,148065.7,194824.78,,,,,,,,,,,,,0.0,,,,,,
20260424,000007.SZ,,7,,深圳,主板,19920413,13.7,13.98,13.58,13.85,1.2427,6.175591920453025,1.2427,0.06477111913357407,0.024289169675090313,1.21841083032491,39770.01,54837.174,1.1479,1.7286,0.72,2.26616346057512e-05,,,,,,,,479830.5409,,,,342890.48,53614.49,148065.7,194824.78,,,,,,,,,,,,,0.0,,,,,,
20260424,000008.SZ,,8,,北京,主板,19920507,2.66,2.67,2.63,2.66,-0.3745,4.25259792166267,-0.3745,0.009406015037593992,0.0,-0.37450000000000006,462712.0,122719.546,1.7035,2.7977,0.94,3.05167361033099e-06,,,,,,,,722556.4637,,,,342890.48,53614.49,148065.7,194824.78,,,,,,,,,,,,,0.0,,,,,,
20260424,000009.SZ,,9,,深圳,主板,19910625,8.85,8.97,8.78,8.9,0.2252,7.2641201436500165,0.2252,0.02615595505617995,0.006883146067415828,0.2183168539325842,230924.49,205381.383,0.8964,1.4467,1.0,1.096496657635225e-06,,,,,,,,2295500.4289,,,,342890.48,53614.49,148065.7,194824.78,,,,,,,,,,,,,0.0,,,,,,
20260424,000010.SZ,,10,,深圳,主板,19951027,3.68,3.69,3.59,3.62,-2.1622,-3.114782309413182,-2.1622,-0.032104972375690634,0.01926298342541438,-2.1814629834254147,213605.0,77254.3,2.4605,2.9368,0.46,2.7988086100061742e-05,,,,,,,,416174.1297,,,,342890.48,53614.49,148065.7,194824.78,,,,,,,,,,,,,0.0,,,,,,
20260424,000011.SZ,,11,,深圳,主板,19920330,8.41,8.47,8.35,8.44,0.3567,6.220977371563352,0.3567,0.0192895734597158,0.004822393364928807,0.35187760663507117,38378.95,32304.003,0.729,2.0521,0.81,1.1041975200410921e-05,,,,,,,,503006.3536,,,,342890.48,53614.49,148065.7,194824.78,,,,,,,,,,,,,0.0,,,,,,
20260424,000012.SZ,,12,,深圳,主板,19920228,4.45,4.49,4.44,4.45,-0.4474,8.052841114730366,-0.4474,0.0062089887640449214,0.0,-0.4474,134731.05,60194.983,0.6876,1.1328,0.95,7.432513104954279e-06,,,,,,,,1353898.6209,,,,342890.48,53614.49,148065.7,194824.78,,,,,,,,,,,,,0.0,,,,,,
