trade_date,ts_code,name,limit_type,open_times,fd_amount,seal_amount,first_seal_time,last_seal_time,intraday_available,intraday_status,intraday_missing_reason,minute_freq,minute_rows,first_limit_time,last_limit_time,limit_touch_count,open_board_count,max_drawdown_after_limit,reseal_count,reseal_minutes_avg,late_volume_ratio,late_price_weakness,late_limit_hold_minutes,late_withdraw_score,reseal_score,intraday_quality_score,intraday_confidence_score,intraday_risk_score,intraday_soft_risk_score,intraday_hard_risk_flag,intraday_tag,auction_strength_score,auction_amount,open_times_break,fd_amount_break,seal_amount_break,first_time_break,last_time_break,up_limit,down_limit,is_hot_board,board_rank,board_limit_up_count,is_st_like,is_limit_up,break_count_proxy,limit_up_strength
20260821,000001.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8861511245893353,3463664.0,,,,,,12.54,10.26,,,,,0.0,0.0,2.0
20260821,000002.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8793277735658327,3207672.0,,,,,,3.45,2.83,,,,,0.0,0.0,2.0
20260821,000006.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6733636593378822,577728.0,,,,,,7.85,6.43,,,,,0.0,0.0,2.0
20260821,000007.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9015668435683599,4266920.0,,,,,,13.3,10.88,,,,,0.0,0.0,2.0
20260821,000008.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.615744250694971,418660.0,,,,,,2.66,2.18,,,,,0.0,0.0,2.0
20260821,000009.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.809451604751074,1561040.0,,,,,,8.25,6.75,,,,,0.0,0.0,2.0
20260821,000010.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.837250442254233,2034446.0,,,,,,1.63,1.33,,,,,0.0,0.0,2.0
20260821,000011.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4330300732878443,148420.0,,,,,,9.03,7.39,,,,,0.0,0.0,2.0
20260821,000012.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4223527925195855,140621.0,,,,,,4.13,3.38,,,,,0.0,0.0,2.0
20260821,000014.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5798584786454385,342000.0,,,,,,11.14,9.12,,,,,0.0,0.0,2.0
20260821,000016.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.46411422795046753,179025.0,,,,,,2.54,2.08,,,,,0.0,0.0,2.0
