trade_date,ts_code,name,limit_type,open_times,fd_amount,seal_amount,first_seal_time,last_seal_time,open_times_break,fd_amount_break,seal_amount_break,first_time_break,last_time_break,up_limit,down_limit,is_hot_board,board_rank,board_limit_up_count,is_st_like,is_limit_up,break_count_proxy,limit_up_strength
20260306,000001.SZ,,,,,,,,,,,,,11.89,9.73,,,,,0.0,0.0,2.0
20260306,000002.SZ,,,,,,,,,,,,,5.16,4.22,,,,,0.0,0.0,2.0
20260306,000004.SZ,,,,,,,,,,,,,5.9,5.34,,,,,0.0,0.0,2.0
20260306,000006.SZ,,,,,,,,,,,,,9.58,7.84,,,,,0.0,0.0,2.0
20260306,000007.SZ,,,,,,,,,,,,,14.56,11.92,,,,,0.0,0.0,2.0
20260306,000008.SZ,,,,,,,,,,,,,3.18,2.6,,,,,0.0,0.0,2.0
20260306,000009.SZ,,,,,,,,,,,,,9.85,8.06,,,,,0.0,0.0,2.0
20260306,000010.SZ,,,,,,,,,,,,,4.75,3.89,,,,,0.0,0.0,2.0
20260306,000011.SZ,,,,,,,,,,,,,9.19,7.52,,,,,0.0,0.0,2.0
20260306,000012.SZ,,,,,,,,,,,,,5.29,4.33,,,,,0.0,0.0,2.0
20260306,000014.SZ,,,,,,,,,,,,,13.88,11.36,,,,,0.0,0.0,2.0
20260306,000016.SZ,,,,,,,,,,,,,3.91,3.2,,,,,0.0,0.0,2.0
20260306,000017.SZ,,,,,,,,,,,,,8.11,6.63,,,,,0.0,0.0,2.0
20260306,000019.SZ,,,,,,,,,,,,,7.91,6.47,,,,,0.0,0.0,2.0
20260306,000020.SZ,,,,,,,,,,,,,15.71,12.85,,,,,0.0,0.0,2.0
20260306,000021.SZ,,,,,,,,,,,,,34.75,28.43,,,,,0.0,0.0,2.0
20260306,000025.SZ,,,,,,,,,,,,,19.14,15.66,,,,,0.0,0.0,2.0
20260306,000026.SZ,,,,,,,,,,,,,16.49,13.49,,,,,0.0,0.0,2.0
20260306,000027.SZ,,,,,,,,,,,,,7.72,6.32,,,,,0.0,0.0,2.0
20260306,000028.SZ,,,,,,,,,,,,,27.73,22.69,,,,,0.0,0.0,2.0
20260306,000029.SZ,,,,,,,,,,,,,23.32,19.08,,,,,0.0,0.0,2.0
20260306,000030.SZ,,,,,,,,,,,,,5.8,4.74,,,,,0.0,0.0,2.0
20260306,000031.SZ,,,,,,,,,,,,,3.66,3.0,,,,,0.0,0.0,2.0
20260306,000032.SZ,,,,,,,,,,,,,20.53,16.79,,,,,0.0,0.0,2.0
20260306,000034.SZ,,,,,,,,,,,,,41.35,33.83,,,,,0.0,0.0,2.0
20260306,000035.SZ,,,,,,,,,,,,,8.18,6.7,,,,,0.0,0.0,2.0
20260306,000036.SZ,,,,,,,,,,,,,5.68,4.64,,,,,0.0,0.0,2.0
20260306,000037.SZ,,,,,,,,,,,,,10.85,8.87,,,,,0.0,0.0,2.0
20260306,000039.SZ,,,,,,,,,,,,,14.81,12.11,,,,,0.0,0.0,2.0
20260306,000042.SZ,,,,,,,,,,,,,9.38,7.68,,,,,0.0,0.0,2.0
20260306,000045.SZ,,,,,,,,,,,,,14.52,11.88,,,,,0.0,0.0,2.0
20260306,000048.SZ,,,,,,,,,,,,,19.46,15.92,,,,,0.0,0.0,2.0
20260306,000049.SZ,,,,,,,,,,,,,27.81,22.75,,,,,0.0,0.0,2.0
20260306,000050.SZ,,,,,,,,,,,,,10.67,8.73,,,,,0.0,0.0,2.0
20260306,000055.SZ,,,,,,,,,,,,,4.24,3.47,,,,,0.0,0.0,2.0
20260306,000056.SZ,,,,,,,,,,,,,2.21,1.81,,,,,0.0,0.0,2.0
20260306,000058.SZ,,,,,,,,,,,,,9.31,7.61,,,,,0.0,0.0,2.0
20260306,000059.SZ,,,,,,,,,,,,,6.82,5.58,,,,,0.0,0.0,2.0
20260306,000060.SZ,,,,,,,,,,,,,8.4,6.88,,,,,0.0,0.0,2.0
20260306,000061.SZ,,,,,,,,,,,,,9.72,7.96,,,,,0.0,0.0,2.0
20260306,000062.SZ,,,,,,,,,,,,,25.49,20.85,,,,,0.0,0.0,2.0
20260306,000063.SZ,,,,,,,,,,,,,41.67,34.09,,,,,0.0,0.0,2.0
20260306,000065.SZ,,,,,,,,,,,,,14.93,12.21,,,,,0.0,0.0,2.0
20260306,000066.SZ,,,,,,,,,,,,,17.24,14.1,,,,,0.0,0.0,2.0
20260306,000068.SZ,,,,,,,,,,,,,3.83,3.13,,,,,0.0,0.0,2.0
20260306,000069.SZ,,,,,,,,,,,,,2.66,2.18,,,,,0.0,0.0,2.0
20260306,000070.SZ,,,,,,,,,,,,,19.26,15.76,,,,,0.0,0.0,2.0
20260306,000078.SZ,,,,,,,,,,,,,3.61,2.95,,,,,0.0,0.0,2.0
20260306,000088.SZ,,,,,,,,,,,,,4.98,4.08,,,,,0.0,0.0,2.0
20260306,000089.SZ,,,,,,,,,,,,,7.66,6.26,,,,,0.0,0.0,2.0
20260306,000090.SZ,,,,,,,,,,,,,4.26,3.48,,,,,0.0,0.0,2.0
20260306,000096.SZ,,,,,,,,,,,,,13.02,10.66,,,,,0.0,0.0,2.0
20260306,000099.SZ,,,,,,,,,,,,,22.88,18.72,,,,,0.0,0.0,2.0
20260306,000100.SZ,,,,,,,,,,,,,5.48,4.48,,,,,0.0,0.0,2.0
20260306,000151.SZ,,,,,,,,,,,,,14.05,11.49,,,,,0.0,0.0,2.0
20260306,000153.SZ,,,,,,,,,,,,,7.21,5.9,,,,,0.0,0.0,2.0
20260306,000155.SZ,,,,,,,,,,,,,15.79,12.92,,,,,0.0,0.0,2.0
20260306,000156.SZ,,,,,,,,,,,,,8.6,7.04,,,,,0.0,0.0,2.0
20260306,000157.SZ,,,,,,,,,,,,,10.69,8.75,,,,,0.0,0.0,2.0
20260306,000158.SZ,,,,,,,,,,,,,22.32,18.26,,,,,0.0,0.0,2.0
20260306,000159.SZ,,,,,,,,,,,,,8.0,6.54,,,,,0.0,0.0,2.0
20260306,000166.SZ,,,,,,,,,,,,,5.32,4.36,,,,,0.0,0.0,2.0
20260306,000301.SZ,,,,,,,,,,,,,14.77,12.09,,,,,0.0,0.0,2.0
20260306,000333.SZ,,,,,,,,,,,,,83.9,68.64,,,,,0.0,0.0,2.0
20260306,000338.SZ,,,,,,,,,,,,,30.7,25.12,,,,,0.0,0.0,2.0
20260306,000400.SZ,,,,,,,,,,,,,37.16,30.4,,,,,0.0,0.0,2.0
20260306,000401.SZ,,,,,,,,,,,,,5.49,4.49,,,,,0.0,0.0,2.0
20260306,000402.SZ,,,,,,,,,,,,,2.99,2.45,,,,,0.0,0.0,2.0
20260306,000403.SZ,,,,,,,,,,,,,15.28,12.5,,,,,0.0,0.0,2.0
20260306,000404.SZ,,,,,,,,,,,,,7.85,6.43,,,,,0.0,0.0,2.0
20260306,000407.SZ,,,,,,,,,,,,,5.95,4.87,,,,,0.0,0.0,2.0
20260306,000408.SZ,,,,,,,,,,,,,89.02,72.84,,,,,0.0,0.0,2.0
20260306,000409.SZ,,,,,,,,,,,,,12.21,9.99,,,,,0.0,0.0,2.0
20260306,000410.SZ,,,,,,,,,,,,,8.17,6.69,,,,,0.0,0.0,2.0
