ts_code,trade_date,open,high,low,close,vol,amount
000001.SZ,20260414,11.07,11.17,11.07,11.17,496151.09,551741.633
000002.SZ,20260414,3.93,4.04,3.91,4.02,1822756.41,724745.487
000004.SZ,20260414,3.19,3.3,3.19,3.3,31353.01,10309.838
000006.SZ,20260414,8.62,8.93,8.47,8.85,303714.54,265470.971
000007.SZ,20260414,13.41,13.55,13.23,13.36,48615.0,64864.886
000008.SZ,20260414,2.75,2.76,2.71,2.73,759151.93,207110.445
000009.SZ,20260414,9.0,9.03,8.86,9.02,230777.66,206142.252
000010.SZ,20260414,4.32,4.32,4.12,4.19,680869.0,285064.223
000011.SZ,20260414,8.4,8.52,8.34,8.47,53435.0,45031.24
000012.SZ,20260414,4.55,4.57,4.5,4.54,165679.99,75134.161
000014.SZ,20260414,13.45,13.57,13.2,13.48,79758.41,106618.864
000016.SZ,20260414,3.24,3.39,3.2,3.26,579726.68,190620.119
000017.SZ,20260414,6.9,6.9,6.75,6.84,47979.0,32675.172
000019.SZ,20260414,8.15,8.18,7.97,8.1,312891.28,252210.967
000020.SZ,20260414,15.88,16.08,15.76,16.03,78126.0,124438.914
000021.SZ,20260414,28.8,29.5,28.59,29.13,887150.91,2578006.039
000025.SZ,20260414,16.27,16.34,16.19,16.31,28880.33,46931.392
000026.SZ,20260414,17.0,17.51,15.93,16.2,256352.46,423038.821
000027.SZ,20260414,6.71,6.78,6.64,6.71,293405.53,196324.285
000028.SZ,20260414,25.58,25.62,25.32,25.6,39748.81,101207.012
000029.SZ,20260414,20.08,20.2,19.57,19.96,46382.85,91974.866
000030.SZ,20260414,5.12,5.2,5.08,5.19,172684.63,88949.729
000031.SZ,20260414,2.98,3.06,2.94,3.04,285145.91,85376.902
000032.SZ,20260414,18.29,19.13,18.28,18.67,345924.76,645965.379
000034.SZ,20260414,35.65,35.85,35.0,35.32,138016.61,489053.395
000035.SZ,20260414,6.68,6.76,6.55,6.69,493507.0,327052.619
000036.SZ,20260414,5.1,5.2,4.99,5.15,509493.27,259084.823
000037.SZ,20260414,9.76,9.97,9.58,9.76,242420.0,235866.753
000039.SZ,20260414,11.85,11.92,11.45,11.72,456944.09,532034.134
000042.SZ,20260414,8.8,8.88,8.72,8.86,35422.0,31213.073
000045.SZ,20260414,12.09,12.17,12.0,12.15,86102.93,104018.213
000048.SZ,20260414,15.3,15.68,15.06,15.66,205345.44,317022.776
000049.SZ,20260414,27.3,27.6,27.07,27.57,124324.44,340281.557
000050.SZ,20260414,8.32,8.39,8.23,8.29,170149.02,141316.65
000055.SZ,20260414,3.56,3.58,3.48,3.53,89522.01,31501.267
000056.SZ,20260414,1.86,2.0,1.84,1.94,892594.16,170566.207
000058.SZ,20260414,8.09,8.12,7.99,8.08,54322.0,43706.899
000059.SZ,20260414,5.38,5.38,5.24,5.32,258234.56,136402.734
000060.SZ,20260414,6.43,6.48,6.34,6.43,793838.19,509431.089
000061.SZ,20260414,7.28,7.33,7.17,7.3,147482.72,106999.32
000062.SZ,20260414,28.88,29.05,28.29,28.57,438227.57,1253193.127
000063.SZ,20260414,36.1,36.4,35.47,35.83,941913.45,3388093.483
000065.SZ,20260414,13.81,14.46,13.77,14.38,602516.78,852789.962
000066.SZ,20260414,15.45,15.67,15.35,15.57,814682.67,1263125.853
000068.SZ,20260414,3.35,3.36,3.28,3.32,86595.77,28708.223
000069.SZ,20260414,2.26,2.3,2.23,2.28,686563.29,155187.625
000070.SZ,20260414,21.25,21.51,19.84,20.28,1673650.26,3423937.539
000078.SZ,20260414,3.62,3.71,3.47,3.66,2524308.0,904958.175
000088.SZ,20260414,4.61,4.61,4.56,4.58,202158.01,92527.99
000089.SZ,20260414,6.83,6.83,6.74,6.8,65367.22,44238.273
000090.SZ,20260414,3.62,3.67,3.61,3.67,209998.0,76467.149
000096.SZ,20260414,9.95,9.98,9.85,9.92,64879.0,64171.181
000099.SZ,20260414,17.41,17.98,17.26,17.91,197165.15,349451.915
000100.SZ,20260414,4.38,4.44,4.35,4.38,3228589.39,1418409.415
000151.SZ,20260414,11.88,11.93,11.69,11.8,45184.01,53233.815
000153.SZ,20260414,6.6,6.6,6.45,6.56,128672.6,83760.787
000155.SZ,20260414,17.13,17.15,16.5,16.92,981024.58,1650128.243
000156.SZ,20260414,7.49,7.59,7.48,7.57,100202.11,75460.452
000157.SZ,20260414,8.77,8.82,8.6,8.69,638769.49,555982.862
000158.SZ,20260414,17.69,17.82,17.47,17.6,191419.63,337241.268
000159.SZ,20260414,6.36,6.38,6.2,6.27,149299.64,93513.017
000166.SZ,20260414,4.77,4.79,4.72,4.77,562725.5,267546.728
000301.SZ,20260414,11.2,11.42,11.02,11.4,220049.74,246526.839
000333.SZ,20260414,76.06,76.55,75.5,76.55,195781.58,1489302.845
000338.SZ,20260414,28.56,29.08,25.95,26.18,1409496.1,3790972.782
000400.SZ,20260414,25.7,25.81,25.17,25.79,588057.53,1497487.44
000401.SZ,20260414,4.74,4.77,4.7,4.75,139142.0,65696.187
000402.SZ,20260414,3.07,3.22,2.97,3.06,2326828.36,720712.823
000403.SZ,20260414,12.71,12.78,12.62,12.76,49790.55,63212.098
000404.SZ,20260414,7.08,7.09,6.99,7.06,68729.75,48352.871
000407.SZ,20260414,4.7,4.7,4.6,4.67,179600.0,83385.062
000408.SZ,20260414,84.0,85.54,84.0,84.81,139879.72,1185298.62
000409.SZ,20260414,10.7,10.78,10.6,10.68,46616.51,49764.842
000410.SZ,20260414,6.77,6.77,6.67,6.75,95577.51,64189.908
000411.SZ,20260414,10.9,10.93,10.74,10.85,29015.4,31368.4
000415.SZ,20260414,4.49,4.52,4.35,4.39,476264.47,209759.06
000417.SZ,20260414,6.65,6.66,6.52,6.63,111268.87,73322.584
000419.SZ,20260414,6.13,6.2,5.87,5.95,142175.01,85144.974
000420.SZ,20260414,5.09,5.12,4.96,5.03,958265.5,480425.971
000421.SZ,20260414,6.21,6.23,6.02,6.08,167278.89,101805.602
000422.SZ,20260414,16.01,16.08,15.75,16.05,310941.74,493896.151
000423.SZ,20260414,54.72,54.87,54.07,54.74,55588.77,302461.931
000425.SZ,20260414,10.52,10.57,10.3,10.41,795002.23,826365.036
000426.SZ,20260414,43.48,44.29,43.03,43.6,480638.98,2090810.865
000428.SZ,20260414,3.99,4.0,3.81,3.88,224043.0,86716.585
000429.SZ,20260414,12.61,12.78,12.5,12.61,60891.5,76748.302
000430.SZ,20260414,7.76,7.87,7.69,7.79,128986.31,100070.142
000488.SZ,20260414,2.73,2.75,2.69,2.71,144717.25,39168.212
000498.SZ,20260414,5.75,5.82,5.73,5.81,146243.26,84506.518
000501.SZ,20260414,8.59,8.63,8.47,8.58,53210.51,45439.688
000503.SZ,20260414,7.85,7.89,7.6,7.68,138058.88,106239.876
000504.SZ,20260414,10.22,10.22,9.98,10.07,22062.0,22215.966
000505.SZ,20260414,6.9,6.91,6.72,6.85,112856.0,76614.497
000506.SZ,20260414,17.58,17.66,16.98,17.22,360832.62,621246.273
000507.SZ,20260414,5.4,5.41,5.33,5.37,118615.63,63557.109
