trade_date,ts_code,name,limit_type,open_times,fd_amount,seal_amount,first_seal_time,last_seal_time,open_times_break,fd_amount_break,seal_amount_break,first_time_break,last_time_break,up_limit,down_limit,is_hot_board,board_rank,board_limit_up_count,is_st_like,is_limit_up,break_count_proxy,limit_up_strength
20260317,000001.SZ,,,,,,,,,,,,,12.01,9.83,,,,,0.0,0.0,2.0
20260317,000002.SZ,,,,,,,,,,,,,5.13,4.19,,,,,0.0,0.0,2.0
20260317,000004.SZ,,,,,,,,,,,,,6.14,5.56,,,,,0.0,0.0,2.0
20260317,000006.SZ,,,,,,,,,,,,,10.08,8.24,,,,,0.0,0.0,2.0
20260317,000007.SZ,,,,,,,,,,,,,15.48,12.66,,,,,0.0,0.0,2.0
20260317,000008.SZ,,,,,,,,,,,,,3.22,2.64,,,,,0.0,0.0,2.0
20260317,000009.SZ,,,,,,,,,,,,,10.32,8.44,,,,,0.0,0.0,2.0
20260317,000010.SZ,,,,,,,,,,,,,5.15,4.21,,,,,0.0,0.0,2.0
20260317,000011.SZ,,,,,,,,,,,,,9.59,7.85,,,,,0.0,0.0,2.0
20260317,000012.SZ,,,,,,,,,,,,,5.3,4.34,,,,,0.0,0.0,2.0
20260317,000014.SZ,,,,,,,,,,,,,15.99,13.09,,,,,0.0,0.0,2.0
20260317,000016.SZ,,,,,,,,,,,,,3.72,3.04,,,,,0.0,0.0,2.0
20260317,000017.SZ,,,,,,,,,,,,,7.89,6.45,,,,,0.0,0.0,2.0
20260317,000019.SZ,,,,,,,,,,,,,8.46,6.92,,,,,0.0,0.0,2.0
20260317,000020.SZ,,U,0.0,371406321.0,371406321.0,92500.0,92500.0,,,,,,17.53,14.35,1.0,4.0,2.0,0.0,1.0,0.0,3.25
20260317,000021.SZ,,,,,,,,,,,,,36.41,29.79,,,,,0.0,0.0,2.0
20260317,000025.SZ,,,,,,,,,,,,,18.82,15.4,,,,,0.0,0.0,2.0
20260317,000026.SZ,,,,,,,,,,,,,16.02,13.1,,,,,0.0,0.0,2.0
20260317,000027.SZ,,,,,,,,,,,,,7.79,6.37,,,,,0.0,0.0,2.0
