ts_code,trade_date,open,high,low,close,vol,amount
000001.SZ,20260904,11.86,12.0,11.85,11.89,814372.95,969948.43621
000002.SZ,20260904,3.14,3.28,3.13,3.24,2723794.74,882179.21378
000006.SZ,20260904,7.0,7.2,6.98,7.01,185097.73,131685.49597
000007.SZ,20260904,12.41,12.59,12.34,12.42,63890.0,79629.483
000008.SZ,20260904,2.49,2.53,2.48,2.49,266272.56,66689.42488
000009.SZ,20260904,7.12,7.21,7.03,7.07,165200.56,117760.85348
000010.SZ,20260904,1.65,1.75,1.63,1.72,317501.0,53740.722
000011.SZ,20260904,8.33,8.76,8.26,8.5,336047.33,288211.77004
000012.SZ,20260904,3.72,3.76,3.7,3.72,189628.0,70803.657
000014.SZ,20260904,10.62,10.81,10.5,10.53,50441.0,53851.951
000017.SZ,20260904,9.52,9.93,9.52,9.52,1062663.12,1016791.28438
000019.SZ,20260904,6.92,7.22,6.8,7.13,341921.77,243218.04737
000020.SZ,20260904,12.48,12.65,12.21,12.28,56575.01,70423.66352
000021.SZ,20260904,35.71,35.93,34.01,34.52,571196.8,1999443.82718
000025.SZ,20260904,15.51,16.08,15.3,15.4,123250.59,192992.24166
000026.SZ,20260904,20.88,21.65,19.57,19.75,175757.77,361246.31537
000027.SZ,20260904,6.34,6.38,6.29,6.32,239486.88,151799.0296
000028.SZ,20260904,20.14,20.34,20.02,20.19,28678.63,57950.58549
000029.SZ,20260904,22.33,22.88,22.06,22.16,40846.16,91752.18779
000030.SZ,20260904,4.08,4.12,4.03,4.05,98482.36,40189.07152
000031.SZ,20260904,2.22,2.36,2.22,2.3,781230.97,180710.51932
000032.SZ,20260904,14.5,14.66,13.88,13.99,380212.21,543538.63864
000034.SZ,20260904,24.19,24.33,23.31,23.46,249343.06,593575.70273
000035.SZ,20260904,4.78,4.92,4.75,4.83,377889.96,183101.41088
000036.SZ,20260904,3.93,4.04,3.9,3.95,298478.3,118899.1311
000037.SZ,20260904,9.33,9.47,9.28,9.33,92860.91,87160.11439
000039.SZ,20260904,8.88,9.41,8.88,9.39,567935.05,525063.32882
000042.SZ,20260904,8.72,8.91,8.67,8.76,69822.71,61555.60296
001914.SZ,20260904,8.92,9.28,8.9,9.18,126405.83,116248.3722
000045.SZ,20260904,10.93,11.24,10.9,10.96,56350.31,62429.87377
000048.SZ,20260904,23.12,23.35,22.21,22.31,118569.88,268586.04484
000049.SZ,20260904,23.15,23.55,23.09,23.13,54800.97,127441.29372
000050.SZ,20260904,6.6,6.72,6.53,6.59,255320.15,169250.71085
000055.SZ,20260904,3.57,3.63,3.55,3.57,106540.66,38326.50894
000056.SZ,20260904,2.28,2.4,2.27,2.35,329208.95,77170.1893
000058.SZ,20260904,6.98,7.45,6.97,7.23,214533.0,155969.58109
000059.SZ,20260904,5.78,5.97,5.69,5.75,870986.13,505626.94959
000060.SZ,20260904,6.67,6.69,6.48,6.51,1024014.15,674934.01653
000061.SZ,20260904,6.15,6.42,6.08,6.33,326940.86,205945.17078
000062.SZ,20260904,24.43,24.49,23.59,23.77,286157.77,689207.47181
000063.SZ,20260904,33.45,33.57,32.93,33.07,764585.03,2542547.395
000065.SZ,20260904,9.85,9.94,9.73,9.79,156901.42,154537.56981
000066.SZ,20260904,14.6,14.65,14.17,14.23,761932.47,1099106.54475
000068.SZ,20260904,3.22,3.26,3.19,3.2,101093.0,32593.90399
000069.SZ,20260904,1.82,1.88,1.81,1.84,618127.21,114877.5259
000070.SZ,20260904,16.01,16.18,15.3,15.52,669055.45,1053159.39437
000078.SZ,20260904,1.43,1.49,1.43,1.45,672260.64,98350.27872
000088.SZ,20260904,4.53,4.57,4.5,4.53,255266.55,115824.24066
000089.SZ,20260904,6.57,6.65,6.56,6.64,128764.61,85252.86635
000090.SZ,20260904,3.48,3.56,3.46,3.48,172425.36,60734.018
000096.SZ,20260904,8.22,8.36,8.2,8.29,57919.25,48036.36525
000099.SZ,20260904,13.88,14.12,13.83,13.87,90427.99,126368.27912
000100.SZ,20260904,4.9,4.93,4.78,4.8,3607027.18,1752178.68784
000151.SZ,20260904,10.23,10.38,10.14,10.21,54821.95,56303.9846
000153.SZ,20260904,6.21,6.33,6.18,6.22,96240.8,60309.251
000155.SZ,20260904,12.24,12.3,11.98,12.02,339275.0,411788.718
000156.SZ,20260904,7.0,7.18,6.88,7.06,123244.93,86968.95965
000157.SZ,20260904,6.59,6.66,6.59,6.62,312369.27,206993.88424
000158.SZ,20260904,13.66,13.98,13.53,13.61,465938.07,641077.90954
000159.SZ,20260904,5.67,5.78,5.65,5.7,82505.75,47153.851
000166.SZ,20260904,4.55,4.61,4.54,4.59,894877.22,410203.67055
000301.SZ,20260904,14.79,14.97,14.52,14.62,414613.25,610774.37868
000333.SZ,20260904,87.0,88.28,86.02,87.57,179523.69,1569955.404
000338.SZ,20260904,26.87,27.56,26.66,26.85,984323.69,2669316.23692
000400.SZ,20260904,21.08,22.42,21.07,21.92,270225.98,588826.26262
000401.SZ,20260904,3.56,3.64,3.54,3.6,104855.55,37836.93417
000402.SZ,20260904,2.54,2.65,2.53,2.6,820088.09,214594.73874
000403.SZ,20260904,10.35,10.44,10.31,10.35,41151.4,42720.41488
000404.SZ,20260904,7.08,7.11,7.04,7.05,70025.43,49581.87523
000407.SZ,20260904,4.19,4.28,4.19,4.24,140223.5,59551.46
000408.SZ,20260904,77.15,77.55,75.33,75.62,89149.08,681005.15514
000409.SZ,20260904,9.13,9.32,9.1,9.2,83779.03,77399.50977
000410.SZ,20260904,5.41,5.42,5.28,5.32,218779.0,116890.627
000411.SZ,20260904,10.05,10.46,10.02,10.22,56107.7,57594.0022
000415.SZ,20260904,4.51,4.68,4.5,4.56,921535.31,424866.92025
000417.SZ,20260904,6.01,6.53,5.82,6.3,876642.16,540126.04626
000419.SZ,20260904,5.06,5.16,5.0,5.14,79466.69,40562.52357
000420.SZ,20260904,3.76,3.98,3.76,3.82,1332883.8,513101.96342
000421.SZ,20260904,5.8,5.87,5.76,5.82,84336.44,49163.03132
000422.SZ,20260904,12.62,12.84,12.43,12.44,212185.96,267740.06721
000423.SZ,20260904,47.57,48.78,47.38,48.55,54840.59,264647.4235
000425.SZ,20260904,7.98,8.23,7.94,8.14,1767033.71,1440518.5847
000426.SZ,20260904,40.05,40.06,38.2,38.44,439914.73,1720047.15179
000428.SZ,20260904,4.26,4.69,4.15,4.69,621025.36,280402.16989
000429.SZ,20260904,13.18,13.19,12.93,13.04,108121.0,141288.09884
000430.SZ,20260904,7.48,7.86,7.23,7.65,435417.37,327499.24259
000488.SZ,20260904,1.91,1.93,1.9,1.91,60622.5,11613.744
000498.SZ,20260904,4.94,5.01,4.94,4.97,89120.45,44358.9521
000501.SZ,20260904,7.47,7.55,7.32,7.55,176487.73,131654.48987
000503.SZ,20260904,7.11,7.27,7.0,7.03,164209.0,117532.005
000504.SZ,20260904,8.2,8.27,8.07,8.1,33897.0,27746.045
000505.SZ,20260904,6.65,7.26,6.52,7.06,914240.23,637629.81454
000506.SZ,20260904,20.99,21.5,20.5,20.64,601971.83,1259930.44145
000507.SZ,20260904,5.08,5.11,5.04,5.07,89484.92,45427.4772
000509.SZ,20260904,3.56,3.66,3.5,3.53,259363.0,92726.254
000510.SZ,20260904,17.35,17.37,15.67,16.0,614286.61,1004350.91284
000513.SZ,20260904,26.61,26.92,26.59,26.77,50455.86,135056.24114
000514.SZ,20260904,4.17,4.35,4.16,4.26,225660.75,97074.1389
000516.SZ,20260904,4.06,4.11,4.04,4.05,126596.58,51643.19802
000517.SZ,20260904,2.24,2.28,2.18,2.19,432270.43,96770.08018
000518.SZ,20260904,4.04,4.04,3.88,3.9,602793.99,237538.60707
000519.SZ,20260904,15.31,15.94,15.24,15.8,1080018.23,1687889.23603
000520.SZ,20260904,4.37,4.53,4.3,4.44,1123744.75,499118.18309
