trade_date,ts_code,name,limit_type,open_times,fd_amount,seal_amount,first_seal_time,last_seal_time,open_times_break,fd_amount_break,seal_amount_break,first_time_break,last_time_break,up_limit,down_limit,is_hot_board,board_rank,board_limit_up_count,is_st_like,is_limit_up,break_count_proxy,limit_up_strength
20260416,000001.SZ,,,,,,,,,,,,,12.33,10.09,,,,,0.0,0.0,2.0
20260416,000002.SZ,,,,,,,,,,,,,4.37,3.57,,,,,0.0,0.0,2.0
20260416,000004.SZ,,,,,,,,,,,,,3.64,3.3,,,,,1.0,0.0,2.0
20260416,000006.SZ,,,,,,,,,,,,,9.66,7.9,,,,,0.0,0.0,2.0
20260416,000007.SZ,,,,,,,,,,,,,14.73,12.05,,,,,0.0,0.0,2.0
20260416,000008.SZ,,,,,,,,,,,,,2.96,2.42,,,,,0.0,0.0,2.0
20260416,000009.SZ,,,,,,,,,,,,,9.75,7.97,,,,,0.0,0.0,2.0
20260416,000010.SZ,,,,,,,,,,,,,4.43,3.63,,,,,0.0,0.0,2.0
20260416,000011.SZ,,,,,,,,,,,,,9.14,7.48,,,,,0.0,0.0,2.0
20260416,000012.SZ,,,,,,,,,,,,,4.94,4.04,,,,,0.0,0.0,2.0
20260416,000014.SZ,,,,,,,,,,,,,14.42,11.8,,,,,0.0,0.0,2.0
20260416,000016.SZ,,,,,,,,,,,,,3.5,2.86,,,,,0.0,0.0,2.0
20260416,000017.SZ,,,,,,,,,,,,,7.46,6.1,,,,,0.0,0.0,2.0
20260416,000019.SZ,,,,,,,,,,,,,8.64,7.07,,,,,0.0,0.0,2.0
20260416,000020.SZ,,,,,,,,,,,,,17.3,14.16,,,,,0.0,0.0,2.0
20260416,000021.SZ,,,,,,,,,,,,,31.11,25.45,,,,,0.0,0.0,2.0
20260416,000025.SZ,,,,,,,,,,,,,17.78,14.54,,,,,0.0,0.0,2.0
20260416,000026.SZ,,,,,,,,,,,,,19.6,16.04,,,,,0.0,0.0,2.0
20260416,000027.SZ,,,,,,,,,,,,,7.34,6.0,,,,,0.0,0.0,2.0
20260416,000028.SZ,,,,,,,,,,,,,29.1,23.81,,,,,0.0,0.0,2.0
20260416,000029.SZ,,,,,,,,,,,,,21.7,17.76,,,,,0.0,0.0,2.0
20260416,000030.SZ,,,,,,,,,,,,,5.67,4.64,,,,,0.0,0.0,2.0
20260416,000031.SZ,,,,,,,,,,,,,3.2,2.62,,,,,0.0,0.0,2.0
20260416,000032.SZ,,,,,,,,,,,,,20.46,16.74,,,,,0.0,0.0,2.0
20260416,000034.SZ,,,,,,,,,,,,,38.39,31.41,,,,,0.0,0.0,2.0
20260416,000035.SZ,,,,,,,,,,,,,7.41,6.07,,,,,0.0,0.0,2.0
20260416,000036.SZ,,,,,,,,,,,,,5.38,4.4,,,,,0.0,0.0,2.0
20260416,000037.SZ,,,,,,,,,,,,,10.88,8.9,,,,,0.0,0.0,2.0
20260416,000039.SZ,,,,,,,,,,,,,13.07,10.69,,,,,0.0,0.0,2.0
20260416,000042.SZ,,,,,,,,,,,,,9.67,7.91,,,,,0.0,0.0,2.0
20260416,000045.SZ,,,,,,,,,,,,,13.23,10.83,,,,,0.0,0.0,2.0
20260416,000048.SZ,,,,,,,,,,,,,17.11,14.0,,,,,0.0,0.0,2.0
20260416,000049.SZ,,,,,,,,,,,,,29.89,24.45,,,,,0.0,0.0,2.0
20260416,000050.SZ,,,,,,,,,,,,,9.08,7.43,,,,,0.0,0.0,2.0
20260416,000055.SZ,,,,,,,,,,,,,3.81,3.11,,,,,0.0,0.0,2.0
20260416,000056.SZ,,,,,,,,,,,,,2.07,1.69,,,,,0.0,0.0,2.0
20260416,000058.SZ,,,,,,,,,,,,,8.78,7.18,,,,,0.0,0.0,2.0
20260416,000059.SZ,,,,,,,,,,,,,5.8,4.74,,,,,0.0,0.0,2.0
20260416,000060.SZ,,,,,,,,,,,,,7.02,5.74,,,,,0.0,0.0,2.0
20260416,000061.SZ,,,,,,,,,,,,,8.03,6.57,,,,,0.0,0.0,2.0
20260416,000062.SZ,,,,,,,,,,,,,30.8,25.2,,,,,0.0,0.0,2.0
20260416,000063.SZ,,,,,,,,,,,,,38.73,31.69,,,,,0.0,0.0,2.0
20260416,000065.SZ,,,,,,,,,,,,,16.25,13.29,,,,,0.0,0.0,2.0
20260416,000066.SZ,,,,,,,,,,,,,17.22,14.09,,,,,0.0,0.0,2.0
20260416,000068.SZ,,,,,,,,,,,,,3.59,2.93,,,,,0.0,0.0,2.0
20260416,000069.SZ,,,,,,,,,,,,,2.46,2.02,,,,,0.0,0.0,2.0
20260416,000070.SZ,,U,9.0,40730800.0,40730800.0,110221.0,143200.0,,,,,,20.77,16.99,1.0,1.0,8.0,0.0,1.0,0.0,1.4321077954111563
20260416,000078.SZ,,,,,,,,,,,,,4.42,3.62,,,,,0.0,0.0,2.0
20260416,000088.SZ,,,,,,,,,,,,,5.06,4.14,,,,,0.0,0.0,2.0
20260416,000089.SZ,,,,,,,,,,,,,7.49,6.13,,,,,0.0,0.0,2.0
20260416,000090.SZ,,,,,,,,,,,,,4.0,3.28,,,,,0.0,0.0,2.0
20260416,000096.SZ,,,,,,,,,,,,,10.75,8.79,,,,,0.0,0.0,2.0
20260416,000099.SZ,,,,,,,,,,,,,19.4,15.88,,,,,0.0,0.0,2.0
20260416,000100.SZ,,,,,,,,,,,,,4.79,3.92,,,,,0.0,0.0,2.0
