trade_date,ts_code,name,limit_type,open_times,fd_amount,seal_amount,first_seal_time,last_seal_time,open_times_break,fd_amount_break,seal_amount_break,first_time_break,last_time_break,up_limit,down_limit,is_hot_board,board_rank,board_limit_up_count,is_st_like,is_limit_up,break_count_proxy,limit_up_strength
20260604,000001.SZ,,,,,,,,,,,,,12.09,9.89,,,,,0.0,0.0,2.0
20260604,000002.SZ,,,,,,,,,,,,,3.61,2.95,,,,,0.0,0.0,2.0
20260604,000006.SZ,,,,,,,,,,,,,9.34,7.64,,,,,0.0,0.0,2.0
20260604,000007.SZ,,,,,,,,,,,,,13.19,10.79,,,,,0.0,0.0,2.0
20260604,000008.SZ,,,,,,,,,,,,,2.87,2.35,,,,,0.0,0.0,2.0
20260604,000009.SZ,,,,,,,,,,,,,7.93,6.49,,,,,0.0,0.0,2.0
20260604,000010.SZ,,,,,,,,,,,,,2.31,2.09,,,,,0.0,0.0,2.0
20260604,000011.SZ,,,,,,,,,,,,,8.04,6.58,,,,,0.0,0.0,2.0
20260604,000012.SZ,,,,,,,,,,,,,4.52,3.7,,,,,0.0,0.0,2.0
20260604,000014.SZ,,,,,,,,,,,,,11.85,9.69,,,,,0.0,0.0,2.0
20260604,000016.SZ,,,,,,,,,,,,,3.51,3.17,,,,,0.0,0.0,2.0
20260604,000017.SZ,,,,,,,,,,,,,5.91,4.83,,,,,0.0,0.0,2.0
20260604,000019.SZ,,,,,,,,,,,,,7.19,5.89,,,,,0.0,0.0,2.0
20260604,000020.SZ,,,,,,,,,,,,,13.67,11.19,,,,,0.0,0.0,2.0
20260604,000021.SZ,,,,,,,,,,,,,42.13,34.47,,,,,0.0,0.0,2.0
20260604,000025.SZ,,,,,,,,,,,,,16.63,13.61,,,,,0.0,0.0,2.0
20260604,000026.SZ,,,,,,,,,,,,,24.62,20.14,,,,,0.0,0.0,2.0
20260604,000027.SZ,,,,,,,,,,,,,8.76,7.16,,,,,0.0,0.0,2.0
20260604,000028.SZ,,,,,,,,,,,,,25.45,20.83,,,,,0.0,0.0,2.0
20260604,000029.SZ,,,,,,,,,,,,,25.81,21.11,,,,,0.0,0.0,2.0
20260604,000030.SZ,,,,,,,,,,,,,5.06,4.14,,,,,0.0,0.0,2.0
20260604,000031.SZ,,,,,,,,,,,,,2.94,2.4,,,,,0.0,0.0,2.0
20260604,000032.SZ,,,,,,,,,,,,,17.53,14.35,,,,,0.0,0.0,2.0
20260604,000034.SZ,,,,,,,,,,,,,28.14,23.02,,,,,0.0,0.0,2.0
20260604,000035.SZ,,,,,,,,,,,,,6.5,5.32,,,,,0.0,0.0,2.0
20260604,000036.SZ,,,,,,,,,,,,,5.57,4.55,,,,,0.0,0.0,2.0
20260604,000037.SZ,,,,,,,,,,,,,13.07,10.69,,,,,0.0,0.0,2.0
20260604,000039.SZ,,,,,,,,,,,,,11.62,9.5,,,,,0.0,0.0,2.0
20260604,000042.SZ,,,,,,,,,,,,,10.89,8.91,,,,,0.0,0.0,2.0
20260604,000045.SZ,,,,,,,,,,,,,12.42,10.16,,,,,0.0,0.0,2.0
20260604,000048.SZ,,,,,,,,,,,,,15.83,12.95,,,,,0.0,0.0,2.0
20260604,000049.SZ,,,,,,,,,,,,,27.79,22.73,,,,,0.0,0.0,2.0
20260604,000050.SZ,,,,,,,,,,,,,8.8,7.2,,,,,0.0,0.0,2.0
20260604,000055.SZ,,,,,,,,,,,,,4.32,3.54,,,,,0.0,0.0,2.0
20260604,000056.SZ,,,,,,,,,,,,,1.75,1.59,,,,,1.0,0.0,2.0
20260604,000058.SZ,,,,,,,,,,,,,7.95,6.51,,,,,0.0,0.0,2.0
20260604,000059.SZ,,,,,,,,,,,,,5.35,4.37,,,,,0.0,0.0,2.0
