trade_date,ts_code,name,limit_type,open_times,fd_amount,seal_amount,first_seal_time,last_seal_time,intraday_available,intraday_status,intraday_missing_reason,minute_freq,minute_rows,first_limit_time,last_limit_time,limit_touch_count,open_board_count,max_drawdown_after_limit,reseal_count,reseal_minutes_avg,late_volume_ratio,late_price_weakness,late_limit_hold_minutes,late_withdraw_score,reseal_score,intraday_quality_score,intraday_confidence_score,intraday_risk_score,intraday_soft_risk_score,intraday_hard_risk_flag,intraday_tag,auction_strength_score,auction_amount,open_times_break,fd_amount_break,seal_amount_break,first_time_break,last_time_break,up_limit,down_limit,is_hot_board,board_rank,board_limit_up_count,is_st_like,is_limit_up,break_count_proxy,limit_up_strength
20260728,000001.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8303877940241576,2187810.0,,,,,,12.22,10.0,,,,,0.0,0.0,2.0
20260728,000002.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7778766687857597,1424772.4,,,,,,3.44,2.82,,,,,0.0,0.0,2.0
20260728,000006.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8699300699300699,3379350.0,,,,,,6.97,5.71,,,,,0.0,0.0,2.0
20260728,000007.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.42638270820089,152388.0,,,,,,10.24,8.38,,,,,0.0,0.0,2.0
20260728,000008.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6670057215511761,641240.0,,,,,,2.54,2.08,,,,,0.0,0.0,2.0
20260728,000009.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8542911633820724,2818520.0,,,,,,6.88,5.63,,,,,0.0,0.0,2.0
20260728,000010.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5680864589955499,351480.0,,,,,,1.62,1.32,,,,,0.0,0.0,2.0
20260728,000011.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9783852511125238,25903152.0,,,,,,8.97,7.34,,,,,0.0,0.0,2.0
20260728,000012.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5244119516846789,267462.0,,,,,,4.21,3.45,,,,,0.0,0.0,2.0
20260728,000014.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7697393515575334,1305300.0,,,,,,10.31,8.43,,,,,0.0,0.0,2.0
20260728,000016.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.41907183725365543,144550.0,,,,,,2.74,2.24,,,,,0.0,0.0,2.0
20260728,000017.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6372536554354736,532088.0,,,,,,6.48,5.3,,,,,0.0,0.0,2.0
20260728,000019.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.28366179275270187,49896.0,,,,,,6.55,5.36,,,,,0.0,0.0,2.0
20260728,000020.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.31074380165289256,64768.0,,,,,,11.11,9.09,,,,,0.0,0.0,2.0
20260728,000021.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.993134138588684,73910720.0,,,,,,48.35,39.56,,,,,0.0,0.0,2.0
20260728,000025.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6160203432930705,466990.0,,,,,,15.48,12.66,,,,,0.0,0.0,2.0
20260728,000026.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.31811824539097266,68628.0,,,,,,18.15,14.85,,,,,0.0,0.0,2.0
20260728,000027.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.670184361093452,654922.0,,,,,,7.02,5.74,,,,,0.0,0.0,2.0
20260728,000028.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3521932612841704,93203.0,,,,,,22.47,18.39,,,,,0.0,0.0,2.0
20260728,000029.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6902733630006357,751937.0,,,,,,21.49,17.59,,,,,0.0,0.0,2.0
20260728,000030.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.38258105530832803,116200.0,,,,,,4.58,3.74,,,,,0.0,0.0,2.0
20260728,000031.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5289256198347108,274770.0,,,,,,2.35,1.93,,,,,0.0,0.0,2.0
