trade_date,ts_code,name,limit_type,open_times,fd_amount,seal_amount,first_seal_time,last_seal_time,intraday_available,intraday_status,intraday_missing_reason,minute_freq,minute_rows,first_limit_time,last_limit_time,limit_touch_count,open_board_count,max_drawdown_after_limit,reseal_count,reseal_minutes_avg,late_volume_ratio,late_price_weakness,late_limit_hold_minutes,late_withdraw_score,reseal_score,intraday_quality_score,intraday_confidence_score,intraday_risk_score,intraday_soft_risk_score,intraday_hard_risk_flag,intraday_tag,auction_strength_score,auction_amount,open_times_break,fd_amount_break,seal_amount_break,first_time_break,last_time_break,up_limit,down_limit,is_hot_board,board_rank,board_limit_up_count,is_st_like,is_limit_up,break_count_proxy,limit_up_strength
20260910,000001.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9355407276847538,6315376.0,,,,,,12.87,10.53,,,,,0.0,0.0,2.0
20260910,000002.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8691930001258971,2373552.0,,,,,,3.51,2.87,,,,,0.0,0.0,2.0
20260910,000006.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5144152083595619,203344.0,,,,,,7.91,6.47,,,,,0.0,0.0,2.0
20260910,000007.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6380460783079441,427488.0,,,,,,12.95,10.59,,,,,0.0,0.0,2.0
20260910,000008.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5244869696588191,214750.0,,,,,,2.75,2.25,,,,,0.0,0.0,2.0
20260910,000009.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.40853581770112046,107768.0,,,,,,7.82,6.4,,,,,0.0,0.0,2.0
20260910,000010.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6021654286793403,332998.0,,,,,,1.86,1.52,,,,,0.0,0.0,2.0
20260910,000011.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.842251038650384,1814106.0,,,,,,10.1,8.26,,,,,0.0,0.0,2.0
20260910,000012.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6155105124008561,360789.0,,,,,,4.15,3.39,,,,,0.0,0.0,2.0
20260910,000014.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5646481178396072,268920.0,,,,,,11.95,9.77,,,,,0.0,0.0,2.0
20260910,000017.SZ,,,,,,,,1.0,ok,,1min,241.0,,,0.0,0.0,,0.0,,0.015207,,0.0,0.0,0.0,0.0,0.0,80.0,80.0,1.0,no_limit_touch,0.9534181039909354,9256120.0,,,,,,10.19,8.33,,,,,0.0,0.0,2.0
20260910,000019.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9710436862646356,15587928.0,,,,,,9.31,7.61,,,,,0.0,0.0,2.0
20260910,000020.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9704142011834319,15378930.0,,,,,,16.39,13.41,,,,,0.0,0.0,2.0
20260910,000021.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9953418103990935,53941895.98,,,,,,38.49,31.49,,,,,0.0,0.0,2.0
20260910,000025.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6236938184565026,386632.0,,,,,,17.19,14.07,,,,,0.0,0.0,2.0
20260910,000026.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7657056527760292,949560.0,,,,,,21.32,17.44,,,,,0.0,0.0,2.0
20260910,000027.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6403122246002769,433242.0,,,,,,7.05,5.77,,,,,0.0,0.0,2.0
20260910,000028.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23643459650006296,18216.0,,,,,,22.33,18.27,,,,,0.0,0.0,2.0
20260910,000029.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7119476268412439,662650.0,,,,,,25.08,20.52,,,,,0.0,0.0,2.0
20260910,000030.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6744303160015107,529018.0,,,,,,4.48,3.66,,,,,0.0,0.0,2.0
20260910,000031.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5476520206471107,245210.0,,,,,,2.51,2.05,,,,,0.0,0.0,2.0
20260910,000032.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8081329472491502,1348164.0,,,,,,15.41,12.61,,,,,0.0,0.0,2.0
20260910,000034.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8284023668639053,1623094.0,,,,,,25.49,20.85,,,,,0.0,0.0,2.0
20260910,000035.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5800075538209745,289365.0,,,,,,5.56,4.55,,,,,0.0,0.0,2.0
20260910,000036.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4571320659700365,148896.0,,,,,,4.37,3.57,,,,,0.0,0.0,2.0
20260910,000037.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6235679214402619,386505.0,,,,,,10.42,8.52,,,,,0.0,0.0,2.0
20260910,000039.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7211381090268161,699567.0,,,,,,10.56,8.64,,,,,0.0,0.0,2.0
20260910,000042.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4755130303411809,164243.0,,,,,,9.39,7.69,,,,,0.0,0.0,2.0
20260910,001914.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3936799697847161,97263.0,,,,,,10.01,8.19,,,,,0.0,0.0,2.0
20260910,000045.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2966133702631248,45780.0,,,,,,12.09,9.89,,,,,0.0,0.0,2.0
20260910,000048.SZ,,U,2.0,22317564.0,22317564.0,142045.0,143245.0,1.0,ok,,1min,241.0,14:21:00,15:00:00,2.0,0.0,0.8621,0.0,,0.095171,0.0,31.0,0.0,59.8276,63.1983,45.0,12.0,12.0,0.0,neutral_limitup,0.9576986025431198,10490830.0,,,,,,23.2,18.98,1.0,9.0,1.0,0.0,1.0,0.0,1.6245116652238285
20260910,000049.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7296991061311847,737750.0,,,,,,25.07,20.51,,,,,0.0,0.0,2.0
20260910,000050.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6386755633891477,428340.0,,,,,,7.16,5.86,,,,,0.0,0.0,2.0
20260910,000055.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.33589323933022786,64080.0,,,,,,3.97,3.25,,,,,0.0,0.0,2.0
20260910,000056.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6413194007302027,434523.0,,,,,,2.64,2.16,,,,,0.0,0.0,2.0
20260910,000058.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23781946367871082,18850.0,,,,,,8.0,6.54,,,,,0.0,0.0,2.0
20260910,000059.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9427168576104746,7355990.0,,,,,,6.56,5.36,,,,,0.0,0.0,2.0
20260910,000060.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8850560241722272,2841822.0,,,,,,7.35,6.01,,,,,0.0,0.0,2.0
20260910,000061.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8233664862142768,1545404.0,,,,,,7.48,6.12,,,,,0.0,0.0,2.0
20260910,000062.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8719627344831927,2447200.0,,,,,,25.76,21.08,,,,,0.0,0.0,2.0
20260910,000063.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.964622938436359,12865944.0,,,,,,36.4,29.78,,,,,0.0,0.0,2.0
20260910,000065.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6180284527256704,367728.0,,,,,,10.79,8.83,,,,,0.0,0.0,2.0
20260910,000066.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9621049981115447,12023440.0,,,,,,16.01,13.1,,,,,0.0,0.0,2.0
20260910,000068.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3453355155482815,69630.0,,,,,,3.64,2.98,,,,,0.0,0.0,2.0
20260910,000069.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6141256452222082,359168.0,,,,,,2.04,1.67,,,,,0.0,0.0,2.0
20260910,000070.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9570691174619161,10292352.0,,,,,,18.36,15.02,,,,,0.0,0.0,2.0
20260910,000078.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8714591464182299,2434585.0,,,,,,1.71,1.4,,,,,0.0,0.0,2.0
20260910,000088.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8221075160518696,1533140.0,,,,,,5.1,4.18,,,,,0.0,0.0,2.0
20260910,000089.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3951907339796047,98272.0,,,,,,7.32,5.99,,,,,0.0,0.0,2.0
20260910,000090.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4977968022157875,185997.0,,,,,,3.93,3.21,,,,,0.0,0.0,2.0
20260910,000096.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.46179025557094294,151255.0,,,,,,9.26,7.58,,,,,0.0,0.0,2.0
20260910,000099.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4163414327080448,114623.0,,,,,,15.19,12.43,,,,,0.0,0.0,2.0
20260910,000100.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9724285534432834,16613112.0,,,,,,5.21,4.27,,,,,0.0,0.0,2.0
20260910,000151.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5259977338537076,216733.0,,,,,,11.46,9.38,,,,,0.0,0.0,2.0
20260910,000153.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6196651139367997,372110.0,,,,,,7.05,5.77,,,,,0.0,0.0,2.0
20260910,000155.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8261362205715724,1588800.0,,,,,,13.32,10.9,,,,,0.0,0.0,2.0
20260910,000156.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.26677577741407527,31455.0,,,,,,7.72,6.32,,,,,0.0,0.0,2.0
20260910,000157.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7252927105627597,718200.0,,,,,,7.33,5.99,,,,,0.0,0.0,2.0
20260910,000158.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8335641445297747,1688358.0,,,,,,14.62,11.96,,,,,0.0,0.0,2.0
20260910,000159.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5360694951529649,228732.0,,,,,,6.46,5.28,,,,,0.0,0.0,2.0
20260910,000166.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7611733601913635,910724.0,,,,,,5.01,4.1,,,,,0.0,0.0,2.0
20260910,000301.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8894624197406521,3011118.0,,,,,,15.58,12.74,,,,,0.0,0.0,2.0
20260910,000333.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9294976709051995,5632345.0,,,,,,94.62,77.42,,,,,0.0,0.0,2.0
20260910,000338.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9848923580511142,26937811.45,,,,,,30.64,25.07,,,,,0.0,0.0,2.0
20260910,000400.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7138360820848546,671698.0,,,,,,23.76,19.44,,,,,0.0,0.0,2.0
20260910,000401.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.39896764446682614,100828.0,,,,,,4.02,3.29,,,,,0.0,0.0,2.0
