trade_date,ts_code,name,symbol,board,area,market,list_date,open,high,low,close,pct_chg,pre_close_est,returns_1d,high_low_range,candle_body,gap_open,vol,amount,turnover_rate,turnover_rate_f,volume_ratio,amihud_illiquidity,volatility_5d,volatility_10d,volatility_20d,atr,downside_vol,max_drawdown_20d,tail_risk_score,total_mv,float_mv,pe_ttm,pb,north_money_market,south_money_market,hgt_market,sgt_market,market_regime,hot_boards_score,board_crowding_rank,is_hot_board,board_rank,board_limit_up_count,is_st_like,top_list_net_buy,top_net_rate,amount_rate,float_values,abnormal_volume,has_namechange_record,latest_change_reason,ret_2d,ret_5d,ret_10d,bid_ask_proxy,spread_proxy
20260318,000001.SZ,,1,,深圳,主板,19910403,11.04,11.04,10.91,10.96,-0.6346,29.99452654625069,-0.6346,0.004334124087591207,-0.0026671532846714754,-0.6319328467153286,791079.4,867711.25,0.4077,0.9694,0.96,7.31349282379363e-07,,,,,,,,21268886.345,,,,263657.09,52950.12,120268.08,143389.01,,,,,,,,,,,,,0.0,,,,,,
20260318,000002.SZ,,2,,深圳,主板,19910129,4.68,4.69,4.61,4.63,-1.4894,-9.460563955864322,-1.4894,-0.008456155507559404,0.005285097192224604,-1.4946850971922248,1087653.02,503584.403,1.1194,1.6801,1.06,2.957597556888592e-06,,,,,,,,5523918.4851,,,,263657.09,52950.12,120268.08,143389.01,,,,,,,,,,,,,0.0,,,,,,
20260318,000004.SZ,,4,,深圳,主板,19901201,5.28,5.28,5.28,5.28,-5.036,-1.3082259663032707,-5.036,-0.0,-0.0,-5.036,5082.0,2683.296,0.4024,0.5441,0.07,0.0018767962982839015,,,,,,,,69896.7889,,,,263657.09,52950.12,120268.08,143389.01,,,,,,,,2188287.0,2.81,38.35,666799415.04,38.35,0.0,,,,,,
20260318,000006.SZ,,6,,深圳,主板,19920427,9.05,9.26,9.0,9.24,2.0994,2.9812221720332968,2.0994,0.08721255411255405,0.06373225108225092,2.0356677489177493,260689.52,238806.656,1.9311,3.0648,1.27,8.791212251638414e-06,,,,,,,,1247395.4225,,,,263657.09,52950.12,120268.08,143389.01,,,,,,,,,,,,,0.0,,,,,,
20260318,000007.SZ,,7,,深圳,主板,19920413,14.58,14.97,14.42,14.92,2.332,4.4777911164465785,2.332,0.12282841823056316,0.07593029490616619,2.256069705093834,97125.53,143316.802,2.8035,4.2215,0.99,1.627164413004415e-05,,,,,,,,516900.4816,,,,263657.09,52950.12,120268.08,143389.01,,,,,,,,,,,,,0.0,,,,,,
20260318,000008.SZ,,8,,北京,主板,19920507,2.89,2.89,2.83,2.86,-1.0381,-75.06561679790022,-1.0381,-0.0007993006993007004,0.0003996503496503532,-1.0384996503496504,510662.93,145749.505,1.88,3.0877,0.84,7.122494172450191e-06,,,,,,,,776884.0173,,,,263657.09,52950.12,120268.08,143389.01,,,,,,,,,,,,,0.0,,,,,,
20260318,000009.SZ,,9,,深圳,主板,19910625,9.22,9.28,8.99,9.06,-1.6287,-14.410688722761254,-1.6287,-0.020123951434878527,0.011102869757174403,-1.6398028697571745,254462.1,230974.87,0.9878,1.5931,0.7,7.051416459288407e-06,,,,,,,,2336767.8523,,,,263657.09,52950.12,120268.08,143389.01,,,,,,,,,,,,,0.0,,,,,,
20260318,000010.SZ,,10,,深圳,主板,19951027,4.74,4.77,4.55,4.6,-2.5424,-2.982365145228215,-2.5424,-0.07376695652173906,0.04694260869565238,-2.589342608695653,590700.44,271740.758,6.9655,8.3523,0.73,9.355975962943331e-06,,,,,,,,528840.0543,,,,263657.09,52950.12,120268.08,143389.01,,,,,,,,,,,,,0.0,,,,,,
20260318,000011.SZ,,11,,深圳,主板,19920330,9.0,9.1,8.88,9.03,1.4607,3.669687487300361,1.4607,0.059950609080841336,0.008175083056478233,1.452524916943522,76229.73,68462.9,1.4479,4.0759,1.41,2.1335643100131607e-05,,,,,,,,538169.1201,,,,263657.09,52950.12,120268.08,143389.01,,,,,,,,,,,,,0.0,,,,,,
20260318,000012.SZ,,12,,深圳,主板,19920228,4.82,4.85,4.71,4.74,-1.4553,-10.410718207775092,-1.4553,-0.013447679324894485,0.007684388185654016,-1.4629843881856541,283411.6,134747.221,1.4465,2.3829,0.7,1.0800222737061124e-05,,,,,,,,1442130.2164,,,,263657.09,52950.12,120268.08,143389.01,,,,,,,,,,,,,0.0,,,,,,
20260318,000014.SZ,,14,,深圳,主板,19920602,14.7,15.99,14.63,15.4,5.9147,2.2271392829768466,5.9147,0.6106488311688308,0.3143045454545459,5.6003954545454535,369820.6,570790.692,15.2789,23.1557,2.51,1.03622923129237e-05,,,,,,,,372751.185,,,,263657.09,52950.12,120268.08,143389.01,,,,,,,,,,,,,0.0,,,,,,
20260318,000016.SZ,,16,,深圳,主板,19920327,3.37,3.39,3.3,3.37,-0.59,8.21951219512195,-0.59,0.010949554896142471,0.0,-0.59,325287.76,108743.961,2.0374,3.0328,0.81,5.425588644871966e-06,,,,,,,,811477.6025,,,,263657.09,52950.12,120268.08,143389.01,,,,,,,,,,,,,0.0,,,,,,
20260318,000017.SZ,,17,,深圳,主板,19920331,7.09,7.22,7.03,7.17,1.1283,3.368885965324437,1.1283,0.05639846582984644,0.02374672245467227,1.104553277545328,66841.0,47652.211,1.5163,2.7911,0.96,2.3677810039076675e-05,,,,,,,,494145.597,,,,263657.09,52950.12,120268.08,143389.01,,,,,,,,,,,,,0.0,,,,,,
20260318,000019.SZ,,19,,深圳,主板,19921012,7.72,7.72,7.52,7.62,-1.1673,-45.546921697549315,-1.1673,-0.004391076115485568,0.002195538057742774,-1.1694955380577428,197269.89,150001.109,4.7396,7.287,0.98,7.781942465505371e-06,,,,,,,,878231.8635,,,,263657.09,52950.12,120268.08,143389.01,,,,,,,,,,,,,0.0,,,,,,
