trade_date,ts_code,name,close,pre_close_est,pct_chg,up_limit,down_limit
20260909,000001.SZ,,11.7,11.779997966188384,-0.6791,12.96,10.6
20260909,000002.SZ,,3.19,3.2700005637932006,-2.4465,3.6,2.94
20260909,000006.SZ,,7.19,7.360001310264489,-2.3098,8.1,6.62
20260909,000007.SZ,,11.77,11.680005557181913,0.7705,12.85,10.51
20260909,000008.SZ,,2.5,2.5399999187200026,-1.5748,2.79,2.29
20260909,000009.SZ,,7.11,7.129999649015488,-0.2805,7.84,6.42
20260909,000010.SZ,,1.69,1.7800003791716783,-5.0562,1.96,1.6
20260909,000011.SZ,,9.18,9.490000351481495,-3.2666,10.44,8.54
20260909,000012.SZ,,3.77,3.800001007957827,-0.7895,4.18,3.42
20260909,000014.SZ,,10.86,11.050004833105243,-1.7195,12.16,9.95
20260909,000017.SZ,,9.26,9.400003654429065,-1.4894,10.34,8.46
20260909,000019.SZ,,8.46,7.690000272695046,10.013,8.46,6.92
20260909,000020.SZ,,14.9,13.70000303422886,8.7591,15.07,12.33
20260909,000021.SZ,,34.99,34.99,0.0,38.49,31.49
20260909,000025.SZ,,15.63,15.589996070084164,0.2566,17.15,14.03
20260909,000026.SZ,,19.38,19.77000284614592,-1.9727,21.75,17.79
20260909,000027.SZ,,6.41,6.3599976980975566,0.7862,7.0,5.72
20260909,000028.SZ,,20.3,20.360000922719255,-0.2947,22.4,18.32
20260909,000029.SZ,,22.8,23.00000807017827,-0.8696,25.3,20.7
20260909,000030.SZ,,4.07,4.080000080196562,-0.2451,4.49,3.67
20260909,000031.SZ,,2.28,2.3700007796055194,-3.7975,2.61,2.13
20260909,000032.SZ,,14.01,14.119994759173965,-0.779,15.53,12.71
20260909,000034.SZ,,23.17,23.449992915409997,-1.194,25.8,21.11
20260909,000035.SZ,,5.05,5.030000717148617,0.3976,5.53,4.53
20260909,000036.SZ,,3.97,3.97,0.0,4.37,3.57
20260909,000037.SZ,,9.47,9.419998647180764,0.5308,10.36,8.48
20260909,000039.SZ,,9.6,9.390001995375423,2.2364,10.33,8.45
20260909,000042.SZ,,8.54,8.679999715409844,-1.6129,9.55,7.81
20260909,001914.SZ,,9.1,9.210004291254746,-1.1944,10.13,8.29
20260909,000045.SZ,,10.99,11.010005179410989,-0.1817,12.11,9.91
20260909,000048.SZ,,21.09,21.70000895163954,-2.8111,23.87,19.53
20260909,000049.SZ,,22.79,22.920002252777756,-0.5672,25.21,20.63
20260909,000050.SZ,,6.51,6.599997566821173,-1.3636,7.26,5.94
20260909,000055.SZ,,3.61,3.6500003538781507,-1.0959,4.02,3.29
20260909,000056.SZ,,2.4,2.3499990697920348,2.1277,2.59,2.12
20260909,000058.SZ,,7.27,7.300003012380885,-0.411,8.03,6.57
20260909,000059.SZ,,5.96,6.149998039430155,-3.0894,6.77,5.54
20260909,000060.SZ,,6.68,6.59000036501499,1.3657,7.25,5.93
20260909,000061.SZ,,6.8,6.700002463236199,1.4925,7.37,6.03
20260909,000062.SZ,,23.42,23.660007112145607,-1.0144,26.03,21.29
20260909,000063.SZ,,33.09,33.20998768550774,-0.3613,36.53,29.89
20260909,000065.SZ,,9.81,9.890000211712543,-0.8089,10.88,8.9
20260909,000066.SZ,,14.55,14.590005795892338,-0.2742,16.05,13.13
20260909,000068.SZ,,3.31,3.3499989879157135,-1.194,3.69,3.02
20260909,000069.SZ,,1.85,1.8699996462162833,-1.0695,2.06,1.68
20260909,000070.SZ,,16.69,16.500002471540217,1.1515,18.15,14.85
20260909,000078.SZ,,1.55,1.6,-3.125,1.76,1.44
20260909,000088.SZ,,4.64,4.59999841379365,0.8696,5.06,4.14
20260909,000089.SZ,,6.65,6.65,0.0,7.32,5.99
20260909,000090.SZ,,3.57,3.6700001644818,-2.7248,4.04,3.3
20260909,000096.SZ,,8.42,8.449997491093383,-0.355,9.3,7.61
20260909,000099.SZ,,13.81,13.82999817736447,-0.1446,15.21,12.45
20260909,000100.SZ,,4.74,4.760001526413992,-0.4202,5.24,4.28
20260909,000151.SZ,,10.42,10.47999798848407,-0.5725,11.53,9.43
20260909,000153.SZ,,6.41,6.530001843885076,-1.8377,7.18,5.88
20260909,000155.SZ,,12.11,12.160001927927638,-0.4112,13.38,10.94
20260909,000156.SZ,,7.02,7.1599994696296685,-1.9553,7.88,6.44
20260909,000157.SZ,,6.66,6.679999919759761,-0.2994,7.35,6.01
20260909,000158.SZ,,13.29,13.730005485803545,-3.2047,15.1,12.36
20260909,000159.SZ,,5.87,5.880001883203328,-0.1701,6.47,5.29
20260909,000166.SZ,,4.55,4.539998383561015,0.2203,4.99,4.09
20260909,000301.SZ,,14.16,14.200001403954941,-0.2817,15.62,12.78
20260909,000333.SZ,,86.02,85.15002222294814,1.0217,93.67,76.64
20260909,000338.SZ,,27.85,26.61000058284023,4.6599,29.27,23.95
20260909,000400.SZ,,21.6,21.59000382822753,0.0463,23.75,19.43
20260909,000401.SZ,,3.65,3.6799993547398393,-0.8152,4.05,3.31
20260909,000402.SZ,,2.58,2.6399992632560196,-2.2727,2.9,2.38
20260909,000403.SZ,,10.51,10.650004965273485,-1.3146,11.72,9.59
20260909,000404.SZ,,7.12,7.150001405899153,-0.4196,7.87,6.44
20260909,000407.SZ,,4.38,4.3600006768950825,0.4587,4.8,3.92
20260909,000408.SZ,,78.56,76.28999130861224,2.9755,83.92,68.66
20260909,000409.SZ,,9.07,9.190003059956918,-1.3058,10.11,8.27
20260909,000410.SZ,,5.21,5.299999287907966,-1.6981,5.83,4.77
20260909,000411.SZ,,10.12,10.30000284980316,-1.7476,11.33,9.27
20260909,000415.SZ,,4.58,4.559999840698696,0.4386,5.02,4.1
20260909,000417.SZ,,6.75,6.680000277096308,1.0479,7.35,6.01
20260909,000419.SZ,,5.33,5.300001988743711,0.566,5.83,4.77
20260909,000420.SZ,,3.74,3.750001253342665,-0.2667,4.13,3.38
20260909,000421.SZ,,5.97,5.990000612043613,-0.3339,6.59,5.39
20260909,000422.SZ,,13.08,12.980002064098189,0.7704,14.28,11.68
20260909,000423.SZ,,46.71,46.87001422857636,-0.3414,51.56,42.18
20260909,000425.SZ,,8.38,8.330003320072922,0.6002,9.16,7.5
20260909,000426.SZ,,38.66,37.72001717207196,2.492,41.49,33.95
20260909,000428.SZ,,5.14,5.300001752918868,-3.0189,5.83,4.77
20260909,000429.SZ,,12.62,12.720004676768756,-0.7862,13.99,11.45
20260909,000430.SZ,,7.74,7.969998208294977,-2.8858,8.77,7.17
20260909,000488.SZ,,2.22,2.049999676801853,8.2927,2.26,1.85
20260909,000498.SZ,,4.98,4.98999995991968,-0.2004,5.49,4.49
20260909,000501.SZ,,7.76,7.7200026661864865,0.5181,8.49,6.95
20260909,000503.SZ,,6.97,7.1100030704604364,-1.9691,7.82,6.4
20260909,000504.SZ,,8.65,8.720004193666757,-0.8028,9.59,7.85
20260909,000505.SZ,,7.94,7.720003072444548,2.8497,8.49,6.95
20260909,000506.SZ,,19.28,19.31999238423537,-0.207,21.25,17.39
20260909,000507.SZ,,5.16,5.080000157519384,1.5748,5.59,4.57
20260909,000509.SZ,,3.53,3.5699982605107623,-1.1204,3.93,3.21
20260909,000510.SZ,,17.32,17.220003440023785,0.5807,18.94,15.5
20260909,000513.SZ,,27.35,27.219997292928976,0.4776,29.94,24.5
20260909,000514.SZ,,4.34,4.390002124194576,-1.139,4.83,3.95
20260909,000516.SZ,,4.28,4.28,0.0,4.71,3.85
20260909,000517.SZ,,2.14,2.209999524953373,-3.1674,2.43,1.99
20260909,000518.SZ,,3.86,3.9600019287056023,-2.5253,4.36,3.56
20260909,000519.SZ,,16.63,16.05999853209875,3.5492,17.67,14.45
20260909,000520.SZ,,4.53,4.419999473112646,2.4887,4.86,3.98
20260909,000521.SZ,,4.8,4.939999588333368,-2.834,5.43,4.45
20260909,000523.SZ,,4.36,3.9600003633027856,10.101,4.36,3.56
20260909,000524.SZ,,10.08,10.260001465714495,-1.7544,11.29,9.23
20260909,000525.SZ,,5.06,5.030001073597067,0.5964,5.53,4.53
20260909,000526.SZ,,37.42,38.40000656761203,-2.5521,42.24,34.56
20260909,000528.SZ,,8.36,8.309998737595885,0.6017,9.14,7.48
20260909,000529.SZ,,5.26,5.299999093156048,-0.7547,5.83,4.77
20260909,000530.SZ,,5.34,5.380000302247208,-0.7435,5.92,4.84
20260909,000531.SZ,,5.78,5.7100010965573045,1.2259,6.28,5.14
