trade_date,exec_date,target_date,entry_date,exit_date,ts_code,name,rank,prob,StrengthScore,ThemeBoost,board,sample_maturity,label_ready_fill,label_ready_ret,y_fill,fill_label_quality,eret_sample_eligible,eret_label_quality,entry_price_t1,entry_price_proxy_t1,entry_price_proxy_mode,exit_price_t2_close,close_t2,realized_ret_t1_to_t2,premium_ret_t1_to_t2,eret_truth_version,return_holding_mode,run_id,run_attempt,commit_sha,generated_at_utc,target_date_x,buy_window_start,buy_window_end,open_t1,target_date_y,open_t2,high_t2,low_t2,vol_t2,amount_t2,pct_chg_t2
20260415,20260416,20260417,20260416,20260417,002468.SZ,申通快递,1,0.8879505597330883,70.350877,0.01,仓储物流,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,18.0,18.0,t1_open,17.18,17.18,-0.04555555555555557,-0.04555555555555557,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,24455049066,1,e49e07bfd3410d1b3be88682f0f548b5f8dd0bc5,2026-04-15T12:42:03Z,20260417,09:30:00,10:30:00,18.0,20260417,18.01,18.08,17.06,875384.62,1515378.803,-4.7144
20260415,20260416,20260417,20260416,20260417,002297.SZ,博云新材,2,0.8129841930769561,66.245614,0.0164,航空,FULLY_READY,1,1,1,weak_intraday_break_without_minbar,1,strong_close_t2_over_entry_proxy_t1,16.08,16.08,t1_open_degrade_missing,17.69,17.69,0.10012437810945296,0.10012437810945296,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,24455049066,1,e49e07bfd3410d1b3be88682f0f548b5f8dd0bc5,2026-04-15T12:42:03Z,20260417,09:30:00,10:30:00,16.08,20260417,17.01,17.69,16.74,1156934.07,2008313.193,10.0124
20260415,20260416,20260417,20260416,20260417,603150.SH,万朗磁塑,3,0.3982493938543334,67.894737,0.1115060031977598,塑料,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,57.53,57.53,t1_open,59.09,59.09,0.027116287154528074,0.027116287154528074,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,24455049066,1,e49e07bfd3410d1b3be88682f0f548b5f8dd0bc5,2026-04-15T12:42:03Z,20260417,09:30:00,10:30:00,57.53,20260417,59.2,59.43,57.6,24526.0,143586.398,0.459
20260415,20260416,20260417,20260416,20260417,605365.SH,立达信,4,0.327216844154876,78.350877,0.01,家用电器,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,23.22,23.22,t1_open,25.53,25.53,0.09948320413436695,0.09948320413436695,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,24455049066,1,e49e07bfd3410d1b3be88682f0f548b5f8dd0bc5,2026-04-15T12:42:03Z,20260417,09:30:00,10:30:00,23.22,20260417,25.18,27.06,25.02,255660.46,673059.557,2.0792
20260415,20260416,20260417,20260416,20260417,000026.SZ,飞亚达,5,0.3446307503203903,61.140351,0.01,服饰,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,17.5,17.5,t1_open,17.62,17.62,0.006857142857142895,0.006857142857142895,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,24455049066,1,e49e07bfd3410d1b3be88682f0f548b5f8dd0bc5,2026-04-15T12:42:03Z,20260417,09:30:00,10:30:00,17.5,20260417,17.5,18.05,17.5,187660.46,332260.948,-0.6204
20260415,20260416,20260417,20260416,20260417,000788.SZ,北大医药,6,0.2998259576922611,37.719298,0.83,化学制药,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,6.9,6.9,t1_open,6.54,6.54,-0.05217391304347829,-0.05217391304347829,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,24455049066,1,e49e07bfd3410d1b3be88682f0f548b5f8dd0bc5,2026-04-15T12:42:03Z,20260417,09:30:00,10:30:00,6.9,20260417,6.64,6.68,6.47,683556.19,447041.232,-1.8018
20260415,20260416,20260417,20260416,20260417,002788.SZ,鹭燕医药,7,0.2920156123545974,46.105263,0.328751396590983,医药商业,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,16.4,16.4,t1_open,15.09,15.09,-0.07987804878048776,-0.07987804878048776,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,24455049066,1,e49e07bfd3410d1b3be88682f0f548b5f8dd0bc5,2026-04-15T12:42:03Z,20260417,09:30:00,10:30:00,16.4,20260417,15.7,15.7,14.89,522628.68,790680.66,-3.8854
20260415,20260416,20260417,20260416,20260417,301189.SZ,奥尼电子,8,0.3294054656547535,43.912281,0.0164,IT设备,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,86.3,86.3,t1_open,82.0,82.0,-0.049826187717265324,-0.049826187717265324,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,24455049066,1,e49e07bfd3410d1b3be88682f0f548b5f8dd0bc5,2026-04-15T12:42:03Z,20260417,09:30:00,10:30:00,86.3,20260417,77.58,85.71,77.58,126479.26,1043375.586,0.1955
20260415,20260416,20260417,20260416,20260417,002033.SZ,丽江股份,9,0.2694290096930437,61.561404,0.01,旅游景点,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,9.93,9.93,t1_open,10.43,10.43,0.05035246727089637,0.05035246727089637,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,24455049066,1,e49e07bfd3410d1b3be88682f0f548b5f8dd0bc5,2026-04-15T12:42:03Z,20260417,09:30:00,10:30:00,9.93,20260417,10.92,10.93,10.26,1053388.63,1099460.462,-4.5746
20260415,20260416,20260417,20260416,20260417,002798.SZ,帝欧水华,10,0.2678550807478467,60.175439,0.0573942950693908,家居用品,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,6.7,6.7,t1_open,7.01,7.01,0.04626865671641789,0.04626865671641789,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,24455049066,1,e49e07bfd3410d1b3be88682f0f548b5f8dd0bc5,2026-04-15T12:42:03Z,20260417,09:30:00,10:30:00,6.7,20260417,7.16,7.16,6.84,382181.37,267347.814,-1.4065
