trade_date,ts_code,name,limit_type,open_times,fd_amount,seal_amount,first_seal_time,last_seal_time,open_times_break,fd_amount_break,seal_amount_break,first_time_break,last_time_break,up_limit,down_limit,is_hot_board,board_rank,board_limit_up_count,is_st_like,is_limit_up,break_count_proxy,limit_up_strength
20260602,000001.SZ,,,,,,,,,,,,,12.09,9.89,,,,,0.0,0.0,2.0
20260602,000002.SZ,,,,,,,,,,,,,3.82,3.12,,,,,0.0,0.0,2.0
20260602,000006.SZ,,,,,,,,,,,,,9.77,7.99,,,,,0.0,0.0,2.0
20260602,000007.SZ,,,,,,,,,,,,,12.77,10.45,,,,,0.0,0.0,2.0
20260602,000008.SZ,,,,,,,,,,,,,2.87,2.35,,,,,0.0,0.0,2.0
20260602,000009.SZ,,,,,,,,,,,,,8.22,6.72,,,,,0.0,0.0,2.0
20260602,000010.SZ,,,,,,,,,,,,,2.32,2.1,,,,,1.0,0.0,2.0
20260602,000011.SZ,,,,,,,,,,,,,8.33,6.81,,,,,0.0,0.0,2.0
20260602,000012.SZ,,,,,,,,,,,,,4.58,3.74,,,,,0.0,0.0,2.0
20260602,000014.SZ,,,,,,,,,,,,,12.31,10.07,,,,,0.0,0.0,2.0
20260602,000016.SZ,,,,,,,,,,,,,3.54,3.2,,,,,0.0,0.0,2.0
20260602,000017.SZ,,,,,,,,,,,,,6.13,5.01,,,,,0.0,0.0,2.0
20260602,000019.SZ,,,,,,,,,,,,,7.34,6.0,,,,,0.0,0.0,2.0
20260602,000020.SZ,,,,,,,,,,,,,14.03,11.48,,,,,0.0,0.0,2.0
20260602,000021.SZ,,,,,,,,,,,,,40.07,32.79,,,,,0.0,0.0,2.0
20260602,000025.SZ,,,,,,,,,,,,,17.16,14.04,,,,,0.0,0.0,2.0
20260602,000026.SZ,,,,,,,,,,,,,25.08,20.52,,,,,0.0,0.0,2.0
20260602,000027.SZ,,,,,,,,,,,,,8.82,7.22,,,,,0.0,0.0,2.0
20260602,000028.SZ,,,,,,,,,,,,,25.98,21.26,,,,,0.0,0.0,2.0
20260602,000029.SZ,,,,,,,,,,,,,26.32,21.54,,,,,0.0,0.0,2.0
20260602,000030.SZ,,,,,,,,,,,,,5.15,4.21,,,,,0.0,0.0,2.0
20260602,000031.SZ,,,,,,,,,,,,,3.16,2.58,,,,,0.0,0.0,2.0
20260602,000032.SZ,,,,,,,,,,,,,18.14,14.84,,,,,0.0,0.0,2.0
20260602,000034.SZ,,,,,,,,,,,,,29.25,23.93,,,,,0.0,0.0,2.0
20260602,000035.SZ,,,,,,,,,,,,,6.49,5.31,,,,,0.0,0.0,2.0
20260602,000036.SZ,,,,,,,,,,,,,5.71,4.67,,,,,0.0,0.0,2.0
20260602,000037.SZ,,,,,,,,,,,,,13.92,11.39,,,,,0.0,0.0,2.0
20260602,000039.SZ,,,,,,,,,,,,,11.89,9.73,,,,,0.0,0.0,2.0
20260602,000042.SZ,,,,,,,,,,,,,10.93,8.95,,,,,0.0,0.0,2.0
20260602,001914.SZ,,,,,,,,,,,,,11.08,9.06,,,,,0.0,0.0,2.0
20260602,000045.SZ,,,,,,,,,,,,,12.52,10.24,,,,,0.0,0.0,2.0
20260602,000048.SZ,,,,,,,,,,,,,15.17,12.41,,,,,0.0,0.0,2.0
20260602,000049.SZ,,,,,,,,,,,,,28.07,22.97,,,,,0.0,0.0,2.0
20260602,000050.SZ,,,,,,,,,,,,,8.58,7.02,,,,,0.0,0.0,2.0
20260602,000055.SZ,,U,0.0,96207314.0,96207314.0,93336.0,93336.0,,,,,,4.19,3.43,0.0,,,0.0,1.0,0.0,2.136431705349115
20260602,000056.SZ,,,,,,,,,,,,,1.64,1.48,,,,,1.0,0.0,2.0
20260602,000058.SZ,,,,,,,,,,,,,8.05,6.59,,,,,0.0,0.0,2.0
20260602,000059.SZ,,,,,,,,,,,,,5.02,4.1,,,,,0.0,0.0,2.0
20260602,000060.SZ,,,,,,,,,,,,,8.45,6.91,,,,,0.0,0.0,2.0
20260602,000061.SZ,,,,,,,,,,,,,7.26,5.94,,,,,0.0,0.0,2.0
20260602,000062.SZ,,U,14.0,49856642.0,49856642.0,112433.0,142312.0,,,,,,33.52,27.42,1.0,1.0,14.0,0.0,1.0,0.0,1.387368429435351
20260602,000063.SZ,,,,,,,,,,,,,38.61,31.59,,,,,0.0,0.0,2.0
20260602,000065.SZ,,,,,,,,,,,,,13.42,10.98,,,,,0.0,0.0,2.0
20260602,000066.SZ,,,,,,,,,,,,,20.33,16.63,,,,,0.0,0.0,2.0
20260602,000068.SZ,,,,,,,,,,,,,3.48,2.84,,,,,0.0,0.0,2.0
20260602,000069.SZ,,,,,,,,,,,,,2.22,1.82,,,,,0.0,0.0,2.0
20260602,000070.SZ,,,,,,,,,,,,,18.71,15.31,,,,,0.0,0.0,2.0
20260602,000078.SZ,,,,,,,,,,,,,1.85,1.67,,,,,1.0,0.0,2.0
20260602,000088.SZ,,,,,,,,,,,,,4.95,4.05,,,,,0.0,0.0,2.0
20260602,000089.SZ,,,,,,,,,,,,,7.55,6.17,,,,,0.0,0.0,2.0
20260602,000090.SZ,,,,,,,,,,,,,4.26,3.48,,,,,0.0,0.0,2.0
20260602,000096.SZ,,,,,,,,,,,,,9.35,7.65,,,,,0.0,0.0,2.0
