trade_date,ts_code,name,close,pre_close_est,pct_chg,up_limit,down_limit
20260227,000001.SZ,,10.9,8.5423197492163,0.276,11.96,9.78
20260227,000002.SZ,,4.84,3.4207364478054982,0.4149,5.3,4.34
20260227,000004.SZ,,6.9,-2.622277961463915,-3.6313,7.52,6.8
20260227,000006.SZ,,9.28,16.25788367203924,-0.4292,10.25,8.39
20260227,000007.SZ,,13.62,3.0297637585086976,3.4954,14.48,11.84
20260227,000008.SZ,,3.01,4.499925250411122,-0.3311,3.32,2.72
20260227,000009.SZ,,9.55,6.256961278909782,0.5263,10.45,8.55
20260227,000010.SZ,,4.28,0.694839034368557,5.1597,4.48,3.66
20260227,000011.SZ,,8.89,11.463571889103806,-0.2245,9.8,8.02
20260227,000012.SZ,,5.03,6.2749500998003995,-0.1984,5.54,4.54
20260227,000014.SZ,,13.83,-64.53569762015867,-1.2143,15.4,12.6
20260227,000016.SZ,,3.82,17.30072463768116,-0.7792,4.24,3.47
20260227,000017.SZ,,7.7,4.656507014997581,0.6536,8.42,6.89
20260227,000019.SZ,,7.2,3.6330608537693005,0.9818,7.84,6.42
20260227,000020.SZ,,15.09,-30.101735487731894,-1.5013,16.85,13.79
20260227,000021.SZ,,34.4,209.75609756097555,-0.836,38.16,31.22
20260227,000025.SZ,,18.25,25.110071546505228,-0.2732,20.13,16.47
20260227,000026.SZ,,15.83,21.163101604278076,-0.252,17.46,14.28
20260227,000027.SZ,,7.02,2.431758348344187,1.8868,7.58,6.2
20260227,000028.SZ,,25.83,19.707026779583426,0.3107,28.33,23.18
20260227,000029.SZ,,23.21,22.250982647876526,0.0431,25.52,20.88
20260227,000030.SZ,,5.56,8.665835411471322,-0.3584,6.14,5.02
20260227,000031.SZ,,3.46,4.860915987636977,-0.2882,3.82,3.12
20260227,000032.SZ,,20.65,3.5145346858193203,4.8756,21.66,17.72
20260227,000034.SZ,,40.63,6.142286992804016,5.6148,42.32,34.62
20260227,000035.SZ,,7.01,0.6345556752450869,10.0471,7.01,5.73
20260227,000036.SZ,,5.38,-1.2094779910975226,-5.4482,6.26,5.12
20260227,000037.SZ,,10.11,3.2391387927720108,2.1212,10.89,8.91
20260227,000039.SZ,,13.5,15.843210890740524,-0.1479,14.87,12.17
20260227,000042.SZ,,9.06,5.435891282174357,0.6667,9.9,8.1
20260227,000045.SZ,,13.19,53.271405492730196,-0.7524,14.62,11.96
20260227,000048.SZ,,19.06,2.0104636935150415,8.4804,19.33,15.81
20260227,000049.SZ,,26.53,51.77595628415301,-0.4876,29.33,23.99
20260227,000050.SZ,,10.15,5.656486847971467,0.7944,11.08,9.06
20260227,000055.SZ,,4.02,2.6799999999999997,0.5,4.4,3.6
20260227,000056.SZ,,2.23,20.072007200720076,-0.8889,2.48,2.03
20260227,000058.SZ,,9.09,8.188451490856679,0.1101,9.99,8.17
20260227,000059.SZ,,6.14,2.851569756641278,1.1532,6.68,5.46
20260227,000060.SZ,,8.26,1.1743964512184717,6.0334,8.57,7.01
20260227,000061.SZ,,9.12,7.476635514018691,0.2198,10.01,8.19
20260227,000062.SZ,,25.3,8.871278796591746,1.8519,27.32,22.36
20260227,000063.SZ,,38.65,32.01093258240848,0.2074,42.43,34.71
20260227,000065.SZ,,12.86,2.427102010002831,4.2985,13.56,11.1
20260227,000066.SZ,,16.59,6.399969138183782,1.5922,17.96,14.7
20260227,000068.SZ,,3.59,3.59,0.0,3.95,3.23
20260227,000069.SZ,,2.61,1.4727457397584922,0.7722,2.85,2.33
20260227,000070.SZ,,17.87,-47.06347116144325,-1.3797,19.93,16.31
20260227,000078.SZ,,3.52,2.2400407280132364,0.5714,3.85,3.15
20260227,000088.SZ,,4.7,1.5919791349117638,1.9523,5.07,4.15
20260227,000089.SZ,,7.29,4.698073081136818,0.5517,7.98,6.53
20260227,000090.SZ,,3.99,1.9824116857952008,1.0127,4.35,3.56
20260227,000096.SZ,,10.96,4.105176417709192,1.6698,11.86,9.7
20260227,000099.SZ,,20.39,44.000863185153214,-0.5366,22.55,18.45
20260227,000100.SZ,,4.97,1.208657587548638,3.112,5.3,4.34
20260227,000151.SZ,,13.74,9.550952314750452,0.4386,15.05,12.31
20260227,000153.SZ,,6.77,4.2461113898645255,0.5944,7.4,6.06
20260227,000155.SZ,,14.45,2.8717928334360154,4.0317,15.28,12.5
20260227,000156.SZ,,8.55,6.323496782782339,0.3521,9.37,7.67
20260227,000157.SZ,,9.99,11.1,-0.1,11.0,9.0
20260227,000158.SZ,,21.02,4.424145479036875,3.7512,22.29,18.23
20260227,000159.SZ,,7.14,2.635269801432051,1.7094,7.72,6.32
20260227,000166.SZ,,5.01,4.175,0.2,5.5,4.5
20260227,000301.SZ,,13.02,9.95260663507109,0.3082,14.28,11.68
20260227,000333.SZ,,78.64,341.4676508901434,-0.7697,87.18,71.33
20260227,000338.SZ,,27.86,-7.623895137235585,-4.6543,32.14,26.3
20260227,000400.SZ,,31.9,46.4,-0.3125,35.2,28.8
20260227,000401.SZ,,5.17,3.2645071667613816,0.5837,5.65,4.63
20260227,000402.SZ,,2.83,1.6533271017117486,0.7117,3.09,2.53
20260227,000403.SZ,,14.11,19.670988428830334,-0.2827,15.57,12.74
20260227,000404.SZ,,7.28,5.707565660525284,0.2755,7.99,6.53
20260227,000407.SZ,,5.21,2.4064665127020786,1.165,5.67,4.64
20260227,000408.SZ,,86.16,2497.391304347828,-0.9655,95.7,78.3
20260227,000409.SZ,,11.91,4.132546842470507,1.882,12.86,10.52
20260227,000410.SZ,,7.79,3.823125245386729,1.0376,8.48,6.94
20260227,000411.SZ,,12.26,12.26,0.0,13.49,11.03
20260227,000415.SZ,,5.26,21.44313086017122,-0.7547,5.83,4.77
20260227,000417.SZ,,7.88,4.155460633865949,0.8963,8.59,7.03
