trade_date,ts_code,name,limit_type,open_times,fd_amount,seal_amount,first_seal_time,last_seal_time,open_times_break,fd_amount_break,seal_amount_break,first_time_break,last_time_break,up_limit,down_limit,is_hot_board,board_rank,board_limit_up_count,is_st_like,is_limit_up,break_count_proxy,limit_up_strength
20260601,000001.SZ,,,,,,,,,,,,,12.02,9.84,,,,,0.0,0.0,2.0
20260601,000002.SZ,,,,,,,,,,,,,3.91,3.2,,,,,0.0,0.0,2.0
20260601,000006.SZ,,,,,,,,,,,,,10.01,8.19,,,,,0.0,0.0,2.0
20260601,000007.SZ,,,,,,,,,,,,,12.46,10.2,,,,,0.0,0.0,2.0
20260601,000008.SZ,,,,,,,,,,,,,2.83,2.31,,,,,0.0,0.0,2.0
20260601,000009.SZ,,,,,,,,,,,,,8.14,6.66,,,,,0.0,0.0,2.0
20260601,000010.SZ,,,,,,,,,,,,,2.21,2.0,,,,,1.0,0.0,2.0
20260601,000011.SZ,,,,,,,,,,,,,8.09,6.62,,,,,0.0,0.0,2.0
20260601,000012.SZ,,,,,,,,,,,,,4.46,3.65,,,,,0.0,0.0,2.0
20260601,000014.SZ,,,,,,,,,,,,,11.74,9.6,,,,,0.0,0.0,2.0
20260601,000016.SZ,,,,,,,,,,,,,3.63,3.29,,,,,0.0,0.0,2.0
20260601,000017.SZ,,,,,,,,,,,,,5.95,4.87,,,,,0.0,0.0,2.0
20260601,000019.SZ,,,,,,,,,,,,,7.1,5.81,,,,,0.0,0.0,2.0
20260601,000020.SZ,,,,,,,,,,,,,13.71,11.21,,,,,0.0,0.0,2.0
20260601,000021.SZ,,,,,,,,,,,,,43.77,35.81,,,,,0.0,0.0,2.0
20260601,000025.SZ,,,,,,,,,,,,,17.23,14.09,,,,,0.0,0.0,2.0
20260601,000026.SZ,,,,,,,,,,,,,26.35,21.56,,,,,0.0,0.0,2.0
20260601,000027.SZ,,,,,,,,,,,,,8.89,7.27,,,,,0.0,0.0,2.0
20260601,000028.SZ,,,,,,,,,,,,,25.98,21.26,,,,,0.0,0.0,2.0
20260601,000029.SZ,,,,,,,,,,,,,27.23,22.28,,,,,0.0,0.0,2.0
20260601,000030.SZ,,,,,,,,,,,,,5.04,4.12,,,,,0.0,0.0,2.0
20260601,000031.SZ,,U,0.0,101780819.0,101780819.0,95230.0,95230.0,,,,,,2.87,2.35,0.0,,,0.0,1.0,0.0,2.1938624835367495
20260601,000032.SZ,,,,,,,,,,,,,18.12,14.82,,,,,0.0,0.0,2.0
20260601,000034.SZ,,,,,,,,,,,,,28.42,23.26,,,,,0.0,0.0,2.0
20260601,000035.SZ,,,,,,,,,,,,,6.48,5.3,,,,,0.0,0.0,2.0
20260601,000036.SZ,,,,,,,,,,,,,5.71,4.67,,,,,0.0,0.0,2.0
20260601,000037.SZ,,U,16.0,10072676.0,10072676.0,95212.0,143521.0,,,,,,12.65,10.35,1.0,8.0,5.0,0.0,1.0,0.0,1.3280090105702629
20260601,000039.SZ,,,,,,,,,,,,,12.12,9.92,,,,,0.0,0.0,2.0
20260601,000042.SZ,,,,,,,,,,,,,10.78,8.82,,,,,0.0,0.0,2.0
20260601,001914.SZ,,,,,,,,,,,,,10.66,8.72,,,,,0.0,0.0,2.0
20260601,000045.SZ,,,,,,,,,,,,,12.41,10.15,,,,,0.0,0.0,2.0
20260601,000048.SZ,,U,0.0,71356920.0,71356920.0,93745.0,93745.0,,,,,,13.79,11.29,0.0,,,0.0,1.0,0.0,2.135913916439729
20260601,000049.SZ,,,,,,,,,,,,,27.85,22.79,,,,,0.0,0.0,2.0
20260601,000050.SZ,,,,,,,,,,,,,8.38,6.86,,,,,0.0,0.0,2.0
20260601,000055.SZ,,U,1.0,22925913.0,22925913.0,93415.0,94403.0,,,,,,3.81,3.11,0.0,,,0.0,1.0,0.0,1.543667112086487
20260601,000056.SZ,,,,,,,,,,,,,1.68,1.52,,,,,0.0,0.0,2.0
