ts_code,trade_date,open,high,low,close,vol,amount
000001.SZ,20260831,11.64,11.77,11.62,11.72,908856.55,1063281.43147
000002.SZ,20260831,3.34,3.39,3.14,3.14,3532500.04,1148094.17695
000006.SZ,20260831,7.52,7.8,7.12,7.18,456191.22,335547.48963
000007.SZ,20260831,12.61,12.95,12.5,12.86,95018.02,121043.36046
000008.SZ,20260831,2.51,2.54,2.49,2.53,352302.88,88550.094
000009.SZ,20260831,7.19,7.24,7.02,7.07,195959.87,138715.87996
000010.SZ,20260831,1.59,1.69,1.58,1.68,345264.04,56891.91856
000011.SZ,20260831,10.07,10.07,10.07,10.07,114842.46,115646.35722
000012.SZ,20260831,3.78,3.82,3.73,3.73,193286.2,72515.80885
000014.SZ,20260831,11.68,11.97,10.8,10.84,203929.01,228159.28566
000016.SZ,20260831,2.45,2.46,2.44,2.46,1673500.1,410217.5325
000017.SZ,20260831,11.47,11.84,10.81,11.21,1197575.87,1338851.68035
000019.SZ,20260831,7.32,7.5,7.17,7.2,366941.95,267364.64865
000020.SZ,20260831,12.99,13.48,12.65,12.68,135273.34,174455.83434
000021.SZ,20260831,36.28,37.75,36.27,37.74,640461.91,2373271.50323
000025.SZ,20260831,16.64,16.65,15.61,15.8,212595.35,338383.44005
000026.SZ,20260831,19.71,20.35,19.64,20.31,78493.0,157064.411
000027.SZ,20260831,6.31,6.36,6.25,6.36,244040.04,153930.17892
000028.SZ,20260831,19.98,20.05,19.89,19.91,16854.02,33621.1742
000029.SZ,20260831,23.16,23.7,22.05,22.09,111948.86,253148.7959
000030.SZ,20260831,4.03,4.05,4.01,4.03,118526.84,47753.61852
000031.SZ,20260831,2.38,2.38,2.18,2.2,841233.54,190428.93526
000032.SZ,20260831,14.28,14.84,14.22,14.79,283302.54,414519.8292
000034.SZ,20260831,23.61,24.31,23.58,24.2,259965.44,623265.58667
000035.SZ,20260831,4.76,4.84,4.72,4.8,324298.13,155531.92453
000036.SZ,20260831,4.27,4.3,4.02,4.05,412720.2,170425.01186
000037.SZ,20260831,9.73,9.78,9.53,9.65,122982.0,118556.157
