trade_date,ts_code,name,limit_type,open_times,fd_amount,seal_amount,first_seal_time,last_seal_time,intraday_available,intraday_status,intraday_missing_reason,minute_freq,minute_rows,first_limit_time,last_limit_time,limit_touch_count,open_board_count,max_drawdown_after_limit,reseal_count,reseal_minutes_avg,late_volume_ratio,late_price_weakness,late_limit_hold_minutes,late_withdraw_score,reseal_score,intraday_quality_score,intraday_confidence_score,intraday_risk_score,intraday_soft_risk_score,intraday_hard_risk_flag,intraday_tag,auction_strength_score,auction_amount,open_times_break,fd_amount_break,seal_amount_break,first_time_break,last_time_break,up_limit,down_limit,is_hot_board,board_rank,board_limit_up_count,is_st_like,is_limit_up,break_count_proxy,limit_up_strength
20260717,000001.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.824189751946406,2552050.0,,,,,,11.85,9.69,,,,,0.0,0.0,2.0
20260717,000002.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8828535216367916,4471680.0,,,,,,3.55,2.91,,,,,0.0,0.0,2.0
20260717,000006.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.31685678073510776,144950.0,,,,,,7.22,5.9,,,,,0.0,0.0,2.0
20260717,000007.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1423139598044541,44396.0,,,,,,11.11,9.09,,,,,0.0,0.0,2.0
20260717,000008.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8527973927213471,3364986.0,,,,,,2.59,2.12,,,,,0.0,0.0,2.0
20260717,000009.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5710664493934456,515430.0,,,,,,6.83,5.59,,,,,0.0,0.0,2.0
20260717,000010.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.39507514032228863,225180.0,,,,,,1.99,1.63,,,,,0.0,0.0,2.0
20260717,000011.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4077494115516929,240730.0,,,,,,7.35,6.01,,,,,0.0,0.0,2.0
20260717,000012.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6449393445591164,770876.0,,,,,,4.24,3.47,,,,,0.0,0.0,2.0
20260717,000014.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.908745247148289,5960790.0,,,,,,11.0,9.0,,,,,0.0,0.0,2.0
20260717,000016.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7785623755205504,1763575.0,,,,,,2.96,2.42,,,,,0.0,0.0,2.0
20260717,000017.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3271772587361941,153120.0,,,,,,6.44,5.27,,,,,0.0,0.0,2.0
20260717,000019.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1964512040557668,70876.0,,,,,,6.77,5.54,,,,,0.0,0.0,2.0
20260717,000020.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13398515299655983,40794.0,,,,,,11.52,9.42,,,,,0.0,0.0,2.0
20260717,000021.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9878689118232844,47209700.0,,,,,,47.67,39.01,,,,,0.0,0.0,2.0
20260717,000025.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.46532681513670104,313044.0,,,,,,15.19,12.43,,,,,0.0,0.0,2.0
20260717,000026.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.47619047619047616,330280.0,,,,,,19.8,16.2,,,,,0.0,0.0,2.0
20260717,000027.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5458989679521999,455224.0,,,,,,6.78,5.54,,,,,0.0,0.0,2.0
20260717,000028.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.790512402679703,1923064.0,,,,,,23.67,19.37,,,,,0.0,0.0,2.0
20260717,000029.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6965417345645483,1061730.0,,,,,,23.51,19.23,,,,,0.0,0.0,2.0
20260717,000030.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.619228680065182,670455.0,,,,,,4.69,3.83,,,,,0.0,0.0,2.0
20260717,000031.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3863842114792685,214401.0,,,,,,2.42,1.98,,,,,0.0,0.0,2.0
20260717,000032.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8460981350715191,3156956.0,,,,,,18.92,15.48,,,,,0.0,0.0,2.0
20260717,000034.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9706681151548072,19796413.0,,,,,,29.62,24.24,,,,,0.0,0.0,2.0
20260717,000035.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3338765163860221,159705.0,,,,,,5.01,4.1,,,,,0.0,0.0,2.0
20260717,000036.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7760275212746696,1734012.0,,,,,,4.84,3.96,,,,,0.0,0.0,2.0
20260717,000037.SZ,,U,0.0,33258000.0,33258000.0,100009.0,100009.0,1.0,ok,,1min,241.0,10:01:00,15:00:00,1.0,0.0,1.087,0.0,,0.035508,0.0,31.0,0.0,58.4783,68.1935,57.0,10.2,10.2,0.0,neutral_limitup,0.5504254933912729,463981.0,,,,,,9.2,7.52,1.0,1.0,9.0,0.0,1.0,0.0,2.3312381854352817
20260717,000039.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5911642223429295,573786.0,,,,,,8.28,6.78,,,,,0.0,0.0,2.0
20260717,000042.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.376425855513308,201635.0,,,,,,9.11,7.45,,,,,0.0,0.0,2.0
20260717,001914.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5587543001991672,486178.0,,,,,,9.97,8.15,,,,,0.0,0.0,2.0
20260717,000045.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12312149194278472,36036.0,,,,,,10.2,8.34,,,,,0.0,0.0,2.0
20260717,000048.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7894260365743255,1906016.0,,,,,,22.76,18.62,,,,,0.0,0.0,2.0
20260717,000049.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6364294767336592,734766.0,,,,,,26.96,22.06,,,,,0.0,0.0,2.0
20260717,000050.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6500090530508782,798600.0,,,,,,7.28,5.96,,,,,0.0,0.0,2.0
20260717,000055.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09197899692196271,25012.0,,,,,,3.72,3.04,,,,,0.0,0.0,2.0
20260717,000056.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6722795582111172,907382.0,,,,,,2.15,1.76,,,,,0.0,0.0,2.0
20260717,000058.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2502263262719536,99360.0,,,,,,6.89,5.63,,,,,0.0,0.0,2.0
20260717,000059.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.70595690747782,1114272.0,,,,,,4.82,3.94,,,,,0.0,0.0,2.0
20260717,000060.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8448307079485786,3115338.0,,,,,,6.86,5.62,,,,,0.0,0.0,2.0
20260717,000061.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.49628824913996017,360138.0,,,,,,6.4,5.24,,,,,0.0,0.0,2.0
20260717,000062.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8372261452109361,2855415.0,,,,,,27.43,22.45,,,,,0.0,0.0,2.0
20260717,000063.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9958355965960529,115659063.0,,,,,,44.0,36.0,,,,,0.0,0.0,2.0
