trade_date,ts_code,name,symbol,board,area,market,list_date,open,high,low,close,pct_chg,pre_close_est,returns_1d,high_low_range,candle_body,gap_open,vol,amount,turnover_rate,turnover_rate_f,volume_ratio,amihud_illiquidity,volatility_5d,volatility_10d,volatility_20d,atr,downside_vol,max_drawdown_20d,tail_risk_score,total_mv,float_mv,pe_ttm,pb,north_money_market,south_money_market,hgt_market,sgt_market,market_regime,hot_boards_score,board_crowding_rank,is_hot_board,board_rank,board_limit_up_count,is_st_like,top_list_net_buy,top_net_rate,amount_rate,float_values,abnormal_volume,has_namechange_record,latest_change_reason,ret_2d,ret_5d,ret_10d,bid_ask_proxy,spread_proxy
20260506,000001.SZ,,1,,深圳,主板,19910403,11.5,11.5,11.3,11.36,-1.1314,-86.45357686453579,-1.1314,-0.002313380281690132,0.0016193661971831048,-1.133019366197183,1216387.55,1380730.921,0.6268,1.4906,0.74,8.194210637222341e-07,,,,,,,,22045123.0729,,,,414244.56,53715.55,192329.61,221914.95,,,,,,,,,,,,,0.0,,,,,,
20260506,000002.SZ,,2,,深圳,主板,19910129,3.94,4.03,3.89,4.01,2.5575,1.1271960646521433,2.5575,0.12420199501246895,0.062100997506234275,2.4953990024937656,1828286.92,726387.515,1.8815,2.824,1.6,3.5208479595082247e-06,,,,,,,,4784214.4979,,,,414244.56,53715.55,192329.61,221914.95,,,,,,,,,,,,,0.0,,,,,,
20260506,000006.SZ,,6,,深圳,主板,19920427,9.59,9.62,9.3,9.47,-2.3711,-6.906863102618335,-2.3711,-0.04633072861668406,0.01737402323125649,-2.388474023231257,426100.58,401899.192,3.1563,5.0094,1.53,5.899738161205361e-06,,,,,,,,1278445.3086,,,,414244.56,53715.55,192329.61,221914.95,,,,,,,,,,,,,0.0,,,,,,
20260506,000007.SZ,,7,,深圳,主板,19920413,16.41,16.41,15.2,15.97,2.9658,4.026930253668869,2.9658,0.30047701941139654,-0.1092643706950531,3.075064370695053,177639.76,285196.283,5.1275,7.721,2.14,1.0399153764567122e-05,,,,,,,,553277.5263,,,,414244.56,53715.55,192329.61,221914.95,,,,,,,,,,,,,0.0,,,,,,
20260506,000008.SZ,,8,,北京,主板,19920507,2.7,2.71,2.68,2.7,0.3717,1.9683604286651604,0.3717,0.01524111111111101,0.0,0.37169999999999986,480252.81,129522.281,1.768,2.9038,1.19,2.8697765135868785e-06,,,,,,,,733421.9744,,,,414244.56,53715.55,192329.61,221914.95,,,,,,,,,,,,,0.0,,,,,,
20260506,000009.SZ,,9,,深圳,主板,19910625,8.65,8.83,8.61,8.74,1.0405,4.283263905905416,1.0405,0.05136270022883309,0.02101201372997708,1.0194879862700226,428689.38,373947.374,1.6642,2.6857,1.01,2.782477087270574e-06,,,,,,,,2254233.0054,,,,414244.56,53715.55,192329.61,221914.95,,,,,,,,,,,,,0.0,,,,,,
20260506,000010.SZ,,10,,深圳,主板,19951027,2.75,2.75,2.75,2.75,-4.8443,-0.7153447961917645,-4.8443,-0.0,-0.0,-4.8443,15312.0,4210.8,0.1764,0.2105,0.06,0.0011504464709793862,,,,,,,,316154.3803,,,,414244.56,53715.55,192329.61,221914.95,,,,,,,,,,,,,1.0,*ST,,,,,
20260506,000011.SZ,,11,,深圳,主板,19920330,8.07,8.12,7.99,8.0,-0.8674,60.33182503770737,-0.8674,0.0021547499999999844,-0.0011602500000000052,-0.86623975,72248.35,58088.267,1.3723,3.863,1.02,1.4932447545732428e-05,,,,,,,,476783.2736,,,,414244.56,53715.55,192329.61,221914.95,,,,,,,,,,,,,0.0,,,,,,
20260506,000012.SZ,,12,,深圳,主板,19920228,4.04,4.08,3.99,4.03,0.0,4.03,0.0,0.02233250620347391,-0.002481389578163719,0.002481389578163719,297357.8,119698.797,1.5177,2.5002,1.01,0.0,,,,,,,,1226114.9308,,,,414244.56,53715.55,192329.61,221914.95,,,,,,,,,,,,,0.0,,,,,,
20260506,000014.SZ,,14,,深圳,主板,19920602,13.17,13.27,13.08,13.1,-0.7576,54.04290429042905,-0.7576,0.003515725190839685,-0.001295267175572524,-0.7563047328244275,78420.61,103195.359,3.2399,4.9102,1.34,7.341415421598563e-06,,,,,,,,317080.5534,,,,414244.56,53715.55,192329.61,221914.95,,,,,,,,,,,,,0.0,,,,,,
